"region_id",Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
"1RNSW",1239007,1273942,2512949,81547,77735,159282,168731,160095,328826,85913,80958,166871,71872,69241,141113,128999,132943,261942,153094,162929,316023,173639,179930,353569,166115,166862,332977,119660,122892,242552,68877,82374,151251,20563,37981,58544,1163870,1208660,2372530,75138,65282,140420,55081,56922,112003,1409,1370,2779,1115,1067,2182,57605,59359,116964,1037481,1069004,2106485,132577,139181,271758,1115893,1156299,2272192,61340,65726,127066,1118650,1161897,2280547,19883,19238,39121,151055,143662,294717,57812,57694,115506,19255,22892,42147,28252,50354,78606,326270,373205,699475,71666,72171,143837,321446,326226,647672,103358,106492,209850,72678,68195,140873,4529,4301,8830,1136525,1181860,2318385,105909,91878,197787
"1GSYD",2162221,2229453,4391674,153485,145415,298900,280169,264146,544315,141927,133859,275786,154378,152879,307257,333809,343085,676894,319331,334159,653490,292340,302638,594978,233045,242563,475608,144795,153345,298140,81667,103571,185238,27271,53796,81067,2085814,2162945,4248759,76406,66510,142916,25449,26304,51753,1011,946,1957,497,540,1037,26957,27790,54747,1297756,1334788,2632544,732641,770982,1503623,1349230,1383217,2732447,688794,736740,1425534,1777233,1847764,3624997,34995,33292,68287,249835,236568,486403,107877,105499,213376,63108,66404,129512,75730,104500,180230,955885,997531,1953416,94620,91907,186527,338713,358085,696798,92048,102583,194631,76849,93239,170088,18802,27638,46440,2005880,2088272,4094152,147866,136438,284304
"19799",58,56,114,0,0,0,3,3,6,0,0,0,3,0,3,3,0,3,7,5,12,10,3,13,9,17,26,12,15,27,11,14,25,0,0,0,55,54,109,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,29,36,65,27,19,46,41,44,85,13,8,21,49,53,102,0,0,0,6,0,6,0,0,0,0,0,0,3,0,3,20,11,31,3,3,6,6,12,18,6,11,17,7,8,15,0,0,0,0,0,0,998,1101,2099
"19499",7591,5328,12919,305,249,554,332,297,629,386,373,759,701,611,1312,1496,1160,2656,1371,732,2103,1218,674,1892,963,718,1681,623,346,969,146,95,241,50,72,122,3,0,3,7589,5327,12916,481,374,855,22,12,34,19,6,25,522,392,914,4868,3413,8281,1731,1387,3118,4850,3769,8619,891,823,1714,4838,3785,8623,34,36,70,256,232,488,151,175,326,139,157,296,198,282,480,2150,1971,4121,376,284,660,1458,1048,2506,505,365,870,390,188,578,66,33,99,0,0,0,0,0,0
