"region_id",P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
"1RNSW",9140,9581,8852,4032,1204,235,39629,316,3437,5688,6969,6963,2209,571,93,26246,10230,42531,43487,35651,31401,14698,5541,1554,185093,7082,20199,30879,32883,28213,15441,6535,1661,142893,3008,4419,6584,8169,8087,4548,1879,572,37266,37873,67849,74621,81238,60562,35548,17174,4392,379257,7118,6520,5754,5496,3741,1510,468,111,30718,47999,78788,86959,94903,72390,41606,19521,5075,447241,1539,2421,3767,6316,6629,4528,2336,829,28365,27717,19491,23885,28397,30210,31651,30785,15505,207641,95277,173058,203805,214700,184658,114165,66493,24952,1077108
"1GSYD",53890,40126,25808,10175,2984,668,198877,1041,12189,14861,13140,10414,3404,1003,210,56262,49137,190632,148372,103466,66909,27671,11360,3408,600955,28235,70768,77170,62856,43967,22144,10145,3229,318514,4573,8483,12335,13442,11593,6297,2725,1046,60494,46663,90552,92914,87019,61549,36072,18487,5795,439051,7101,8628,8040,7023,4623,1808,645,217,38085,58337,107663,113289,107484,77765,44177,21857,7058,537630,4835,10670,12325,14596,13217,8660,5236,2215,71754,52194,54870,47438,45032,40523,35198,32537,20644,328436,197780,508017,467345,386700,278603,151429,85122,37432,2112428
"19799",3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,3,3,4,0,7,3,3,0,23,0,0,0,3,0,0,0,0,3,3,3,4,3,7,3,3,0,26,0,0,0,0,0,3,0,0,3,0,0,0,3,3,5,10,0,21,3,3,7,9,13,14,13,0,62
"19499",78,32,41,14,3,0,346,3,34,17,31,19,6,0,0,110,182,541,227,131,139,51,11,0,1282,68,154,131,112,122,49,10,0,646,28,42,31,37,34,18,0,3,193,169,340,272,272,211,160,19,6,1449,61,36,25,20,13,9,0,0,164,258,418,328,329,258,187,19,9,1806,15,45,25,28,30,15,4,6,168,367,583,612,607,409,241,90,57,2966,909,1937,1418,1270,1018,563,137,72,7324
