"region_id",F_Mgnt_Com_35_44,F_Mgnt_Com_45_54,F_Mgnt_Com_55_64,F_Mgnt_Com_65_74,F_Mgnt_Com_75_84,F_Mgnt_Com_85ov,F_Mgnt_Com_Tot,F_Society_Cult_15_24,F_Society_Cult_25_34,F_Society_Cult_35_44,F_Society_Cult_45_54,F_Society_Cult_55_64,F_Society_Cult_65_74,F_Society_Cult_75_84,F_Society_Cult_85ov,F_Society_Cult_Tot,F_Creative_Arts_15_24,F_Creative_Arts_25_34,F_Creative_Arts_35_44,F_Creative_Arts_45_54,F_Creative_Arts_55_64,F_Creative_Arts_65_74,F_Creative_Arts_75_84,F_Creative_Arts_85ov,F_Creative_Arts_Tot,F_Fd_Hosp_Psnl_Svcs_15_24,F_Fd_Hosp_Psnl_Svcs_25_34,F_Fd_Hosp_Psnl_Svcs_35_44,F_Fd_Hosp_Psnl_Svcs_45_54,F_Fd_Hosp_Psnl_Svcs_55_64,F_Fd_Hosp_Psnl_Svcs_65_74,F_Fd_Hosp_Psnl_Svcs_75_84,F_Fd_Hosp_Psnl_Svcs_85ov,F_Fd_Hosp_Psnl_Svcs_Tot,F_MixFld_Prgm_15_24,F_MixFld_Prgm_25_34,F_MixFld_Prgm_35_44,F_MixFld_Prgm_45_54,F_MixFld_Prgm_55_64,F_MixFld_Prgm_65_74,F_MixFld_Prgm_75_84,F_MixFld_Prgm_85ov,F_MixFld_Prgm_Tot,F_FldStd_InadDes_15_24,F_FldStd_InadDes_25_34,F_FldStd_InadDes_35_44,F_FldStd_InadDes_45_54,F_FldStd_InadDes_55_64,F_FldStd_InadDes_65_74,F_FldStd_InadDes_75_84,F_FldStd_InadDes_85ov,F_FldStd_InadDes_Tot,F_FldStd_NS_15_24,F_FldStd_NS_25_34,F_FldStd_NS_35_44,F_FldStd_NS_45_54,F_FldStd_NS_55_64,F_FldStd_NS_65_74,F_FldStd_NS_75_84,F_FldStd_NS_85ov,F_FldStd_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_NatPhyl_Scn_15_24,P_NatPhyl_Scn_25_34,P_NatPhyl_Scn_35_44,P_NatPhyl_Scn_45_54,P_NatPhyl_Scn_55_64,P_NatPhyl_Scn_65_74,P_NatPhyl_Scn_75_84,P_NatPhyl_Scn_85ov,P_NatPhyl_Scn_Tot,P_InfoTech_15_24,P_InfoTech_25_34,P_InfoTech_35_44,P_InfoTech_45_54,P_InfoTech_55_64,P_InfoTech_65_74,P_InfoTech_75_84,P_InfoTech_85ov,P_InfoTech_Tot,P_Eng_RelTec_15_24,P_Eng_RelTec_25_34,P_Eng_RelTec_35_44,P_Eng_RelTec_45_54,P_Eng_RelTec_55_64,P_Eng_RelTec_65_74,P_Eng_RelTec_75_84,P_Eng_RelTec_85ov,P_Eng_RelTec_Tot,P_ArchtBldng_15_24,P_ArchtBldng_25_34,P_ArchtBldng_35_44,P_ArchtBldng_45_54,P_ArchtBldng_55_64,P_ArchtBldng_65_74,P_ArchtBldng_75_84,P_ArchtBldng_85ov,P_ArchtBldng_Tot,P_Ag_Envir_Rltd_Sts_15_24,P_Ag_Envir_Rltd_Sts_25_34,P_Ag_Envir_Rltd_Sts_35_44,P_Ag_Envir_Rltd_Sts_45_54,P_Ag_Envir_Rltd_Sts_55_64,P_Ag_Envir_Rltd_Sts_65_74,P_Ag_Envir_Rltd_Sts_75_84,P_Ag_Envir_Rltd_Sts_85ov,P_Ag_Envir_Rltd_Sts_Tot,P_Health_15_24,P_Health_25_34,P_Health_35_44,P_Health_45_54,P_Health_55_64,P_Health_65_74,P_Health_75_84,P_Health_85ov,P_Health_Tot,P_Educ_15_24,P_Educ_25_34,P_Educ_35_44,P_Educ_45_54,P_Educ_55_64,P_Educ_65_74,P_Educ_75_84,P_Educ_85ov,P_Educ_Tot,P_Mgnt_Com_15_24,P_Mgnt_Com_25_34,P_Mgnt_Com_35_44,P_Mgnt_Com_45_54,P_Mgnt_Com_55_64,P_Mgnt_Com_65_74,P_Mgnt_Com_75_84,P_Mgnt_Com_85ov,P_Mgnt_Com_Tot,P_Society_Cult_15_24,P_Society_Cult_25_34,P_Society_Cult_35_44,P_Society_Cult_45_54,P_Society_Cult_55_64,P_Society_Cult_65_74,P_Society_Cult_75_84,P_Society_Cult_85ov,P_Society_Cult_Tot,P_Creative_Arts_15_24,P_Creative_Arts_25_34,P_Creative_Arts_35_44,P_Creative_Arts_45_54,P_Creative_Arts_55_64,P_Creative_Arts_65_74,P_Creative_Arts_75_84,P_Creative_Arts_85ov,P_Creative_Arts_Tot,P_Fd_Hosp_Psnl_Svcs_15_24,P_Fd_Hosp_Psnl_Svcs_25_34,P_Fd_Hosp_Psnl_Svcs_35_44,P_Fd_Hosp_Psnl_Svcs_45_54,P_Fd_Hosp_Psnl_Svcs_55_64,P_Fd_Hosp_Psnl_Svcs_65_74,P_Fd_Hosp_Psnl_Svcs_75_84,P_Fd_Hosp_Psnl_Svcs_85ov,P_Fd_Hosp_Psnl_Svcs_Tot,P_MixFld_Prgm_15_24,P_MixFld_Prgm_25_34,P_MixFld_Prgm_35_44,P_MixFld_Prgm_45_54,P_MixFld_Prgm_55_64,P_MixFld_Prgm_65_74,P_MixFld_Prgm_75_84,P_MixFld_Prgm_85ov,P_MixFld_Prgm_Tot,P_FldStd_InadDes_15_24,P_FldStd_InadDes_25_34,P_FldStd_InadDes_35_44,P_FldStd_InadDes_45_54,P_FldStd_InadDes_55_64,P_FldStd_InadDes_65_74,P_FldStd_InadDes_75_84,P_FldStd_InadDes_85ov,P_FldStd_InadDes_Tot,P_FldStd_NS_15_24,P_FldStd_NS_25_34,P_FldStd_NS_35_44,P_FldStd_NS_45_54,P_FldStd_NS_55_64,P_FldStd_NS_65_74,P_FldStd_NS_75_84,P_FldStd_NS_85ov,P_FldStd_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54
"1RNSW",25367,23784,17145,8188,3275,1169,112471,6635,14166,15598,15294,10496,3774,1035,233,67231,1719,3772,3674,2999,2125,1233,532,163,16217,6278,9012,8123,5608,3735,1746,723,216,35441,174,78,98,117,78,89,58,28,720,265,670,1014,909,710,320,162,64,4114,12459,7886,10398,11715,12436,14657,16265,9785,95601,47773,88444,102110,103951,83548,48263,30185,14109,518383,1103,3421,4315,4061,4042,2176,766,211,20095,2155,4410,3647,3109,1975,611,122,8,16037,11863,26957,33524,39968,35480,24201,12117,3412,187522,5499,11233,13152,14631,12099,7667,3855,906,69042,3073,7028,8644,7896,5612,2999,1226,260,36738,5375,16162,21086,26279,21005,10629,5018,1534,107088,2535,12597,16573,19775,22317,10587,4225,1016,89625,14416,31362,36246,34632,26990,13700,5378,1748,164472,8427,18819,22133,21227,16510,6811,2286,516,96729,2918,5879,5488,4709,3714,2023,843,236,25810,8687,13912,12862,9381,6512,3652,1473,378,56857,366,147,155,193,160,125,101,42,1289,617,1508,2224,2255,1834,961,511,193,10103,28244,19623,23755,26585,26404,28022,28571,14495,195699,95278,173058,203804,214701
"1GSYD",70977,49825,30018,12496,5441,2457,277991,13946,40335,35302,26932,17655,6537,2276,602,143585,7686,18931,12980,7641,3970,1772,955,370,54305,9251,15577,12880,7849,4962,2196,980,335,54030,454,227,237,301,263,118,96,44,1740,1124,3453,3580,2600,1621,742,346,130,13596,24394,25687,23275,21622,19450,17643,18289,13910,164270,101854,261175,233801,184559,127639,65102,39603,21701,1035434,4753,15465,15809,13492,9251,4747,1740,515,65772,6287,35603,24036,12704,4608,846,118,21,84223,14122,48648,58710,63359,48018,29948,15634,4956,283395,8439,22708,23991,19301,13770,8258,4126,1171,101764,2266,6298,5972,4867,2766,1336,619,181,24305,10130,36078,36420,34700,24876,12797,6644,2245,163890,5381,25413,28211,29406,29096,13491,5815,1679,138492,42559,137134,120504,87763,56447,24292,9969,3864,482532,20330,59718,55316,43103,30835,12703,4781,1315,228101,12738,31145,21028,12817,7114,3151,1518,534,90045,13919,25870,20497,13051,8209,4077,1723,560,87906,925,440,436,518,439,243,155,72,3228,2030,6125,6643,5296,3511,1626,818,345,26394,53900,57371,49771,46325,39665,33913,31463,19974,332382,197779,508016,467344,386702
"19799",0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,10,0,0,0,3,9,6,7,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,3,6,0,21,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,3,0,3,3,0,0,0,9,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,16,3,3,7,9
"19499",92,73,70,20,3,0,514,56,136,71,59,51,13,0,0,386,32,69,33,21,8,5,0,0,168,37,54,21,21,12,5,0,0,150,5,0,0,0,3,0,0,0,8,6,13,8,6,0,0,0,0,33,155,198,165,132,104,85,47,33,919,441,871,503,420,383,169,61,38,2886,20,57,30,15,12,11,4,0,149,22,67,27,14,12,0,0,0,142,62,197,122,143,147,109,15,4,799,28,84,75,58,45,42,3,0,335,22,31,28,17,15,8,0,0,121,32,125,68,79,82,30,8,0,424,17,77,36,47,66,18,8,5,274,126,278,179,120,109,44,6,0,862,81,194,101,85,75,28,3,0,567,53,113,54,36,17,13,0,0,286,60,100,45,39,23,14,0,4,285,5,0,4,0,3,0,0,0,12,11,24,24,12,8,5,0,0,84,370,591,624,603,405,242,91,57,2983,909,1938,1417,1268
