"region_id",Australia_M,Australia_F,Australia_P,Bosnia_Herzegovina_M,Bosnia_Herzegovina_F,Bosnia_Herzegovina_P,Cambodia_M,Cambodia_F,Cambodia_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Frmr_Yug_Repc_Mac_FYROM_M,Frmr_Yug_Repc_Mac_FYROM_F,Frmr_Yug_Repc_Mac_FYROM_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_Tot,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Malta_M,Malta_F,Malta_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africa_P,South_Eastern_Europe_nfd_M,South_Eastern_Europe_nfd_F,South_Eastern_Europe_nfd_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Thailand_M,Thailand_F,Thailand_P,Turkey_M,Turkey_F,Turkey_P,UK_Channel_Islands_Isle_Man_M,UK_Channel_Islands_Isle_Man_F,UK_Channel_Islands_Isle_Man_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,Tot_M,Tot_F,Tot_P
"1RNSW",1037483,1069004,2106487,435,412,847,129,182,311,1419,1785,3204,3591,3682,7273,1553,1301,2854,643,476,1119,968,1105,2073,2890,2867,5757,5388,6128,11516,1416,1328,2744,654,720,1374,4025,3403,7428,677,978,1655,245,202,447,2122,1776,3898,5324,4469,9793,354,858,1212,772,813,1585,673,556,1229,1133,1533,2666,1186,1018,2204,4016,3983,7999,14318,14549,28867,1840,5650,7490,988,1330,2318,408,596,1004,3213,3313,6526,971,854,1825,785,775,1560,648,1707,2355,621,513,1134,45296,46598,91894,3101,3373,6474,966,1007,1973,19801,19343,39144,68955,65756,134711,1239007,1273943,2512950
"1GSYD",1297756,1334788,2632544,3359,3503,6862,4906,5926,10832,4105,4598,8703,65611,82945,148556,7321,7500,14821,8984,8286,17270,13988,16204,30192,5683,5748,11431,9225,10266,19491,13888,14900,28788,17524,19643,37167,47892,39982,87874,11470,13677,25147,14576,14272,28848,9738,8183,17921,21495,20287,41782,3598,7275,10873,18532,21643,40175,28314,26705,55019,11268,13285,24553,6867,6771,13638,5250,4923,10173,42768,42181,84949,25775,37067,62842,5208,6784,11992,4702,5497,10199,16559,17092,33651,3223,3341,6564,11057,11071,22128,5280,9879,15159,6052,5764,11816,95142,87085,182227,9806,10144,19950,31816,37964,69780,141663,140587,282250,131820,123686,255506,2162221,2229452,4391673
"19799",26,36,62,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,0,0,0,0,0,0,6,7,13,3,0,3,0,0,0,5,4,9,0,3,3,58,57,115
"19499",4867,3413,8280,5,4,9,4,0,4,17,22,39,95,110,205,14,6,20,11,5,16,17,23,40,4,4,8,40,33,73,6,8,14,12,15,27,58,26,84,15,15,30,26,21,47,59,43,102,29,14,43,3,21,24,26,30,56,27,17,44,18,19,37,5,6,11,28,18,46,254,161,415,27,29,56,13,6,19,11,12,23,38,28,66,5,3,8,9,6,15,7,19,26,16,12,28,387,303,690,48,55,103,48,39,87,352,255,607,990,526,1516,7591,5327,12918
