"region_id",M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW_,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW_,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW_,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW_,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW_,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW_,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW_,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW_,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW_,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW_,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW_,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW_,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW_,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW_,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW_,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW_,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW_,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW_,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW_,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW_,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW_,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW_,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW_,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW_,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW_,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW_,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW_,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW_,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
"1RNSW",33442,6518,802,419,34234,10501,85916,26475,11928,1938,1050,24172,6308,71871,42834,36900,8230,3943,26324,10768,128999,43508,50440,14292,6800,26457,11596,153093,46982,56913,16116,7469,33706,12453,173639,37881,49193,17503,10076,39226,12235,166114,17038,28058,16732,13292,31986,12555,119661,7357,12116,7981,7768,21991,11663,68876,1978,2434,1329,1350,9241,4231,20563,257495,254500,84923,52167,247337,92310,988732,35010,10162,1653,931,24630,8571,80957,21835,19373,5623,5343,12839,4228,69241,19882,40407,22764,31263,11690,6938,132944,13669,49062,39232,40646,12144,8177,162930,17153,61741,43971,31330,16549,9186,179930,13693,47146,38831,35148,21969,10076,166863,6596,21860,25278,31124,25130,12902,122890,5878,12110,10675,13734,24951,15028,82376,3276,3945,2317,2148,18800,7495,37981,136992,265806,190344,191667,168702,82601,1036112,68452,16680,2455,1350,58864,19072,166873,48310,31301,7561,6393,37011,10536,141112,62716,77307,30994,35206,38014,17706,261943,57177,99502,53524,47446,38601,19773,316023,64135,118654,60087,38799,50255,21639,353569,51574,96339,56334,45224,61195,22311,332977,23634,49918,42010,44416,57116,25457,242551,13235,24226,18656,21502,46942,26691,151252,5254,6379,3646,3498
"1GSYD",51913,8922,980,549,62659,16902,141925,54182,17879,2398,1161,63914,14846,154380,119172,74777,12738,5053,91813,30255,333808,100944,95931,21540,8725,68012,24177,319329,84741,89639,21505,8688,66066,21702,292341,59650,68037,19516,9228,58866,17747,233044,25451,36129,16937,10625,40947,14706,144795,10570,15746,8937,7081,27287,12047,81668,2957,3594,1805,1647,11977,5292,27272,509580,410654,106356,52757,491541,157674,1728562,55455,13986,1840,893,47845,13842,133861,56357,30319,6638,4986,42875,11703,152878,81216,94586,39023,47677,56082,24502,343086,40752,94869,65862,72947,39197,20533,334160,33842,96574,66086,49239,38570,18327,302638,26113,72052,50631,40505,37125,16137,242563,12138,33072,31009,29691,32215,15220,153345,9423,17391,14253,13990,31944,16568,103569,5181,5965,3262,2653,26000,10733,53794,320477,458814,278604,262581,351853,147565,1819894,107368,22908,2820,1442,110504,30744,275786,110539,48198,9036,6147,106789,26549,307258,200388,169363,51761,52730,147895,54757,676894,141696,190800,87402,81672,107209,44710,653489,118583,186213,87591,57927,104636,40029,594979,85763,140089,70147,49733,95991,33884,475607,37589,69201,47946,40316,73162,29926,298140,19993,33137,23190,21071,59231,28615,185237,8138,9559,5067,4300
"19799",0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,3,0,3,0,3,0,0,6,0,9,0,0,3,0,5,0,8,0,0,0,0,5,3,8,0,3,0,0,4,4,11,0,0,0,0,8,3,11,0,0,0,0,0,0,0,3,6,3,0,34,10,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,3,3,3,0,0,12,0,18,3,0,3,3,11,0,20,0,0,0,0,10,4,14,0,0,0,0,0,0,0,6,3,3,6,36,4,58,0,0,0,0,0,0,0,3,0,0,0,3,0,6,0,0,0,0,3,0,3,0,3,0,3,6,0,12,0,0,3,0,8,0,11,3,3,0,0,17,3,26,3,3,3,3,15,4,31,0,0,0,0,18,7,25,0,0,0,0
"19499",106,35,10,4,152,79,386,200,78,12,9,259,141,699,348,208,48,27,477,389,1497,273,151,43,36,421,448,1372,194,139,40,32,346,469,1220,135,152,49,42,289,295,962,69,100,43,40,215,157,624,13,12,6,7,64,44,146,3,0,0,0,28,19,50,1341,875,251,197,2251,2041,6956,127,47,8,7,108,75,372,177,100,33,28,189,86,613,306,230,89,91,249,194,1159,121,147,66,82,151,164,731,131,168,66,53,133,122,673,106,173,86,75,174,104,718,43,65,37,34,97,69,345,4,8,7,7,30,39,95,3,3,0,0,38,30,74,1018,941,392,377,1169,883,4780,233,82,18,11,260,154,758,377,178,45,37,448,227,1312,654,438,137,118,726,583,2656,394,298,109,118,572,612,2103,325,307,106,85,479,591,1893,241,325,135,117,463,399,1680,112,165,80,74,312,226,969,17,20,13,14,94,83,241,6,3,0,0
