"region_id",Tot_OcMngr,Tot_OcProf,Tot_OcTechTrdW,Tot_OcComPerS,Tot_OcClericAdm,Tot_OcSalesWk,Tot_OcMacOp_Driv,Tot_OcLab,Tot_OcID_NS,Tot_Tot
"1RNSW",144075,186235,162652,115142,139308,104305,80951,121307,17400,1071375
"1GSYD",273916,526564,251471,182059,333435,185951,118136,151324,40413,2063269
"19799",3,6,3,6,0,0,3,10,6,37
"19499",338,744,542,463,394,239,348,489,94,3651
