"region_id",Indonesia_2006,Indonesia_2007,Indonesia_2008,Indonesia_2009,Indonesia_2010,Indonesia_2011,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iraq_Before_1941,Iraq_1941_1950,Iraq_1951_1960,Iraq_1961_1970,Iraq_1971_1980,Iraq_1981_1990,Iraq_1991_2000,Iraq_2001_2005,Iraq_2006,Iraq_2007,Iraq_2008,Iraq_2009,Iraq_2010,Iraq_2011,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1941,Ireland_1941_1950,Ireland_1951_1960,Ireland_1961_1970,Ireland_1971_1980,Ireland_1981_1990,Ireland_1991_2000,Ireland_2001_2005,Ireland_2006,Ireland_2007,Ireland_2008,Ireland_2009,Ireland_2010,Ireland_2011,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1941,Italy_1941_1950,Italy_1951_1960,Italy_1961_1970,Italy_1971_1980,Italy_1981_1990,Italy_1991_2000,Italy_2001_2005,Italy_2006,Italy_2007,Italy_2008,Italy_2009,Italy_2010,Italy_2011,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1941,Japan_1941_1950,Japan_1951_1960,Japan_1961_1970,Japan_1971_1980,Japan_1981_1990,Japan_1991_2000,Japan_2001_2005,Japan_2006,Japan_2007,Japan_2008,Japan_2009,Japan_2010,Japan_2011,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1941,Korea_Rep_Sth_1941_1950,Korea_Rep_Sth_1951_1960,Korea_Rep_Sth_1961_1970,Korea_Rep_Sth_1971_1980,Korea_Rep_Sth_1981_1990,Korea_Rep_Sth_1991_2000,Korea_Rep_Sth_2001_2005,Korea_Republic_South_2006,Korea_Republic_South_2007,Korea_Republic_South_2008,Korea_Republic_South_2009,Korea_Republic_South_2010,Korea_Republic_South_2011,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1941,Lebanon_1941_1950,Lebanon_1951_1960,Lebanon_1961_1970,Lebanon_1971_1980,Lebanon_1981_1990,Lebanon_1991_2000,Lebanon_2001_2005,Lebanon_2006,Lebanon_2007,Lebanon_2008,Lebanon_2009,Lebanon_2010,Lebanon_2011,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1941,Malaysia_1941_1950,Malaysia_1951_1960,Malaysia_1961_1970,Malaysia_1971_1980,Malaysia_1981_1990,Malaysia_1991_2000,Malaysia_2001_2005,Malaysia_2006,Malaysia_2007,Malaysia_2008,Malaysia_2009,Malaysia_2010,Malaysia_2011,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1941,Malta_1941_1950,Malta_1951_1960,Malta_1961_1970,Malta_1971_1980,Malta_1981_1990,Malta_1991_2000,Malta_2001_2005,Malta_2006,Malta_2007,Malta_2008,Malta_2009,Malta_2010,Malta_2011,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1941,Netherlands_1941_1950,Netherlands_1951_1960,Netherlands_1961_1970,Netherlands_1971_1980,Netherlands_1981_1990,Netherlands_1991_2000,Netherlands_2001_2005,Netherlands_2006,Netherlands_2007,Netherlands_2008,Netherlands_2009,Netherlands_2010,Netherlands_2011,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1941,New_Zealand_1941_1950,New_Zealand_1951_1960,New_Zealand_1961_1970,New_Zealand_1971_1980,New_Zealand_1981_1990,New_Zealand_1991_2000,New_Zealand_2001_2005,New_Zealand_2006,New_Zealand_2007,New_Zealand_2008,New_Zealand_2009,New_Zealand_2010,New_Zealand_2011,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Philippines_Before_1941,Philippines_1941_1950,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2005,Philippines_2006,Philippines_2007,Philippines_2008,Philippines_2009,Philippines_2010,Philippines_2011,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1941,Poland_1941_1950,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2005,Poland_2006,Poland_2007,Poland_2008,Poland_2009,Poland_2010,Poland_2011,Poland_Yr_arrival_NS,Poland_Tot
"1RNSW",51,60,134,109,111,66,99,1655,0,0,3,36,13,15,91,87,20,7,41,62,32,11,30,448,40,71,329,847,634,512,375,261,64,68,100,137,169,125,165,3897,180,640,4472,2695,514,219,138,77,20,36,26,40,33,20,684,9794,3,16,62,38,67,120,262,221,52,67,56,59,59,46,84,1212,0,0,0,9,63,213,235,241,63,120,104,125,153,110,150,1586,19,24,78,242,264,204,116,77,22,10,18,11,9,7,128,1229,13,21,105,367,522,462,232,164,71,80,124,113,135,106,150,2665,6,296,974,553,178,51,20,13,3,5,6,0,3,0,94,2202,9,611,4533,1015,447,382,293,199,47,42,36,49,24,20,293,8000,255,247,693,2768,5877,6104,4658,2382,572,618,746,590,777,576,2005,28868,3,0,9,72,413,2145,1547,816,256,310,496,479,360,253,331,7490,5,626,226,261,251,548,130,65,13,14,11,17,14,6,130,2317
"1GSYD",1056,1026,1370,1226,1010,592,852,25146,3,14,18,842,1066,1155,10264,5980,1443,1203,1831,2049,1080,1001,900,28849,73,145,618,1990,1861,3028,2478,1835,554,660,1015,1011,1163,867,624,17922,412,1755,14951,14561,3424,1098,862,575,183,186,204,287,312,179,2794,41783,3,17,131,172,524,1648,2739,1988,447,448,450,588,680,419,620,10874,0,0,7,57,2114,7419,9448,7372,2235,2005,2239,2052,1912,1218,2098,40176,53,350,1753,8381,14767,11305,7838,3949,877,743,727,582,485,297,2912,55019,27,47,286,1382,3535,7607,3653,2708,653,794,822,851,935,544,708,24552,36,1475,4810,4154,1590,658,150,56,15,30,25,15,23,7,594,13638,17,673,4099,1296,723,718,679,522,146,180,193,203,263,125,334,10171,368,371,1084,4664,10667,15637,19704,11945,2663,2550,2788,2579,3031,2087,4809,84947,5,14,29,609,4479,19682,16660,7138,2123,2372,2587,2198,1882,1115,1948,62841,73,1317,702,784,1095,4408,1455,785,170,173,130,179,158,75,489,11993
"19799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19499",0,0,0,4,3,7,3,32,0,0,0,0,0,0,3,5,0,4,0,4,4,10,17,47,0,0,0,3,4,4,3,3,0,4,3,7,23,37,10,101,0,4,11,9,3,5,0,0,0,0,3,0,0,0,7,42,0,0,3,0,0,0,0,3,3,0,0,0,0,8,6,23,0,0,0,0,0,0,5,3,6,4,4,5,8,9,11,55,0,0,0,4,6,11,7,4,0,0,0,0,4,0,9,45,0,0,0,3,5,3,8,4,0,0,0,0,0,4,12,39,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,11,0,5,17,3,0,5,0,4,0,0,0,0,3,0,9,46,3,0,5,27,53,65,58,40,3,12,8,10,18,37,75,414,0,0,0,3,0,15,10,3,0,4,3,4,0,9,5,56,0,0,0,3,0,5,0,0,0,0,3,5,0,0,3,19
