region_id,M_EO_bf1996,M_EO_1996_2000,M_EO_2001_2005,M_E_2006,M_E_2007,M_E_2008,M_E_2009,M_E_2010,M_E_2011,M_EO_arrival_ns,M_E_Tot,M_SOL_SE_V_wll_wll_Bf_1996,M_SOL_SE_VW_W_1996_2000,M_SOL_SE_VW_W_2001_2005,M_SOL_SE_VW_W_2006,M_SOL_SE_VW_W_2007,M_SOL_SE_VW_W_2008,M_SOL_SE_VW_W_2009,M_SOL_SE_VW_W_2010,M_SOL_SE_VW_W_2011,M_SOL_SE_VW_W_Y_a_ns,M_SOL_SE_VW_W_Y_a_Total,M_SOL_SE_NW_NA_bf1996,M_SOL_SE_NW_NA_1996_2000,M_SOL_SE_NW_NA_2001_2005,M_SOL_SE_NW_NA_2006,M_SOL_SE_NW_NA_2007,M_SOL_SE_NW_NA_2008,M_SOL_SE_NW_NA_2009,M_SOL_SE_NW_NA_2010,M_SOL_SE_NW_NA_2011,M_SOL_SE_NW_NA_arrval_ns,M_SOL_SE_NW_NA_Total,M_SOL_SE_PE_ns_bf1996,M_SOL_SE_PE_ns_1996_2000,M_SOL_SE_PE_ns_2001_2005,M_SOL_SE_PE_ns_2006,M_SOL_SE_PE_ns_2007,M_SOL_SE_PE_ns_2008,M_SOL_SE_PE_ns_2009,M_SOL_SE_PE_ns_2010,M_SOL_SE_PE_ns_2011,M_SOL_SE_PE_ns_arrival_ns,M_SOL_SE_PE_ns_arvl_Total,M_SOL_SE_Tot_bf1996,M_SOL_SE_Tot_1996_2000,M_SOL_SE_Tot_2001_2005,M_SOL_SE_Tot_2006,M_SOL_SE_Tot_2007,M_SOL_SE_Tot_2008,M_SOL_SE_Tot_2009,M_SOL_SE_Tot_2010,M_SOL_SE_Tot_2011,M_SOL_SE_Tot_arrival_ns,M_SOL_SE_Tot_Total,M_L_prof_Eng_ns_bf1996,M_L_prof_Eng_ns_1996_2000,M_L_prof_Eng_ns_2001_2005,M_L_prof_Eng_ns_2006,M_L_prof_Eng_ns_2007,M_L_prof_Eng_ns_2008,M_L_prof_Eng_ns_2009,M_L_prof_Eng_ns_2010,M_L_prof_Eng_ns_2011,M_L_prof_Eng_ns_arrival_ns,M_L_prof_Eng_ns_Total,M_Tot_bf1996,M_Tot_1996_2000,M_Tot_2001_2005,M_Tot_2006,M_Tot_2007,M_Tot_2008,M_Tot_2009,M_Tot_2010,M_Tot_2011,M_Tot_Yr_arrival_not_stated,M_Tot_Total,F_EO_bf1996,F_EO_1996_2000,F_EO_2001_2005,F_E_2006,F_E_2007,F_E_2008,F_E_2009,F_E_2010,F_E_2011,F_EO_arrival_ns,F_E_Tot,F_SOL_SE_V_wll_wll_Bf_1996,F_SOL_SE_VW_W_1996_2000,F_SOL_SE_VW_W_2001_2005,F_SOL_SE_VW_W_2006,F_SOL_SE_VW_W_2007,F_SOL_SE_VW_W_2008,F_SOL_SE_VW_W_2009,F_SOL_SE_VW_W_2010,F_SOL_SE_VW_W_2011,F_SOL_SE_VW_W_Y_a_ns,F_SOL_SE_VW_W_Y_a_Total,F_SOL_SE_NW_NA_bf1996,F_SOL_SE_NW_NA_1996_2000,F_SOL_SE_NW_NA_2001_2005,F_SOL_SE_NW_NA_2006,F_SOL_SE_NW_NA_2007,F_SOL_SE_NW_NA_2008,F_SOL_SE_NW_NA_2009,F_SOL_SE_NW_NA_2010,F_SOL_SE_NW_NA_2011,F_SOL_SE_NW_NA_arrval_ns,F_SOL_SE_NW_NA_Total,F_SOL_SE_PE_ns_bf1996,F_SOL_SE_PE_ns_1996_2000,F_SOL_SE_PE_ns_2001_2005,F_SOL_SE_PE_ns_2006,F_SOL_SE_PE_ns_2007,F_SOL_SE_PE_ns_2008,F_SOL_SE_PE_ns_2009,F_SOL_SE_PE_ns_2010,F_SOL_SE_PE_ns_2011,F_SOL_SE_PE_ns_arrival_ns,F_SOL_SE_PE_ns_arvl_Total,F_SOL_SE_Tot_bf1996,F_SOL_SE_Tot_1996_2000,F_SOL_SE_Tot_2001_2005,F_SOL_SE_Tot_2006,F_SOL_SE_Tot_2007,F_SOL_SE_Tot_2008,F_SOL_SE_Tot_2009,F_SOL_SE_Tot_2010,F_SOL_SE_Tot_2011,F_SOL_SE_Tot_arrival_ns,F_SOL_SE_Tot_Total,F_L_prof_Eng_ns_bf1996,F_L_prof_Eng_ns_1996_2000,F_L_prof_Eng_ns_2001_2005,F_L_prof_Eng_ns_2006,F_L_prof_Eng_ns_2007,F_L_prof_Eng_ns_2008,F_L_prof_Eng_ns_2009,F_L_prof_Eng_ns_2010,F_L_prof_Eng_ns_2011,F_L_prof_Eng_ns_arrival_ns,F_L_prof_Eng_ns_Total,F_Tot_bf1996,F_Tot_1996_2000,F_Tot_2001_2005,F_Tot_2006,F_Tot_2007,F_Tot_2008,F_Tot_2009,F_Tot_2010,F_Tot_2011,F_Tot_Yr_arrival_not_stated,F_Tot_Total,P_EO_bf1996,P_EO_1996_2000,P_EO_2001_2005,P_EO_2006,P_EO_2007,P_EO_2008,P_EO_2009,P_EO_2010,P_EO_2011,P_EO_arrival_ns,P_EO_Tot,P_SOL_SE_V_wll_wll_Bf_1996,P_SOL_SE_VW_W_1996_2000,P_SOL_SE_VW_W_2001_2005,P_SOL_SE_VW_W_2006,P_SOL_SE_VW_W_2007,P_SOL_SE_VW_W_2008,P_SOL_SE_VW_W_2009,P_SOL_SE_VW_W_2010,P_SOL_SE_VW_W_2011,P_SOL_SE_VW_W_Y_a_ns,P_SOL_SE_VW_W_Y_a_Total,P_SOL_SE_NW_NA_bf1996,P_SOL_SE_NW_NA_1996_2000,P_SOL_SE_NW_NA_2001_2005,P_SOL_SE_NW_NA_2006,P_SOL_SE_NW_NA_2007,P_SOL_SE_NW_NA_2008,P_SOL_SE_NW_NA_2009,P_SOL_SE_NW_NA_2010,P_SOL_SE_NW_NA_2011,P_SOL_SE_NW_NA_arrval_ns,P_SOL_SE_NW_NA_Total,P_SOL_SE_PE_ns_bf1996,P_SOL_SE_PE_ns_1996_2000,P_SOL_SE_PE_ns_2001_2005,P_SOL_SE_PE_ns_2006,P_SOL_SE_PE_ns_2007,P_SOL_SE_PE_ns_2008,P_SOL_SE_PE_ns_2009,P_SOL_SE_PE_ns_2010,P_SOL_SE_PE_ns_2011,P_SOL_SE_PE_ns_arrival_ns,P_SOL_SE_PE_ns_arvl_Total,P_SOL_SE_Tot_bf1996,P_SOL_SE_Tot_1996_2000
RA10,171795,24253,26991,6446,7056,7718,6953,7721,4717,11333,274983,203013,46779,57313,15709,19599,21088,17452,13605,6680,13045,414283,44217,8609,7295,2046,2523,3385,4319,4337,3001,5249,84981,672,87,109,40,40,39,42,49,66,2171,3315,247902,55475,64717,17795,22162,24512,21813,17991,9747,20465,502579,1565,359,461,112,159,269,196,180,112,549,3962,421262,80087,92169,24353,29377,32499,28962,25892,14576,32347,781524,167515,22559,25516,6109,6570,7286,6789,7428,4461,11307,265540,205063,49420,59535,16073,18100,20829,18452,14901,7587,13129,423089,65218,14604,12282,3316,3801,4823,5716,5645,3927,7818,127150,821,97,120,36,26,33,51,69,55,964,2272,271102,64121,71937,19425,21927,25685,24219,20615,11569,21911,552511,1978,488,529,164,138,195,223,159,125,737,4736,440595,87168,97982,25698,28635,33166,31231,28202,16155,33955,822787,339310,46812,52507,12555,13626,15004,13742,15149,9178,22640,540523,408076,96199,116848,31782,37699,41917,35904,28506,14267,26174,837372,109435,23213,19577,5362,6324,8208,10035,9982,6928,13067,212131,1493,184,229,76,66,72,93,118,121,3135,5587,519004,119596
RA11,37965,2571,2869,696,664,805,699,622,425,2462,49778,7271,886,1489,574,602,693,712,551,316,523,13617,735,76,118,44,75,82,151,207,162,163,1813,118,11,6,3,0,3,8,6,4,1061,1220,8124,973,1613,621,677,778,871,764,482,1747,16650,63,5,19,9,8,8,13,16,10,39,190,46152,3549,4501,1326,1349,1591,1583,1402,917,4248,66618,38897,2656,3011,750,708,831,728,670,400,2490,51141,8159,1248,1806,569,673,747,802,632,364,662,15662,911,126,200,76,93,103,199,262,186,207,2363,146,10,10,3,0,5,5,0,6,121,306,9216,1384,2016,648,766,855,1006,894,556,990,18331,74,10,18,7,0,19,6,15,8,26,183,48187,4050,5045,1405,1474,1705,1740,1579,964,3506,69655,76862,5227,5880,1446,1372,1636,1427,1292,825,4952,100919,15430,2134,3295,1143,1275,1440,1514,1183,680,1185,29279,1646,202,318,120,168,185,350,469,348,370,4176,264,21,16,6,0,8,13,6,10,1182,1526,17340,2357
RA12,8896,457,559,157,115,152,139,160,109,643,11387,2011,277,385,109,149,215,200,154,77,172,3749,303,39,37,19,21,58,36,40,42,56,651,38,0,3,0,0,0,0,0,0,158,199,2352,316,425,128,170,273,236,194,119,386,4599,27,0,3,0,0,5,7,4,3,11,60,11275,773,987,285,285,430,382,358,231,1040,16046,9038,533,634,161,135,156,127,177,83,623,11667,2133,320,464,120,152,246,237,177,93,162,4104,390,52,61,30,22,48,30,43,51,73,800,33,9,3,0,0,0,0,0,0,24,69,2556,381,528,150,174,294,267,220,144,259,4973,18,6,5,0,0,3,4,3,0,16,55,11612,920,1167,311,309,453,398,400,227,898,16695,17934,990,1193,318,250,308,266,337,192,1266,23054,4144,597,849,229,301,461,437,331,170,334,7853,693,91,98,49,43,106,66,83,93,129,1451,71,9,6,0,0,0,0,0,0,182,268,4908,697
RA13,348,24,28,6,12,11,21,21,13,34,518,131,5,16,16,18,34,14,20,7,5,266,22,0,3,3,0,3,8,5,6,4,54,0,0,0,0,0,0,0,0,3,3,6,153,5,19,19,18,37,22,25,16,12,326,0,0,0,0,0,0,0,0,0,0,0,501,29,47,25,30,48,43,46,29,46,844,331,40,30,14,10,16,15,13,11,37,517,110,14,19,8,24,28,20,9,10,10,252,13,0,3,0,3,3,6,5,3,7,43,4,0,0,0,0,0,0,0,0,3,7,127,14,22,8,27,31,26,14,13,20,302,3,0,0,3,0,0,0,0,0,0,6,461,54,52,25,37,47,41,27,24,57,825,679,64,58,20,22,27,36,34,24,71,1035,241,19,35,24,42,62,34,29,17,15,518,35,0,6,3,3,6,14,10,9,11,97,4,0,0,0,0,0,0,0,3,6,13,280,19
RA14,88,10,6,3,4,0,5,7,0,15,138,21,3,6,0,3,4,3,0,0,5,45,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,3,6,0,3,4,3,0,0,5,48,3,0,0,0,0,0,0,0,0,0,3,115,13,12,3,7,4,8,7,0,20,189,103,10,13,0,4,0,0,9,3,10,152,17,3,0,0,3,7,5,5,0,0,40,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,17,3,0,0,3,7,5,5,4,0,44,0,0,0,0,0,0,3,0,0,3,6,120,13,13,0,7,7,8,14,7,13,202,191,20,19,3,8,0,5,16,3,25,290,38,6,6,0,6,11,8,5,0,5,85,3,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,41,6
RA15,13,0,0,0,0,0,3,0,0,0,16,9,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,3,28,10,0,0,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,19,23,0,0,0,0,0,3,0,0,0,26,15,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,15,0
RA19,435,46,58,11,13,22,21,57,128,67,858,168,37,54,14,27,31,31,36,79,48,525,38,6,11,6,5,11,8,13,25,22,145,0,3,0,0,0,0,0,0,3,194,200,206,46,65,20,32,42,39,49,107,264,870,0,0,0,0,0,0,0,0,0,3,3,641,92,123,31,45,64,60,106,235,334,1731,324,23,52,9,18,28,22,47,128,51,702,130,30,59,18,23,37,40,51,75,30,493,26,9,6,7,7,6,16,16,24,20,137,3,0,0,0,0,0,0,0,0,44,47,159,39,65,25,30,43,56,67,99,94,677,4,0,0,0,0,0,0,0,0,3,7,487,62,117,34,48,71,78,114,227,148,1386,759,69,110,20,31,50,43,104,256,118,1560,298,67,113,32,50,68,71,87,154,78,1018,64,15,17,13,12,17,24,29,49,42,282,3,3,0,0,0,0,0,0,3,238,247,365,85
