region_id,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
RA10,57870,43707,28491,11207,3306,740,214281,1170,13541,16646,15013,12036,3890,1150,231,63677,53799,208307,162673,113556,74445,31033,12645,3780,660238,31246,78553,87205,72066,50893,25425,11810,3691,360889,5388,9787,14215,15686,13666,7483,3313,1220,70758,57539,111573,113376,108053,76785,45254,23770,7328,543678,9011,10481,9474,8338,5479,2187,773,253,45996,71938,131841,137065,132077,95930,54924,27856,8801,660432,5275,11409,13285,16080,14629,9624,5797,2433,78532,58955,60122,52996,51778,47555,42698,41175,25034,380313,226612,568504,527740,444277,323979,178801,103739,44710,2418362
RA11,4349,5068,5118,2466,755,139,20274,154,1634,3072,4041,4198,1364,345,61,14869,4499,19327,22947,20209,18628,8914,3421,950,98895,3362,9798,16260,18289,16502,9585,3882,983,78661,1698,2346,3505,4446,4615,2643,1056,333,20642,21057,36195,41467,45053,33807,20024,9454,2294,209351,4041,3565,3212,3125,2146,853,262,57,17261,26796,42106,48184,52624,40568,23520,10772,2684,247254,860,1293,2136,3653,3927,2772,1428,475,16544,15298,10426,13395,15620,16421,17204,16339,8612,113315,51110,86822,110343,119504,105362,65825,36942,13904,589812
RA12,751,884,1015,521,125,24,3739,28,411,761,1000,1099,348,79,12,3738,926,4892,5707,5050,4995,2329,811,214,24924,641,2347,4206,5007,4551,2470,952,206,20380,457,705,1114,1378,1325,682,226,66,5953,5476,9772,11836,14193,10838,6016,2307,543,60981,1076,1021,1005,988,692,267,75,18,5142,7009,11498,13955,16559,12855,6965,2608,627,72076,226,363,633,1102,1217,758,331,130,4760,5099,3406,4413,5436,6143,6403,5385,2390,38675,13952,23313,30426,35038,31875,19794,10291,3603,168292
RA13,48,25,31,6,3,0,152,3,25,56,47,38,6,0,0,175,111,498,418,234,179,78,17,11,1546,51,202,319,295,191,82,29,9,1178,31,52,71,83,60,26,5,0,328,381,700,665,788,529,268,102,17,3450,68,62,67,58,32,12,0,0,299,480,814,803,929,621,306,107,17,4077,8,20,27,62,59,27,16,7,226,411,282,365,430,468,440,348,97,2841,1067,1877,2036,2022,1587,945,520,141,10195
RA14,10,21,7,6,0,0,60,0,13,13,7,7,3,0,0,43,32,139,112,68,64,18,8,5,446,18,67,60,84,43,20,6,0,298,8,11,15,18,16,4,5,0,77,82,157,196,170,152,57,28,4,846,21,20,35,13,14,3,3,0,109,111,188,246,201,182,64,36,4,1032,3,8,9,16,11,11,0,0,58,150,124,157,163,145,105,77,15,936,314,555,607,560,459,227,127,24,2873
RA15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,0,6,0,0,0,0,3,3,0,0,6,0,0,0,3,0,0,0,0,3,3,3,4,3,3,3,3,0,22,0,0,0,0,3,0,0,0,3,3,3,4,6,6,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,9,0,20,3,3,7,12,12,14,12,0,63
RA19,79,33,40,15,3,0,345,4,36,17,31,18,7,0,0,113,182,541,227,132,139,49,11,0,1281,68,154,130,111,122,50,11,0,646,28,42,31,37,33,20,0,3,194,170,343,269,271,212,161,18,5,1449,63,36,26,19,12,7,0,0,163,261,421,326,327,257,188,18,8,1806,15,44,26,28,32,13,5,6,169,365,583,611,608,409,241,89,59,2965,910,1939,1416,1270,1017,563,137,73,7325
