region_id,F_1000_1249_15_19_yrs,F_1000_1249_20_24_yrs,F_1000_1249_25_34_yrs,F_1000_1249_35_44_yrs,F_1000_1249_45_54_yrs,F_1000_1249_55_64_yrs,F_1000_1249_65_74_yrs,F_1000_1249_75_84_yrs,F_1000_1249_85ov,F_1000_1249_Tot,F_1250_1499_15_19_yrs,F_1250_1499_20_24_yrs,F_1250_1499_25_34_yrs,F_1250_1499_35_44_yrs,F_1250_1499_45_54_yrs,F_1250_1499_55_64_yrs,F_1250_1499_65_74_yrs,F_1250_1499_75_84_yrs,F_1250_1499_85ov,F_1250_1499_Tot,F_1500_1999_15_19_yrs,F_1500_1999_20_24_yrs,F_1500_1999_25_34_yrs,F_1500_1999_35_44_yrs,F_1500_1999_45_54_yrs,F_1500_1999_55_64_yrs,F_1500_1999_65_74_yrs,F_1500_1999_75_84_yrs,F_1500_1999_85ov,F_1500_1999_Tot,F_2000_more_15_19_yrs,F_2000_more_20_24_yrs,F_2000_more_25_34_yrs,F_2000_more_35_44_yrs,F_2000_more_45_54_yrs,F_2000_more_55_64_yrs,F_2000_more_65_74_yrs,F_2000_more_75_84_yrs,F_2000_more_85ov,F_2000_more_Tot,F_PI_NS_15_19_yrs,F_PI_NS_ns_20_24_yrs,F_PI_NS_ns_25_34_yrs,F_PI_NS_ns_35_44_yrs,F_PI_NS_ns_45_54_yrs,F_PI_NS_ns_55_64_yrs,F_PI_NS_ns_65_74_yrs,F_PI_NS_ns_75_84_yrs,F_PI_NS_ns_85_yrs_ovr,F_PI_NS_ns_Tot,F_Tot_15_19_yrs,F_Tot_20_24_yrs,F_Tot_25_34_yrs,F_Tot_35_44_yrs,F_Tot_45_54_yrs,F_Tot_55_64_yrs,F_Tot_65_74_yrs,F_Tot_75_84_yrs,F_Tot_85ov,F_Tot_Tot,P_Neg_Nil_income_15_19_yrs,P_Neg_Nil_income_20_24_yrs,P_Neg_Nil_income_25_34_yrs,P_Neg_Nil_income_35_44_yrs,P_Neg_Nil_income_45_54_yrs,P_Neg_Nil_income_55_64_yrs,P_Neg_Nil_income_65_74_yrs,P_Neg_Nil_income_75_84_yrs,P_Negtve_Nil_incme_85_yrs_ovr,P_Neg_Nil_income_Tot,P_1_199_15_19_yrs,P_1_199_20_24_yrs,P_1_199_25_34_yrs,P_1_199_35_44_yrs,P_1_199_45_54_yrs,P_1_199_55_64_yrs,P_1_199_65_74_yrs,P_1_199_75_84_yrs,P_1_199_85ov,P_1_199_Tot,P_200_299_15_19_yrs,P_200_299_20_24_yrs,P_200_299_25_34_yrs,P_200_299_35_44_yrs,P_200_299_45_54_yrs,P_200_299_55_64_yrs,P_200_299_65_74_yrs,P_200_299_75_84_yrs,P_200_299_85ov,P_200_299_Tot,P_300_399_15_19_yrs,P_300_399_20_24_yrs,P_300_399_25_34_yrs,P_300_399_35_44_yrs,P_300_399_45_54_yrs,P_300_399_55_64_yrs,P_300_399_65_74_yrs,P_300_399_75_84_yrs,P_300_399_85ov,P_300_399_Tot,P_400_599_15_19_yrs,P_400_599_20_24_yrs,P_400_599_25_34_yrs,P_400_599_35_44_yrs,P_400_599_45_54_yrs,P_400_599_55_64_yrs,P_400_599_65_74_yrs,P_400_599_75_84_yrs,P_400_599_85ov,P_400_599_Tot,P_600_799_15_19_yrs,P_600_799_20_24_yrs,P_600_799_25_34_yrs,P_600_799_35_44_yrs,P_600_799_45_54_yrs,P_600_799_55_64_yrs,P_600_799_65_74_yrs,P_600_799_75_84_yrs,P_600_799_85ov,P_600_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1999_15_19_yrs,P_1500_1999_20_24_yrs,P_1500_1999_25_34_yrs,P_1500_1999_35_44_yrs,P_1500_1999_45_54_yrs,P_1500_1999_55_64_yrs,P_1500_1999_65_74_yrs,P_1500_1999_75_84_yrs,P_1500_1999_85ov,P_1500_1999_Tot,P_2000_more_15_19_yrs,P_2000_more_20_24_yrs,P_2000_more_25_34_yrs,P_2000_more_35_44_yrs,P_2000_more_45_54_yrs,P_2000_more_55_64_yrs,P_2000_more_65_74_yrs,P_2000_more_75_84_yrs,P_2000_more_85ov,P_2000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
RA10,195,10215,43037,31736,30573,19503,4820,1813,920,142812,67,3014,32334,24706,21612,12554,2606,1080,539,98512,61,1152,30811,32119,28674,16401,2708,1104,589,113619,110,406,17197,29435,22720,11195,2918,1415,690,86086,14068,12609,26380,22903,20433,17551,14131,15387,14268,157730,156014,176594,387074,380598,349893,284146,184422,127534,64868,2111143,134050,47061,53377,44054,38395,42394,16049,7501,2937,385818,94410,40095,32235,36137,27620,28764,20450,10551,3296,293558,21781,37279,39544,41196,44367,62826,82727,56771,14675,401166,15006,31645,38187,39122,43139,50421,70874,61123,28698,378215,14636,48878,69788,67754,67959,60403,54341,34784,15306,433849,6396,51120,89556,75723,75687,57192,27475,11997,4996,400142,1852,33081,87258,67911,66682,48177,16763,5914,2630,330268,668,23069,93250,72599,66684,46912,13839,4096,1842,322959,220,8449,72169,59521,50834,31830,7784,2446,1066,234319,164,4161,75586,84401,72570,43018,7907,2472,1111,291390,292,1701,54819,106727,89768,48250,11291,3544,1433,317825,31731,28507,58707,49445,44170,36423,27524,26294,20180,322981,321206,355046,764476,744590,687875,556610,357024,227493,98170,4112490
RA11,76,1442,5350,6612,7847,4932,1207,470,209,28145,12,349,3244,4299,5017,3005,631,244,114,16915,17,169,2420,5205,6793,4141,539,219,105,19608,32,80,924,2335,2929,1937,529,271,129,9166,4335,2229,3810,4948,5189,5501,4827,5370,4424,40633,44676,35707,67252,87876,98518,92556,68051,43831,20713,559180,29473,3788,5037,6238,8053,11463,3509,1475,566,69602,29710,6337,7386,8689,8221,10626,7161,3008,939,82077,7186,9110,10586,12130,14383,24570,34381,20813,4668,137827,6161,7428,9924,12900,16454,21648,30572,23328,9671,138086,6307,13809,17838,22006,24834,25203,23283,13768,5787,152835,2373,13131,20316,22913,25929,21057,10288,4349,1640,121996,646,6271,15230,17384,20025,15853,5661,1958,824,83852,256,4078,13743,16551,18378,13476,3860,1163,460,71965,75,1493,8807,11892,12834,8394,2005,596,254,46350,52,1058,8066,15446,17600,11361,1791,528,236,56138,101,598,5009,11062,13067,8613,2051,671,288,41460,9638,5695,9945,11789,12159,11727,9645,9331,6373,86302,91978,72796,131887,169000,191937,183991,134207,80988,31706,1088490
RA12,21,367,1282,1603,2028,1335,380,125,51,7192,7,76,737,997,1230,851,163,76,26,4163,0,34,601,1221,1643,1037,161,58,18,4773,14,18,213,492,663,499,180,87,33,2199,1502,681,1323,1769,1929,2055,1814,1679,1123,13875,13115,8816,19601,26265,31602,30629,22274,13744,5871,171917,8979,867,1570,2105,3159,4351,1393,612,187,23223,8353,1547,2302,2905,3289,4055,2601,1078,289,26419,1975,2157,3496,4514,6147,9985,12679,7056,1478,49487,1742,1895,3255,4696,6508,8307,10558,7775,3169,47905,1837,3655,5788,7439,8967,8729,7385,3963,1541,49304,663,3396,6092,7484,8926,7244,3134,1270,440,38649,216,1567,4073,5163,6641,5132,1753,554,197,25296,85,962,3410,4346,5246,3891,1198,336,113,19587,33,340,2074,2865,3246,2305,531,193,64,11651,14,243,1959,3506,4126,2673,491,137,52,13201,24,125,1033,2111,2532,1907,611,222,62,8627,3429,1747,3202,3947,4454,4561,3810,3058,1641,29849,27350,18501,38254,51081,63241,63140,46144,26254,9233,343198
RA13,3,69,115,109,146,82,28,5,5,562,3,18,83,81,75,42,8,5,3,318,3,5,68,92,103,64,18,3,0,356,4,0,27,43,55,38,22,14,0,203,113,69,114,148,179,159,124,113,55,1074,786,760,1594,1825,1994,1657,1224,688,283,10811,515,69,156,216,277,314,136,61,17,1761,359,119,218,223,210,209,139,63,19,1559,128,164,277,318,429,513,664,341,73,2907,112,134,241,299,415,488,624,399,152,2864,133,271,419,480,543,515,322,179,56,2918,87,228,386,447,517,402,163,72,11,2313,34,141,324,379,425,291,126,28,6,1754,20,149,336,287,325,242,68,17,5,1449,7,61,216,235,204,145,31,17,3,919,9,45,215,299,280,188,43,6,4,1089,7,25,200,251,237,143,61,26,3,953,251,152,276,328,423,383,312,230,89,2444,1662,1558,3264,3762,4285,3833,2689,1439,438,22930
RA14,0,14,49,28,45,23,5,3,0,167,0,3,37,18,27,11,7,3,0,106,0,3,30,34,22,18,3,3,0,113,0,0,5,14,26,13,3,0,0,61,52,16,51,60,58,48,38,26,9,358,227,243,508,524,559,436,266,148,40,2951,144,23,42,50,63,72,22,13,6,435,107,45,65,84,58,46,45,20,3,473,30,72,84,121,140,144,132,77,4,804,23,43,87,100,139,159,141,71,28,791,27,72,109,130,154,119,73,39,4,727,15,74,116,106,115,104,33,12,3,578,7,30,88,95,111,71,33,6,0,441,0,34,94,75,100,60,20,3,0,386,0,8,63,50,58,36,14,3,0,232,4,8,72,75,60,40,6,8,0,273,3,4,26,59,62,42,14,0,0,210,103,56,110,135,146,113,95,65,15,838,463,469,956,1080,1206,1006,628,317,63,6188
RA15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,19,15,14,3,60,0,0,0,0,0,6,3,0,0,9,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,3,3,5,0,11,0,3,0,3,3,4,0,3,0,16,0,0,0,0,0,3,9,6,3,21,0,0,0,3,0,3,3,3,0,12,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,3,3,3,0,0,0,0,9,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,3,3,0,12,0,3,3,9,15,31,28,23,3,115
RA19,3,18,79,39,31,20,0,0,0,190,0,6,51,20,14,9,0,0,0,100,0,3,53,24,24,19,3,0,0,126,3,0,23,32,6,7,0,3,3,77,40,72,137,108,79,86,58,29,26,635,373,611,1159,731,675,720,347,97,70,4783,182,209,262,178,167,159,38,12,8,1215,237,123,169,151,117,106,26,9,6,944,85,199,355,386,355,324,257,49,14,2024,39,117,203,273,311,282,264,65,28,1582,55,164,268,177,156,204,115,31,16,1186,45,137,241,135,131,109,59,6,3,866,12,99,218,107,99,79,25,6,0,645,3,52,184,117,69,53,13,3,0,494,0,23,128,58,46,30,4,0,0,289,0,13,141,79,69,53,11,0,0,366,3,6,100,111,63,27,6,3,3,322,96,170,389,331,310,254,153,58,45,1806,757,1312,2658,2103,1893,1680,971,242,123,11739
