region_id,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
RA10,210213,685887,593876,166406,76249,1732631,54491,1787122
RA11,35558,186585,183610,56742,27568,490063,16958,507021
RA12,11039,57001,58697,20150,10165,157052,6284,163336
RA13,917,3442,3742,1452,899,10452,580,11032
RA14,427,1037,731,268,175,2638,150,2788
RA15,0,0,0,0,0,0,0,0
RA19,0,0,0,0,0,0,0,0
