region_id,P_85ov_DNPCC,P_85ov_UCC_NS,P_85ov_Total,P_Tot_CF_Own_CCO,P_Tot_CF_Oth_CCO,P_Tot_CF_Own_CC_Oth_CC,P_Tot_CF_Total,P_Tot_DNPCC,P_Tot_UCC_NS,P_Tot_Total
RA10,79093,17957,98169,817672,285436,32255,1135363,2657991,319137,4112491
RA11,25605,5845,31705,207582,83852,11490,302924,698987,86579,1088490
RA12,7294,1853,9233,62523,24455,3120,90098,222839,30260,343197
RA13,367,69,439,4470,1476,220,6166,14504,2262,22932
RA14,51,13,67,1112,350,52,1514,3917,762,6193
RA15,0,0,0,6,0,0,6,88,15,109
RA19,70,51,121,1112,552,43,1707,7210,2821,11738
