region_id,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
RA10,0,414787,414787,506329,53687,560016,289297,13913,303210,300136,5331,305467,132549,1746,134295,68504,841,69345,1296815,490305,1787120
RA11,0,134152,134152,175401,12548,187949,69103,1819,70922,66393,554,66947,31736,139,31875,15143,35,15178,357776,149247,507023
RA12,0,45914,45917,58634,3391,62025,20851,315,21166,18920,58,18978,10097,22,10119,5121,8,5129,113626,49708,163334
RA13,0,3369,3369,3575,240,3815,1367,22,1389,1267,11,1278,755,3,758,421,0,421,7385,3645,11030
RA14,0,923,923,812,66,878,348,3,351,302,0,302,166,3,169,166,0,166,1794,995,2789
RA15,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
RA19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
