region_id,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_unit_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_unit_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_unit_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_unit_aprt,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_Ps_not_in_s_hh_DS_Flt_ut_at,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Fl_u_at,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flt_unt_apt,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flt_unit_apt,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_unit_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flt_unt_apt,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flt_unt_apt,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_unit_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
RA10,429647,55893,64170,3709,335,553754,455099,67319,91732,775,445,615370,113511,51028,173307,2207,687,340740,32995,21497,32188,45,321,87046,48003,14588,33884,1220,288,97983,2954,3017,5366,25,48,11410,7146,2405,3281,1450,121,14403,4521,1240,2719,134,32,8646,209130,93775,250745,5081,1497,560228,5428,3418,4761,102,88,13797,24501,6429,12433,516,92,43971,1123805,226834,423841,10183,2457,1787120
RA11,172316,8931,5395,3862,141,190645,153239,4254,2606,581,98,160778,47608,10588,14795,487,105,73583,11227,2334,3484,18,9,17072,25377,2679,3215,636,69,31976,1807,929,910,13,13,3672,4718,395,495,1490,49,7147,2936,267,333,155,12,3703,93673,17192,23232,2799,257,137153,2732,1016,763,146,25,4682,10106,1411,1659,562,24,13762,432066,32804,33655,7950,545,507020
RA12,66689,1087,1085,1198,56,70115,44133,498,485,311,54,45481,11075,1274,2859,89,15,15312,3200,225,605,3,4,4037,11381,379,863,248,19,12890,1044,196,394,13,6,1653,3707,104,315,294,19,4439,2280,69,138,65,3,2555,32687,2247,5174,712,66,40886,1432,115,71,44,10,1672,4247,202,413,249,71,5182,149188,4149,7228,2514,257,163336
RA13,4314,11,5,164,12,4506,2183,4,8,18,7,2220,379,20,68,13,0,480,407,6,41,0,0,454,837,27,57,37,4,962,209,12,43,3,0,267,917,40,96,36,0,1089,352,3,12,19,0,386,3101,108,317,108,4,3638,174,4,0,14,0,192,406,7,17,47,0,477,10178,134,347,351,23,11033
RA14,867,0,13,83,26,989,432,0,4,3,3,442,16,0,0,3,0,19,200,0,15,0,16,231,202,0,21,10,6,239,180,0,19,0,0,199,283,6,37,19,5,350,98,0,5,4,0,107,979,6,97,36,27,1145,65,0,0,10,0,75,119,0,3,14,3,139,2462,6,117,146,59,2790
RA15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RA19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
