region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
RA10,0,23178,27054,7651,6312,6072,3304,1590,489,75650,0,6966,22758,22781,26582,41234,42873,44528,23821,231543,5274,8911,7840,3898,3329,4023,2932,2012,907,39126,453077,311253,362801,361676,333057,268569,172045,113094,43282,2418854,0,20877,293214,442546,418990,343042,213747,107194,21366,1860976,0,31198,107210,69334,47045,25224,7930,1854,345,290140,0,7141,26619,54593,61664,32263,14324,12648,6899,216151,920435,0,0,0,0,0,0,0,0,920435,0,269139,0,0,0,0,0,0,0,269139,0,170790,106677,33951,19548,8415,1243,48,11,340683,0,31350,24162,9321,10966,15118,13430,12955,6780,124082,0,18735,18270,6294,5243,3203,1282,606,244,53877,0,47328,64064,19675,15335,13304,7315,3246,867,171134,0,15012,51810,54543,61155,73529,66164,61117,31459,414789,10821,16823,16624,9661,7598,7034,4966,2977,1216,77720,931256,628393,708650,699918,647544,521132,330401,202645,69187,4739126
RA11,0,4654,2370,1249,2043,2072,1296,549,122,14355,0,2218,3856,4003,8740,14452,15650,16232,8098,73249,2256,3685,1862,1223,1891,2538,2091,1053,370,16969,123902,73542,63647,83468,93139,85688,62420,38658,13568,638032,0,4120,48386,91627,107258,109099,79383,39069,6928,485870,0,14283,25095,21313,17994,11174,4045,969,133,95006,0,3781,10119,17635,16384,6138,3108,3140,1760,62065,249297,0,0,0,0,0,0,0,0,249297,0,54508,0,0,0,0,0,0,0,54508,0,41113,13306,6115,4773,2245,349,22,0,67923,0,5438,2090,1365,2204,3083,2802,2432,1585,20999,0,4168,2056,1270,1184,744,343,134,54,9953,0,9323,6104,3204,4396,4298,2716,1157,237,31435,0,5011,10037,11746,20519,27448,25523,23084,10788,134156,4501,7257,4426,3196,3865,4600,3683,1694,500,33722,253798,149002,121619,157471,178577,168829,121952,71701,21985,1244934
RA12,0,795,455,287,616,627,376,183,42,3381,0,706,1020,1119,2752,4415,4854,5201,2298,22365,882,1102,597,415,717,968,720,414,133,5948,39244,19750,18391,24694,29585,28373,20391,12230,3888,196546,0,1083,13860,27259,35176,37255,27091,12237,2048,156009,0,4235,7617,6728,6101,3978,1369,318,38,30384,0,1228,3248,4865,4318,1737,1039,1104,558,18097,79070,0,0,0,0,0,0,0,0,79070,0,14733,0,0,0,0,0,0,0,14733,0,11036,3607,2045,1613,810,104,6,0,19221,0,1871,622,458,784,1005,941,797,435,6913,0,1036,466,358,355,213,95,42,10,2575,0,1735,1193,739,1334,1348,829,393,77,7648,0,1792,2979,3741,7341,9886,9178,7831,3168,45916,1737,2223,1469,1142,1545,1805,1357,675,199,12152,80807,40972,35061,47335,58567,58037,42003,23403,6533,392718
RA13,0,64,31,22,38,28,29,6,5,223,0,97,103,76,137,199,298,251,97,1258,73,97,52,46,59,48,30,22,11,438,2931,1356,1491,1695,1836,1517,1135,609,183,12753,0,90,1139,1933,2208,2122,1406,619,79,9596,0,404,656,526,465,247,81,16,0,2398,0,118,224,287,246,130,88,67,39,1199,5722,0,0,0,0,0,0,0,0,5722,0,618,0,0,0,0,0,0,0,618,0,719,295,143,120,52,11,0,4,1344,0,189,64,54,88,76,79,44,15,609,0,95,36,21,17,14,3,6,0,192,0,140,112,55,87,83,62,13,5,557,0,228,340,321,568,637,672,464,139,3369,173,188,115,104,119,112,66,43,16,936,5898,2789,2981,3444,3918,3473,2468,1272,297,26540
RA14,0,23,6,7,19,16,4,0,0,75,0,14,38,39,51,75,52,48,18,335,30,38,25,21,24,23,11,8,3,183,756,417,445,462,499,395,235,128,33,3370,0,32,257,372,476,398,280,100,12,1927,0,98,212,210,176,79,19,0,0,794,0,51,78,99,71,39,24,25,5,392,1506,0,0,0,0,0,0,0,0,1506,0,165,0,0,0,0,0,0,0,165,0,191,69,32,41,10,0,0,0,343,0,99,28,35,36,48,26,20,7,299,0,33,18,19,9,11,3,0,0,93,0,32,15,19,30,34,15,8,0,153,0,33,93,102,170,238,166,90,26,918,56,67,53,45,56,44,21,16,3,361,1562,801,823,933,1065,901,554,259,53,6951
RA15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3
RA19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,431,515,281,226,213,97,25,14,2075,273,431,515,281,226,213,97,25,14,2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,579,863,1163,771,621,444,260,70,19,4790,579,863,1163,771,621,444,260,70,19,4790
