region_id,One_method_Train_M,One_method_Train_F,One_method_Train_P,One_method_Bus_M,One_method_Bus_F,One_method_Bus_P,One_method_Ferry_M,One_method_Ferry_F,One_method_Ferry_P,One_met_Tram_incl_lt_rail_M,One_met_Tram_incl_lt_rail_F,One_met_Tram_incl_lt_rail_P,One_method_Taxi_M,One_method_Taxi_F,One_method_Taxi_P,One_method_Car_as_driver_M,One_method_Car_as_driver_F,One_method_Car_as_driver_P,One_method_Car_as_passenger_M,One_method_Car_as_passenger_F,One_method_Car_as_passenger_P,One_method_Truck_M,One_method_Truck_F,One_method_Truck_P,One_method_Motorbike_scootr_M,One_method_Motorbike_scootr_F,One_method_Motorbike_scootr_P,One_method_Bicycle_M,One_method_Bicycle_F,One_method_Bicycle_P,One_method_Other_M,One_method_Other_F,One_method_Other_P,One_method_Walked_only_M,One_method_Walked_only_F,One_method_Walked_only_P,One_method_Tot_one_method_M,One_method_Tot_one_method_F,One_method_Tot_one_method_P,Two_methods_Train_Bus_M,Two_methods_Train_Bus_F,Two_methods_Train_Bus_P,Two_methods_Train_Ferry_M,Two_methods_Train_Ferry_F,Two_methods_Train_Ferry_P,Two_mt_trn_Trm_incl_lt_rl_M,Two_mt_trn_Trm_incl_lt_rl_F,Two_mt_trn_Trm_incl_lt_rl_P,Two_methods_Trn_Car_as_drvr_M,Two_methods_Trn_Car_as_drvr_F,Two_methods_Trn_Car_as_drvr_P,Two_methods_Trn_Car_as_pass_M,Two_methods_Trn_Car_as_pass_F,Two_methods_Trn_Car_as_pass_P,Two_methods_Train_Other_M,Two_methods_Train_Other_F,Two_methods_Train_Other_P,Two_methods_Train_Tot_M,Two_methods_Train_Tot_F,Two_methods_Train_Tot_P,Two_methods_Bus_Ferry_M,Two_methods_Bus_Ferry_F,Two_methods_Bus_Ferry_P,Two_mth_Bu_Trm_inc_lt_rl_M,Two_mth_Bu_Trm_inc_lt_rl_F,Two_mth_Bu_Trm_inc_lt_rl_P,Two_methods_Bus_Car_as_drvr_M,Two_methods_Bus_Car_as_drvr_F,Two_methods_Bus_Car_as_drvr_P,Two_methods_Bus_Car_as_pass_M,Two_methods_Bus_Car_as_pass_F,Two_methods_Bus_Car_as_pass_P,Two_methods_Bus_Other_M,Two_methods_Bus_Other_F,Two_methods_Bus_Other_P,Two_methods_Bus_Tot_M,Two_methods_Bus_Tot_F,Two_methods_Bus_Tot_P,Two_methds_Othr_two_methds_M,Two_methds_Othr_two_methds_F,Two_methds_Othr_two_methds_P,Two_methods_Tot_two_methods_M,Two_methods_Tot_two_methods_F,Two_methods_Tot_two_methods_P,Three_meth_Trn_two_othr_met_M,Three_meth_Trn_two_othr_met_F,Three_meth_Trn_two_othr_met_P,Three_met_Bs_2_ot_met_ex_tr_M,Three_met_Bs_2_ot_met_ex_tr_F,Three_met_Bs_2_ot_met_ex_tr_P,Three_meth_Othr_three_meth_M,Three_meth_Othr_three_meth_F,Three_meth_Othr_three_meth_P,Three_meth_Tot_three_meth_M,Three_meth_Tot_three_meth_F,Three_meth_Tot_three_meth_P,Worked_home_M,Worked_home_F,Worked_home_P,Did_not_go_to_work_M,Did_not_go_to_work_F,Did_not_go_to_work_P,Method_travel_to_work_ns_M,Method_travel_to_work_ns_F,Method_travel_to_work_ns_P,Tot_M,Tot_F,Tot_P
RA10,100036,91244,191280,51469,61130,112599,3978,2590,6568,626,558,1184,4056,2387,6443,749334,564908,1314242,46867,64706,111573,23765,438,24203,13080,1728,14808,14839,3589,18428,7356,3213,10569,45561,46878,92439,1060967,843369,1904336,21918,22244,44162,676,536,1212,353,254,607,15536,11877,27413,3753,6291,10044,2034,817,2851,44270,42019,86289,745,781,1526,70,94,164,2232,2415,4647,1190,2538,3728,878,758,1636,5115,6586,11701,7964,3985,11949,57349,52590,109939,5914,5471,11385,540,518,1058,560,213,773,7014,6202,13216,37569,50714,88283,82057,133523,215580,19067,15857,34924,1264023,1102255,2366278
RA11,832,676,1508,1463,1302,2765,96,49,145,33,23,56,509,524,1033,203634,174955,378589,16909,17724,34633,9847,294,10141,3093,341,3434,3177,822,3999,2309,1056,3365,12188,10644,22832,254090,208410,462500,89,106,195,22,14,36,3,8,11,555,439,994,96,120,216,56,27,83,821,714,1535,9,4,13,0,0,0,126,82,208,113,192,305,31,26,57,279,304,583,2254,1183,3437,3354,2201,5555,177,115,292,41,37,78,144,44,188,362,196,558,14426,17908,32334,25285,38870,64155,5001,4369,9370,302518,271954,574472
RA12,39,26,65,588,331,919,29,11,40,10,6,16,115,106,221,56235,48731,104966,5401,4583,9984,3683,163,3846,1051,170,1221,622,142,764,1422,539,1961,5962,4842,10804,75157,59650,134807,8,7,15,0,0,0,0,0,0,35,17,52,7,11,18,5,3,8,55,38,93,3,3,6,0,0,0,43,28,71,30,25,55,5,11,16,81,67,148,795,300,1095,931,405,1336,24,5,29,8,0,8,96,16,112,128,21,149,10893,8978,19871,7218,10592,17810,1935,1513,3448,96262,81159,177421
RA13,4,0,4,122,44,166,5,4,9,3,0,3,3,10,13,3784,2927,6711,402,291,693,279,22,301,84,22,106,47,14,61,176,58,234,680,552,1232,5589,3944,9533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,0,0,3,5,8,76,24,100,79,29,108,0,3,3,3,0,3,19,3,22,22,6,28,1198,889,2087,508,598,1106,183,125,308,7579,5591,13170
RA14,0,0,0,14,5,19,3,0,3,0,0,0,0,4,4,745,632,1377,97,109,206,47,0,47,30,8,38,41,25,66,40,19,59,319,326,645,1336,1128,2464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,22,7,29,25,7,32,0,0,0,0,0,0,9,0,9,9,0,9,262,197,459,117,137,254,50,38,88,1799,1507,3306
RA15,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,3,16,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,0,4,5,9,3,0,3,26,9,35
RA19,133,107,240,86,103,189,9,12,21,0,4,4,11,5,16,953,512,1465,170,99,269,44,3,47,18,3,21,29,12,41,48,20,68,238,148,386,1739,1028,2767,45,37,82,0,5,5,0,0,0,12,8,20,8,3,11,5,3,8,70,56,126,3,0,3,0,0,0,0,3,3,3,5,8,0,0,0,6,8,14,18,4,22,94,68,162,13,6,19,0,3,3,6,0,6,19,9,28,46,49,95,252,259,511,56,31,87,2206,1444,3650
