region_id,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
RA10,4735,10294,19998,20020,18235,11288,2685,273,20,87548,3469,6897,14456,13161,11843,7292,2262,701,200,60281,110361,230019,565189,559015,515407,315981,62634,6814,857,2366277
RA11,1845,2864,4282,5178,5020,3422,766,102,11,23490,1060,1062,1803,2464,2439,2017,816,316,95,12072,39835,48707,92828,126245,144058,98819,20558,3066,356,574472
RA12,549,699,990,1249,1306,972,286,40,0,6091,336,323,579,792,978,834,411,165,36,4454,10575,11760,25811,36862,46076,34057,9934,2092,254,177421
RA13,20,23,71,56,61,35,14,3,0,283,34,29,55,74,82,61,39,11,4,389,609,1010,2278,2738,3126,2311,851,218,30,13171
RA14,9,7,20,25,10,10,0,0,0,81,4,7,19,15,20,17,4,5,3,94,119,249,618,689,815,565,198,47,3,3303
RA15,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,3,9,9,12,0,0,0,36
RA19,3,22,38,21,24,7,3,0,0,118,7,21,57,29,30,15,6,0,0,165,181,560,1184,708,588,373,54,0,4,3652
