region_id,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW_,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW_,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW_,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW_,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW_,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW_,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW_,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW_,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW_,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW_,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW_,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW_,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW_,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW_,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW_,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW_,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW_,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW_,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW_,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW_,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW_,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW_,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW_,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW_,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW_,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW_,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW_,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW_,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
RA10,61184,10448,1141,638,72500,19281,165192,63603,21513,2937,1421,72551,16428,178453,134729,87255,15169,6061,101246,32942,377402,114420,111002,25402,10416,76020,26732,363992,98027,104687,25361,10218,75233,24456,337982,69088,79795,23304,11259,68707,20312,272465,29336,42857,20877,13554,48626,17353,172603,12436,18932,11065,9041,33340,15145,99959,3553,4332,2156,2044,14723,6492,33300,586376,480821,127412,64652,562946,179141,2001348,65525,16528,2213,1072,55070,15606,156014,64999,36451,8140,6156,47864,12983,176593,89351,108886,46064,55974,60297,26503,387075,45337,109623,76812,83463,42928,22434,380597,38722,112977,77297,56965,43435,20497,349893,30056,83882,59943,48483,43324,18459,284147,14003,38774,37219,36835,39104,18488,184423,11245,21056,17183,17518,39608,20924,127534,6164,7165,3934,3250,31591,12764,64868,365402,535342,328805,309716,403221,168658,2111144,126709,26976,3354,1710,127570,34887,321206,128602,57964,11077,7577,120415,29411,355046,224080,196141,61233,62035,161543,59445,764477,159757,220625,102214,93879,118948,49166,744589,136749,217664,102658,67183,118668,44953,687875,99144,163677,83247,59742,112031,38771,556612,43339,81631,58096,50389,87730,35841,357026,23681,39988,28248,26559,72948,36069,227493,9717,11497,6090,5294
RA11,18621,3637,443,232,18572,5799,47304,13596,6376,1026,574,11994,3523,37089,20985,18781,4359,2124,12366,6022,64637,22728,27027,7854,3737,13148,6629,81123,24756,31549,9120,4125,16960,6909,93419,20706,27860,10218,5746,20239,6668,91437,9378,15802,9672,7523,16992,6788,66155,3988,6684,4539,4357,11504,6084,37156,1014,1282,741,749,4910,2296,10992,135772,138998,47972,29167,126685,50718,529312,19518,5576,896,503,13321,4862,44676,10870,10413,3062,3016,6143,2203,35707,9478,20196,11805,16769,5476,3525,67249,7168,26530,21486,22132,6040,4523,87879,9351,34529,24390,16981,8303,4963,98517,7505,26864,22031,19288,11372,5496,92556,3589,12264,14372,17454,13483,6891,68053,3075,6320,5911,7548,13069,7909,43832,1779,2136,1251,1173,10275,4099,20713,72333,144828,105204,104864,87482,44471,559182,38139,9213,1339,735,31893,10661,91980,24466,16789,4088,3590,18137,5726,72796,30463,38977,16164,18893,17842,9547,131886,29896,53557,29340,25869,19188,11152,169002,34107,66078,33510,21106,25263,11872,191936,28211,54724,32249,25034,31611,12164,183993,12967,28066,24044,24977,30475,13679,134208,7063,13004,10450,11905,24573,13993,80988,2793,3418,1992,1922
RA12,5230,1251,172,80,5378,2123,14234,3145,1739,332,190,3191,1089,9686,5660,5114,1305,722,3988,1860,18649,6649,7619,2387,1271,4732,2161,24819,8186,9583,2920,1687,6783,2481,31640,7147,8911,3322,2158,8285,2688,32511,3492,5166,2978,2695,6714,2823,23868,1403,2106,1252,1384,4091,2273,12509,345,397,223,192,1500,704,3361,41257,41886,14891,10379,44662,18202,171277,5128,1891,345,223,3770,1759,13116,2134,2525,937,1046,1507,666,8815,2056,5352,3569,5589,1774,1263,19603,1767,7190,6274,7352,2118,1565,26266,2704,10102,7802,6098,3047,1849,31602,2079,7943,7099,7385,4062,2060,30628,1049,3631,4404,6173,4453,2564,22274,917,2007,1737,2520,3971,2592,13744,488,569,377,360,2770,1307,5871,18322,41210,32544,36746,27472,15625,171919,10358,3142,517,303,9148,3882,27350,5279,4264,1269,1236,4698,1755,18501,7716,10466,4874,6311,5762,3123,38252,8416,14809,8661,8623,6850,3726,51085,10890,19685,10722,7785,9830,4330,63242,9226,16854,10421,9543,12347,4748,63139,4541,8797,7382,8868,11167,5387,46142,2320,4113,2989,3904,8062,4865,26253,833,966,600,552
RA13,262,73,15,9,354,163,876,258,142,30,20,272,75,797,514,416,108,62,432,139,1671,545,554,141,81,436,181,1938,605,567,169,97,616,235,2289,490,522,132,107,682,245,2178,229,291,111,123,476,237,1467,75,115,54,54,287,166,751,21,12,11,9,74,28,155,2999,2692,771,562,3629,1469,12122,243,123,32,22,236,127,783,144,235,95,88,134,65,761,165,404,270,499,159,98,1595,99,459,427,531,175,132,1823,148,551,456,443,243,155,1996,131,400,324,412,234,154,1655,80,208,239,304,254,137,1222,57,92,78,121,201,140,689,23,37,10,14,149,51,284,1090,2509,1931,2434,1785,1059,10808,505,196,47,31,590,290,1659,402,377,125,108,406,140,1558,679,820,378,561,591,237,3266,644,1013,568,612,611,313,3761,753,1118,625,540,859,390,4285,621,922,456,519,916,399,3833,309,499,350,427,730,374,2689,132,207,132,175,488,306,1440,44,49,21,23
RA14,58,29,10,9,93,36,235,55,39,11,5,78,37,225,121,109,26,25,105,61,447,110,168,46,26,134,73,557,149,166,54,28,177,73,647,103,145,46,34,179,64,571,52,70,32,24,123,62,363,22,27,7,12,56,44,168,0,3,3,4,11,4,25,670,756,235,167,956,454,3238,50,30,6,3,78,59,226,44,69,24,27,64,17,245,48,156,82,107,63,52,508,49,131,96,115,78,55,524,72,155,111,83,93,47,561,34,111,66,82,100,43,436,17,53,51,51,54,39,265,6,27,19,18,45,31,146,3,3,6,4,16,10,42,323,735,461,490,591,353,2953,108,59,16,12,171,95,461,99,108,35,32,142,54,470,169,265,108,132,168,113,955,159,299,142,141,212,128,1081,221,321,165,111,270,120,1208,137,256,112,116,279,107,1007,69,123,83,75,177,101,628,28,54,26,30,101,75,314,3,6,9,8
RA15,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,4,0,4,0,3,0,0,5,3,11,0,0,0,0,6,4,10,3,0,3,0,5,0,11,0,0,0,0,8,3,11,0,0,0,0,0,0,0,6,3,3,0,31,10,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,4,0,4,3,0,0,3,12,0,18,0,3,0,0,10,3,16,0,0,0,0,10,4,14,0,0,0,0,0,0,0,3,3,3,3,39,7,58,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,3,0,7,0,10,0,3,0,0,9,3,15,3,0,0,3,18,4,28,3,3,3,0,15,3,27,0,0,0,0,18,7,25,0,0,0,0
RA19,107,35,11,4,150,79,386,200,77,11,10,259,143,700,347,209,48,29,477,388,1498,273,153,43,32,421,447,1369,193,140,39,32,347,469,1220,133,151,49,42,289,296,960,70,101,42,39,214,158,624,14,13,7,7,63,42,146,3,3,0,0,28,18,52,1340,882,250,195,2248,2040,6955,127,49,8,8,108,74,374,177,99,35,25,191,84,611,306,230,88,91,251,193,1159,122,145,66,83,151,164,731,131,167,66,53,132,124,673,108,174,84,76,175,105,722,40,66,39,35,96,69,345,5,7,7,6,30,41,96,3,0,0,0,38,29,70,1019,937,393,377,1172,883,4781,234,84,19,12,258,153,760,377,176,46,35,450,227,1311,653,439,136,120,728,581,2657,395,298,109,115,572,611,2100,324,307,105,85,479,593,1893,241,325,133,118,464,401,1682,110,167,81,74,310,227,969,19,20,14,13,93,83,242,6,3,0,0
