region_id,M_1_299_DS_DS_Seprt_house,M_1_299_DS_DS_sd_row_tce_hs_t,M_1_299_DS_DS_Flat_unit_apart,M_1_299_DS_DS_Other_dwg,M_1_299_DS_ns,M_1_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_unit_apartm,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_unit_aptmnt,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_unit_aptmt,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_unit_aprtm,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_unt_aprt,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flt_unit_aprt,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_unt_aprt,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flt_unit_aprtm,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_unit_aprt,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_unit_aptm,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flt_unit_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_unit_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
RA10,16908,2313,2888,42,22,22173,7164,925,1176,14,9,9288,6652,835,1029,26,7,8549,12285,1509,1948,30,13,15785,16470,2063,2913,40,22,21508,47043,6390,9991,112,49,63585,55019,8253,13562,90,53,76977,95307,13913,22259,123,89,131691,60345,9034,13676,63,62,83180,62392,10132,11884,72,56,84536,50934,8854,6986,102,41,66917,24579,3096,3419,60,24,31178,455098,67317,91731,774,447,615367
RA11,6726,207,146,40,12,7131,4193,141,110,31,0,4475,3836,129,100,33,3,4101,7793,286,229,30,6,8344,10544,324,318,43,3,11232,26841,802,667,105,12,28427,26567,834,439,71,10,27921,29473,763,274,72,19,30601,13049,269,81,30,7,13436,9892,173,67,38,9,10179,6102,114,56,47,11,6330,8222,212,119,42,6,8601,153238,4254,2606,582,98,160778
RA12,3411,43,38,42,5,3539,2086,17,29,22,3,2157,2052,19,33,12,0,2116,3735,32,46,33,0,3846,4497,51,54,30,5,4637,8927,87,97,42,10,9163,6386,92,67,32,5,6582,5504,52,39,27,0,5622,2004,26,20,9,0,2059,1404,29,14,10,4,1461,1189,13,16,27,15,1260,2936,39,32,28,5,3040,44131,500,485,314,52,45482
RA13,332,3,0,3,0,338,132,3,0,3,0,138,132,0,3,0,0,135,213,0,0,4,0,217,217,0,0,0,4,221,377,0,3,0,0,380,208,0,0,0,0,208,162,0,3,0,0,165,62,0,0,0,0,62,65,0,0,0,0,65,78,0,0,3,0,81,206,0,0,3,0,209,2184,6,9,16,4,2219
RA14,71,0,0,0,3,74,34,0,0,0,0,34,32,0,0,0,0,32,52,0,0,0,0,52,38,0,0,0,0,38,60,0,0,0,0,60,27,0,0,0,3,30,33,0,0,3,0,36,13,0,0,3,0,16,16,0,0,0,0,16,19,0,3,0,0,22,35,0,0,0,0,35,430,0,3,6,6,445
RA15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RA19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
