region_id,F_Tot_LF_15_19,F_Tot_LF_20_24,F_Tot_LF_25_34,F_Tot_LF_35_44,F_Tot_LF_45_54,F_Tot_LF_55_64,F_Tot_LF_65_74,F_Tot_LF_75_84,F_Tot_LF_85ov,F_Tot_LF_Tot,F_Not_in_LF_15_19,F_Not_in_LF_20_24,F_Not_in_LF_25_34,F_Not_in_LF_35_44,F_Not_in_LF_45_54,F_Not_in_LF_55_64,F_Not_in_LF_65_74,F_Not_in_LF_75_84,F_Not_in_LF_85ov,F_Not_in_LF_Tot,F_LFS_NS_15_19,F_LFS_NS_20_24,F_LFS_NS_25_34,F_LFS_NS_35_44,F_LFS_NS_45_54,F_LFS_NS_55_64,F_LFS_NS_65_74,F_LFS_NS_75_84,F_LFS_NS_85ov,F_LFS_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Emp_FullT_15_19,P_Emp_FullT_20_24,P_Emp_FullT_25_34,P_Emp_FullT_35_44,P_Emp_FullT_45_54,P_Emp_FullT_55_64,P_Emp_FullT_65_74,P_Emp_FullT_75_84,P_Emp_FullT_85ov,P_Emp_FullT_Tot,P_Emp_PartT_15_19,P_Emp_PartT_20_24,P_Emp_PartT_25_34,P_Emp_PartT_35_44,P_Emp_PartT_45_54,P_Emp_PartT_55_64,P_Emp_PartT_65_74,P_Emp_PartT_75_84,P_Emp_PartT_85ov,P_Emp_PartT_Tot,P_Emp_awy_f_wrk_15_19,P_Emp_awy_f_wrk_20_24,P_Emp_awy_f_wrk_25_34,P_Emp_awy_f_wrk_35_44,P_Emp_awy_f_wrk_45_54,P_Emp_awy_f_wrk_55_64,P_Emp_awy_f_wrk_65_74,P_Emp_awy_f_wrk_75_84,P_Emp_awy_f_wrk_85ov,P_Emp_awy_f_wrk_Tot,P_Hours_wkd_NS_15_19,P_Hours_wkd_NS_20_24,P_Hours_wkd_NS_25_34,P_Hours_wkd_NS_35_44,P_Hours_wkd_NS_45_54,P_Hours_wkd_NS_55_64,P_Hours_wkd_NS_65_74,P_Hours_wkd_NS_75_84,P_Hours_wkd_NS_85ov,P_Hours_wkd_NS_Tot,P_Emp_wkd_Tot_15_19,P_Emp_wkd_Tot_20_24,P_Emp_wkd_Tot_25_34,P_Emp_wkd_Tot_35_44,P_Emp_wkd_Tot_45_54,P_Emp_wkd_Tot_55_64,P_Emp_wkd_Tot_65_74,P_Emp_wkd_Tot_75_84,P_Emp_wkd_Tot_85ov,P_Emp_wkd_Tot_Tot,P_Unem_look_FTW_15_19,P_Unem_look_FTW_20_24,P_Unem_look_FTW_25_34,P_Unem_look_FTW_35_44,P_Unem_look_FTW_45_54,P_Unem_look_FTW_55_64,P_Unem_look_FTW_65_74,P_Unem_look_FTW_75_84,P_Unem_look_FTW_85ov,P_Unem_look_FTW_Tot,P_Unem_look_PTW_15_19,P_Unem_look_PTW_20_24,P_Unem_look_PTW_25_34,P_Unem_look_PTW_35_44,P_Unem_look_PTW_45_54,P_Unem_look_PTW_55_64,P_Unem_look_PTW_65_74,P_Unem_look_PTW_75_84,P_Unem_look_PTW_85ov,P_Unem_look_PTW_Tot,P_Unem_look_Tot_15_19,P_Unem_look_Tot_20_24,P_Unem_look_Tot_25_34,P_Unem_look_Tot_35_44,P_Unem_look_Tot_45_54,P_Unem_look_Tot_55_64,P_Unem_look_Tot_65_74,P_Unem_look_Tot_75_84,P_Unem_look_Tot_85ov,P_Unem_look_Tot_Tot,P_Tot_LF_15_19,P_Tot_LF_20_24,P_Tot_LF_25_34,P_Tot_LF_35_44,P_Tot_LF_45_54,P_Tot_LF_55_64,P_Tot_LF_65_74,P_Tot_LF_75_84,P_Tot_LF_85ov,P_Tot_LF_Tot,P_Not_in_LF_15_19,P_Not_in_LF_20_24,P_Not_in_LF_25_34,P_Not_in_LF_35_44,P_Not_in_LF_45_54,P_Not_in_LF_55_64,P_Not_in_LF_65_74,P_Not_in_LF_75_84,P_Not_in_LF_85ov,P_Not_in_LF_Tot,P_LFS_NS_15_19,P_LFS_NS_20_24,P_LFS_NS_25_34,P_LFS_NS_35_44,P_LFS_NS_45_54,P_LFS_NS_55_64,P_LFS_NS_65_74,P_LFS_NS_75_84,P_LFS_NS_85ov,P_LFS_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
RA10,68237,124792,277742,271270,256105,146569,23455,2263,313,1170746,81427,42146,87900,92096,78723,124558,149954,113344,55456,825604,6351,9656,21432,17232,15063,13019,11013,11928,9099,114793,156015,176594,387074,380598,349891,284146,184422,127535,64868,2111143,27015,126189,411365,385357,361127,201611,27369,1648,189,1541870,73826,88628,118230,143632,129071,95675,30693,4180,428,684363,5265,7748,23765,19242,14901,12825,3058,535,88,87427,4256,7454,11829,10783,10308,5872,1514,452,151,52619,110362,230019,565189,559014,515407,315983,62634,6815,856,2366279,8167,14440,21197,16688,15204,8803,484,44,12,85039,15416,11872,10082,9587,7453,5418,990,137,41,60996,23583,26312,31279,26275,22657,14221,1474,181,53,146035,133945,256331,596468,585289,538064,330204,64108,6996,909,2512314,173009,77275,120924,122123,117062,199290,271104,199713,83998,1364498,14252,21440,47083,37178,32749,27118,21813,20786,13261,235680,321206,355046,764475,744590,687875,556612,357025,227495,98168,4112492
RA11,23505,24920,45802,65037,74920,46031,7562,961,132,288870,19311,9175,18738,19321,20000,42813,56825,38861,17931,242975,1859,1611,2710,3519,3598,3712,3666,4011,2649,27335,44675,35706,67250,87877,98518,92556,68053,43833,20712,559180,12086,30100,60945,79712,93685,57211,8425,986,84,343234,24366,15417,25213,39484,42573,34875,10349,1601,145,194023,1914,1798,4624,4390,5191,4981,1195,250,59,24402,1472,1390,2048,2659,2608,1753,589,229,68,12816,39838,48705,92830,126245,144057,98820,20558,3066,356,574475,3263,3830,4561,4287,4141,2603,132,13,6,22836,3841,1790,2091,2350,2085,1853,298,38,3,14349,7104,5620,6652,6637,6226,4456,430,51,9,37185,46942,54325,99482,132882,150283,103276,20988,3117,365,611660,41027,14687,26277,28516,33418,72643,105795,70759,27313,420435,4010,3783,6128,7602,8233,8074,7425,7113,4027,56395,91979,72795,131887,169000,191934,183993,134208,80989,31705,1088490
RA12,5924,5679,12553,18691,23439,15474,3637,614,84,86095,6550,2632,6088,6348,6850,13789,17276,11774,4904,76211,642,505,961,1226,1312,1364,1362,1356,884,9612,13116,8816,19602,26265,31601,30627,22275,13744,5872,171918,3620,7925,17027,23607,30150,20696,5026,954,90,109095,6072,3041,6931,11129,13275,10879,3972,841,99,56239,469,416,1222,1180,1641,1727,574,131,32,7392,417,378,632,946,1008,754,363,162,33,4693,10578,11760,25812,36862,46074,34056,9935,2088,254,177419,929,1164,1442,1434,1434,954,45,7,0,7409,828,373,583,679,682,614,99,16,0,3874,1757,1537,2025,2113,2116,1568,144,23,0,11283,12335,13297,27837,38975,48190,35624,10079,2111,254,188702,13602,4055,8271,9440,12050,24417,33194,21675,7691,134395,1411,1151,2145,2667,3003,3096,2870,2468,1288,20099,27348,18503,38253,51082,63243,63137,46143,26254,9233,343196
RA13,300,482,990,1269,1457,939,347,73,11,5868,434,228,517,449,427,621,799,538,237,4250,49,50,86,106,113,96,76,78,39,693,783,760,1593,1824,1997,1656,1222,689,287,10811,307,737,1645,1897,2292,1634,497,121,7,9137,240,205,460,655,638,509,260,74,12,3053,14,28,100,110,107,104,46,12,6,527,45,41,71,77,91,62,46,12,7,452,606,1011,2276,2739,3128,2309,849,219,32,13169,58,65,84,90,107,55,3,3,0,465,36,37,31,47,42,27,7,0,0,227,94,102,115,137,149,82,10,3,0,692,700,1113,2391,2876,3277,2391,859,222,32,13861,843,329,678,638,741,1182,1626,1049,355,7441,116,114,195,247,268,261,203,170,54,1628,1659,1556,3264,3761,4286,3834,2688,1441,441,22930
RA14,63,133,328,346,405,230,79,23,0,1607,142,92,137,127,113,176,162,106,35,1090,21,19,45,53,41,32,24,18,5,258,226,244,510,526,559,438,265,147,40,2955,56,175,433,483,601,380,125,26,3,2282,47,59,125,159,173,145,59,14,0,781,7,8,41,26,25,21,4,6,0,138,7,7,18,19,20,16,9,3,3,102,117,249,617,687,819,562,197,49,6,3303,18,31,36,37,38,18,0,0,0,178,10,9,14,22,17,12,0,0,0,84,28,40,50,59,55,30,0,0,0,262,145,289,667,746,874,592,197,49,6,3565,279,142,211,224,230,344,360,210,53,2053,39,40,79,110,103,71,71,55,8,576,463,471,957,1080,1207,1007,628,314,67,6194
RA15,0,0,0,3,6,6,0,0,0,15,0,0,0,0,0,11,18,8,0,37,0,0,0,0,0,0,0,6,0,6,0,0,0,3,6,17,18,14,0,58,0,3,3,3,6,6,0,0,0,21,0,0,0,3,0,3,3,0,0,9,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,9,9,12,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,9,12,3,0,0,39,0,0,0,3,3,14,26,18,0,64,0,0,0,0,3,0,0,6,0,9,0,3,3,12,15,26,29,24,0,112
RA19,150,316,618,299,283,183,16,0,0,1865,169,223,370,277,282,450,270,64,46,2151,55,73,172,155,108,86,60,30,25,764,374,612,1160,731,673,719,346,94,71,4780,83,328,807,475,354,215,21,0,3,2286,74,189,266,169,163,112,28,0,0,1001,13,22,74,44,40,30,0,0,0,223,9,22,37,21,30,17,4,0,0,140,179,561,1184,709,587,374,53,0,3,3650,76,104,218,173,138,57,3,0,0,769,58,40,83,47,30,33,6,0,0,297,134,144,301,220,168,90,9,0,0,1066,313,705,1485,929,755,464,62,0,3,4716,327,400,637,601,593,858,723,175,74,4388,121,208,535,573,544,359,185,64,43,2632,761,1313,2657,2103,1892,1681,970,239,120,11736
