region_id,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot
RA10,19,50,205,515,1351,2040,1765,1605,390,452,458,456,524,357,361,10548,28,53,215,975,3902,6979,8956,5951,1037,1412,2084,1295,1196,652,800,35535,25,260,660,2490,1248,518,1825,257,20,10,23,10,9,10,239,7604,14,33,130,622,1381,5401,6538,3109,779,851,1028,986,876,409,597,22754,3,3,11,111,601,2617,3269,3048,931,1065,1258,1195,796,411,886,16205,3,20,44,1765,3676,2348,2139,998,178,181,196,239,217,141,490,12635,2094,6678,19011,48014,30225,25476,21834,18553,4875,5191,5399,4922,5565,3038,9705,210580,43,118,260,1239,2276,2638,3985,3209,809,952,1146,1279,1830,1113,921,21818,3,13,30,162,12758,26476,15864,4032,1104,1405,1604,1760,1293,704,3619,70827,505,5902,9489,20912,39604,47644,55663,37275,10319,13158,14515,13739,11703,6748,11282,298458,4733,26503,83191,160469,178018,273986,302211,190151,50052,58009,65665,60192,54095,30730,66304,1604309
RA11,6,9,35,73,111,75,76,36,20,16,24,28,16,3,39,567,3,25,65,268,497,456,734,571,207,217,287,216,123,60,92,3821,0,47,123,267,77,27,34,0,3,6,0,0,0,0,33,617,3,7,20,66,71,104,130,74,45,34,36,50,46,26,43,755,0,0,0,9,32,118,215,196,68,67,73,102,62,39,73,1054,0,3,0,22,50,20,32,11,4,0,5,0,5,6,14,172,635,2641,7560,16294,8407,4692,3258,2508,579,589,597,547,391,253,2787,51738,7,42,69,412,617,489,586,491,130,93,113,150,138,78,163,3578,0,3,0,0,106,133,106,52,13,21,26,39,48,33,176,756,71,1058,1746,2754,2623,1917,1835,1788,543,553,688,698,735,431,1024,18464,1099,6443,18237,27778,19544,15660,13183,9546,2729,2825,3294,3319,2983,1883,7751,136274
RA12,0,0,10,17,22,11,6,7,0,0,0,0,0,0,7,80,3,7,15,56,94,107,110,117,33,38,46,47,18,20,16,727,3,4,27,60,18,5,4,3,0,0,0,0,0,0,3,127,0,3,8,4,20,13,18,8,12,27,18,18,14,3,0,166,0,0,0,10,18,25,37,44,14,10,20,20,23,14,15,250,3,0,0,9,13,14,27,41,8,3,12,0,0,3,8,141,151,670,1968,3780,1754,914,547,411,97,88,92,72,93,31,666,11334,3,7,26,111,168,128,122,168,42,24,26,28,41,30,37,961,3,0,3,3,9,42,21,10,5,3,10,5,10,3,37,164,25,203,429,674,587,479,458,407,92,97,114,87,138,89,237,4116,361,1699,5153,6617,4299,3554,2896,2155,598,595,882,779,755,458,1939,32740
RA13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,4,3,4,0,11,4,16,7,20,6,0,3,0,81,0,0,7,23,4,0,3,0,0,0,0,0,0,0,4,41,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,72,105,37,36,15,9,3,4,4,11,10,4,32,372,0,0,0,11,11,0,7,5,0,0,4,0,3,0,0,41,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,9,0,0,22,67,32,27,21,18,10,20,22,14,17,12,15,297,15,50,174,315,170,178,138,99,48,66,91,83,76,57,102,1662
RA14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,6,14,26,10,6,8,4,0,6,0,0,4,0,10,97,0,0,0,10,0,4,0,0,3,3,0,0,5,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,10,9,7,3,0,3,3,0,0,4,9,60,3,12,39,67,37,52,41,25,3,18,18,21,21,4,30,391
RA15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,3,9,15,3,12,0,0,0,0,0,3,0,0,6,51
RA19,0,0,0,0,3,0,3,3,0,0,3,0,5,5,3,25,0,0,0,0,6,18,4,8,0,0,3,0,0,15,13,67,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,3,3,5,3,6,0,0,5,0,25,0,0,0,3,5,5,5,4,0,0,0,0,0,0,5,27,4,16,54,131,82,55,29,22,8,8,20,12,43,126,79,689,0,0,0,0,5,7,13,7,7,3,7,3,9,32,10,103,0,0,0,0,7,21,11,3,4,4,7,0,6,4,16,83,0,6,5,18,51,61,65,56,12,15,26,37,50,83,119,604,7,43,122,246,256,332,280,240,63,93,134,138,218,464,482,3118
