region_id,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
RA10,77,714,151174,151965,5514,11198,140549,157261,126114,52803,158148,337065,212850,36456,83174,332480,209047,24579,76589,310215,176762,14010,58783,249555,116036,4877,35408,156321,63669,1224,23695,88588,14568,227,10800,25595,924637,146088,738320,1809045,466,1709,142185,144360,14820,17576,125589,157985,167101,54407,133453,354961,229696,32879,95201,357776,209943,22467,97321,329731,166281,11215,87048,264544,97710,3053,68350,169113,43525,630,66927,111082,6798,116,35456,42370,936340,144052,851530,1931922,543,2423,293359,296325,20334,28774,266138,315246,293215,107210,291601,692026,442546,69335,178375,690256,418990,47046,173910,639946,343043,25225,145831,514099,213746,7930,103758,325434,107194,1854,90622,199670,21366,343,46256,67965,1860977,290140,1589850,3740967
RA11,30,555,41206,41791,1288,5024,23788,30100,20678,12452,22280,55410,42666,10553,18806,72025,51510,8946,23006,83462,54833,6070,20175,81078,42099,2417,13427,57943,22981,605,8812,32398,4701,92,3498,8291,240786,46714,174998,462498,89,1394,38029,39512,2713,7311,20317,30341,27709,12644,21433,61786,48960,10759,22529,82248,55749,9047,26453,91249,54267,5103,23783,83153,37284,1629,21413,60326,16089,365,21153,37607,2224,40,10933,13197,245084,48292,206043,499419,119,1949,79235,81303,4001,12335,44105,60441,48387,25096,43713,117196,91626,21312,41335,154273,107259,17993,49459,174711,109100,11173,43958,164231,79383,4046,34840,118269,39070,970,29965,70005,6925,132,14431,21488,485870,95006,381041,961917
RA12,6,189,12132,12327,304,1441,6025,7770,5825,3719,6250,15794,12536,3330,6049,21915,16821,3031,8306,28158,18704,2176,7950,28830,14558,839,5574,20971,7318,196,3400,10914,1413,20,1145,2578,77485,14941,56831,149257,23,515,10731,11269,750,2089,4543,7382,8034,3898,5862,17794,14722,3396,6157,24275,18355,3071,7443,28869,18550,1803,7052,27405,12535,530,6610,19675,4918,122,6775,11815,637,18,3098,3753,78524,15442,58271,152237,29,704,22863,23596,1054,3530,10568,15152,13859,7617,12112,33588,27258,6726,12206,46190,35176,6102,15749,57027,37254,3979,15002,56235,27093,1369,12184,40646,12236,318,10175,22729,2050,38,4243,6331,156009,30383,115102,301494
RA13,3,21,687,711,23,141,468,632,484,323,621,1428,912,272,507,1691,1072,230,719,2021,1115,140,636,1891,761,52,487,1300,370,11,263,644,53,3,54,110,4793,1193,4442,10428,4,36,583,623,62,204,365,631,654,334,451,1439,1024,256,373,1653,1136,234,406,1776,1006,107,356,1469,644,30,429,1103,249,4,334,587,25,0,148,173,4804,1205,3445,9454,7,57,1270,1334,85,345,833,1263,1138,657,1072,2867,1936,528,880,3344,2208,464,1125,3797,2121,247,992,3360,1405,82,916,2403,619,15,597,1231,78,3,202,283,9597,2398,7887,19882
RA14,4,3,183,190,10,34,119,163,105,100,144,349,183,103,166,452,239,95,202,536,204,48,228,480,155,10,144,309,61,0,61,122,9,0,10,19,970,393,1257,2620,3,9,168,180,15,55,132,202,152,110,156,418,190,107,143,440,236,80,155,471,195,30,147,372,126,9,92,227,39,0,80,119,3,0,31,34,959,400,1104,2463,7,12,351,370,25,89,251,365,257,210,300,767,373,210,309,892,475,175,357,1007,399,78,375,852,281,19,236,536,100,0,141,241,12,0,41,53,1929,793,2361,5083
RA15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RA19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
