region_id,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
RA10,323979,178800,103739,44711,2418363
RA11,105361,65826,36940,13906,589812
RA12,31875,19795,10291,3602,168290
RA13,1586,945,521,140,10191
RA14,460,229,123,24,2875
RA15,14,12,13,0,69
RA19,1017,563,137,71,7322
