region_id,P_SOL_SE_Tot_2001_2005,P_SOL_SE_Tot_2006,P_SOL_SE_Tot_2007,P_SOL_SE_Tot_2008,P_SOL_SE_Tot_2009,P_SOL_SE_Tot_2010,P_SOL_SE_Tot_2011,P_SOL_SE_Tot_arrival_ns,P_SOL_SE_Tot_Total,P_L_prof_Eng_ns_bf1996,P_L_prof_Eng_ns_1996_2000,P_L_prof_Eng_ns_2001_2005,P_L_prof_Eng_ns_2006,P_L_prof_Eng_ns_2007,P_L_prof_Eng_ns_2008,P_L_prof_Eng_ns_2009,P_L_prof_Eng_ns_2010,P_L_prof_Eng_ns_2011,P_L_prof_Eng_ns_arrival_ns,P_L_prof_Eng_ns_Total,P_Tot_bf1996,P_Tot_1996_2000,P_Tot_2001_2005,P_Tot_2006,P_Tot_2007,P_Tot_2008,P_Tot_2009,P_Tot_2010,P_Tot_2011,P_Tot_Yr_arrival_not_stated,P_Tot_Total
RA10,136654,37220,44089,50197,46032,38606,21316,42376,1055090,3543,847,990,276,297,464,419,339,237,1286,8698,861857,167255,190151,50051,58012,65665,60193,54094,30731,66302,1604311
RA11,3629,1269,1443,1633,1877,1658,1038,2737,34981,137,15,37,16,8,27,19,31,18,65,373,94339,7599,9546,2731,2823,3296,3323,2981,1881,7754,136273
RA12,953,278,344,567,503,414,263,645,9572,45,6,8,0,0,8,11,7,3,27,115,22887,1693,2154,596,594,883,780,758,458,1938,32741
RA13,41,27,45,68,48,39,29,32,628,3,0,0,3,0,0,0,0,0,0,6,962,83,99,50,67,95,84,73,53,103,1669
RA14,6,0,6,11,8,5,4,5,92,3,0,0,0,0,0,3,0,0,3,9,235,26,25,3,14,11,16,21,7,33,391
RA15,0,0,0,0,0,0,3,3,21,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,3,0,3,3,47
RA19,130,45,62,85,95,116,206,358,1547,4,0,0,0,0,0,0,0,0,6,10,1128,154,240,65,93,135,138,220,462,482,3117
