region_id,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Churche_Christ_M,Christianity_Churche_Christ_F,Christianity_Churche_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,No_Religion_M,No_Religion_F,No_Religion_P,Other_religious_affiliation_M,Other_religious_affiliation_F,Other_religious_affiliation_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
RA10,84587,102657,187244,408897,462835,871732,4141,4515,8656,35765,39999,75764,2199,2332,4531,680316,741133,1421449,2703,3332,6035,100908,103386,204294,6858,8892,15750,6506,7227,13733,9653,10664,20317,11674,11487,23161,7315,8414,15729,25730,30059,55789,61130,69082,130212,5104,6389,11493,7482,8959,16441,74474,91603,166077,41157,47022,88179,3524,3872,7396,1495536,1661202,3156738,61604,54455,116059,111446,103506,214952,18400,19948,38348,239,217,456,21428,20717,42145,21667,20934,42601,486681,425682,912363,21192,12640,33832,199880,182245,382125,2500993,2583269,5084262
RA11,4818,6246,11064,175607,194950,370557,24,13,37,9044,10007,19051,1125,1171,2296,170827,184297,355124,713,837,1550,3208,2984,6192,2688,3506,6194,939,1107,2046,4317,4897,9214,229,202,431,1017,1192,2209,5513,6543,12056,27658,30377,58035,2190,2761,4951,2228,2709,4937,34211,41020,75231,12766,14652,27418,761,827,1588,455065,504052,959117,1483,1398,2881,1866,1470,3336,577,567,1144,244,200,444,2808,3627,6435,3052,3827,6879,132951,116400,249351,6887,4496,11383,58785,50485,109270,665484,688941,1354425
RA12,1017,1353,2370,60386,62837,123223,4,4,8,2239,2303,4542,188,213,401,54845,56803,111648,128,177,305,481,454,935,802,1057,1859,259,286,545,1581,1685,3266,51,31,82,296,327,623,1541,1842,3383,10900,10752,21652,1069,1284,2353,883,1013,1896,12721,14560,27281,3521,3905,7426,194,222,416,152089,159755,311844,372,351,723,437,323,760,103,94,197,89,74,163,984,1110,2094,1073,1184,2257,38671,32412,71083,1687,1119,2806,19802,16757,36559,215251,213348,428599
RA13,47,45,92,4564,4437,9001,0,0,0,133,120,253,42,46,88,4616,4562,9178,8,3,11,75,56,131,38,46,84,10,11,21,101,79,180,5,4,9,22,22,44,28,26,54,839,650,1489,20,27,47,32,45,77,928,909,1837,189,214,403,6,9,15,11656,11266,22922,19,16,35,34,29,63,3,3,6,7,0,7,25,22,47,32,22,54,2047,1526,3573,81,40,121,1407,1047,2454,15326,13994,29320
RA14,8,10,18,971,894,1865,0,0,0,56,45,101,20,31,51,1395,1430,2825,3,0,3,4,5,9,10,15,25,3,0,3,32,20,52,4,4,8,4,4,8,41,42,83,141,119,260,9,11,20,25,40,65,158,136,294,49,66,115,3,3,6,2928,2865,5793,4,4,8,7,5,12,0,0,0,7,0,7,8,10,18,15,10,25,645,537,1182,19,25,44,548,387,935,4174,3843,8017
RA15,0,0,0,11,14,25,0,0,0,0,3,3,0,0,0,13,18,31,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,3,3,6,0,3,3,0,0,0,36,44,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,21,3,0,3,6,3,9,57,56,113
RA19,117,127,244,1095,888,1983,3,3,6,85,77,162,0,0,0,1160,978,2138,5,0,5,75,51,126,19,24,43,37,23,60,26,31,57,5,7,12,19,17,36,71,74,145,180,144,324,22,28,50,35,30,65,210,155,365,139,113,252,16,11,27,3202,2654,5856,63,32,95,152,105,257,20,15,35,8,5,13,50,54,104,58,59,117,1704,1255,2959,125,114,239,2152,966,3118,7593,5327,12920
