region_id,Sme_Usl_ad_1_yr_ago_as_2011_M,Sme_Usl_ad_1_yr_ago_as_2011_F,Sme_Usl_ad_1_yr_ago_as_2011_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
RA10,1995316,2079190,4074506,69284,71990,141274,203592,211459,415051,4837,4638,9475,7292,7715,15007,1366,1343,2709,2038,2015,4053,489,488,977,709,661,1370,2197,2166,4363,54,31,85,222574,230516,453090,39614,44065,83679,3911,3675,7586,335383,350246,685629,135507,120866,256373,2466206,2550302,5016508
RA11,527543,550516,1078059,32302,35809,68111,45446,49241,94687,2707,2860,5567,4959,4931,9890,468,479,947,807,794,1601,300,327,627,539,502,1041,1608,1700,3308,15,10,25,56849,60844,117693,3086,3401,6487,1318,1198,2516,93555,101252,194807,36123,29451,65574,657221,681219,1338440
RA12,174606,173912,348518,11008,11783,22791,10256,10665,20921,941,989,1930,1543,1573,3116,249,239,488,226,178,404,87,96,183,158,151,309,292,325,617,4,0,4,13756,14216,27972,753,761,1514,422,350,772,25939,27110,53049,12196,9960,22156,212741,210982,423723
RA13,12186,11229,23415,748,752,1500,722,683,1405,110,76,186,182,163,345,19,12,31,30,12,42,6,10,16,16,8,24,7,4,11,0,0,0,1092,968,2060,69,68,137,42,25,67,1951,1813,3764,987,743,1730,15124,13785,28909
RA14,3174,2946,6120,174,170,344,221,233,454,33,30,63,29,30,59,6,8,14,7,3,10,0,0,0,6,7,13,0,0,0,0,0,0,302,311,613,8,21,29,10,3,13,494,505,999,435,321,756,4103,3772,7875
RA15,44,46,90,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,4,0,4,0,0,0,11,5,16,4,3,7,59,54,113
RA19,1332,812,2144,533,309,842,2325,2136,4461,167,129,296,276,256,532,55,48,103,90,71,161,32,25,57,39,35,74,41,48,89,0,0,0,3025,2748,5773,513,487,1000,89,37,126,4160,3581,7741,2031,878,2909,7523,5271,12794
