region_id,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
RA10,47825,44105,91930,137909,128826,266735,42143,41142,83285,24259,22761,47020,204311,192729,397040,95358,92906,188264,41997,40964,82961,28213,27414,55627,165568,161284,326852,11739,11426,23165,7322,12652,19974,20164,10212,30376,19098,27901,46999,842,728,1570,59165,62919,122084,64150,76156,140306,20650,22771,43421,7848,9157,17005,25394,34617,60011,799,889,1688,118841,143590,262431,6626,7789,14415,9513,17062,26575,361,462,823,16500,25313,41813,181380,172144,353524,793590,802084,1595674
RA11,13467,12368,25835,39261,37211,76472,12162,11648,23810,6337,5987,12324,57760,54846,112606,30192,29211,59403,10266,11044,21310,6401,6781,13182,46859,47036,93895,2212,2429,4641,1209,2598,3807,6739,3931,10670,5540,9755,15295,232,219,451,15932,18932,34864,5340,9138,14478,1909,3442,5351,916,1586,2502,3854,7744,11598,76,112,188,12095,22022,34117,686,832,1518,1601,3516,5117,72,74,146,2359,4422,6781,49151,44925,94076,197623,204551,402174
RA12,4151,3824,7975,13490,12751,26241,3890,3656,7546,1096,1005,2101,18476,17412,35888,11010,10628,21638,2414,2608,5022,1172,1169,2341,14596,14405,29001,474,612,1086,285,718,1003,1743,1095,2838,1625,3403,5028,68,51,119,4195,5879,10074,520,1119,1639,225,602,827,171,346,517,753,1854,2607,13,21,34,1682,3942,5624,193,249,442,372,943,1315,13,18,31,578,1210,1788,17140,15485,32625,60818,62157,122975
RA13,317,323,640,923,842,1765,440,480,920,21,17,38,1384,1339,2723,623,662,1285,36,35,71,49,87,136,708,784,1492,13,32,45,9,29,38,114,59,173,92,194,286,6,6,12,234,320,554,23,86,109,6,26,32,6,32,38,47,97,144,0,0,0,82,241,323,6,12,18,19,43,62,0,0,0,25,55,80,1408,1175,2583,4158,4237,8395
RA14,64,85,149,270,293,563,79,53,132,7,14,21,356,360,716,185,167,352,4,11,15,9,16,25,198,194,392,9,4,13,0,4,4,11,11,22,20,55,75,0,3,3,40,77,117,6,16,22,3,6,9,0,3,3,8,40,48,0,3,3,17,68,85,10,3,13,6,9,15,0,3,3,16,15,31,514,390,904,1205,1189,2394
RA15,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,3,3,7,3,10,13,6,19
RA19,36,39,75,156,140,296,19,14,33,20,20,40,195,174,369,120,120,240,16,14,30,17,13,30,153,147,300,42,34,76,26,32,58,30,32,62,34,73,107,3,3,6,135,174,309,94,136,230,56,63,119,13,13,26,45,62,107,0,5,5,208,279,487,27,34,61,23,33,56,5,0,5,55,67,122,1956,863,2819,2738,1743,4481
