RA_CODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
RA10,111,106,52,270,358,319,678,950,4374,29,5354,72,301,49,419,129,145,274,695,1335,14,2040,135,1149,119,1401,490,536,1029,2429,3684,26,6134,182,1444,110,1736,399,524,927,2657,4290,24,6974,360,2485,223,3066,581,743,1326,4394,7303,35,11733,1244,5319,391,6955,712,1009,1719,8677,9620,44,18349,2920,5551,428,8903,448,594,1041,9945,10448,91,20479,5086,5698,478,11258,414,432,842,12106,9767,83,21963,7839,5422,518,13782,338,362,706,14480,9637,86,24210,7482,3886,427,11791,278,224,504,12301,6702,61,19063,6935,2737,356,10033,164,143,309,10340,4664,47,15049,6170,1975,269,8413,127,107,230,8644,3526,48,12216,10332,2655,444,13432,143,111,254,13685,4504,44,18238,4484,1179,197,5860,69,47,114,5971,2355,12,8343,2226,489,118,2828,35,16,53,2877,799,7,3689,3171,571,133,3877,60,22,85,3961,675,10,4648,2762,455,111,3331,43,26,70,3399,1219,15,4627,6809,3672,688,11163,460,330,794,11956,7767,479,20202,491,357
RA11,25,34,11,72,83,54,138,206,570,10,790,26,88,16,124,52,36,85,212,267,4,482,37,355,38,425,213,122,333,756,1018,18,1795,79,588,59,729,203,188,396,1122,1539,21,2677,136,1084,105,1322,301,264,563,1888,2529,20,4436,454,2392,214,3066,353,484,830,3898,3678,24,7601,1065,2328,188,3579,172,273,446,4017,3770,46,7836,1794,2167,165,4130,134,135,268,4397,3284,29,7716,2202,1805,160,4171,116,77,190,4363,2639,27,7027,1879,1126,122,3123,54,51,108,3234,1497,15,4750,1619,619,96,2337,23,29,57,2395,752,8,3154,1428,398,82,1908,15,12,25,1929,533,11,2476,1759,422,108,2286,12,8,18,2304,588,14,2901,627,124,26,771,3,3,7,776,216,4,1002,240,50,22,309,0,0,0,312,52,0,367,248,50,15,322,11,9,22,342,126,3,469,227,44,10,280,0,4,4,287,131,11,425,1795,1364,167,3328,162,108,275,3601,2143,141,5883,142,159
RA12,19,9,6,36,21,22,39,72,151,0,227,13,23,5,43,29,7,36,79,106,3,189,17,107,11,138,77,55,131,266,408,0,672,29,206,16,252,71,60,130,384,568,6,952,48,337,38,415,112,72,187,603,832,23,1451,170,742,52,958,93,119,213,1173,1137,7,2321,301,629,56,986,57,67,124,1104,1131,13,2256,476,480,46,1000,47,40,82,1086,1036,13,2128,571,378,50,993,26,23,50,1040,746,19,1808,458,244,28,737,10,13,29,760,425,9,1200,362,125,18,505,7,8,9,515,228,7,744,281,87,22,392,3,0,3,396,169,0,569,364,84,18,467,0,3,4,469,148,0,620,121,28,9,153,0,0,0,160,58,0,213,39,9,7,54,0,0,0,53,18,0,69,61,18,6,80,0,0,0,79,38,3,121,45,16,6,69,0,0,0,73,34,0,111,524,356,56,926,68,43,108,1038,715,49,1800,56,39
RA13,0,0,0,0,3,0,3,0,16,0,15,3,3,0,4,0,4,4,9,4,0,10,0,3,0,8,3,3,5,12,38,0,49,3,9,3,16,7,4,10,23,47,0,70,9,17,3,32,12,10,23,49,65,0,116,6,34,4,42,8,7,9,50,79,0,132,19,32,4,60,6,7,14,69,89,0,160,30,33,3,70,3,3,5,70,66,0,133,29,27,6,62,0,0,0,67,43,0,113,23,9,3,34,0,0,0,35,33,0,67,22,7,0,29,0,0,0,29,8,0,44,23,5,0,22,0,0,0,27,14,0,37,33,3,0,38,0,0,0,38,12,0,53,9,3,0,12,0,0,0,12,0,0,12,5,0,0,8,0,0,0,6,0,0,12,10,0,0,5,0,0,0,10,4,0,14,7,0,0,7,0,0,0,7,5,0,12,34,17,0,54,4,3,8,60,65,9,134,3,4
RA14,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,0,3,3,9,0,6,0,0,3,3,0,0,0,4,17,0,18,0,0,0,0,0,4,6,6,14,0,22,3,3,0,4,0,3,3,5,23,0,32,0,3,0,4,0,0,0,4,22,0,25,8,3,0,7,0,0,0,8,20,0,30,6,0,0,8,3,0,3,12,24,0,29,8,9,0,16,0,0,0,16,10,0,24,10,0,0,10,0,0,0,10,7,0,15,7,0,0,3,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0,4,0,4,6,0,0,10,0,0,0,10,0,0,9,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,12,0,0,0,12,15,0,29,0,4
RA15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RA19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
