SOS_CODE_2021,Sme_Usl_ad_1_yr_ago_as_2021_M,Sme_Usl_ad_1_yr_ago_as_2021_F,Sme_Usl_ad_1_yr_ago_as_2021_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SOS10,2228119,2301285,4529398,82236,83329,165562,298580,306083,604662,7051,6527,13576,6541,6949,13492,1417,1409,2829,1567,1547,3118,629,661,1291,594,591,1181,2460,2502,4961,41,23,68,318884,326296,645183,24309,25686,49991,6794,5420,12210,432209,440734,872941,143636,140507,284143,2803962,2882525,5686487
SOS11,591859,632438,1224295,36690,40585,77275,57180,62539,119715,4252,4507,8756,3985,4315,8296,553,535,1086,561,577,1132,310,326,634,408,422,834,1471,1552,3021,17,11,23,68734,74769,143508,3056,3033,6086,2184,1990,4179,110666,120374,231042,57064,53755,110821,759587,806571,1566158
SOS12,59286,59355,118642,2334,2457,4794,5058,5276,10339,238,248,483,306,364,669,33,27,61,68,80,152,20,22,48,22,22,43,152,168,315,0,3,4,5909,6211,12114,197,178,376,155,137,294,8589,8991,17582,5750,5453,11208,73624,73805,147430
SOS13,237378,224292,461664,6587,6526,13110,17447,17566,35013,954,876,1830,1437,1373,2814,154,122,275,210,154,361,84,79,157,117,78,202,685,649,1332,11,5,14,21087,20909,41993,767,736,1502,538,459,991,28979,28630,57604,27242,22766,50011,293594,275683,569283
SOS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOS19,1117,690,1808,499,323,827,1682,1644,3327,103,133,237,198,214,414,33,26,62,29,34,68,17,21,39,10,15,16,22,25,50,0,0,0,2092,2117,4204,212,201,413,47,33,86,2858,2673,5527,2347,1601,3950,6321,4965,11284
