SOS_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
SOS10,1033768,679762,859264,826096,712127,622358,475670,274973,116233,5600258,496,540,597,614,680,740,979,1189,1455,7291,13911,16741,20615,14174,12000,11488,9625,6612,4628,109793,177,387,701,453,355,461,433,251,33,3236,279,846,879,554,638,765,612,204,57,4825,28,107,168,73,80,94,98,49,7,705,39,250,228,157,148,154,116,42,4,1149,17,57,70,57,48,83,87,53,8,478,18,32,55,31,35,29,19,9,0,226,90,434,293,202,150,182,131,39,11,1530,0,3,0,3,5,3,9,0,0,23,14558,18862,23014,15705,13444,13259,11128,7241,4754,121967,15058,19403,23609,16317,14130,14000,12109,8438,6202,129262,1048825,699164,882873,842414,726261,636361,487779,283404,122435,5729517
SOS11,282574,163507,181251,172525,177131,191320,185296,117172,47903,1518679,338,386,320,338,341,529,663,586,288,3786,6697,9923,8678,6444,6977,8593,7115,3363,1550,59332,153,460,539,339,399,644,1215,618,82,4454,142,459,551,365,542,637,408,110,24,3228,26,92,106,67,104,118,130,47,7,695,11,56,60,29,47,88,73,17,5,385,14,37,38,35,47,83,115,33,6,409,11,21,29,13,23,16,11,0,0,111,113,229,254,181,211,360,320,117,17,1804,5,0,0,6,0,3,0,0,0,13,7166,11269,10250,7481,8344,10538,9389,4305,1686,70425,7500,11659,10566,7827,8685,11064,10051,4890,1975,74213,290079,175156,191821,180345,185811,202385,195352,122058,49878,1592895
SOS12,25731,13897,13298,15128,18472,22137,20339,9929,2914,141839,48,57,31,35,60,94,79,57,19,483,1127,1031,952,875,1033,1321,1178,385,94,7993,15,42,60,43,54,73,142,57,9,505,26,75,70,71,80,88,43,12,5,478,6,12,17,12,23,22,22,12,0,129,0,12,12,8,9,9,11,0,0,65,0,15,0,6,3,13,5,0,0,44,0,5,3,0,0,4,0,4,0,18,51,36,61,55,75,135,98,28,6,547,5,0,0,0,0,0,0,0,0,4,1232,1226,1178,1082,1271,1669,1499,507,120,9773,1278,1284,1212,1118,1323,1761,1574,564,135,10257,27008,15180,14511,16244,19795,23898,21909,10498,3050,152099
SOS13,98970,58505,47458,59601,80014,90562,73236,32412,7802,548555,158,149,158,135,173,258,279,184,44,1545,3035,4259,2834,2265,2727,3430,2990,1111,350,22996,80,217,227,141,158,223,285,88,14,1429,100,378,248,167,226,295,225,73,11,1718,11,62,49,47,35,58,67,20,0,348,5,56,40,17,18,23,54,19,4,237,0,21,21,5,21,48,55,18,0,194,0,14,7,0,5,7,5,0,0,47,101,132,150,105,92,151,126,44,8,910,0,0,0,0,0,0,0,0,0,0,3337,5135,3582,2751,3276,4236,3804,1374,388,27883,3491,5281,3740,2891,3450,4500,4081,1566,430,29427,102463,63781,51196,62494,83466,95058,77313,33977,8238,577987
SOS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,0,0,13,0,0,0,0,8,4,0,0,0,14,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,8,3,0,0,32,0,0,0,4,18,8,3,0,0,32,0,0,0,4,18,8,3,0,0,32
SOS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
