SOS_CODE_2021,A_0_4_y_Indigenous_M,A_0_4_y_Indigenous_F,A_0_4_y_Indigenous_P,A_0_4_y_Non_Indigenous_M,A_0_4_y_Non_Indigenous_F,A_0_4_y_Non_Indigenous_P,A_0_4_y_Indig_stat_ns_M,A_0_4_y_Indig_stat_ns_F,A_0_4_y_Indig_stat_ns_P,A_0_4_y_Tot_M,A_0_4_y_Tot_F,A_0_4_y_Tot_P,A_5_9_y_Indigenous_M,A_5_9_y_Indigenous_F,A_5_9_y_Indigenous_P,A_5_9_y_Non_Indigenous_M,A_5_9_y_Non_Indigenous_F,A_5_9_y_Non_Indigenous_P,A_5_9_y_Indig_stat_ns_M,A_5_9_y_Indig_stat_ns_F,A_5_9_y_Indig_stat_ns_P,A_5_9_y_Tot_M,A_5_9_y_Tot_F,A_5_9_y_Tot_P,A_10_14_y_Indigenous_M,A_10_14_y_Indigenous_F,A_10_14_y_Indigenous_P,A_10_14_y_Non_Indig_M,A_10_14_y_Non_Indig_F,A_10_14_y_Non_Indig_P,A_10_14_y_Indig_stat_ns_M,A_10_14_y_Indig_stat_ns_F,A_10_14_y_Indig_stat_ns_P,A_10_14_y_Tot_M,A_10_14_y_Tot_F,A_10_14_y_Tot_P,A_15_19_y_Indigenous_M,A_15_19_y_Indigenous_F,A_15_19_y_Indigenous_P,A_15_19_y_Non_Indig_M,A_15_19_y_Non_Indig_F,A_15_19_y_Non_Indig_P,A_15_19_y_Indig_stat_ns_M,A_15_19_y_Indig_stat_ns_F,A_15_19_y_Indig_stat_ns_P,A_15_19_y_Tot_M,A_15_19_y_Tot_F,A_15_19_y_Tot_P,A_20_24_y_Indigenous_M,A_20_24_y_Indigenous_F,A_20_24_y_Indigenous_P,A_20_24_y_Non_Indig_M,A_20_24_y_Non_Indig_F,A_20_24_y_Non_Indig_P,A_20_24_y_Indig_stat_ns_M,A_20_24_y_Indig_stat_ns_F,A_20_24_y_Indig_stat_ns_P,A_20_24_y_Tot_M,A_20_24_y_Tot_F,A_20_24_y_Tot_P,A_25_29_y_Indigenous_M,A_25_29_y_Indigenous_F,A_25_29_y_Indigenous_P,A_25_29_y_Non_Indig_M,A_25_29_y_Non_Indig_F,A_25_29_y_Non_Indig_P,A_25_29_y_Indig_stat_ns_M,A_25_29_y_Indig_stat_ns_F,A_25_29_y_Indig_stat_ns_P,A_25_29_y_Tot_M,A_25_29_y_Tot_F,A_25_29_y_Tot_P,A_30_34_y_Indigenous_M,A_30_34_y_Indigenous_F,A_30_34_y_Indigenous_P,A_30_34_y_Non_Indig_M,A_30_34_y_Non_Indig_F,A_30_34_y_Non_Indig_P,A_30_34_y_Indig_stat_ns_M,A_30_34_y_Indig_stat_ns_F,A_30_34_y_Indig_stat_ns_P,A_30_34_y_Tot_M,A_30_34_y_Tot_F,A_30_34_y_Tot_P,A_35_39_y_Indigenous_M,A_35_39_y_Indigenous_F,A_35_39_y_Indigenous_P,A_35_39_y_Non_Indig_M,A_35_39_y_Non_Indig_F,A_35_39_y_Non_Indig_P,A_35_39_y_Indig_stat_ns_M,A_35_39_y_Indig_stat_ns_F,A_35_39_y_Indig_stat_ns_P,A_35_39_y_Tot_M,A_35_39_y_Tot_F,A_35_39_y_Tot_P,A_40_44_y_Indigenous_M,A_40_44_y_Indigenous_F,A_40_44_y_Indigenous_P,A_40_44_y_Non_Indig_M,A_40_44_y_Non_Indig_F,A_40_44_y_Non_Indig_P,A_40_44_y_Indig_stat_ns_M,A_40_44_y_Indig_stat_ns_F,A_40_44_y_Indig_stat_ns_P,A_40_44_y_Tot_M,A_40_44_y_Tot_F,A_40_44_y_Tot_P,A_45_49_y_Indigenous_M,A_45_49_y_Indigenous_F,A_45_49_y_Indigenous_P,A_45_49_y_Non_Indig_M,A_45_49_y_Non_Indig_F,A_45_49_y_Non_Indig_P,A_45_49_y_Indig_stat_ns_M,A_45_49_y_Indig_stat_ns_F,A_45_49_y_Indig_stat_ns_P,A_45_49_y_Tot_M,A_45_49_y_Tot_F,A_45_49_y_Tot_P,A_50_54_y_Indigenous_M,A_50_54_y_Indigenous_F,A_50_54_y_Indigenous_P,A_50_54_y_Non_Indig_M,A_50_54_y_Non_Indig_F,A_50_54_y_Non_Indig_P,A_50_54_y_Indig_stat_ns_M,A_50_54_y_Indig_stat_ns_F,A_50_54_y_Indig_stat_ns_P,A_50_54_y_Tot_M,A_50_54_y_Tot_F,A_50_54_y_Tot_P,A_55_59_y_Indigenous_M,A_55_59_y_Indigenous_F,A_55_59_y_Indigenous_P,A_55_59_y_Non_Indig_M,A_55_59_y_Non_Indig_F,A_55_59_y_Non_Indig_P,A_55_59_y_Indig_stat_ns_M,A_55_59_y_Indig_stat_ns_F,A_55_59_y_Indig_stat_ns_P,A_55_59_y_Tot_M,A_55_59_y_Tot_F,A_55_59_y_Tot_P,A_60_64_y_Indigenous_M,A_60_64_y_Indigenous_F,A_60_64_y_Indigenous_P,A_60_64_y_Non_Indig_M,A_60_64_y_Non_Indig_F,A_60_64_y_Non_Indig_P,A_60_64_y_Indig_stat_ns_M,A_60_64_y_Indig_stat_ns_F,A_60_64_y_Indig_stat_ns_P,A_60_64_y_Tot_M,A_60_64_y_Tot_F,A_60_64_y_Tot_P,A_65_y_ov_Indigenous_M,A_65_y_ov_Indigenous_F,A_65_y_ov_Indigenous_P,A_65_y_ov_Non_Indig_M,A_65_y_ov_Non_Indig_F,A_65_y_ov_Non_Indig_P,A_65_y_ov_Indig_stat_ns_M,A_65_y_ov_Indig_stat_ns_F,A_65_y_ov_Indig_stat_ns_P,A_65_y_ov_Tot_M,A_65_y_ov_Tot_F,A_65_y_ov_Tot_P,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Indigenous_P,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Non_Indigenous_P,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,Tot_Indig_status_ns_P,Tot_Tot_M,Tot_Tot_F,Tot_Tot_P
SOS10,6280,6017,12299,162579,153055,315637,6821,6577,13398,175676,165648,341327,6452,5842,12295,170341,161212,331549,7955,7501,15451,184744,174553,359302,6392,6054,12444,166794,157879,324669,7377,6807,14180,180561,170736,351301,6041,5537,11578,153852,145183,299037,6723,6055,12778,166619,156776,323396,5473,5464,10935,180189,171360,351551,9356,8224,17583,195022,185044,380065,4790,4883,9671,199875,199761,399632,11308,10692,21999,215976,215333,431307,3765,3935,7704,207518,218153,425668,10919,10513,21428,222202,232606,454807,3063,3384,6456,207924,214170,422086,10190,9777,19970,221179,227337,448510,2676,2995,5666,185710,188163,373874,8603,7897,16500,196986,199050,396039,2803,3138,5946,174657,181171,355827,7579,7008,14584,185041,191312,376358,2586,2991,5581,162271,171835,334103,6810,5923,12735,171666,180756,352422,2160,2507,4664,155526,161535,317059,6470,5740,12211,164154,169782,333936,1778,2021,3799,140439,151458,291897,5417,5033,10453,147641,158505,306145,3128,3825,6952,390128,460661,850784,17989,23201,41187,411244,487687,898930,57385,58592,115981,2657790,2735592,5393377,123525,120942,244465,2838701,2915129,5753827
SOS11,7367,6865,14224,36923,35241,72163,2544,2430,4975,46825,44532,91361,7548,7047,14597,39288,37988,77276,3188,3120,6305,50023,48157,98176,7138,6947,14088,40514,38684,79199,3260,3029,6282,50906,48658,99568,6106,5954,12058,36827,34835,71667,2886,2597,5488,45826,43386,89210,5095,5083,10179,34050,33363,67417,2828,2539,5368,41981,40991,82964,4400,4538,8938,38460,39625,78086,2924,2909,5829,45782,47068,92854,3709,3958,7661,39982,43003,82987,2896,2826,5719,46582,49784,96370,3140,3336,6474,39236,41805,81041,2795,2842,5635,45164,47978,93147,2618,2861,5481,36383,38795,75180,2539,2522,5062,41537,44187,85723,2695,3085,5774,38748,41361,80110,2694,2472,5164,44134,46912,91046,2572,3043,5613,39551,42975,82522,2524,2314,4841,44644,48330,92975,2303,2735,5033,41513,45477,86989,2537,2403,4943,46351,50610,96960,2043,2367,4412,44764,50301,95062,2490,2345,4837,49299,55012,104308,3703,4344,8052,156943,184554,341499,8927,10729,19658,169572,199636,369205,60428,62168,122593,663193,708002,1371197,45025,45070,90093,768642,815241,1583879
SOS12,585,572,1155,3085,2921,6001,235,244,479,3902,3730,7635,676,608,1288,3675,3386,7059,330,294,623,4682,4286,8972,693,689,1382,3988,3787,7771,320,312,633,5000,4787,9789,537,557,1094,3436,3207,6642,299,292,594,4275,4052,8333,391,394,780,2714,2442,5153,234,214,445,3333,3043,6375,325,343,671,2698,2720,5417,255,231,487,3279,3297,6575,279,348,624,3007,3256,6263,270,288,559,3557,3893,7449,257,304,560,3197,3406,6596,295,271,567,3750,3975,7722,255,274,526,3339,3614,6953,267,282,547,3863,4163,8022,272,323,594,3898,4171,8070,325,264,591,4498,4755,9254,316,361,676,4238,4500,8737,335,305,641,4887,5159,10051,295,293,591,4846,5069,9912,348,303,658,5490,5672,11154,278,282,561,5425,5626,11051,369,323,696,6074,6233,12306,505,467,971,16072,15874,31946,1172,1073,2247,17746,17420,35164,5654,5810,11464,63610,63960,127575,5069,4701,9761,74329,74475,148805
SOS13,1284,1167,2444,11769,11128,22900,990,927,1925,14047,13225,27273,1531,1323,2854,14857,13589,28446,1391,1242,2640,17787,16152,33938,1677,1557,3237,17574,16254,33828,1544,1505,3042,20793,19320,40115,1388,1300,2684,16339,14683,31017,1449,1271,2724,19179,17250,36426,1080,894,1973,11841,10071,21911,1148,918,2062,14066,11874,25946,908,749,1658,10595,9970,20562,1016,883,1898,12519,11600,24119,791,650,1437,11273,11592,22866,1061,999,2062,13125,13237,26363,749,705,1452,12781,13306,26087,1143,1160,2302,14674,15167,29844,666,669,1336,13918,14426,28346,1339,1276,2617,15925,16371,32295,731,785,1519,17195,17718,34916,1451,1501,2953,19376,20007,39379,780,780,1567,19400,19589,38986,1722,1513,3233,21900,21882,43783,722,697,1416,21197,20985,42179,1949,1709,3659,23871,23387,47257,649,594,1240,22322,21037,43360,1889,1568,3459,24859,23200,48059,1049,903,1952,58155,50417,108574,4803,4145,8951,64006,55467,119473,14006,12759,26772,259210,244769,503985,22902,20612,43516,296123,278147,574269
SOS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SOS19,66,50,119,131,97,230,59,60,118,258,203,460,41,44,82,96,98,195,70,86,155,199,227,428,32,25,57,86,91,178,63,70,136,185,185,369,50,49,94,152,183,334,57,51,106,253,279,532,56,56,116,296,314,612,56,43,101,411,418,829,67,67,129,436,400,832,87,68,152,586,533,1118,67,50,121,448,387,829,62,58,123,574,495,1068,66,51,117,424,288,710,67,54,125,562,392,954,55,43,97,422,266,689,66,53,111,542,357,902,65,40,99,411,237,648,72,60,125,540,332,877,50,21,66,348,275,627,77,33,107,473,333,801,37,14,46,378,289,662,74,61,129,480,359,844,25,10,32,369,295,664,73,37,114,470,339,808,28,23,49,704,449,1153,106,66,176,842,535,1373,712,527,1236,4689,3676,8364,980,800,1771,6375,4997,11371
