SUA_CODE_2021,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_North_Macedonia_0_4,F_North_Macedonia_5_14,F_North_Macedonia_15_24,F_North_Macedonia_25_44,F_North_Macedonia_45_54,F_North_Macedonia_55_64,F_North_Macedonia_65_74,F_North_Macedonia_75_84,F_North_Macedonia_85ov,F_North_Macedonia_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Samoa_0_4,F_Samoa_5_14,F_Samoa_15_24,F_Samoa_25_44,F_Samoa_45_54,F_Samoa_55_64,F_Samoa_65_74,F_Samoa_75_84,F_Samoa_85ov,F_Samoa_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,3,4,0,0,5,0,7,9,35,20,8,4,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,5,3,0,0,0,8,4,7,4,36,14,10,4,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,10,0,0,0,0,0,0,0,0,0,5,0,3,0,9,10,5,0,0,0,18,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,18,10,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4
1024,0,0,0,0,0,4,13,12,3,30,0,0,4,0,0,7,3,3,0,14,0,0,0,0,0,5,0,0,0,6,0,0,5,25,0,0,0,0,0,35,0,0,0,4,5,6,16,24,4,58,0,9,9,35,40,48,59,33,4,244,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,3,10,0,0,16,0,7,10,34,10,12,14,5,0,90,0,0,0,3,0,9,8,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,25,32,16,98,0,3,0,0,0,5,0,0,0,14,0,0,5,19,16,14,19,10,3,88,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,0,3,26,22,3,3,0,0,55,0,0,0,0,0,0,3,0,0,10,3,8,3,16,13,13,8,3,0,77
1025,0,0,0,0,0,17,39,24,8,96,0,0,0,13,5,11,11,3,3,52,0,0,8,28,3,4,5,0,0,54,0,11,58,292,7,9,0,0,0,368,0,5,11,37,32,34,139,122,40,419,14,99,162,680,538,467,335,148,30,2481,0,0,7,31,47,102,142,83,50,457,11,43,15,139,15,13,13,0,0,257,0,0,13,30,56,30,20,3,0,166,0,83,148,742,314,370,231,68,10,1977,0,4,0,58,32,47,77,56,47,315,0,5,7,24,22,24,19,8,6,106,0,24,35,109,102,177,230,164,59,897,0,11,26,49,32,29,11,6,0,170,3,64,88,347,197,131,86,27,14,969,0,8,17,111,42,22,19,7,0,236,4,6,6,100,20,3,5,0,0,142,7,34,62,379,161,66,27,3,0,738,0,0,5,13,7,14,0,4,0,36,29,81,81,342,98,113,64,21,6,834
1026,0,0,0,0,0,0,4,0,3,13,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,45,0,0,0,0,0,52,0,0,3,6,0,0,20,15,11,57,0,8,8,34,37,38,43,16,3,192,0,0,0,4,0,0,5,0,0,10,0,3,3,11,0,0,0,0,0,16,0,0,0,3,0,3,0,0,0,15,0,5,15,87,35,39,26,3,0,209,0,0,0,4,0,0,4,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,17,18,18,6,75,0,0,0,0,4,0,6,0,0,8,0,0,3,15,5,5,7,8,0,63,0,3,4,12,4,3,0,0,0,35,0,0,0,6,4,0,0,0,0,8,3,0,4,42,20,6,3,0,0,81,0,0,0,0,0,0,0,0,0,3,0,5,4,23,9,4,8,4,0,53
1027,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,23,85,0,0,0,0,0,120,0,0,0,4,0,4,20,15,3,43,0,3,5,58,30,40,25,17,4,194,0,0,0,0,0,0,0,0,0,5,4,6,3,26,0,0,0,0,0,35,0,0,0,0,9,0,5,0,0,7,0,13,10,69,32,29,20,5,0,171,0,0,0,0,4,0,3,9,10,26,0,0,0,0,5,0,0,0,0,5,0,0,0,7,5,7,9,7,5,38,0,0,5,7,4,0,0,0,0,16,0,12,6,41,16,8,10,0,0,93,0,3,0,16,0,0,0,0,0,23,0,0,0,4,4,0,0,0,0,9,0,7,3,27,9,6,3,0,0,55,0,0,0,7,0,0,0,0,0,3,0,4,3,17,9,11,3,0,0,47
1028,0,0,0,0,0,0,14,4,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,4,9,49,0,0,0,0,0,57,0,0,0,9,7,12,25,24,26,98,0,10,8,73,62,99,95,52,24,423,0,0,0,0,0,3,0,0,0,3,0,3,0,5,0,0,0,0,0,10,0,0,0,5,4,3,6,0,0,14,0,11,16,93,33,35,25,8,0,219,0,0,0,4,4,3,3,6,6,25,0,0,0,0,0,0,0,0,0,6,0,4,0,14,11,23,34,35,10,132,0,0,0,8,3,3,3,0,0,18,0,0,12,38,27,21,30,11,4,145,0,0,3,18,9,0,3,6,0,32,0,0,0,3,0,0,0,0,0,8,0,0,0,31,16,9,6,0,0,63,0,4,0,4,0,0,0,0,0,6,0,7,12,24,12,12,17,7,0,91
1029,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,3,16,0,16,13,45,42,36,12,5,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,5,7,45,16,19,9,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,11,0,0,0,0,0,0,0,0,0,4,0,7,9,24,17,0,0,3,0,60,0,0,0,5,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0,11,0,0,0,17,8,0,5,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9
1030,0,0,0,0,3,0,16,5,3,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,11,10,5,28,0,0,6,28,34,26,36,9,4,153,0,0,0,0,0,0,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,33,6,11,5,6,0,72,0,0,0,0,0,7,13,0,4,19,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,12,15,14,3,53,0,0,0,0,3,5,0,0,0,9,0,0,0,10,5,5,8,0,0,28,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,3,8,4,0,45
1031,0,9,14,149,195,786,2016,1616,576,5363,0,19,104,634,325,609,526,286,149,2664,7,42,246,1113,601,475,354,135,58,3035,44,310,7599,16784,666,425,170,32,0,26027,23,121,156,770,416,392,761,670,368,3688,282,2069,4517,13213,7099,5953,3495,1480,441,38551,7,37,89,991,847,1396,1560,784,291,5994,162,1570,1265,7285,1459,777,410,103,23,13050,0,18,67,294,556,401,240,116,54,1743,144,1540,3433,21365,8857,8652,6031,1533,522,52070,11,63,92,2024,844,1020,1314,561,470,6383,7,224,468,1185,1083,972,533,170,29,4674,12,123,232,1462,1135,1527,1434,1024,395,7348,120,854,872,2034,964,888,796,282,90,6905,97,865,1478,5988,4014,2819,2065,1105,383,18806,52,423,816,4947,2441,2539,1659,823,341,14032,47,208,338,4024,1027,729,785,116,19,7301,53,394,1009,10672,2611,1397,714,147,25,17017,24,175,170,1757,1584,1356,957,499,115,6636,422,1500,1502,5112,1589,1229,831,336,94,12611
1032,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,3,0,0,4,13,5,8,0,0,0,27,0,5,5,90,0,0,0,0,0,105,0,0,0,0,3,0,9,8,4,22,0,4,16,42,23,21,21,10,4,146,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,27,0,0,0,0,3,0,0,0,0,7,6,20,34,117,39,28,19,0,0,271,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,5,0,3,0,10,3,3,15,3,0,44,0,0,0,0,0,0,3,0,0,9,0,6,12,25,10,8,0,0,0,57,0,4,0,5,0,3,0,0,0,17,0,5,0,61,0,0,0,0,0,73,0,5,0,25,10,4,0,0,0,48,0,0,0,0,0,0,0,0,0,0,3,0,0,14,5,8,3,4,4,37
1033,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,6,9,7,10,39,0,5,0,12,13,26,22,7,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,0,0,0,3,9,6,0,0,0,15,0,5,4,39,20,35,19,8,0,123,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,11,0,3,29,0,0,0,0,0,4,0,0,0,8,0,0,0,0,3,5,6,0,0,17,0,0,0,0,0,5,0,0,0,9,0,0,0,5,0,0,0,0,0,5,0,6,5,17,9,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,4,4,0,29
1034,0,0,0,0,0,6,7,8,0,19,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,10,3,31,0,0,7,29,13,21,29,17,3,123,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,8,0,4,0,7,10,10,11,3,0,47,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,18,11,4,51,0,0,0,0,4,0,4,0,0,11,0,3,0,5,6,7,7,14,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5,11,8,9,0,0,0,29,0,0,0,0,0,0,0,0,0,3,0,3,0,4,10,4,6,3,0,39
1035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,73,20,0,0,0,0,104,0,9,14,50,5,0,3,0,0,76,0,0,0,5,0,3,8,13,3,31,0,13,13,52,27,38,27,11,0,190,0,0,0,0,0,0,0,0,0,0,0,10,9,28,0,0,0,0,0,46,0,0,0,3,3,4,0,0,0,9,0,18,25,98,29,25,16,3,0,219,0,0,0,3,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,10,0,0,4,3,14,14,8,8,0,53,0,5,3,8,0,0,3,0,0,15,0,4,18,21,17,14,8,4,0,87,0,5,0,30,9,3,3,0,0,60,0,0,0,11,0,0,0,0,0,15,0,7,3,32,13,9,0,0,0,64,7,4,0,0,0,0,3,0,0,15,0,0,6,21,16,8,4,5,0,62
1036,0,0,0,3,14,41,123,76,27,294,0,0,0,8,7,13,6,0,0,30,0,7,8,84,19,9,19,4,5,150,0,0,29,137,12,0,4,0,0,174,3,5,12,45,21,46,166,147,70,511,9,52,123,447,318,320,229,98,30,1612,0,7,15,187,265,452,595,365,101,1986,3,11,13,113,16,12,9,0,0,184,0,4,9,15,16,16,6,0,0,67,5,45,74,458,201,251,190,52,12,1284,0,0,3,57,35,33,88,37,35,283,0,0,0,11,7,10,0,0,0,28,0,11,17,56,101,254,267,202,92,996,0,26,12,28,24,16,8,4,0,114,0,28,43,206,90,82,69,25,9,554,0,5,23,66,28,22,13,7,8,173,0,8,0,35,13,10,7,0,0,77,0,44,84,320,141,73,20,10,0,700,0,6,3,64,116,86,57,58,8,389,13,40,62,220,98,63,59,25,6,582
