SUA_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
1010,34,394,5,433,9380,584,10394,387,236,0,627,8178,476,9285,5138,393,121,5648,11682,1152,18485,11249,303,214,11762,6904,1070,19731,7034,522,133,7688,12313,1126,21128,1219,1319,23,2562,17438,1000,20998,193,1517,17,1724,15976,989,18693,36,292,6,327,10475,954,11760,9,12,0,17,3197,702,3916,25295,4984,512,30801,95545,8044,134395,70,612,5,686,8419,502,9608,790,455,24,1265,7249,485,8999,8243,599,262,9104,9172,1090,19367,14176,403,384,14963,5203,1068,21243,7158,1114,172,8447,13096,966,22507,565,3381,36,3985,18366,981,23332,120,2566,32,2714,17708,1183,21603,27,368,0,401,12012,1366,13778,8,25,0,35,5124,1445,6602,31163,9515,928,41603,96350,9092,147043,107,1007,9,1119,17800,1087,20002,1169,691,31,1891,15421,965,18281,13380,990,382,14754,20860,2241,37850,25427,700,598,26727,12105,2136,40975,14195,1634,306,16132,25413,2091,43634,1785,4703,66,6551,35806,1973,44328,316,4082,46,4443,33686,2174,40301,68,656,8,734,22486,2322,25537,14,36,0,51
1011,9,87,0,96,1890,161,2147,75,53,3,129,1491,117,1740,1080,112,35,1222,2477,330,4035,2080,80,77,2247,1621,307,4171,1375,123,49,1547,2502,284,4331,264,335,8,606,3727,253,4588,40,467,7,510,3886,216,4612,13,90,0,107,2196,215,2516,3,11,0,13,748,136,896,4943,1358,182,6484,20541,2010,29035,20,167,0,188,1778,129,2091,161,97,6,272,1270,112,1652,1679,178,95,1951,2035,317,4306,2653,152,179,2976,1341,275,4588,1328,281,85,1695,2855,235,4781,116,872,13,1006,3963,240,5203,34,763,5,805,3962,240,5004,6,123,0,131,2558,309,3002,3,6,0,10,1100,273,1382,6013,2636,381,9033,20857,2127,32016,33,256,0,285,3665,287,4245,234,154,11,400,2756,226,3387,2765,284,130,3176,4512,647,8340,4734,236,256,5215,2961,580,8761,2706,402,135,3240,5358,513,9115,381,1207,20,1610,7693,494,9795,74,1228,7,1312,7843,463,9620,24,212,0,239,4758,519,5513,3,15,0,21
1012,5,43,0,51,1032,144,1234,82,35,5,119,894,125,1140,904,94,24,1027,1856,324,3199,1215,53,42,1306,869,224,2401,577,89,17,680,1263,201,2146,100,215,7,324,1572,164,2055,17,191,0,213,1306,126,1646,3,44,3,46,854,81,982,0,0,0,0,284,48,337,2900,770,99,3766,9917,1445,15128,11,96,0,110,886,99,1098,167,95,5,271,875,108,1263,1395,148,75,1619,1494,310,3419,1471,88,75,1637,713,231,2582,542,231,23,802,1308,189,2298,50,515,10,567,1599,150,2318,13,328,0,344,1403,118,1863,3,67,0,71,1088,134,1293,0,9,0,12,482,77,572,3663,1585,185,5437,9853,1419,16703,16,142,0,166,1920,248,2327,253,133,12,394,1773,239,2400,2301,244,93,2642,3351,630,6620,2689,141,119,2949,1577,455,4981,1119,317,47,1479,2572,389,4442,144,733,11,892,3169,315,4373,34,518,0,555,2706,250,3507,3,108,0,119,1939,218,2274,0,11,0,17
1013,3,12,0,12,405,40,456,16,12,0,24,292,29,349,176,15,3,196,450,50,691,407,14,22,443,341,46,832,236,32,4,272,681,64,1022,45,96,0,147,1192,74,1413,14,130,0,143,1742,116,2004,0,29,0,30,1257,108,1393,0,0,0,0,440,79,524,903,344,30,1282,6799,609,8684,9,29,0,32,382,36,456,40,25,4,67,251,15,343,339,39,16,394,346,61,802,519,17,31,572,269,46,885,244,72,10,320,749,61,1127,28,222,4,252,1358,67,1679,7,197,0,202,1859,131,2188,0,33,0,33,1359,179,1572,3,0,0,3,627,203,829,1177,637,59,1880,7206,790,9875,6,41,0,46,788,72,915,52,37,4,91,547,49,690,520,56,18,589,797,109,1493,926,36,52,1014,612,94,1717,479,104,13,597,1431,120,2149,73,319,3,400,2548,144,3089,17,331,4,346,3596,244,4185,0,60,0,63,2617,284,2963,5,0,0,6
1014,3,31,0,35,593,52,677,27,19,0,46,642,95,788,497,42,16,551,916,276,1746,700,35,19,758,518,183,1456,311,61,9,377,874,184,1436,79,149,0,229,1175,104,1508,10,117,0,128,1050,82,1264,0,23,0,23,686,47,756,0,0,0,0,233,33,261,1630,472,51,2151,6685,1059,9895,0,47,0,53,522,43,613,79,44,3,123,472,41,635,730,72,44,843,707,103,1650,806,48,43,898,443,90,1432,303,120,20,454,941,75,1467,39,335,5,384,1067,75,1527,5,197,4,210,1175,74,1460,8,46,0,52,827,55,933,0,4,0,3,432,35,470,1969,925,117,3008,6579,588,10178,5,82,0,89,1108,92,1294,102,62,3,167,1114,132,1414,1222,110,56,1392,1623,377,3394,1506,81,63,1650,960,268,2882,618,186,33,832,1814,261,2907,117,492,6,610,2246,180,3036,22,316,5,336,2227,161,2721,8,70,0,75,1515,105,1688,0,4,0,4
1015,4,36,0,36,521,51,610,53,27,4,82,389,55,521,346,38,20,406,516,96,1012,440,26,24,495,369,77,939,239,45,5,287,651,77,1020,56,119,0,181,911,75,1160,10,102,0,120,939,70,1130,0,29,0,31,624,53,711,0,3,0,3,245,26,269,1150,419,59,1633,5157,577,7370,9,38,0,43,396,44,478,94,42,3,144,361,47,550,553,60,38,646,390,103,1141,593,48,48,693,288,79,1061,247,126,14,388,693,83,1159,24,236,4,264,917,60,1243,10,172,0,186,970,65,1216,4,43,0,47,781,74,901,0,0,0,0,427,76,505,1526,778,106,2413,5209,635,8256,11,66,0,81,909,94,1089,150,70,7,226,746,100,1069,897,100,57,1050,908,198,2156,1036,77,75,1182,662,162,2003,484,172,22,679,1340,159,2176,83,352,7,442,1832,136,2406,22,280,0,300,1905,138,2342,5,75,0,82,1403,129,1614,0,3,0,3
1016,0,21,0,24,536,52,611,25,14,0,43,530,58,632,385,29,3,422,1068,156,1646,610,22,14,648,625,105,1372,293,28,10,332,800,95,1230,58,94,0,149,936,73,1165,14,87,0,102,628,61,791,0,24,0,25,428,51,500,0,3,0,3,169,51,217,1389,322,29,1743,5715,710,8167,4,46,0,48,495,37,579,58,37,5,102,416,52,574,590,63,32,691,848,123,1661,709,43,36,786,455,86,1327,268,99,7,365,793,78,1233,32,265,3,297,762,73,1137,13,176,0,187,648,64,899,0,41,0,47,515,65,630,0,3,0,3,290,90,385,1678,768,89,2535,5224,667,8422,4,62,0,70,1032,83,1185,85,53,5,149,949,106,1204,980,93,36,1108,1919,277,3312,1321,61,52,1434,1074,188,2701,561,130,15,697,1585,179,2467,84,357,6,449,1707,149,2305,25,265,6,290,1268,133,1694,4,70,0,68,944,113,1125,0,4,0,4
1017,3,24,0,28,422,71,516,29,15,0,50,309,152,504,232,21,11,266,385,360,1022,310,26,20,357,256,287,891,157,44,6,206,532,144,885,38,79,0,122,757,106,983,17,53,3,72,812,63,948,6,16,0,25,447,52,516,0,0,0,0,142,13,154,789,284,42,1119,4061,1248,6426,4,41,0,52,373,61,481,52,38,7,101,260,34,397,393,35,24,451,271,96,818,432,33,21,484,242,89,821,173,86,12,269,552,78,901,15,192,0,207,773,62,1042,5,113,0,127,806,57,985,3,21,0,19,516,79,617,0,0,0,0,243,64,305,1076,563,70,1707,4036,628,6375,4,70,6,78,793,133,1002,84,56,7,146,575,185,906,622,58,39,724,660,460,1841,747,54,35,837,493,378,1709,333,131,18,478,1091,221,1783,56,273,0,328,1533,173,2033,22,167,5,196,1619,126,1933,10,41,0,48,960,125,1139,0,0,0,0
1018,4,42,0,41,799,76,913,41,39,0,77,710,80,869,457,56,18,530,1064,147,1732,725,34,34,787,693,116,1601,476,53,14,542,1070,120,1726,121,129,3,253,1496,109,1854,20,149,0,170,1294,81,1542,0,17,0,23,702,52,780,0,0,0,0,269,33,303,1836,519,74,2425,8087,801,11319,6,75,0,80,681,93,847,91,65,4,156,597,84,839,712,75,60,842,812,145,1808,1009,62,64,1133,533,132,1804,439,150,24,619,1167,98,1880,54,324,4,388,1517,92,1991,15,268,0,283,1358,74,1721,0,55,0,60,945,83,1088,0,0,0,0,491,68,563,2332,1076,158,3564,8108,875,12543,11,113,0,123,1475,167,1768,129,94,3,230,1310,160,1709,1170,128,77,1372,1876,292,3541,1732,94,97,1927,1229,246,3398,915,205,43,1166,2227,211,3609,174,451,10,636,3015,200,3848,36,419,0,453,2655,159,3261,0,81,0,80,1646,139,1862,0,0,0,4
1019,0,15,0,15,288,43,343,15,10,0,26,274,57,354,221,19,9,240,372,176,787,264,14,6,285,248,124,662,156,25,10,186,476,72,735,35,76,3,112,666,68,855,13,65,0,79,674,68,821,0,9,0,9,436,48,491,0,0,0,0,129,5,137,710,230,24,961,3565,656,5185,13,19,0,32,239,31,301,37,22,3,68,191,14,272,298,26,23,350,291,37,678,325,19,19,363,209,45,614,156,57,10,221,478,47,745,22,151,5,177,683,38,892,8,87,0,91,699,50,844,0,15,0,15,533,54,606,0,0,0,0,232,17,258,859,408,58,1321,3562,326,5213,13,35,0,48,525,69,639,56,33,4,94,464,67,627,522,44,26,589,659,212,1468,588,30,25,649,456,169,1276,310,81,15,411,954,116,1486,61,231,7,290,1352,103,1748,15,151,4,175,1376,114,1664,0,22,0,25,978,101,1100,0,0,0,5
1020,3,17,0,21,454,28,504,25,10,0,31,370,28,427,259,27,12,305,411,40,758,529,14,15,556,285,39,878,319,52,8,378,578,63,1023,38,96,5,142,788,48,980,7,89,0,96,729,44,865,0,17,0,19,403,27,451,0,0,0,0,65,8,72,1187,321,40,1543,4083,327,5951,3,43,0,49,378,22,443,39,31,0,77,276,21,373,432,27,20,483,295,37,814,645,35,38,713,208,37,963,291,94,4,387,577,39,1001,18,212,3,229,690,34,962,4,143,0,145,674,37,859,0,17,0,24,368,30,416,0,0,0,0,87,5,86,1426,604,77,2112,3549,266,5920,7,56,0,68,825,52,950,60,44,0,109,643,53,803,690,60,41,785,707,74,1573,1171,48,58,1273,495,75,1844,606,142,14,764,1150,101,2020,56,311,3,367,1484,85,1939,8,229,0,242,1403,77,1724,0,33,0,39,768,57,863,0,0,0,0
1021,3,26,0,29,696,35,757,47,24,0,77,726,46,845,496,53,14,565,853,74,1495,799,15,27,836,530,83,1446,446,62,15,524,1003,57,1585,83,131,0,213,1388,71,1678,15,138,0,152,1447,80,1687,4,41,0,45,1067,68,1180,0,7,0,7,415,33,455,1893,500,58,2445,8133,548,11126,13,50,0,56,642,49,750,93,49,7,145,574,36,754,760,44,41,853,673,60,1585,937,37,45,1018,373,70,1455,427,133,19,576,961,67,1610,37,293,3,333,1467,69,1871,8,242,0,250,1480,106,1839,0,49,0,54,1258,98,1414,0,0,0,0,625,59,683,2276,897,117,3284,8051,618,11958,10,74,0,85,1334,86,1503,137,77,6,220,1302,84,1600,1263,96,57,1414,1533,135,3079,1730,53,67,1855,898,145,2902,874,192,31,1098,1971,128,3191,120,421,3,551,2858,137,3547,19,380,0,405,2932,188,3521,8,94,0,100,2330,171,2595,0,7,0,8
1022,0,10,0,15,344,25,376,24,11,4,32,284,17,333,307,19,6,336,465,52,859,437,20,11,470,263,56,786,214,18,3,240,435,43,713,34,61,0,96,539,38,667,6,42,0,45,465,39,554,0,16,0,16,309,31,357,0,4,0,4,113,13,127,1024,204,30,1250,3215,308,4777,0,30,0,28,282,15,328,39,22,0,68,224,23,308,421,36,33,489,393,54,929,476,25,27,531,205,39,775,186,62,12,258,454,40,752,12,136,0,145,521,38,705,0,91,0,93,484,39,615,0,25,0,26,399,40,462,0,0,0,0,189,38,233,1131,429,79,1639,3150,321,5114,5,39,0,48,623,37,710,62,32,7,99,506,37,642,726,56,42,823,858,105,1786,911,48,36,996,465,96,1560,396,81,17,501,891,81,1469,45,198,0,242,1058,78,1379,0,131,0,136,949,76,1167,3,42,0,42,710,68,822,0,0,0,6
1023,3,13,0,14,372,32,422,21,16,0,32,290,44,367,278,21,4,304,484,166,952,398,27,14,432,289,128,843,170,33,3,210,466,99,779,38,34,0,72,601,58,726,7,37,0,47,428,31,506,0,11,0,11,210,29,243,0,0,0,0,46,11,60,911,190,25,1123,3176,593,4897,6,27,0,33,294,29,354,59,20,0,79,223,23,327,436,40,16,494,349,62,906,464,22,22,513,192,58,756,182,65,11,252,454,43,753,13,122,4,129,514,33,682,5,63,0,73,418,33,516,0,13,0,13,231,24,271,0,0,0,0,102,19,122,1165,378,47,1592,2767,318,4681,9,42,0,47,660,59,770,75,30,0,109,515,69,696,719,59,23,801,830,225,1860,862,48,35,945,478,182,1603,352,104,14,463,918,144,1528,47,153,4,207,1116,86,1404,13,104,0,119,847,66,1026,0,24,0,24,441,48,517,0,0,0,0
1024,4,36,0,36,709,53,801,12,11,0,26,494,31,557,263,19,3,288,680,68,1040,628,22,25,679,415,54,1141,524,51,15,585,949,75,1608,105,128,3,235,1773,107,2116,10,210,0,218,2084,117,2417,0,46,0,49,1489,138,1668,0,0,0,0,372,67,434,1546,521,47,2115,8963,709,11779,7,45,0,52,583,37,669,32,33,0,68,443,32,537,433,28,14,475,507,48,1032,846,21,41,911,337,59,1310,535,94,22,645,1060,67,1778,39,345,6,392,1898,98,2380,8,319,4,332,2209,129,2671,0,60,0,60,1567,146,1774,0,0,0,0,518,151,671,1901,953,82,2935,9121,763,12823,16,74,0,91,1293,88,1471,47,53,6,96,935,64,1097,698,53,18,768,1190,119,2069,1481,47,60,1587,751,112,2450,1056,143,34,1231,2011,145,3381,136,482,7,626,3669,202,4501,21,528,3,547,4294,247,5085,0,101,0,101,3057,283,3440,0,0,0,0
1025,58,637,0,690,13710,792,15194,516,456,13,982,15038,1064,17084,8906,737,219,9872,22500,2293,34662,17261,601,528,18389,11358,1949,31694,9756,933,231,10925,18130,1627,30679,1515,2844,48,4400,23333,1387,29120,243,3707,10,3970,19631,1292,24889,54,729,0,788,11954,975,13719,7,34,0,38,3809,635,4479,38315,10679,1060,50052,139455,12012,201522,92,1017,13,1118,12708,761,14590,1163,896,54,2113,13757,848,16721,13310,1388,663,15356,18261,1562,35189,20924,942,954,22821,8606,1329,32754,9528,2220,324,12069,18738,1149,31953,745,6902,65,7706,22452,1091,31249,217,5693,31,5942,19992,1211,27151,51,869,9,925,14034,1328,16285,6,60,6,69,6574,1318,7958,46030,19979,2114,68131,135123,10593,213849,145,1647,18,1813,26423,1559,29785,1676,1354,71,3095,28792,1916,33805,22220,2125,884,25232,40766,3858,69849,38181,1545,1482,41210,19959,3275,64445,19287,3151,558,22994,36868,2776,62634,2257,9740,115,12113,45787,2471,60368,463,9405,43,9911,39623,2503,52045,109,1601,8,1716,25985,2298,30001,12,87,0,105
1026,8,57,0,62,1008,115,1180,63,52,0,115,923,168,1214,707,73,30,810,1424,486,2721,1023,43,38,1108,779,389,2277,554,74,18,653,1266,278,2195,105,173,7,286,1804,181,2271,19,200,0,217,1722,112,2055,8,42,0,56,1106,80,1242,0,3,0,3,384,38,426,2494,717,93,3312,10429,1843,15583,10,74,0,83,883,101,1075,148,74,4,226,770,86,1082,1097,112,72,1284,996,201,2481,1296,72,89,1455,621,174,2245,534,192,28,752,1362,160,2270,46,430,3,482,1774,112,2370,22,335,5,356,1792,110,2256,3,58,0,59,1199,89,1346,0,4,0,4,573,46,628,3164,1346,200,4699,9980,1072,15753,13,129,0,148,1894,216,2257,212,126,5,339,1697,260,2296,1805,182,95,2093,2422,683,5201,2323,117,128,2562,1401,559,4520,1093,261,46,1405,2631,431,4469,157,604,10,767,3583,292,4643,40,536,5,579,3516,223,4314,7,103,0,108,2303,168,2581,0,6,0,10
1027,0,63,0,60,1199,72,1337,77,36,4,114,950,97,1167,882,87,35,996,1533,169,2702,1342,46,47,1439,904,146,2495,757,70,22,852,1390,158,2396,107,187,5,301,1710,118,2127,10,207,3,226,1532,117,1873,8,45,0,56,959,82,1087,0,4,0,4,348,49,401,3183,754,112,4049,10536,1010,15589,13,133,0,144,1012,73,1228,159,82,14,251,863,77,1189,1276,132,81,1486,1362,175,3026,1639,106,106,1845,796,145,2790,706,202,30,934,1443,125,2500,62,468,3,537,1727,112,2373,16,401,0,420,1626,118,2164,4,79,0,86,1145,110,1334,3,9,0,15,523,99,635,3877,1602,235,5716,10499,1038,17251,19,187,0,206,2214,146,2567,228,122,17,366,1822,167,2354,2157,217,109,2483,2897,353,5732,2978,150,149,3278,1707,298,5281,1460,272,53,1788,2837,276,4902,165,656,6,839,3436,229,4500,32,610,5,645,3159,234,4040,10,124,0,135,2092,188,2424,3,14,0,17
1028,6,73,0,74,1295,81,1452,51,51,0,98,1019,81,1197,618,66,21,704,1488,144,2336,1386,55,49,1492,921,131,2541,937,74,28,1041,1641,113,2791,169,191,4,368,2422,145,2937,32,292,0,324,2766,143,3230,7,81,0,85,2014,170,2263,0,5,0,6,700,140,842,3202,880,112,4194,14267,1139,19600,10,108,0,123,1253,71,1447,109,79,8,195,1029,84,1307,984,120,57,1158,1214,128,2500,1778,65,86,1936,749,113,2796,969,197,50,1220,1890,120,3228,80,524,7,612,2781,135,3528,22,497,3,524,3012,170,3699,10,84,5,103,2384,223,2702,3,3,0,14,1046,267,1321,3973,1683,217,5872,15355,1304,22531,13,178,6,200,2546,147,2897,161,127,9,294,2051,163,2511,1602,186,80,1866,2702,272,4842,3160,122,140,3425,1670,243,5337,1910,271,78,2257,3534,228,6021,249,712,11,977,5208,280,6462,52,792,3,847,5778,311,6934,20,163,5,189,4394,388,4966,3,10,0,17
1029,0,30,0,26,652,87,771,25,26,0,51,568,97,714,426,33,13,468,745,108,1315,565,29,21,609,343,66,1021,264,45,11,317,691,54,1061,47,102,0,155,757,65,976,7,80,0,95,544,33,672,0,15,0,19,293,23,336,0,0,0,0,112,8,117,1333,359,50,1743,4700,536,6976,5,34,0,39,411,24,473,59,37,0,96,350,25,479,594,54,31,677,457,68,1201,654,38,39,727,265,48,1041,287,109,12,399,649,54,1101,17,224,0,240,642,40,930,4,123,0,122,531,34,690,3,23,0,25,336,22,382,0,0,0,0,177,11,189,1618,636,81,2338,3820,322,6477,11,62,0,69,1070,112,1243,80,63,5,146,919,126,1192,1016,86,40,1140,1204,170,2513,1213,66,63,1342,607,113,2061,551,152,21,717,1342,101,2163,67,329,0,396,1402,102,1905,16,202,0,216,1070,73,1364,3,40,0,42,626,44,713,0,7,0,7
1030,0,26,0,26,408,56,490,26,10,0,40,351,30,423,291,25,9,323,527,69,919,505,25,13,549,368,82,990,269,37,17,325,697,85,1105,55,100,0,156,1118,85,1361,10,127,0,130,1435,93,1653,3,28,0,32,895,69,993,0,0,0,0,239,21,264,1157,378,44,1577,6043,577,8198,8,31,0,36,391,39,468,57,27,8,88,274,30,392,448,40,16,505,402,68,976,639,29,36,702,302,65,1075,262,107,13,381,757,53,1190,22,239,3,270,1181,79,1528,7,211,0,217,1495,82,1796,0,33,0,33,935,80,1049,4,3,0,8,345,40,387,1452,714,79,2240,6088,532,8861,8,51,0,62,802,95,958,87,34,8,128,627,55,815,739,67,25,826,928,134,1891,1146,54,48,1245,669,145,2061,531,150,33,712,1448,132,2291,78,336,6,425,2302,159,2885,12,338,0,351,2931,178,3453,3,59,0,62,1830,149,2043,4,6,0,3
1031,312,3459,23,3793,128742,7324,139863,2093,2947,65,5104,149341,11136,165583,60637,4425,611,65677,285786,27959,379419,180105,3200,1479,184783,155087,22456,362330,112824,3344,956,117126,168783,15762,301667,22652,9518,317,32491,212919,12622,258035,3708,15849,159,19716,158153,9278,187148,544,3872,33,4446,90403,7350,102203,69,210,0,281,31146,5092,36517,382952,46826,3645,433415,1380357,118989,1932765,445,6031,44,6519,118043,6542,131097,5530,5267,176,10973,136031,9071,156068,105332,7287,1646,114270,248932,24306,387507,220498,5096,2746,228336,119825,19184,367342,111221,8003,1361,120578,179629,13676,313888,11076,26795,550,38421,219771,11167,269362,2693,27431,363,30487,165830,9562,205878,549,4744,69,5372,104100,9179,118653,76,274,6,358,47223,10216,57794,457431,90913,6967,555311,1339384,112897,2007586,757,9487,74,10313,246782,13860,270956,7621,8210,238,16072,285369,20210,321649,165966,11710,2257,179939,534716,52268,766928,400604,8292,4224,413118,274917,41636,729672,224043,11341,2318,237703,348415,29441,615554,33729,36312,864,70915,432696,23793,527399,6407,43283,521,50208,323977,18847,393027,1095,8618,102,9815,194504,16534,220855,147,480,6,638
1032,7,66,0,79,1349,136,1564,91,49,0,140,1003,114,1263,772,76,35,880,1849,268,3001,1218,49,45,1319,987,206,2511,556,85,22,662,1447,195,2309,114,172,0,288,1821,137,2244,32,226,3,259,1610,120,1988,3,48,0,51,1105,119,1270,0,8,0,8,355,83,442,2791,781,110,3680,11526,1381,16589,20,98,0,120,1092,120,1336,181,83,15,274,910,108,1293,1329,144,76,1543,1434,238,3223,1457,81,73,1617,829,219,2663,594,221,24,831,1518,162,2521,69,502,4,569,1861,136,2572,21,375,0,398,1730,134,2259,4,72,0,75,1364,180,1619,0,3,0,4,627,125,753,3678,1574,194,5442,11358,1441,18241,28,164,0,201,2439,261,2899,272,132,14,414,1915,224,2553,2095,220,108,2429,3289,508,6226,2675,135,119,2933,1815,426,5175,1153,303,44,1496,2969,360,4827,181,674,8,859,3678,277,4816,57,603,3,664,3339,251,4250,10,114,0,126,2466,305,2893,0,9,0,7
1033,4,29,0,31,637,85,756,46,20,3,67,539,66,678,429,41,22,494,714,106,1316,550,24,28,608,493,126,1222,292,54,11,355,895,113,1367,82,117,0,201,1357,146,1701,15,135,7,147,1409,117,1680,5,39,0,39,997,116,1157,0,0,0,0,325,63,391,1418,464,76,1952,7368,948,10275,7,53,0,64,596,72,731,115,39,9,159,415,50,626,665,50,42,755,567,143,1463,752,49,44,839,403,120,1366,332,127,27,477,975,100,1551,31,326,3,358,1441,114,1922,9,200,0,201,1526,144,1877,4,39,0,44,1130,130,1300,0,6,0,5,570,120,696,1914,886,115,2914,7623,988,11526,12,86,0,100,1235,153,1482,160,56,11,228,955,120,1301,1096,92,61,1252,1280,248,2775,1298,80,72,1451,894,245,2593,618,181,36,840,1873,214,2920,114,444,3,565,2798,263,3624,21,332,7,352,2939,262,3555,3,74,0,82,2133,251,2458,0,0,0,3
