SUA_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
1023,0,0,0,0,0,0,0,0,0,0,414,867,690,1468,618,612,407,199,46,5320,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,10,5,0,3,0,0,22,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,21,21,10,0,63,0,0,0,5,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,29,3,5,4,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
1024,0,0,0,0,0,0,0,0,0,0,462,1275,1208,1759,1262,1634,1741,1078,307,10729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,4,7,3,0,34,0,0,0,0,0,4,8,0,0,19,0,0,0,4,4,8,0,0,0,20,0,0,0,0,0,3,12,14,7,33,0,0,0,0,0,0,6,3,0,17,12,32,22,58,74,159,209,194,33,788,0,0,0,3,3,0,6,6,4,17,0,0,0,7,3,3,0,0,3,14,0,0,0,3,0,11,37,25,4,81,0,0,0,0,0,0,11,6,6,23,0,0,0,3,4,5,0,0,0,13,4,6,0,23,3,5,0,7,0,47,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
1025,3,31,26,93,11,8,0,0,0,165,14447,30200,28743,54614,25560,24104,19801,10381,3223,211072,3,17,19,154,34,14,5,0,0,243,0,0,0,31,8,22,25,19,5,112,0,4,3,118,14,0,4,0,0,151,0,3,5,25,12,8,8,4,0,66,5,21,37,114,94,61,40,14,3,381,0,0,3,31,14,15,23,7,0,99,3,33,124,514,131,94,100,29,9,1033,0,0,0,17,16,53,30,48,12,181,4,8,6,42,17,18,28,20,3,137,25,216,263,957,790,1129,1098,823,237,5543,0,7,10,83,42,30,21,10,5,206,0,11,4,49,27,20,16,9,3,142,0,17,15,82,60,80,334,191,38,838,0,0,3,12,6,36,64,68,44,232,0,11,38,83,27,32,41,3,0,243,15,108,185,1159,247,104,66,56,15,1962,4,13,36,108,30,16,14,3,0,231,0,16,14,126,23,4,3,0,0,194
1026,0,0,0,0,0,0,0,0,0,0,1128,2171,2091,4031,1753,1770,1489,836,274,15538,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,8,0,0,23,0,0,0,0,4,5,3,3,3,16,0,6,4,22,12,6,5,0,0,65,0,0,0,4,0,0,4,11,0,16,0,0,0,0,0,4,7,0,0,20,0,11,15,51,83,156,177,142,45,696,0,0,6,12,3,9,3,0,0,25,0,0,0,0,0,3,0,5,0,9,0,0,0,4,6,3,22,15,3,56,0,0,0,0,0,4,6,4,4,16,0,0,0,0,0,3,3,0,0,10,8,32,19,137,12,8,9,0,4,228,0,0,0,3,0,0,0,0,0,6,0,4,0,15,3,3,0,0,0,24
1027,0,0,0,0,0,0,0,0,0,3,1512,2899,2212,4045,1935,1764,1521,837,282,17005,0,0,0,11,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,5,8,10,0,0,0,0,22,0,0,0,0,0,0,0,0,0,5,0,3,8,20,13,10,11,11,0,79,0,0,0,0,0,7,3,0,3,11,0,0,0,0,0,0,0,0,0,0,0,7,8,52,40,72,62,60,21,326,0,0,0,8,5,4,0,0,0,19,0,0,0,5,0,0,0,0,0,9,0,4,0,0,5,3,17,6,8,45,0,0,0,0,0,0,0,4,3,13,0,0,0,4,0,5,4,0,0,13,5,11,29,183,26,7,0,4,0,266,0,0,0,8,3,0,0,0,0,14,0,0,0,3,4,0,0,0,0,8
1028,0,0,0,0,0,0,0,0,0,0,1141,2685,2362,3871,2230,2315,2461,1535,568,19160,0,0,0,5,0,0,0,0,0,7,0,0,0,4,0,5,6,0,0,7,0,0,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,22,10,9,6,5,0,54,0,0,0,0,3,0,0,3,0,13,0,4,4,29,6,9,5,3,0,62,0,0,0,0,0,9,8,8,0,23,0,0,4,4,9,0,3,6,6,32,5,38,39,106,141,197,243,244,106,1112,0,0,0,8,5,3,0,0,0,20,0,3,4,13,7,4,3,4,0,37,0,4,0,11,5,15,29,32,12,100,0,0,0,0,0,0,6,0,0,8,0,0,0,10,0,3,4,0,0,19,4,17,12,97,21,3,3,7,0,166,0,0,0,7,0,0,3,7,0,11,0,0,0,9,4,0,0,0,0,15
1029,0,0,0,0,0,0,0,0,0,0,539,1165,1236,1930,873,796,550,262,102,7444,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,16,24,29,23,19,4,133,0,0,4,17,5,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,4,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,4,0,3,0,0,47,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0,0,0,0,457,984,828,1584,867,1020,1137,612,162,7647,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,0,0,0,8,3,4,7,0,0,18,0,0,0,4,4,0,9,3,0,14,0,0,0,4,3,6,0,0,0,18,0,0,0,0,3,5,13,10,0,29,0,0,0,0,0,4,3,0,0,12,0,6,8,44,40,113,163,125,29,529,0,0,0,0,4,0,0,5,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,5,3,10,22,24,7,66,0,0,0,0,4,4,9,16,9,44,0,0,0,0,0,0,0,0,0,9,0,0,0,5,4,0,0,5,0,12,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
1031,38,317,839,4184,1133,732,405,136,28,7812,137479,254582,213666,332182,143524,112560,77698,40767,14407,1326861,67,662,1169,8758,2296,1323,565,79,3,14922,0,19,39,1052,533,758,482,256,59,3201,32,223,506,6784,639,291,93,34,14,8613,11,106,317,1577,1267,1222,882,323,81,5800,82,236,278,1778,981,640,319,148,23,4484,14,79,147,1705,1069,997,963,617,75,5662,316,3435,9084,42296,13052,17490,11657,4588,2389,104307,0,29,27,694,577,1237,1346,1504,509,5929,48,538,500,2642,1067,1614,1814,1271,416,9906,406,3133,3882,19424,13694,13142,9830,6660,1982,72158,20,266,732,5313,3311,3166,1866,717,153,15532,31,235,308,3037,833,480,286,151,55,5406,39,193,308,1884,1155,954,1422,1432,374,7753,14,145,255,797,694,1637,2757,3999,2030,12328,162,1142,1784,7077,2783,4044,3491,762,213,21460,1150,7028,8640,58995,11612,5784,3646,1686,489,99026,63,314,2070,7273,2216,1368,1452,568,135,15452,32,528,824,6998,1945,1551,1050,461,143,13533
1032,0,0,0,4,0,0,0,0,0,3,1389,2822,2446,4032,1906,1929,1680,1031,336,17577,0,0,0,16,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,7,0,0,0,7,0,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,14,4,81,3,8,9,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,16,0,8,4,18,33,52,60,44,21,232,0,6,7,62,7,0,0,0,0,76,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,6,3,0,21,0,0,0,0,0,3,0,4,0,13,0,0,0,5,0,0,0,0,0,14,3,17,13,187,15,3,3,0,0,243,0,0,7,15,0,0,0,0,0,25,0,0,0,10,4,0,0,0,0,12
1033,0,0,0,0,0,0,0,0,0,0,648,1516,1286,2115,1160,1386,1340,876,283,10604,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,9,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,0,9,0,4,0,19,11,68,80,61,26,263,0,0,0,0,0,5,0,0,0,5,3,0,0,0,0,8,0,0,0,15,0,0,0,0,3,11,8,11,0,34,0,0,0,0,0,0,4,6,0,9,0,0,0,0,0,0,0,0,0,5,0,10,3,49,11,3,4,0,0,77,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
1034,0,0,0,0,0,0,0,0,0,0,402,857,646,1285,720,941,1101,545,167,6670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,4,0,0,15,0,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,13,0,0,0,0,0,0,3,0,0,6,0,6,8,23,31,65,110,115,22,368,0,0,0,0,3,0,0,0,0,5,0,0,0,4,0,0,0,0,0,8,0,0,0,5,4,6,7,10,0,31,0,0,0,0,0,0,4,5,0,10,0,4,0,0,4,0,0,0,0,3,0,0,5,14,0,0,0,0,0,19,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3
1035,0,0,0,13,5,0,0,0,0,29,1780,3381,3344,5475,2459,2508,2090,1132,410,22569,0,3,0,26,5,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,9,9,0,6,0,0,24,0,0,0,4,0,3,0,0,0,8,3,20,8,87,12,17,6,4,0,165,0,0,0,0,0,0,0,3,0,8,0,12,6,20,11,7,7,0,0,61,0,17,12,49,49,58,75,62,23,334,0,0,12,73,7,7,0,0,0,96,0,0,0,0,4,4,0,0,0,7,0,0,0,0,0,10,14,19,10,54,0,0,0,0,0,0,5,4,0,17,0,0,0,5,3,7,0,0,0,19,4,27,37,289,48,22,5,0,0,442,0,0,0,0,0,0,0,0,0,10,0,9,4,12,6,0,3,0,0,29
1036,0,0,4,10,9,5,0,0,0,24,8534,17494,17429,29804,14127,12651,8977,4717,1507,115238,0,3,27,93,4,8,4,0,0,139,0,0,8,63,28,48,32,22,7,204,0,9,7,78,21,11,3,0,0,130,0,0,0,11,6,7,5,0,0,30,6,28,26,99,61,31,22,11,0,278,0,0,8,46,83,62,78,49,8,338,4,31,149,499,85,104,71,24,12,978,0,4,0,59,45,85,96,127,53,467,8,24,10,35,22,14,37,18,7,169,14,155,191,672,804,1476,1263,908,300,5783,0,8,8,74,27,21,8,6,0,154,0,4,7,34,28,26,24,13,0,135,0,9,11,49,63,104,250,178,68,731,0,3,8,14,16,59,118,97,66,378,0,10,18,33,17,26,10,0,0,122,21,67,257,942,128,53,45,43,11,1560,0,8,21,57,16,11,15,0,0,129,0,7,10,102,27,17,15,3,3,190
