SUA_CODE_2021,D_21_24_FPT_MPET,D_21_24_FPT_MPULFTW,D_21_24_FPT_MPULPTW,D_21_24_FPT_MPUT,D_21_24_FPT_MPTLF,D_21_24_FPT_MPNLF,D_21_24_FPT_MPLFSNS,D_21_24_FPT_T,TDCF_FPEFT_MPEFT,TDCF_FPEFT_MPEPT,TDCF_FPEFT_MPEAW,TDCF_FPEFT_MPEHNS,TDCF_FPEFT_MPET,TDCF_FPEFT_MPULFTW,TDCF_FPEFT_MPULPTW,TDCF_FPEFT_MPUT,TDCF_FPEFT_MPTLF,TDCF_FPEFT_MPNLF,TDCF_FPEFT_MPLFSNS,TDCF_FPEFT_T,TDCF_FPEPT_MPEFT,TDCF_FPEPT_MPEPT,TDCF_FPEPT_MPEAW,TDCF_FPEPT_MPEHNS,TDCF_FPEPT_MPET,TDCF_FPEPT_MPULFTW,TDCF_FPEPT_MPULPTW,TDCF_FPEPT_MPUT,TDCF_FPEPT_MPTLF,TDCF_FPEPT_MPNLF,TDCF_FPEPT_MPLFSNS,TDCF_FPEPT_T,TDCF_FPEAW_MPEFT,TDCF_FPEAW_MPEPT,TDCF_FPEAW_MPEAW,TDCF_FPEAW_MPEHNS,TDCF_FPEAW_MPET,TDCF_FPEAW_MPULFTW,TDCF_FPEAW_MPULPTW,TDCF_FPEAW_MPUT,TDCF_FPEAW_MPTLF,TDCF_FPEAW_MPNLF,TDCF_FPEAW_MPLFSNS,TDCF_FPEAW_T,TDCF_FPHNS_MPEFT,TDCF_FPHNS_MPEPT,TDCF_FPHNS_MPEAW,TDCF_FPHNS_MPEHNS,TDCF_FPHNS_MPET,TDCF_FPHNS_MPULFTW,TDCF_FPHNS_MPULPTW,TDCF_FPHNS_MPUT,TDCF_FPHNS_MPTLF,TDCF_FPHNS_MPNLF,TDCF_FPHNS_MPLFSNS,TDCF_FPHNS_T,TDCF_FPET_MPEFT,TDCF_FPET_MPEPT,TDCF_FPET_MPEAW,TDCF_FPET_MPEHNS,TDCF_FPET_MPET,TDCF_FPET_MPULFTW,TDCF_FPET_MPULPTW,TDCF_FPET_MPUT,TDCF_FPET_MPTLF,TDCF_FPET_MPNLF,TDCF_FPET_MPLFSNS,TDCF_FPET_T,TDCF_FPULFTW_MPEFT,TDCF_FPULFTW_MPEPT,TDCF_FPULFTW_MPEAW,TDCF_FPULFTW_MPEHNS,TDCF_FPULFTW_MPET,TDCF_FPULFTW_MPULFTW,TDCF_FPULFTW_MPULPTW,TDCF_FPULFTW_MPUT,TDCF_FPULFTW_MPTLF,TDCF_FPULFTW_MPNLF,TDCF_FPULFTW_MPLFSNS,TDCF_FPULFTW_T,TDCF_FPULPTW_MPEFT,TDCF_FPULPTW_MPEPT,TDCF_FPULPTW_MPEAW,TDCF_FPULPTW_MPEHNS,TDCF_FPULPTW_MPET,TDCF_FPULPTW_MPULFTW,TDCF_FPULPTW_MPULPTW,TDCF_FPULPTW_MPUT,TDCF_FPULPTW_MPTLF,TDCF_FPULPTW_MPNLF,TDCF_FPULPTW_MPLFSNS,TDCF_FPULPTW_T,TDCF_FPUT_MPEFT,TDCF_FPUT_MPEPT,TDCF_FPUT_MPEAW,TDCF_FPUT_MPEHNS,TDCF_FPUT_MPET,TDCF_FPUT_MPULFTW,TDCF_FPUT_MPULPTW,TDCF_FPUT_MPUT,TDCF_FPUT_MPTLF,TDCF_FPUT_MPNLF,TDCF_FPUT_MPLFSNS,TDCF_FPUT_T,TDCF_FPTLF_MPEFT,TDCF_FPTLF_MPEPT,TDCF_FPTLF_MPEAW,TDCF_FPTLF_MPEHNS,TDCF_FPTLF_MPET,TDCF_FPTLF_MPULFTW,TDCF_FPTLF_MPULPTW,TDCF_FPTLF_MPUT,TDCF_FPTLF_MPTLF,TDCF_FPTLF_MPNLF,TDCF_FPTLF_MPLFSNS,TDCF_FPTLF_T,TDCF_FPNLF_MPEFT,TDCF_FPNLF_MPEPT,TDCF_FPNLF_MPEAW,TDCF_FPNLF_MPEHNS,TDCF_FPNLF_MPET,TDCF_FPNLF_MPULFTW,TDCF_FPNLF_MPULPTW,TDCF_FPNLF_MPUT,TDCF_FPNLF_MPTLF,TDCF_FPNLF_MPNLF,TDCF_FPNLF_MPLFSNS,TDCF_FPNLF_T,TDCF_FPLFSNS_MPEFT,TDCF_FPLFSNS_MPEPT,TDCF_FPLFSNS_MPEAW,TDCF_FPLFSNS_MPEHNS,TDCF_FPLFSNS_MPET,TDCF_FPLFSNS_MPULFTW,TDCF_FPLFSNS_MPULPTW,TDCF_FPLFSNS_MPUT,TDCF_FPLFSNS_MPTLF,TDCF_FPLFSNS_MPNLF,TDCF_FPLFSNS_MPLFSNS,TDCF_FPLFSNS_T,TDCF_FPT_MPEFT,TDCF_FPT_MPEPT,TDCF_FPT_MPEAW,TDCF_FPT_MPEHNS,TDCF_FPT_MPET,TDCF_FPT_MPULFTW,TDCF_FPT_MPULPTW,TDCF_FPT_MPUT,TDCF_FPT_MPTLF,TDCF_FPT_MPNLF,TDCF_FPT_MPLFSNS,TDCF_FPT_T
1020,42,0,0,0,42,0,0,47,671,69,19,6,766,13,0,17,778,49,0,829,970,86,14,13,1086,6,4,12,1096,44,4,1142,134,14,19,9,173,0,0,0,169,13,3,183,16,3,0,20,40,0,0,0,40,6,5,49,1794,173,49,42,2056,24,5,29,2088,99,14,2197,12,0,0,0,15,0,0,0,15,0,0,15,23,0,0,0,22,0,0,0,21,7,0,29,31,0,4,6,42,0,0,0,38,7,0,41,1824,173,52,46,2095,21,5,30,2122,107,14,2243,398,22,30,8,462,15,0,15,475,77,3,554,0,0,0,5,0,0,0,0,0,0,9,15,2226,197,82,56,2560,36,5,45,2607,178,25,2808
1021,79,3,0,3,76,8,0,89,884,117,44,6,1053,15,0,15,1067,73,7,1149,1185,268,36,11,1506,13,3,18,1523,63,3,1582,212,57,62,8,340,0,0,0,340,12,0,350,13,8,0,10,24,6,0,6,27,0,7,35,2296,445,140,31,2916,34,7,34,2958,146,13,3119,14,0,0,0,21,0,0,0,22,6,0,28,29,4,0,0,33,0,4,4,38,6,0,36,40,7,0,0,52,0,4,6,62,5,0,66,2344,450,146,35,2974,32,14,43,3017,147,13,3180,511,142,37,13,702,19,6,27,729,145,9,879,0,6,0,4,6,0,0,0,4,0,12,20,2844,596,183,53,3680,49,18,65,3748,294,33,4076
1022,0,0,0,0,0,0,0,0,470,31,13,0,515,4,0,4,520,12,5,541,845,69,23,5,938,6,0,6,944,14,0,966,125,3,22,0,157,0,0,0,157,7,0,161,15,4,0,9,27,0,0,0,27,0,0,24,1456,104,58,20,1637,6,0,8,1646,34,10,1689,9,0,0,0,9,3,0,3,14,0,0,14,17,0,0,0,17,0,3,5,25,0,0,25,29,0,0,0,29,4,3,11,30,0,0,30,1482,104,58,20,1661,10,3,14,1677,34,10,1719,282,40,12,13,345,11,0,11,356,58,0,415,3,0,0,0,6,0,0,0,6,0,4,3,1771,139,71,25,2007,24,3,22,2034,90,12,2143
1023,13,0,0,0,13,0,0,13,421,57,11,0,483,4,3,9,493,17,0,507,591,60,16,6,673,4,3,10,680,24,0,705,87,12,20,0,114,4,0,4,126,5,0,126,5,0,0,4,5,0,0,0,5,3,0,12,1093,132,50,8,1281,13,8,20,1306,42,0,1344,8,0,0,0,10,0,0,0,12,3,0,20,24,8,0,0,35,0,0,0,37,8,0,42,33,11,0,0,49,3,0,3,49,12,0,61,1130,139,50,15,1331,20,8,26,1355,56,0,1407,350,43,21,14,432,22,7,30,463,96,8,559,0,0,0,4,4,0,0,0,4,0,8,15,1482,180,67,38,1766,39,14,54,1823,145,9,1984
1024,58,0,0,5,56,9,0,69,699,105,17,7,826,10,4,14,839,63,0,903,1167,193,38,8,1411,17,6,18,1428,62,0,1492,121,34,29,9,189,10,0,15,207,20,0,217,19,0,0,13,28,0,0,0,28,0,0,31,2000,332,89,30,2450,41,6,49,2496,144,0,2642,21,0,0,0,21,0,0,0,21,0,0,21,35,3,0,5,39,0,0,0,44,3,0,52,60,3,0,7,63,0,0,0,65,3,0,71,2054,331,89,33,2516,46,8,53,2568,145,0,2713,397,98,30,6,528,15,0,19,549,97,0,646,6,0,0,7,14,0,0,0,14,0,13,23,2462,429,115,46,3053,59,11,68,3123,242,15,3385
1025,1478,22,3,24,1500,183,0,1684,19628,2562,543,125,22852,245,66,307,23161,1232,34,24438,28536,4097,687,183,33502,311,82,395,33892,1080,48,35026,3797,589,630,43,5057,44,16,57,5121,182,0,5300,222,32,14,189,462,4,0,4,467,23,68,554,52187,7282,1865,534,61873,604,164,765,62638,2520,152,65317,317,63,16,0,400,67,0,73,467,42,0,510,732,101,22,8,862,35,10,47,911,61,0,972,1046,158,37,15,1259,103,19,118,1379,102,0,1480,53237,7443,1903,549,63131,706,180,890,64020,2626,150,66798,8866,1651,444,237,11198,332,114,445,11640,2176,47,13866,71,26,4,64,169,5,0,5,171,16,139,320,62174,9115,2354,844,74493,1045,289,1335,75830,4817,342,80989
1026,34,0,0,0,34,11,0,47,1232,135,29,8,1403,7,7,17,1419,115,0,1533,1730,306,37,12,2080,10,7,16,2101,102,0,2201,230,51,21,3,304,6,0,6,306,6,0,311,14,3,0,20,41,0,0,0,41,4,0,45,3204,499,87,42,3831,20,18,34,3867,222,6,4095,12,4,0,0,19,5,0,5,28,5,0,29,47,12,3,0,54,13,3,17,70,8,0,77,62,15,3,0,75,17,3,24,98,9,0,103,3260,512,87,42,3907,34,24,59,3965,234,6,4202,712,157,37,22,928,54,3,60,990,276,0,1270,16,0,0,0,17,0,0,0,17,0,29,49,3993,672,126,66,4852,86,26,116,4970,513,32,5517
1027,48,0,0,0,48,0,0,48,2188,225,37,16,2456,6,12,20,2479,86,4,2565,2451,280,50,14,2791,15,0,15,2805,88,6,2901,342,23,39,16,409,0,0,0,411,21,0,435,17,0,0,15,32,10,0,10,41,6,7,47,4990,531,115,52,5696,32,12,40,5735,192,20,5948,20,9,0,0,23,4,0,4,31,5,0,34,49,9,0,3,63,4,0,7,72,0,0,72,72,16,0,3,91,7,0,11,102,5,0,107,5060,550,121,59,5785,40,10,53,5837,199,20,6053,832,132,46,36,1046,13,8,24,1070,137,6,1213,4,0,0,5,11,0,0,0,11,0,21,32,5898,679,163,102,6842,52,22,75,6914,334,44,7292
1028,81,6,0,6,87,5,0,89,1949,322,40,3,2310,20,3,23,2335,119,0,2457,2254,490,68,12,2820,13,0,13,2832,132,0,2972,245,49,42,0,337,4,0,4,341,14,0,359,20,6,0,26,53,0,0,0,53,6,5,71,4471,862,150,43,5523,37,3,45,5565,279,8,5851,23,7,0,0,34,3,0,3,38,8,0,41,30,12,0,0,39,4,6,6,48,3,0,52,54,16,0,0,73,9,6,8,85,14,0,99,4523,875,151,44,5599,50,3,50,5648,287,8,5950,604,188,25,27,850,24,6,27,871,160,3,1037,3,0,0,3,9,0,0,0,9,4,15,31,5136,1067,176,72,6451,70,8,83,6532,454,31,7019
1029,27,0,0,0,27,0,0,27,663,76,21,3,766,14,0,14,772,37,3,813,1046,88,37,6,1170,9,5,14,1174,31,0,1211,133,19,26,0,174,0,0,0,174,3,4,180,18,0,4,13,29,0,0,0,29,0,5,39,1857,182,74,21,2133,16,5,19,2159,75,14,2244,9,0,0,0,10,0,0,0,10,0,0,10,33,0,0,0,36,0,0,0,35,0,0,35,44,6,0,0,47,0,0,0,48,0,0,48,1905,181,74,21,2185,16,5,21,2209,75,14,2293,567,41,28,16,647,13,6,14,665,47,0,708,5,0,0,4,6,0,0,0,6,0,3,12,2470,229,103,36,2840,28,8,38,2874,117,14,3011
1030,15,0,0,0,15,6,0,19,496,76,15,0,595,9,0,12,604,64,0,667,701,161,16,0,880,10,0,10,894,53,0,944,98,12,13,0,129,0,0,0,128,12,0,138,8,0,0,5,11,0,0,0,11,0,0,14,1300,260,44,11,1611,24,0,25,1637,126,0,1764,12,6,0,0,16,0,0,0,18,3,0,20,14,6,0,0,16,0,0,0,16,0,0,16,24,9,0,0,33,0,0,0,33,3,0,34,1325,267,44,8,1649,25,0,29,1671,126,0,1799,329,68,13,8,422,8,3,16,431,115,0,543,3,0,0,4,7,0,0,0,7,0,9,14,1661,330,60,23,2069,32,6,42,2113,242,11,2365
1031,26466,742,250,989,27455,6834,161,34449,221397,28814,13424,1319,264963,4863,916,5773,270739,19080,417,290228,179222,42559,13032,1477,236292,3257,665,3920,240212,15487,367,256065,42078,9237,14125,564,66001,759,138,898,66904,3838,111,70849,2242,534,380,3370,6533,116,35,147,6675,692,752,8126,444940,81144,40969,6731,573792,8992,1752,10738,584532,39097,1646,625276,6616,1099,480,153,8347,1510,155,1666,10006,931,24,10963,7460,1643,651,194,9951,1130,482,1608,11558,1209,32,12798,14077,2740,1127,349,18295,2636,634,3271,21568,2147,55,23764,459018,83885,42106,7081,592087,11626,2387,14013,606098,41249,1698,649039,121280,32700,18042,4638,176658,7088,2021,9104,185763,76420,1000,263191,1012,297,174,1660,3150,49,10,53,3204,490,3473,7167,581315,116884,60318,13372,771890,18758,4420,23176,795069,118159,6167,919394
1032,42,0,0,0,42,7,0,44,1979,185,53,7,2224,13,17,33,2257,94,3,2357,1901,201,26,10,2136,23,3,27,2166,84,5,2252,259,34,40,4,343,4,0,4,346,11,0,354,17,16,0,13,48,0,0,0,48,0,3,53,4159,435,123,37,4754,45,23,63,4821,194,10,5016,29,13,0,0,44,7,0,10,52,3,0,58,53,6,0,5,64,4,0,6,75,10,0,84,84,23,0,6,110,7,7,14,127,12,0,139,4247,458,123,40,4861,53,24,79,4945,203,10,5157,766,114,26,18,923,47,10,60,985,208,0,1195,3,3,0,0,16,0,0,0,16,4,19,32,5015,569,147,67,5798,106,34,136,5940,414,32,6382
1033,11,0,0,0,11,0,0,15,621,137,15,0,772,5,0,5,780,54,0,836,873,178,22,12,1076,21,0,23,1101,72,0,1172,74,21,10,3,109,0,0,0,109,0,0,109,15,0,0,15,30,0,0,0,30,6,3,35,1584,335,40,29,1993,25,0,29,2025,125,3,2150,27,10,0,0,34,5,0,5,46,3,0,49,28,0,0,4,33,19,7,30,61,5,0,66,60,7,0,4,74,30,7,35,106,8,0,113,1646,341,40,31,2063,53,10,64,2127,137,3,2265,331,123,30,24,510,44,4,45,557,222,3,788,0,0,0,0,0,0,0,0,0,3,19,26,1977,465,74,52,2573,98,16,114,2686,365,20,3077
1034,9,0,0,0,9,7,0,14,357,83,15,0,454,5,0,7,470,37,0,507,754,172,16,13,949,0,4,0,957,74,0,1028,98,26,17,0,137,0,0,0,137,0,0,142,10,0,0,8,14,0,0,0,14,8,0,22,1221,273,47,21,1560,8,9,13,1576,119,4,1692,4,4,3,5,16,0,0,0,17,0,0,14,27,3,0,0,30,4,0,7,37,0,0,40,28,6,3,5,43,4,0,9,57,3,0,52,1249,281,52,20,1605,18,5,23,1626,117,4,1749,222,61,7,12,298,10,8,16,317,59,0,376,6,8,0,0,10,0,0,0,10,0,0,10,1476,349,57,33,1918,24,8,36,1955,179,4,2135
1035,104,3,0,3,102,27,0,133,2875,335,30,12,3253,25,7,32,3279,117,0,3399,3065,318,48,24,3458,22,11,34,3491,81,0,3571,376,38,71,4,491,4,0,4,495,11,0,509,29,0,0,25,47,0,0,0,47,6,9,61,6348,689,148,57,7248,50,19,70,7316,209,7,7536,30,4,0,0,37,9,0,9,49,7,0,53,41,15,0,0,62,9,7,16,80,14,0,88,72,18,0,0,97,20,7,28,127,20,0,141,6425,713,148,61,7345,72,27,98,7443,225,7,7677,1021,220,40,43,1326,66,21,81,1409,421,3,1836,0,3,3,8,14,0,0,0,14,4,21,39,7447,933,198,105,8684,136,49,182,8867,649,33,9555
1036,1067,19,9,26,1091,173,6,1265,11014,1722,645,76,13457,158,52,211,13672,720,11,14404,15353,2853,804,101,19114,143,30,175,19285,787,31,20107,3461,630,675,42,4808,34,3,38,4848,156,10,5014,140,34,0,158,338,3,0,8,335,26,48,415,29969,5239,2129,376,37709,346,94,436,38146,1686,97,39936,171,15,23,3,208,37,0,37,243,23,0,270,411,105,16,10,543,30,15,45,586,34,0,622,581,116,40,13,753,64,15,82,831,55,4,890,30545,5354,2174,389,38464,413,107,512,38976,1750,100,40828,5815,1463,544,165,7982,217,86,307,8288,1919,17,10230,28,15,4,56,97,4,0,4,106,8,117,231,36392,6829,2719,610,46550,630,193,820,47371,3673,239,51289
