LGA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
LGA14000,0,0,17,141,339,339,474,396,135,109,114,148,47,10,27,2304,4,9,17,39,193,55,39,14,8,10,6,6,0,0,9,418,3,11,28,63,135,128,220,108,19,25,22,19,12,5,13,782,0,4,37,142,197,407,640,270,99,82,40,87,43,21,20,2110,0,9,22,79,384,460,481,167,40,16,35,47,13,12,34,1801,0,0,0,7,175,198,134,63,17,12,19,16,16,4,4,656,0,0,3,19,54,69,167,111,22,21,12,21,12,0,10,524,149,395,1124,836,809,833,1410,586,74,77,56,60,34,11,200,6653,4,3,37,78,87,123,248,129,19,30,21,25,9,7,12,834,0,6,7,165,171,82,106,97,11,20,24,24,16,9,10,744,120,170,434,635,750,945,1342,734,166,193,154,163,39,17,118,5986,488,1285,2897,3793,7919,10219,16121,8536,2072,2071,1988,2084,857,298,1071,61700
LGA14100,0,0,3,3,21,11,9,6,0,0,0,4,0,0,0,64,0,5,5,3,14,4,4,10,0,4,0,0,0,0,6,48,0,0,3,9,8,3,8,8,0,3,0,4,0,0,6,59,0,0,5,19,16,19,35,9,3,0,0,0,0,0,37,139,0,0,0,4,8,0,0,0,0,0,0,0,0,0,3,29,0,0,0,3,3,5,8,3,0,0,0,0,3,0,0,30,0,0,0,0,0,11,8,5,0,0,0,0,0,0,0,28,18,37,91,96,72,86,118,55,13,6,8,4,0,6,43,658,0,0,5,10,16,19,37,9,8,0,3,12,0,4,6,130,0,0,0,29,20,8,0,0,0,0,0,0,0,0,0,60,22,29,51,73,71,75,82,47,14,29,15,13,4,0,95,617,75,216,376,470,632,580,608,295,70,76,51,63,36,12,267,3837
LGA14170,0,0,15,131,457,355,340,290,78,89,96,126,42,12,46,2082,13,18,16,36,144,47,61,38,8,7,10,5,0,0,9,424,0,6,24,55,97,102,105,69,12,19,19,13,10,15,12,564,4,7,30,115,196,191,255,89,16,34,16,13,5,7,11,1005,0,0,20,41,104,93,68,35,7,8,8,9,4,0,13,420,0,0,3,13,54,62,71,74,24,21,14,21,3,0,8,360,0,0,3,26,143,175,393,316,78,56,30,37,17,0,42,1313,78,268,953,1009,1189,1473,2326,1359,250,221,202,193,102,41,163,9825,0,10,68,117,173,233,373,323,84,82,78,101,77,23,27,1782,0,0,4,526,857,525,314,329,74,117,99,119,47,8,108,3137,109,267,1042,1572,1454,1185,1428,1217,404,433,413,457,154,42,291,10459,393,2182,5771,6116,8627,8358,10975,7441,1919,2131,2172,2188,822,255,1638,60994
LGA14220,0,0,0,0,11,3,32,51,9,0,3,14,0,0,6,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,10,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,4,16,0,0,0,0,0,0,7,0,5,0,0,0,5,0,0,22,14,37,87,43,13,12,26,7,0,3,6,4,0,0,24,271,0,0,0,3,0,6,79,10,5,11,0,9,0,0,0,132,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,25,8,0,11,20,7,5,52,33,8,0,0,20,14,3,6,184,29,75,129,107,85,79,259,141,34,51,41,89,57,44,56,1268
LGA14300,0,0,0,0,3,0,0,4,0,0,0,0,0,0,9,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,6,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,33,11,9,3,11,0,0,0,0,0,0,0,10,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,5,10,5,0,0,0,0,0,0,24,63,4,27,44,34,35,23,47,34,26,53,52,34,18,17,103,544
LGA14350,0,0,0,0,27,24,28,40,13,11,12,11,0,0,13,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,5,11,5,6,9,0,3,0,0,0,0,3,45,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,13,9,10,0,0,5,4,0,7,53,44,120,263,143,84,38,35,18,4,0,0,5,0,3,51,812,0,5,6,10,5,4,14,4,8,0,0,0,4,4,0,74,0,0,0,7,0,0,3,0,4,3,0,0,0,0,18,34,9,36,46,52,36,21,23,22,8,0,10,8,3,0,31,297,93,246,427,319,279,163,236,189,67,43,51,46,22,6,215,2404
LGA14400,0,0,0,9,12,5,6,3,0,0,5,3,0,0,5,45,4,0,7,0,12,0,0,0,0,0,0,0,0,0,0,22,0,0,0,5,3,0,0,3,0,4,0,0,0,0,0,19,0,5,12,19,10,11,41,11,0,0,0,0,3,0,0,112,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,13,0,0,0,0,0,0,0,45,46,166,414,214,128,92,197,92,11,9,9,20,5,0,48,1447,0,5,8,21,9,11,19,18,3,11,7,12,7,0,7,136,0,0,0,4,3,0,0,4,0,0,0,4,0,0,0,21,19,59,68,66,53,34,73,31,8,9,6,0,8,0,15,449,99,361,659,461,343,270,519,276,52,51,44,57,34,8,119,3359
LGA14500,0,0,16,85,137,63,130,97,27,30,38,45,12,3,11,706,7,19,14,25,99,31,36,16,3,9,0,0,0,0,4,259,3,15,28,72,122,113,241,130,26,42,38,28,30,12,12,903,5,12,51,211,574,785,1098,426,118,87,144,97,45,36,51,3740,0,5,24,91,191,168,149,48,0,9,15,7,10,6,3,725,0,0,4,13,244,318,171,92,17,18,32,16,14,0,15,952,0,0,10,17,32,40,108,69,22,17,22,11,8,0,5,357,171,371,842,776,798,919,1711,845,127,102,104,117,65,31,110,7085,7,5,56,91,98,149,302,168,38,44,48,43,38,27,23,1147,0,0,8,193,144,75,63,23,3,14,8,11,5,0,17,563,153,192,360,623,652,651,1092,526,145,135,128,128,63,29,70,4948,575,1209,2437,3890,7733,8570,13390,6913,1525,1420,1446,1618,948,358,815,52848
LGA14550,0,0,0,0,3,0,14,3,0,10,0,0,0,0,6,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,9,10,0,0,0,0,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,7,11,33,96,51,41,13,35,7,0,0,0,3,0,0,16,300,0,0,0,10,9,10,10,0,0,0,0,0,0,0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,23,24,20,20,28,14,7,5,0,7,4,11,9,170,17,60,162,156,158,90,124,53,17,7,7,13,8,16,46,939
LGA14600,0,0,0,0,0,5,0,5,0,10,7,13,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,9,5,3,0,5,0,0,0,0,0,4,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,4,9,3,4,0,0,0,0,0,27,3,16,16,11,15,29,29,37,11,36,23,34,9,8,13,296
LGA14650,0,3,9,33,189,130,161,177,28,48,32,58,14,5,21,911,28,8,26,26,68,15,21,14,3,0,3,0,0,0,14,225,3,8,8,11,15,10,27,3,3,4,5,0,9,0,7,106,7,4,16,86,95,166,304,102,40,26,32,51,29,6,19,976,0,5,9,6,25,26,58,14,4,0,0,9,0,0,6,169,0,0,0,0,3,9,14,3,3,0,3,0,0,0,5,49,0,0,0,11,5,35,112,121,19,11,21,15,13,3,11,384,262,747,1696,977,736,478,939,432,69,39,50,60,30,8,208,6729,3,13,34,65,66,87,147,105,22,14,17,23,23,3,11,621,0,0,0,28,19,24,49,36,15,10,8,10,0,0,15,216,166,245,397,408,376,378,611,332,82,85,57,83,15,18,123,3383,875,1962,3163,2651,2676,2237,4178,2400,523,499,449,516,196,78,709,23111
LGA14700,0,0,0,26,77,68,107,95,21,36,39,44,17,10,4,537,4,9,7,13,53,11,40,26,0,9,12,8,0,0,0,195,0,4,6,20,38,30,45,35,6,5,8,13,6,0,4,223,0,3,11,47,87,76,137,56,20,23,34,30,17,4,9,554,0,0,0,12,48,37,24,27,9,3,9,10,0,0,4,185,0,0,4,6,29,50,25,25,11,3,4,4,3,3,0,164,0,0,3,12,14,29,78,48,8,3,8,7,4,0,6,221,37,76,224,228,250,255,467,299,57,52,44,46,18,3,34,2086,0,3,17,26,46,59,99,64,19,19,17,17,19,8,13,429,0,0,4,39,28,21,24,19,15,5,9,8,0,5,0,178,33,51,110,197,206,283,478,427,123,96,119,121,37,10,23,2321,135,314,714,1132,2004,2153,3383,2380,600,596,617,632,267,117,207,15248
LGA14750,0,0,0,0,3,4,6,69,14,14,10,24,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,4,12,8,3,0,50,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,8,7,0,0,0,17,0,0,0,0,0,0,11,8,0,0,5,0,0,0,3,37,5,13,43,15,3,5,6,10,0,0,0,9,0,0,9,126,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,7,6,6,9,16,17,14,6,12,8,4,5,0,4,112,28,93,115,46,57,89,174,196,55,58,109,128,38,6,42,1234
LGA14850,0,0,0,8,28,29,38,52,3,13,11,13,0,0,5,195,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,20,0,0,6,4,0,7,4,0,0,0,0,0,0,0,0,25,0,5,5,10,29,22,36,28,0,0,7,4,0,0,0,158,0,0,0,0,0,4,0,10,4,6,3,0,3,0,0,30,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,18,0,0,0,3,10,10,18,17,6,3,13,7,6,0,4,85,38,125,335,193,151,132,165,43,6,9,17,12,0,10,59,1297,0,3,14,33,30,16,31,30,0,0,5,5,0,0,0,165,0,0,0,5,0,3,10,12,4,0,10,3,4,0,0,59,11,42,63,95,106,58,125,68,23,23,23,21,21,5,28,699,103,326,577,561,651,478,759,463,103,92,123,143,56,28,144,4591
LGA14870,0,0,0,3,22,24,16,19,3,6,5,5,3,3,8,116,0,3,3,5,8,0,6,0,0,0,3,0,0,0,3,29,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,7,6,5,9,0,0,0,0,0,0,0,32,0,0,0,0,9,4,6,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,13,12,0,4,6,8,5,0,0,54,22,75,208,157,85,38,30,8,0,0,0,0,0,0,39,644,0,0,0,7,13,3,10,3,0,0,0,0,0,0,0,50,0,0,0,0,3,5,0,13,0,0,0,0,0,0,0,22,13,25,44,52,44,39,20,15,4,3,5,5,3,0,21,288,67,186,373,351,294,188,216,135,35,28,35,52,12,9,130,2099
LGA14900,0,0,5,205,1374,1032,883,480,82,88,96,140,61,4,70,4530,15,14,22,52,370,104,50,21,3,3,0,0,0,0,11,673,0,0,9,23,37,29,53,35,11,15,8,5,4,0,3,221,0,0,4,57,136,105,138,39,17,7,10,10,8,0,9,537,0,0,17,32,123,140,149,64,14,5,0,6,0,0,7,556,0,0,0,0,30,39,26,30,4,8,9,10,0,0,4,150,0,0,0,29,246,173,176,93,18,15,14,20,9,5,29,836,48,207,643,341,259,132,225,170,25,27,29,25,20,4,109,2255,0,4,11,19,25,58,90,56,16,21,16,26,29,0,9,390,0,0,0,757,2628,1837,1351,867,189,131,137,170,106,24,274,8478,77,337,1255,3221,4463,5430,3977,2149,825,699,586,530,183,47,583,24365,343,1693,4601,7634,15821,19723,22888,12708,3451,2934,2472,2920,1009,255,2457,100901
LGA14920,0,0,0,0,0,4,0,0,8,0,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,23,31,18,16,10,6,10,0,0,0,0,0,0,0,122,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,8,0,4,3,6,0,0,0,4,0,5,29,11,28,52,40,54,38,30,43,16,6,20,6,4,0,9,356
LGA14950,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,10,10,0,3,4,0,0,0,0,6,0,4,61,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,0,0,0,0,0,0,0,0,3,16,7,8,30,25,19,17,17,15,7,5,3,0,3,0,3,157
LGA15050,0,0,8,9,91,86,126,140,26,19,34,22,6,4,10,577,15,0,12,7,13,3,3,9,0,0,0,0,0,0,0,63,0,0,6,0,3,0,5,0,0,7,0,0,0,0,0,30,0,0,8,14,21,44,158,77,0,9,13,22,4,3,7,379,0,0,0,3,6,6,25,24,3,3,0,0,0,0,0,77,0,0,0,0,0,3,13,16,0,4,5,13,0,0,5,67,0,0,0,0,3,10,32,34,11,15,10,7,8,0,5,137,67,210,479,282,252,148,328,158,26,12,19,17,15,0,47,2055,0,5,7,17,21,29,52,26,5,3,11,5,6,0,3,181,0,0,0,6,8,3,26,38,0,6,9,5,0,0,0,105,28,53,98,100,125,83,291,140,43,26,19,39,16,7,18,1099,224,474,791,706,891,762,1871,1329,242,184,249,256,98,33,182,8290
LGA15240,0,0,9,15,79,60,61,62,26,16,21,31,22,8,28,425,6,5,10,8,26,0,4,3,0,0,0,0,0,0,4,71,0,0,7,4,10,0,0,0,0,0,0,0,0,0,0,33,0,0,24,47,50,47,64,21,3,0,4,10,0,3,3,276,0,3,3,0,0,7,6,5,0,0,0,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,8,10,12,47,25,0,4,18,8,0,0,9,145,185,504,1264,617,409,181,285,74,3,15,4,15,12,0,192,3768,6,12,25,35,30,21,52,25,3,3,7,9,9,0,11,244,0,0,0,5,16,0,8,16,0,0,0,7,0,0,0,68,61,151,223,229,140,94,123,70,15,18,25,24,15,9,49,1246,425,1119,2032,1438,1202,670,1052,573,137,138,175,205,102,32,473,9773
LGA15270,0,0,0,5,11,17,12,15,7,7,10,20,0,0,6,110,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,8,0,0,3,3,9,9,23,12,3,0,0,5,0,0,0,65,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,10,8,0,7,6,0,0,0,0,37,23,75,229,124,54,24,77,24,5,0,16,3,3,0,34,701,0,0,5,12,9,0,14,8,0,0,0,0,0,0,0,59,0,0,0,0,9,3,8,5,0,0,0,0,0,0,0,27,14,32,62,50,17,31,36,21,7,11,8,13,12,0,3,306,64,180,400,289,221,153,288,191,46,55,45,65,26,3,74,2092
LGA15300,0,0,0,0,10,0,8,17,0,5,4,4,0,3,0,52,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,19,6,0,0,9,9,0,0,0,54,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,4,0,0,0,0,20,0,9,32,12,11,7,10,14,4,0,0,0,0,0,10,99,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,12,0,0,0,4,0,5,4,0,0,0,0,0,0,0,0,7,3,4,13,19,8,11,12,11,0,0,4,11,10,0,0,104,5,27,53,61,71,51,133,115,22,26,33,57,26,8,25,712
LGA15350,0,0,3,27,28,28,26,24,5,3,7,12,3,0,5,174,4,9,10,7,27,8,13,14,0,12,7,3,4,3,3,131,3,4,9,10,5,17,34,21,6,11,8,8,4,0,3,155,4,6,19,57,64,108,112,57,12,7,27,16,13,3,9,509,0,0,0,8,28,10,9,0,0,0,0,0,0,0,0,57,0,0,0,3,12,12,12,5,0,3,9,0,0,0,0,50,0,0,0,6,5,18,29,17,0,6,0,3,0,0,0,93,47,102,252,302,297,314,699,353,73,86,86,61,41,21,50,2790,0,6,15,39,51,65,87,67,10,11,29,37,38,19,17,496,0,0,0,22,11,7,13,3,3,0,7,14,5,0,0,82,47,42,95,132,159,173,306,320,94,105,110,96,61,9,31,1787,173,314,654,915,1258,1323,2026,1344,290,378,396,404,250,90,188,10011
LGA15520,0,0,0,0,3,4,10,23,7,10,11,12,7,4,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,8,0,0,0,0,0,0,3,29,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,0,3,11,12,60,106,38,22,7,20,7,4,0,0,0,4,0,21,314,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,14,3,17,12,7,4,7,11,3,0,0,3,6,3,6,15,105,31,145,144,77,64,48,89,92,29,29,50,47,25,4,72,948
LGA15560,0,0,0,0,0,0,3,16,0,0,4,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,0,5,0,5,5,0,0,0,0,0,0,3,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,3,0,0,0,0,28,4,16,32,11,12,11,46,40,7,7,14,10,0,0,9,216
LGA15650,0,0,0,0,15,9,30,41,7,6,9,7,4,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,21,12,0,0,4,5,0,0,0,55,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,14,11,5,0,0,11,0,5,7,52,0,23,78,40,34,16,20,19,3,3,4,3,0,0,3,257,0,0,0,0,8,6,3,0,0,0,0,0,0,0,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,10,18,21,15,17,36,20,5,0,9,32,4,4,10,189,8,65,130,112,131,117,245,218,45,39,56,97,18,9,95,1386
LGA15700,0,0,0,0,9,14,10,13,0,0,0,0,0,0,0,61,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,20,12,11,10,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,0,0,0,0,4,3,3,8,0,0,5,3,0,3,3,34,41,111,272,127,88,48,50,18,5,0,4,0,0,0,44,796,0,0,0,5,15,0,15,0,0,0,3,5,0,0,0,49,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,6,27,47,35,37,17,32,21,10,4,5,17,0,0,3,257,81,222,425,312,286,147,197,108,23,25,29,58,18,3,96,2033
LGA15750,0,0,0,0,7,4,8,17,7,3,3,8,9,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,6,3,0,0,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,8,3,18,30,18,5,4,10,8,0,0,0,0,0,0,8,114,0,0,14,4,6,6,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,8,12,5,3,8,7,0,6,3,8,4,0,0,65,4,30,63,65,49,44,90,65,19,24,21,39,21,3,23,565
LGA15800,0,0,0,0,0,0,3,6,5,0,0,5,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,15,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,11,9,6,31,17,10,3,4,0,0,0,0,0,0,0,3,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,3,6,9,0,0,0,7,0,0,0,49,5,19,43,32,23,18,46,39,10,6,23,37,8,7,17,321
LGA15850,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,8,23,5,13,3,0,6,0,4,0,3,0,0,0,74,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,4,0,7,0,0,0,0,0,0,0,0,32,12,29,34,27,35,19,35,24,9,7,5,5,0,0,9,251
