SED_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
SED10011,0,0,0,0,0,0,0,0,0,54,3,59,0,0,0,0,0,0,0,4,0,30,0,36,0,3,0,0,0,3,0,13,0,34,0,49,0,0,0,0,0,0,0,8,0,14,0,26,3,5,0,0,0,3,0,20,0,211,0,244,3,9,3,0,0,15,0,56,3,93,3,190,5,39,0,14,0,21,4,88,9,658,6,845,14,49,3,24,0,48,3,109,8,379,3,636,18,69,4,67,3,91,7,128,7,454,0,847,51,67,0,120,0,95,10,72,5,284,3,719,60,38,3,98,3,84,6,59,12,118,0,468,96,40,3,118,5,77,3,41,8,112,0,503,291,44,3,207,13,154,14,45,8,102,0,876,261,31,6,173,16,57,7,23,6,46,0,623,185,9,4,69,8,39,6,14,3,20,0,365,122,6,3,26,10,45,3,14,0,15,0,251,198,11,0,71,10,35,6,7
SED10012,0,0,0,0,0,0,0,9,4,213,0,229,0,0,0,0,0,0,0,3,3,65,0,75,0,0,0,0,0,0,0,12,0,45,0,67,0,0,0,0,0,0,0,14,0,39,0,57,0,7,0,3,0,5,0,30,0,359,0,407,3,3,3,3,0,35,0,44,9,121,0,221,3,26,0,5,0,88,0,54,8,825,5,1023,9,25,3,26,0,108,0,45,10,143,0,369,22,32,5,60,3,120,4,43,13,135,0,429,62,26,5,75,8,72,3,31,3,66,3,346,67,12,3,49,8,62,7,9,3,25,0,248,86,11,3,31,4,28,0,4,0,26,0,191,169,13,0,49,5,43,4,5,6,17,5,323,116,3,3,25,3,16,0,7,0,12,0,176,50,4,0,14,3,7,3,0,0,5,0,92,36,0,0,6,3,5,0,0,3,4,0,56,36,0,0,13,3,10,3,4
SED10013,3,0,0,0,0,3,0,0,3,113,0,127,0,0,0,0,0,0,0,3,0,34,0,42,0,0,0,0,0,0,0,7,0,21,0,38,0,0,0,0,0,0,0,7,0,17,0,17,7,12,0,0,0,0,0,16,3,201,3,249,4,0,0,3,0,14,0,19,3,74,3,125,6,17,0,8,0,30,0,53,4,607,8,727,12,25,0,19,3,61,5,57,3,209,3,393,24,28,3,44,3,86,5,50,14,285,0,552,67,25,4,100,9,107,6,47,8,142,0,507,82,11,5,97,9,88,3,35,7,54,3,392,136,11,3,107,14,69,3,9,9,48,4,420,597,30,14,223,28,129,13,24,11,73,3,1141,534,15,5,135,35,42,7,7,3,16,0,809,319,11,5,57,13,10,4,4,3,14,0,439,185,7,0,29,5,29,0,0,4,6,0,265,217,7,3,65,6,27,0,3
SED10014,0,0,0,0,0,0,0,0,0,107,3,117,0,0,0,0,0,0,0,3,0,31,0,38,0,4,0,0,0,0,0,10,0,19,0,42,0,0,0,0,0,0,0,11,0,19,0,30,0,3,0,0,0,8,0,24,4,240,9,286,0,6,0,3,0,23,0,36,4,93,3,171,3,17,0,8,0,37,0,60,7,718,6,854,3,30,0,22,0,106,0,67,9,228,6,475,18,31,0,65,3,158,6,38,7,253,0,587,88,21,4,120,9,120,3,45,13,152,8,571,92,19,0,112,4,112,5,26,7,45,0,422,149,18,3,103,13,72,3,18,7,34,0,424,426,17,15,145,20,108,0,18,4,49,4,805,261,3,8,84,15,26,3,5,4,6,0,416,128,6,5,43,3,9,0,0,0,3,0,195,72,0,0,6,0,21,0,4,0,3,0,110,70,0,0,26,4,8,0,5
SED10015,3,0,0,3,0,0,0,0,0,308,3,317,0,3,0,0,0,0,0,3,0,102,0,114,0,0,0,0,0,0,0,31,0,54,0,88,0,0,0,0,0,0,0,28,0,33,0,64,4,13,0,0,0,7,3,43,0,418,3,492,0,11,0,3,0,30,3,59,6,113,0,217,7,51,0,15,0,67,0,68,14,838,15,1063,13,55,0,31,0,124,9,73,15,210,0,537,35,69,7,85,3,142,8,57,11,189,9,608,103,61,3,133,10,93,3,37,5,141,4,590,76,29,0,119,5,69,0,22,5,34,0,369,115,27,4,102,11,57,3,17,3,27,0,364,369,34,7,146,14,89,3,25,5,44,5,740,302,11,4,83,6,26,5,8,3,15,3,477,204,6,0,38,11,13,0,5,4,8,0,291,117,0,0,15,4,12,0,3,0,8,0,170,205,9,0,37,5,19,0,4
SED10016,5,0,0,3,0,0,0,3,0,204,0,211,0,0,0,0,0,0,0,8,0,59,0,65,0,0,0,0,0,0,0,9,0,33,0,46,0,0,0,0,0,0,0,0,0,16,0,14,3,0,0,0,0,0,0,21,0,199,0,227,0,9,0,7,0,10,0,27,0,47,0,105,4,19,0,3,0,19,3,37,0,395,3,478,10,19,4,23,3,39,0,33,5,257,3,394,16,38,0,40,0,61,3,43,8,307,3,526,34,37,3,50,0,58,3,52,6,218,5,470,29,20,0,68,3,71,0,33,7,87,0,320,46,27,3,61,3,45,0,25,8,73,4,299,219,30,3,124,16,119,7,39,5,107,0,668,240,21,3,117,10,49,3,22,8,46,0,511,212,22,3,75,14,20,4,14,0,24,0,383,159,5,3,22,3,45,0,6,0,14,0,270,305,20,4,134,13,66,3,17
SED10017,0,0,0,0,0,3,0,3,0,69,0,85,0,4,0,0,0,0,0,10,0,45,0,58,0,3,0,0,0,3,0,9,0,37,0,54,0,0,0,0,0,0,0,6,0,17,0,31,3,3,0,3,0,5,0,31,3,300,4,357,0,13,0,4,0,14,0,50,5,125,0,208,10,22,4,12,3,32,0,72,9,1103,20,1283,13,30,0,20,0,76,3,96,9,336,5,594,29,44,7,76,7,111,10,75,14,277,7,641,100,47,3,149,9,111,7,34,9,218,0,681,71,14,0,125,10,90,5,38,4,42,0,400,141,16,4,110,4,64,6,15,6,50,3,419,371,32,7,172,31,105,8,31,7,55,9,824,254,11,3,110,17,21,7,3,0,16,0,452,157,3,6,46,8,8,3,4,4,10,0,243,63,0,6,16,3,18,0,4,3,4,0,115,100,7,0,38,8,21,0,8
SED10018,0,0,0,0,0,0,0,3,0,48,0,50,0,3,0,0,0,0,0,3,0,38,3,45,0,3,0,0,0,0,0,10,0,35,0,45,0,0,0,0,0,0,0,7,0,16,0,24,3,3,0,4,0,5,0,31,0,236,4,286,0,7,0,4,0,3,0,33,4,101,0,160,0,19,0,10,0,18,0,75,3,1027,14,1170,3,28,3,23,0,38,0,93,7,410,6,612,14,50,0,57,0,76,4,89,9,456,5,756,56,36,5,127,3,75,0,58,15,311,3,690,54,21,6,93,7,49,0,36,4,101,3,373,101,22,3,94,11,46,4,25,12,107,0,425,305,28,7,179,18,86,6,29,3,109,3,775,269,8,3,129,7,34,3,16,3,42,0,521,188,12,6,69,7,22,0,6,0,16,0,333,107,0,4,34,4,29,0,8,0,8,0,194,171,15,0,77,10,28,0,9
SED10019,9,3,0,0,0,0,0,5,0,71,0,93,3,3,0,4,0,3,0,5,0,62,0,77,0,3,0,0,0,0,0,9,3,42,3,61,0,0,0,0,0,0,0,6,0,29,0,43,11,15,0,4,0,10,0,41,7,507,18,612,7,15,0,12,0,22,5,80,10,157,3,313,24,52,0,34,0,56,10,127,16,1636,29,1985,24,66,3,51,4,103,3,140,12,514,13,944,61,74,15,113,10,120,10,109,13,507,17,1038,136,70,7,158,12,77,7,55,12,336,7,881,70,36,3,114,8,69,4,23,10,73,3,421,118,36,8,125,5,54,9,28,11,79,4,473,225,40,6,172,8,68,11,19,9,101,9,672,109,23,6,88,16,24,0,13,4,39,0,316,66,6,0,30,7,9,0,6,3,11,0,134,36,3,0,12,3,13,0,0,0,3,0,76,51,8,4,37,3,8,0,6
SED10020,0,0,0,0,0,0,0,3,0,85,0,93,0,0,0,0,0,0,0,7,0,27,0,33,3,0,0,0,0,0,0,12,0,37,0,49,0,0,0,0,0,3,0,9,0,20,0,34,8,12,0,3,0,6,0,33,3,360,7,429,0,11,0,5,0,10,3,62,11,139,0,244,15,29,3,8,0,47,4,103,9,1148,15,1392,20,63,5,37,3,88,6,129,9,465,3,833,32,74,3,99,5,105,12,111,7,463,4,916,92,73,7,182,7,85,12,66,6,332,4,875,102,32,3,143,3,51,4,38,3,90,0,480,131,26,8,128,9,49,7,23,3,100,3,485,270,38,5,193,24,79,5,34,10,105,0,755,190,10,3,97,13,41,11,7,3,49,0,424,111,12,0,42,3,5,5,5,0,20,0,200,54,4,0,12,0,16,0,3,5,9,0,98,92,7,4,47,3,19,5,11
SED10021,3,0,0,0,0,3,0,3,0,88,0,100,0,0,0,0,0,0,0,3,0,31,0,39,0,0,0,0,0,0,0,11,3,22,0,34,0,0,0,0,0,3,0,3,0,5,0,16,0,3,0,0,0,3,0,9,0,103,0,117,0,7,0,3,0,13,3,31,0,51,0,98,3,22,0,7,0,11,0,32,0,232,0,314,4,31,0,9,0,28,0,41,8,119,0,236,10,60,0,35,3,51,0,38,8,153,3,366,30,46,0,81,3,57,0,51,4,120,0,393,54,23,0,98,3,48,4,22,4,69,0,328,109,34,3,83,5,56,0,31,3,64,0,392,488,27,11,166,16,122,4,45,5,80,0,968,575,25,7,176,21,61,3,21,3,59,5,956,516,13,6,85,18,25,3,12,4,29,0,726,434,3,8,54,17,54,0,13,4,21,0,605,1191,32,20,232,33,107,10,36
SED10022,18,3,0,4,0,8,0,0,0,47,3,82,0,3,0,3,0,3,0,8,0,54,3,70,0,0,0,3,0,7,0,10,5,42,0,71,0,0,0,0,0,0,0,13,3,28,0,43,15,9,3,9,0,14,5,27,6,348,8,447,14,11,0,13,0,32,0,46,4,119,0,239,40,34,12,31,0,69,4,94,18,1230,23,1559,53,34,3,54,9,86,4,110,13,320,7,700,103,73,12,151,5,140,18,78,22,383,8,982,167,57,6,197,11,90,15,58,13,210,0,825,113,24,3,125,11,67,9,37,3,39,0,430,190,25,13,127,17,43,3,20,3,54,7,499,299,26,14,182,16,77,3,18,5,68,5,707,187,8,3,95,11,17,4,7,4,20,0,363,102,3,0,50,3,11,0,3,3,7,4,191,57,3,4,22,4,22,0,0,3,10,0,120,112,16,6,55,8,26,3,5
SED10023,0,0,0,0,0,3,0,3,0,85,0,92,0,0,0,4,0,0,0,0,0,43,0,49,0,0,0,0,0,0,0,10,0,19,0,31,0,0,0,0,0,0,0,11,0,12,0,20,0,3,0,0,0,6,0,16,0,145,0,177,0,5,0,3,0,3,0,31,3,74,0,124,3,17,0,4,0,21,0,42,7,469,0,554,3,20,0,14,0,40,0,54,4,302,3,448,10,31,0,41,0,55,7,73,6,359,0,587,46,52,3,69,3,56,5,59,11,289,0,600,42,20,0,78,7,57,3,51,6,117,0,374,93,26,0,89,4,58,3,34,5,111,0,418,335,46,9,165,19,109,4,61,9,169,4,926,376,21,7,129,23,37,3,30,8,74,0,711,295,21,4,79,11,18,7,6,3,51,3,496,191,7,7,28,9,68,0,15,4,25,0,350,385,34,14,150,14,61,3,28
SED10024,0,5,0,0,0,3,0,3,0,183,0,201,0,0,0,0,0,0,0,3,0,72,0,82,0,0,0,0,0,0,0,15,0,27,0,51,0,0,0,0,0,3,0,3,0,13,0,22,0,0,0,0,0,0,0,14,3,149,3,171,0,9,0,0,0,12,0,36,3,74,0,131,0,12,0,10,0,13,0,26,4,339,7,413,3,16,0,10,0,28,0,38,3,221,0,329,7,35,3,34,0,45,4,63,0,362,0,559,17,36,0,40,0,45,3,52,0,287,3,485,20,26,0,40,0,33,3,40,4,148,0,311,38,20,0,36,3,34,0,40,8,182,0,364,130,37,4,62,7,89,3,77,4,264,0,683,168,31,4,74,9,53,3,49,4,175,0,562,135,13,0,57,4,19,0,22,6,96,3,367,115,8,3,28,5,72,0,20,3,70,0,328,374,50,3,210,25,153,9,90
SED10025,0,4,0,0,0,3,0,0,0,254,0,268,0,0,0,0,0,0,0,7,0,78,0,87,0,0,0,0,0,0,0,20,3,34,0,53,0,0,0,0,0,3,0,15,0,12,0,29,0,6,3,0,0,4,0,32,4,250,6,300,0,8,0,4,0,17,0,37,0,85,0,149,5,19,0,10,0,47,3,49,12,494,4,649,11,20,3,11,0,59,4,49,5,213,5,379,21,47,5,41,0,102,4,63,9,242,5,539,53,39,5,88,3,89,3,52,3,187,0,530,55,24,0,69,6,74,0,35,5,75,0,353,112,29,5,102,12,70,8,25,7,95,3,451,390,42,12,159,12,168,4,58,8,118,3,965,409,22,4,137,19,55,3,31,5,77,0,765,396,23,3,90,4,21,0,14,3,39,0,601,346,11,3,35,3,92,3,11,5,14,0,531,869,28,14,158,36,103,8,44
SED10026,7,3,0,3,0,8,0,0,0,58,0,80,3,3,0,3,0,0,0,0,0,39,0,56,4,0,0,0,0,0,3,7,3,23,0,40,0,0,0,0,0,3,0,7,0,24,0,41,17,3,0,11,3,9,0,38,3,276,7,365,3,6,0,7,0,20,0,39,3,89,3,168,33,33,7,20,0,72,3,91,4,813,11,1078,43,30,3,53,0,96,0,81,7,239,0,555,72,59,10,125,3,93,10,82,15,266,12,740,153,56,8,165,9,81,0,48,13,178,0,707,126,19,3,143,8,57,4,17,10,40,0,427,203,25,7,110,10,65,6,21,3,42,0,490,411,30,9,179,22,90,3,24,13,66,10,849,272,18,6,121,15,29,7,8,3,24,3,503,183,5,7,71,9,9,4,8,3,10,0,306,87,3,4,16,3,19,0,0,0,3,0,142,152,14,4,73,11,31,0,9
SED10027,0,0,0,0,0,0,0,6,0,158,4,176,0,0,0,0,0,0,0,9,0,55,0,69,0,0,0,0,0,4,0,10,0,41,0,57,0,0,0,0,0,0,0,17,0,21,0,39,0,7,0,0,0,8,0,25,6,278,4,318,0,6,0,0,0,15,0,35,3,94,0,157,4,11,3,10,4,29,0,47,8,778,0,891,4,21,0,20,0,54,0,61,5,227,3,404,25,27,4,45,0,98,5,50,10,239,3,502,40,29,0,70,6,72,3,37,7,140,5,417,58,14,4,68,3,60,5,27,0,49,0,285,91,10,10,72,9,49,0,17,0,49,4,317,322,22,4,102,17,82,3,32,5,40,0,630,211,8,7,79,11,38,4,11,6,18,0,388,179,4,0,42,6,9,3,3,0,5,0,257,103,0,0,17,0,25,0,0,0,0,0,145,179,8,0,33,4,16,3,8
SED10028,0,0,0,0,0,0,0,0,0,282,0,288,0,0,0,0,0,0,0,7,0,93,0,106,0,3,0,0,0,0,0,12,0,38,0,60,0,0,0,0,0,0,0,9,0,13,0,28,4,3,0,0,0,0,0,24,0,187,3,221,0,3,0,3,0,8,0,40,0,73,3,127,0,16,0,9,0,11,3,40,8,455,4,550,7,17,0,18,0,36,0,57,0,278,0,414,8,34,0,24,0,64,4,65,4,351,3,559,26,24,0,58,3,54,3,53,0,314,5,544,35,15,0,32,0,68,0,43,7,105,0,309,43,13,0,51,7,61,0,32,0,113,0,323,167,23,0,98,5,131,0,45,10,177,3,662,193,19,8,94,7,52,5,36,3,69,0,490,158,14,0,60,13,27,0,12,0,38,0,322,108,9,0,26,3,65,0,5,7,39,0,261,330,31,7,134,18,97,3,30
SED10029,0,0,0,0,0,4,0,0,0,195,0,205,0,0,0,0,0,0,0,3,3,62,0,70,0,0,0,0,0,0,0,18,0,60,3,92,0,0,0,0,0,4,0,19,0,30,0,46,0,5,0,5,0,4,0,27,0,420,3,462,4,3,3,3,0,24,0,35,6,120,5,200,6,20,0,5,0,64,3,63,7,896,22,1080,7,14,0,18,0,109,0,55,5,173,3,393,18,30,3,56,3,116,4,36,9,181,3,455,60,14,3,62,3,91,5,21,9,108,11,386,57,11,0,42,5,57,3,15,3,19,0,209,82,11,3,35,3,39,0,11,3,23,0,205,215,7,4,74,15,40,0,7,0,26,3,398,113,3,4,30,5,12,0,0,0,11,0,175,66,3,0,14,0,3,0,0,0,10,0,101,39,0,0,5,0,3,0,0,4,3,0,51,52,6,0,10,5,3,0,0
SED10030,0,0,0,0,0,3,0,0,0,84,0,91,0,0,0,0,0,0,0,10,0,40,0,56,0,3,0,0,0,5,0,7,0,34,0,50,0,0,0,0,0,0,0,4,0,23,0,30,4,8,0,3,0,12,0,31,0,267,5,331,0,7,0,3,0,13,0,38,0,113,0,182,10,22,3,16,0,36,0,59,3,966,17,1130,10,27,0,28,3,98,3,104,15,392,6,695,34,44,3,77,8,110,3,101,12,416,6,818,72,49,3,122,6,94,3,61,3,264,3,685,65,32,0,117,6,86,5,27,3,80,3,427,142,26,5,102,6,61,5,19,4,75,0,451,351,43,4,163,15,106,4,29,6,86,4,811,244,10,13,111,16,26,4,16,3,32,0,479,178,10,4,64,9,6,0,4,3,17,0,297,97,6,3,20,10,30,0,8,4,12,0,189,156,16,0,70,4,23,3,15
SED10031,8,5,0,6,0,3,0,3,0,78,0,105,3,3,0,0,0,0,0,7,0,49,0,69,0,3,0,3,0,0,0,11,0,32,0,50,0,0,0,0,0,0,0,6,0,24,0,37,14,12,5,8,0,19,4,23,5,273,10,371,4,10,0,16,0,8,0,58,7,96,5,205,25,36,3,28,0,44,0,81,5,835,17,1078,30,39,3,45,3,90,6,110,9,369,3,709,63,60,8,102,10,105,13,102,12,409,5,884,117,71,3,161,13,85,4,55,9,296,11,822,77,22,3,124,9,70,9,41,11,102,0,473,171,24,5,140,12,65,5,33,9,90,5,546,376,50,14,220,18,121,7,41,5,104,7,952,254,21,3,152,21,46,4,35,6,43,0,585,189,8,8,92,8,33,3,11,3,31,0,381,130,3,4,34,6,32,0,3,3,14,0,231,216,28,5,105,11,58,9,26
SED10032,0,0,0,0,0,0,0,0,3,225,0,238,0,0,0,0,0,0,0,3,0,60,3,70,0,0,0,0,0,0,0,19,3,47,0,73,0,0,0,0,0,3,0,24,3,26,0,56,0,7,0,0,0,9,0,40,5,294,3,357,0,7,0,4,0,25,3,52,5,98,0,189,9,24,0,3,0,70,5,62,7,622,11,812,6,25,3,25,3,101,0,54,18,178,8,428,18,34,5,102,0,185,3,48,9,167,0,570,84,37,11,104,10,106,3,44,3,98,3,491,85,14,8,99,5,112,3,16,3,31,0,376,112,9,3,83,13,76,3,13,0,19,0,332,399,16,11,118,23,88,0,3,0,43,0,707,221,3,3,74,13,26,0,7,3,4,0,356,157,10,3,37,3,5,0,0,0,4,0,218,73,0,0,5,5,16,0,0,0,3,0,105,100,3,0,17,9,15,0,4
SED10033,5,0,0,3,0,0,0,3,0,81,0,102,0,0,0,3,0,3,0,0,0,49,0,60,0,0,0,0,0,0,0,10,0,20,0,36,0,0,0,0,0,0,0,8,0,15,0,26,0,14,3,5,0,7,0,18,0,201,3,249,0,4,0,0,0,9,0,37,5,65,3,126,13,20,3,22,0,29,3,45,7,512,3,663,16,25,7,29,3,67,9,55,9,222,5,449,35,44,3,60,3,104,8,53,8,294,6,614,79,42,0,109,5,82,4,42,9,178,0,553,77,24,0,98,4,77,5,36,4,61,0,393,149,28,5,99,13,67,3,22,6,61,3,444,401,23,10,182,18,108,9,27,6,83,3,871,317,28,4,113,10,31,5,18,4,35,0,564,192,14,7,69,7,21,0,12,0,14,0,341,119,0,3,23,3,37,0,3,0,9,0,215,191,11,3,81,6,36,0,10
SED10034,0,0,0,0,0,0,0,0,0,71,0,82,3,0,0,0,0,0,0,4,0,45,0,54,0,0,0,0,0,0,0,6,0,22,0,36,0,0,0,0,0,0,0,5,0,16,0,22,0,0,0,0,0,3,0,15,3,197,3,226,0,7,0,3,0,13,3,37,0,79,0,139,3,26,0,6,3,21,0,48,9,559,4,677,5,19,0,7,0,46,3,78,6,309,0,481,9,34,0,43,0,62,3,81,10,414,10,660,49,39,4,82,3,55,3,70,5,314,0,616,42,24,0,82,3,69,0,42,9,84,0,369,85,21,0,83,4,74,3,31,4,84,0,390,409,34,8,173,15,134,9,41,10,93,0,931,348,11,11,137,15,39,0,20,3,34,0,628,270,13,5,88,5,27,5,3,3,17,0,428,211,0,3,27,8,42,0,3,0,8,0,313,240,13,3,90,16,50,0,10
SED10035,3,4,0,0,0,6,0,0,0,391,0,409,3,3,0,0,0,3,0,11,0,68,0,87,3,0,0,0,0,4,0,22,4,35,0,66,0,0,0,0,0,4,0,23,0,30,0,60,3,16,4,0,0,6,0,38,3,206,0,281,0,15,0,0,0,43,0,66,3,60,0,185,6,35,0,6,0,47,3,60,3,427,4,588,8,55,0,26,4,79,0,64,5,135,0,381,24,73,3,77,8,130,10,50,4,155,0,534,95,73,6,149,10,103,3,47,11,102,3,609,103,38,3,150,6,118,5,28,5,36,3,487,199,31,3,153,11,83,3,19,0,48,0,553,873,39,16,251,18,182,5,23,5,67,0,1479,954,15,10,195,23,58,3,19,4,46,3,1327,776,19,17,115,22,45,3,7,0,21,3,1025,643,5,3,45,21,88,3,7,0,9,0,831,1238,17,29,156,37,88,3,11
SED10036,0,0,0,0,0,0,0,5,3,143,0,155,0,0,0,0,0,0,0,0,0,56,0,54,0,0,0,0,0,3,0,5,0,30,0,41,0,0,0,0,0,3,0,9,0,24,0,42,0,6,0,3,0,6,0,14,0,236,5,270,0,5,0,0,0,18,0,28,7,74,3,134,6,9,0,0,0,42,0,59,4,569,4,699,6,16,0,11,0,83,0,41,8,156,3,331,18,23,3,45,3,89,4,50,8,172,9,420,52,18,3,64,3,92,4,28,11,117,3,388,59,10,0,52,8,67,0,18,3,32,0,256,104,16,0,51,7,64,0,10,6,25,3,292,362,15,7,108,23,97,4,18,11,23,3,678,315,5,5,70,16,29,3,9,3,8,3,465,188,4,0,44,10,11,0,3,0,7,0,273,113,3,0,13,3,24,0,0,0,3,0,162,136,0,0,37,0,22,0,6
