region_id,Bosnia_Herzegovina_Befre_1941,Bosnia_Herzegovina_1941_1950,Bosnia_Herzegovina_1951_1960,Bosnia_Herzegovina_1961_1970,Bosnia_Herzegovina_1971_1980,Bosnia_Herzegovina_1981_1990,Bosnia_Herzegovina_1991_2000,Bosnia_Herzegovina_2001_2005,Bosnia_Herzegovina_2006,Bosnia_Herzegovina_2007,Bosnia_Herzegovina_2008,Bosnia_Herzegovina_2009,Bosnia_Herzegovina_2010,Bosnia_Herzegovina_2011,Bosnia_Herzegovina_arrival_ns,Bosnia_Herzegovina_Tot,Cambodia_Before_1941,Cambodia_1941_1950,Cambodia_1951_1960,Cambodia_1961_1970,Cambodia_1971_1980,Cambodia_1981_1990,Cambodia_1991_2000,Cambodia_2001_2005,Cambodia_2006,Cambodia_2007,Cambodia_2008,Cambodia_2009,Cambodia_2010,Cambodia_2011,Cambodia_Yr_arrival_ns,Cambodia_Tot,Canada_Before_1941,Canada_1941_1950,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2005,Canada_2006,Canada_2007,Canada_2008,Canada_2009,Canada_2010,Canada_2011,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1941,China_exc_SARs_Taiwan_41_50,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_05,China_exc_SARs_Taiwan_2006,China_exc_SARs_Taiwan_2007,China_exc_SARs_Taiwan_2008,China_exc_SARs_Taiwan_2009,China_exc_SARs_Taiwan_2010,China_exc_SARs_Taiwan_2011,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1941,Croatia_1941_1950,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2005,Croatia_2006,Croatia_2007,Croatia_2008,Croatia_2009,Croatia_2010,Croatia_2011,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1941,Egypt_1941_1950,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2005,Egypt_2006,Egypt_2007,Egypt_2008,Egypt_2009,Egypt_2010,Egypt_2011,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1941,Fiji_1941_1950,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2005,Fiji_2006,Fiji_2007,Fiji_2008,Fiji_2009,Fiji_2010,Fiji_2011,Fiji_Yr_arrival_NS,Fiji_Tot,Frmr_Y_R_M_FYROM_Bef_1941,Frmr_Y_R_M_FYROM_1941_1950,Frmr_Y_R_M_FYROM_1951_1960,Frmr_Y_R_M_FYROM_1961_1970,Frmr_Y_R_M_FYROM_1971_1980,Frmr_Y_R_M_FYROM_1981_1990,Frmr_Y_R_M_FYROM_1991_2000,Frmr_Y_R_M_FYROM_2001_2005,Frmr_Yug_Rep_Mac_FYROM_2006,Frmr_Yug_Rep_Mac_FYROM_2007,Frmr_Yug_Rep_Mac_FYROM_2008,Frmr_Yug_Rep_Mac_FYROM_2009,Frmr_Yug_Rep_Mac_FYROM_2010,Frmr_Yug_Rep_Mac_FYROM_2011,Frmr_Y_R_M_FYROM_arrival_ns,Frmr_Yug_Rep_Mac_FYROM_Tot,Germany_Before_1941,Germany_1941_1950,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2005,Germany_2006,Germany_2007,Germany_2008,Germany_2009,Germany_2010,Germany_2011,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1941,Greece_1941_1950,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2005,Greece_2006,Greece_2007,Greece_2008,Greece_2009,Greece_2010,Greece_2011,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1941,Hng_Kng_SAR_China_1941_1950,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2005,Hong_Kong_SAR_China_2006,Hong_Kong_SAR_China_2007,Hong_Kong_SAR_China_2008,Hong_Kong_SAR_China_2009,Hong_Kong_SAR_China_2010,Hong_Kong_SAR_China_2011,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1941,India_1941_1950,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2005,India_2006,India_2007,India_2008,India_2009,India_2010,India_2011,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1941,Indonesia_1941_1950,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2005
CED111,0,0,3,3,0,0,6,0,0,0,3,0,0,0,0,15,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,4,0,11,31,30,39,28,20,6,5,3,4,7,3,9,200,0,3,7,14,10,25,27,14,8,21,15,23,30,19,5,221,0,6,12,17,6,0,0,0,0,0,0,0,0,0,0,41,0,9,16,14,4,0,0,4,3,0,0,0,3,0,8,61,0,4,9,6,18,23,28,30,3,5,3,7,4,0,8,148,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,4,98,208,92,53,114,73,33,5,6,3,6,3,3,20,721,0,0,11,11,4,0,0,0,0,0,0,0,0,0,0,26,3,4,3,17,12,16,8,4,0,0,0,0,4,0,0,71,3,15,27,75,63,119,72,52,23,51,79,99,12,7,43,740,0,3,10,4,3,7,16,10
CED112,0,3,5,28,19,3,175,15,0,3,0,0,0,0,5,256,0,0,0,0,3,7,5,3,0,0,4,0,0,3,0,25,0,3,4,22,48,37,63,39,10,13,29,22,12,25,12,339,4,7,16,10,16,81,177,250,72,157,310,553,523,180,125,2481,3,3,100,220,64,28,207,116,3,0,0,3,3,0,9,759,0,14,24,26,10,9,10,7,0,0,4,6,0,6,3,119,0,0,4,13,23,36,30,13,6,0,8,4,3,0,5,145,4,0,55,577,466,110,84,16,5,4,5,5,7,0,58,1396,5,146,382,84,43,53,60,14,8,0,10,3,6,8,38,860,0,11,222,241,52,12,8,0,3,0,0,0,3,0,23,575,0,0,5,4,21,29,32,19,14,8,5,13,17,8,10,185,3,7,8,45,72,48,59,89,33,83,87,109,45,30,26,744,0,3,7,9,16,21,36,45
CED113,0,0,3,8,4,0,6,3,0,0,3,0,0,0,3,30,0,0,0,0,4,3,6,5,0,0,0,0,0,0,0,18,0,3,7,22,34,21,62,20,9,6,6,3,0,4,9,206,4,13,11,20,16,54,76,45,13,16,21,9,18,5,16,337,3,3,24,51,15,0,4,4,0,0,0,0,0,0,7,111,0,18,49,34,15,9,12,3,0,9,3,0,0,0,6,158,0,0,5,6,23,37,24,11,0,0,0,0,3,6,5,120,0,0,0,6,3,0,4,0,0,0,0,0,0,0,0,13,0,75,128,81,44,40,22,21,9,3,9,0,3,0,21,456,0,5,44,56,21,0,4,0,0,0,0,0,0,0,6,136,0,3,3,9,15,22,18,4,0,3,0,3,0,0,5,85,0,11,12,41,41,24,58,47,14,23,35,20,19,6,5,356,0,6,17,12,16,27,18,20
CED114,0,0,3,17,3,11,24,3,0,0,0,0,0,0,3,64,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,13,0,0,10,31,34,45,50,26,5,4,3,6,10,7,3,234,4,13,13,14,8,21,39,52,17,32,25,15,17,6,19,295,3,8,75,209,44,17,12,0,0,0,0,0,0,0,10,378,0,8,7,10,3,3,3,5,0,0,3,0,11,10,3,66,0,6,4,10,22,24,39,14,14,15,7,14,11,6,4,190,0,3,17,106,137,145,85,22,3,4,8,9,3,5,32,579,0,169,437,202,87,83,49,21,3,8,9,4,9,0,31,1112,0,12,73,130,26,6,0,0,0,0,0,0,0,0,7,254,5,0,4,6,15,12,12,4,0,3,0,0,0,0,5,66,0,6,10,32,23,16,36,81,39,37,95,105,47,23,30,580,0,3,21,7,8,16,15,12
CED115,0,3,3,7,4,0,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,12,0,0,0,9,10,7,20,11,3,6,3,0,4,6,5,84,0,4,0,0,9,19,29,22,15,8,8,15,4,16,3,152,0,3,10,48,12,0,7,0,0,0,0,0,0,0,0,80,0,0,8,3,3,0,3,0,8,0,3,0,0,3,3,34,0,0,0,6,8,17,11,9,6,5,4,5,5,0,0,76,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,4,108,246,82,17,32,14,13,0,8,0,0,3,3,22,552,0,7,31,27,7,4,0,3,0,0,0,0,3,5,17,104,0,0,0,5,3,11,4,3,0,3,3,0,3,0,6,41,0,13,4,11,16,7,26,48,77,89,71,72,40,19,21,514,0,0,4,0,0,0,5,5
CED116,0,0,5,77,46,50,632,89,4,0,3,3,4,3,12,928,0,0,0,6,382,2467,1586,503,128,128,125,187,95,36,235,5878,0,0,0,3,3,10,17,11,3,3,3,0,0,0,4,57,0,8,32,76,173,1003,716,280,85,89,70,87,69,27,158,2873,3,12,87,610,254,88,732,252,0,0,0,3,3,0,62,2106,0,13,22,65,46,59,56,28,12,4,9,4,3,0,7,328,3,0,4,6,112,922,863,394,72,87,72,54,60,28,111,2788,0,0,4,205,260,157,89,21,11,5,3,6,5,3,24,793,0,109,136,60,37,25,45,5,3,0,0,0,3,0,7,430,0,5,60,165,50,29,31,15,0,0,5,0,0,6,39,405,0,4,0,3,34,133,79,12,0,3,3,3,3,3,15,295,0,3,4,12,44,103,215,110,40,59,73,56,11,14,29,773,0,0,3,7,45,76,113,37
CED117,0,0,4,10,4,0,3,0,0,0,0,0,0,0,0,21,0,0,0,0,3,3,3,3,0,0,0,0,0,0,4,16,0,3,0,35,24,18,20,26,7,4,0,9,4,8,8,166,0,11,11,10,6,45,29,32,8,14,14,12,4,4,28,228,0,3,56,141,35,6,10,0,0,0,0,0,3,0,4,258,3,11,32,20,10,7,9,3,0,0,3,3,3,3,0,107,4,0,10,10,15,13,10,3,3,0,0,0,0,0,8,76,0,3,7,208,218,40,25,7,3,0,0,0,0,0,25,536,0,124,374,159,47,48,31,16,3,3,3,5,0,0,25,838,0,5,63,114,33,3,0,3,0,0,0,0,0,0,4,225,3,3,4,12,13,9,5,3,3,0,0,0,3,0,3,61,0,16,10,23,28,4,18,34,8,8,12,15,10,0,10,196,0,7,7,10,6,7,17,3
CED118,0,0,5,22,17,11,50,0,0,0,0,0,0,0,0,105,0,0,0,0,34,37,16,3,3,0,5,3,0,3,0,104,0,3,9,21,63,78,65,49,8,15,16,25,32,20,17,421,0,20,39,58,199,1033,1393,1005,251,338,363,315,271,108,274,5667,0,0,57,176,43,19,30,6,0,3,0,0,3,0,9,346,0,14,41,127,79,30,27,7,4,3,0,8,0,0,34,374,3,3,6,12,121,186,73,32,3,12,6,9,13,4,19,502,3,0,11,123,134,38,15,6,5,0,0,3,0,0,11,349,3,39,81,74,50,82,65,63,27,23,20,20,20,5,25,597,3,24,788,1873,290,61,17,6,5,0,3,8,5,0,157,3240,0,5,7,34,119,270,185,59,14,23,9,11,23,5,26,790,0,3,13,73,84,138,225,363,199,264,281,216,173,98,70,2200,0,0,0,16,87,155,217,125
CED119,0,0,0,15,14,8,202,21,0,0,3,3,3,0,5,274,0,0,0,0,7,29,13,4,0,0,0,0,0,0,5,58,0,0,3,17,27,21,40,25,9,7,11,8,10,8,9,195,0,4,30,34,88,526,733,403,78,100,89,63,64,15,71,2298,3,6,40,229,74,19,109,30,0,0,0,3,0,0,16,529,0,8,32,112,101,125,130,97,10,16,23,13,15,4,30,716,0,3,0,11,74,685,748,390,64,58,51,45,47,28,77,2281,0,0,0,17,31,8,7,0,5,0,0,0,0,0,5,73,0,139,124,72,37,47,41,29,4,3,4,4,6,4,12,526,3,3,73,211,55,27,8,0,0,0,0,0,0,0,15,395,0,0,3,20,67,235,189,55,9,7,9,3,5,3,14,619,3,5,7,91,165,574,2769,3202,990,1150,1151,803,399,225,308,11842,0,3,13,8,59,138,267,178
CED120,0,0,3,26,12,19,288,65,3,3,3,3,3,3,9,440,0,0,0,0,25,63,46,7,8,7,5,4,0,0,4,169,0,0,7,9,21,27,36,26,4,4,3,3,4,3,9,156,0,12,32,38,49,383,464,271,60,46,48,47,52,16,67,1585,3,7,39,157,44,14,306,160,4,3,3,3,3,0,24,770,0,13,55,140,87,166,213,90,29,23,15,5,8,6,25,875,0,0,4,28,61,370,350,165,34,34,32,30,40,32,34,1214,0,0,15,189,207,85,80,35,0,9,0,3,3,0,23,649,0,83,111,84,35,38,47,26,4,5,9,5,8,5,11,471,0,14,169,471,113,42,23,6,5,0,3,6,0,0,39,891,0,0,8,13,63,198,145,37,7,4,12,4,3,5,18,517,0,15,8,62,83,198,687,459,188,207,211,141,93,46,62,2460,0,3,5,4,48,123,134,100
CED121,0,0,0,8,3,5,3,0,0,0,0,0,0,0,3,22,0,0,0,0,0,14,8,5,3,3,0,0,4,0,0,37,3,0,3,14,32,26,21,15,10,3,7,3,5,3,3,148,0,10,9,10,11,20,35,30,6,11,5,14,10,3,5,179,0,3,21,81,34,5,10,4,0,0,3,0,0,0,3,164,0,12,9,10,5,0,9,0,0,0,3,0,0,0,3,51,0,0,4,3,7,18,13,11,0,0,4,3,0,0,11,74,0,3,0,8,11,4,3,0,3,0,0,0,0,0,3,35,0,92,192,84,46,47,25,17,3,0,4,4,0,0,25,539,0,0,42,70,13,4,3,3,0,0,0,0,0,0,12,147,0,0,0,9,8,6,12,5,0,0,0,0,0,0,3,43,3,15,3,11,12,9,14,17,9,9,8,11,10,11,9,151,0,10,10,7,6,4,10,6
