region_id,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_H_or_W_in_RM_0_14,P_H_or_W_in_RM_15_24,P_H_or_W_in_RM_25_34,P_H_or_W_in_RM_35_44,P_H_or_W_in_RM_45_54,P_H_or_W_in_RM_55_64,P_H_or_W_in_RM_65_74,P_H_or_W_in_RM_75_84,P_H_or_W_in_RM_85ov,P_H_or_W_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU_15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
CED101,0,571,606,191,200,165,86,34,17,1870,0,156,525,484,669,1105,1238,1520,907,6604,115,174,187,123,86,89,70,66,29,939,12388,9298,10664,10319,10418,8009,5318,4062,1631,72107,0,662,9356,13250,13696,10360,6631,3963,835,58753,0,596,1976,1257,947,552,191,40,9,5568,0,115,600,1448,1989,1014,467,452,286,6371,25364,0,0,0,0,0,0,0,0,25364,0,8858,0,0,0,0,0,0,0,8858,0,4900,3977,1200,712,328,51,0,0,11168,0,1161,879,304,363,588,548,530,236,4609,0,814,900,174,191,108,41,13,6,2247,0,1145,1459,420,418,351,195,75,27,4090,0,355,1151,1148,1514,1992,1924,2056,1204,11344,248,335,389,255,201,166,119,90,43,1846,25612,18941,20687,19456,20031,15459,10167,7219,2646,140218
CED102,0,384,554,175,201,175,95,50,24,1658,0,119,554,655,754,1085,1199,1293,882,6541,124,135,169,107,73,77,76,55,43,859,11585,7777,10719,10354,8969,7441,5471,3768,1686,67770,0,880,9840,13058,11049,9373,6833,4071,852,55956,0,495,2153,1604,1217,613,153,37,6,6278,0,77,544,1350,1568,988,545,483,314,5869,23625,0,0,0,0,0,0,0,0,23625,0,6994,0,0,0,0,0,0,0,6994,0,4265,3846,1587,838,326,60,0,3,10925,0,1038,1030,340,350,518,483,483,252,4494,0,592,788,186,153,92,38,19,4,1872,0,1021,1710,504,494,423,217,105,46,4520,0,257,1187,1437,1591,1928,1814,1787,1140,11141,253,260,396,264,183,139,118,84,54,1751,23878,15879,21494,20330,17443,14400,10261,7069,2671,133425
CED103,0,1483,867,238,142,170,92,64,11,3067,0,204,780,739,768,1194,1285,1487,916,7373,78,198,164,90,80,84,74,76,31,875,11709,9877,10662,10800,10327,7917,5141,3981,1624,72038,0,442,9455,14249,14062,10457,6328,3857,775,59625,0,693,2294,1308,968,536,150,47,6,6002,0,55,311,1051,1650,1009,437,419,265,5197,24093,0,0,0,0,0,0,0,0,24093,0,8769,0,0,0,0,0,0,0,8769,0,4022,3514,1082,636,304,39,0,0,9597,0,1073,785,257,271,426,387,503,257,3959,0,1014,685,164,128,61,41,11,0,2104,0,2792,2050,570,364,348,183,99,23,6429,0,413,1667,1557,1659,2047,1882,1993,1194,12412,186,370,347,192,171,143,115,106,42,1672,24279,19643,21108,20430,19909,15331,9562,7035,2562,139859
CED104,0,70,95,59,104,91,58,20,4,501,0,77,141,180,305,671,912,816,474,3576,70,190,113,61,67,99,77,45,18,740,12330,8636,5590,9490,10802,8473,4950,2534,985,63790,0,165,4879,13747,16330,13391,7488,2934,559,59493,0,250,1013,1161,1080,602,185,35,10,4336,0,53,222,817,1367,750,304,263,138,3914,25264,0,0,0,0,0,0,0,0,25264,0,10648,0,0,0,0,0,0,0,10648,0,5337,3406,818,413,163,20,0,0,10157,0,523,308,150,181,264,349,315,241,2331,0,254,260,99,87,75,41,10,8,834,0,165,293,187,244,203,114,55,12,1273,0,165,357,522,751,1129,1274,1079,621,5898,182,392,233,137,158,172,133,81,26,1514,25446,17952,10971,17638,20611,16749,9908,4772,1615,125662
CED105,0,198,236,120,174,153,72,53,14,1020,0,137,365,345,594,936,971,1194,678,5220,146,204,237,117,85,95,72,70,33,1059,16340,10693,11480,10055,9590,7406,4475,3481,1389,74909,0,1644,11119,12570,12338,9482,5688,3139,624,56604,0,378,1099,964,727,415,142,32,13,3770,0,254,1260,1983,2054,1227,534,558,301,8171,33530,0,0,0,0,0,0,0,0,33530,0,9880,0,0,0,0,0,0,0,9880,0,6549,4970,1524,817,373,51,3,0,14287,0,1246,1012,534,634,732,525,560,277,5520,0,481,497,296,285,165,45,31,11,1811,0,421,711,365,455,382,180,117,27,2658,0,316,912,1056,1562,1936,1705,1655,904,10046,327,400,481,308,221,175,116,97,41,2166,33857,21569,22061,19600,19093,14887,8986,6192,2198,148443
CED106,0,228,301,95,101,119,66,25,28,963,0,149,365,378,426,845,1149,1482,1063,5857,87,180,136,76,66,75,77,44,25,766,13412,8759,6709,10205,10963,7981,5475,3922,1811,69237,0,235,5998,14926,16380,11739,7711,4352,1137,62478,0,300,1297,975,858,462,179,46,9,4126,0,45,168,860,1561,857,303,308,204,4306,27234,0,0,0,0,0,0,0,0,27234,0,11423,0,0,0,0,0,0,0,11423,0,3425,2765,687,466,207,24,4,0,7578,0,785,458,132,122,246,312,312,192,2559,0,366,323,103,95,58,25,17,6,993,0,449,712,238,197,248,151,51,38,2084,0,310,811,822,896,1371,1564,1917,1351,9042,188,322,271,147,128,133,120,66,35,1410,27422,17660,12803,18890,20703,15321,10389,7073,2972,133233
CED107,0,631,236,113,144,146,98,63,15,1446,0,308,521,463,899,1485,1628,1636,768,7708,251,411,210,124,186,204,173,122,42,1723,14124,8284,7581,8815,9329,8206,5759,3755,1275,67128,0,513,6040,10122,11378,10745,7073,3500,553,49924,0,1904,3098,2121,1628,902,310,51,6,10020,0,486,1150,1751,1513,592,356,367,165,6380,28674,0,0,0,0,0,0,0,0,28674,0,5526,0,0,0,0,0,0,0,5526,0,4382,1332,633,529,230,29,5,0,7140,0,628,218,141,228,311,309,250,137,2222,0,446,176,115,96,55,24,5,4,921,0,1283,676,287,334,321,218,113,20,3252,0,714,1339,1412,2216,2934,2786,2355,990,14746,520,821,494,329,368,375,303,184,58,3452,29194,16703,14523,16911,18290,16465,11408,6830,1933,132257
CED108,0,324,184,95,154,195,109,40,8,1109,0,134,280,291,631,1232,1339,1463,740,6110,227,371,183,113,104,168,108,67,26,1367,11794,7870,7253,8477,8906,8293,5594,3575,1299,63061,0,464,6004,9990,11024,10868,7258,3527,743,49878,0,1187,2778,1928,1419,835,307,66,14,8534,0,326,953,1830,1692,731,371,331,177,6411,23863,0,0,0,0,0,0,0,0,23863,0,5976,0,0,0,0,0,0,0,5976,0,5343,1935,778,528,248,36,0,0,8868,0,642,306,159,223,351,288,293,159,2421,0,470,220,127,133,73,32,11,0,1066,0,655,536,278,352,365,226,81,18,2511,0,349,813,962,1539,2181,2017,2040,994,10895,436,680,422,279,238,268,199,106,44,2672,24299,16092,13967,16331,17148,15920,10734,6455,2149,123095
CED109,0,155,185,105,186,186,95,34,7,953,0,126,303,354,546,1043,1014,776,242,4404,196,312,198,112,106,121,75,46,11,1177,18532,11961,11917,11623,10707,8233,4578,2308,640,80499,0,899,10424,13867,13755,10570,5408,1885,263,57071,0,1029,2453,1783,1263,567,158,27,4,7284,0,698,1952,2753,2348,1301,629,386,160,10227,38233,0,0,0,0,0,0,0,0,38233,0,10057,0,0,0,0,0,0,0,10057,0,8288,4761,1420,680,207,26,0,0,15382,0,1307,866,468,583,771,660,542,218,5415,0,630,491,272,235,134,43,25,0,1830,0,394,537,333,420,409,217,71,13,2394,0,270,871,1093,1440,1816,1526,1073,316,8405,461,606,479,324,252,192,119,69,15,2517,38694,24178,22834,22313,20976,15967,8786,4078,989,158815
CED110,0,354,494,136,138,137,68,41,7,1375,0,182,642,615,742,1143,1357,1771,1017,7469,130,233,206,95,72,111,89,63,24,1023,11931,7805,8780,9965,9178,7711,5526,4328,1673,66897,0,296,6873,12749,11755,10358,7183,4309,882,54405,0,885,3387,1923,1224,717,215,51,13,8415,0,103,442,1305,1707,825,370,360,227,5339,24236,0,0,0,0,0,0,0,0,24236,0,7067,0,0,0,0,0,0,0,7067,0,4857,2682,805,556,274,36,0,0,9210,0,532,430,154,200,285,280,342,191,2414,0,262,277,115,112,68,17,18,3,872,0,709,1172,401,325,304,141,92,17,3161,0,393,1499,1567,1751,2042,1977,2302,1328,12859,259,397,459,244,156,185,160,91,33,1984,24495,15501,17221,19263,17786,15058,10379,7565,2694,129962
