region_id,Tot_P_M,Tot_P_F,Tot_P_P,Age_0_4_yr_M,Age_0_4_yr_F,Age_0_4_yr_P,Age_5_14_yr_M,Age_5_14_yr_F,Age_5_14_yr_P,Age_15_19_yr_M,Age_15_19_yr_F,Age_15_19_yr_P,Age_20_24_yr_M,Age_20_24_yr_F,Age_20_24_yr_P,Age_25_34_yr_M,Age_25_34_yr_F,Age_25_34_yr_P,Age_35_44_yr_M,Age_35_44_yr_F,Age_35_44_yr_P,Age_45_54_yr_M,Age_45_54_yr_F,Age_45_54_yr_P,Age_55_64_yr_M,Age_55_64_yr_F,Age_55_64_yr_P,Age_65_74_yr_M,Age_65_74_yr_F,Age_65_74_yr_P,Age_75_84_yr_M,Age_75_84_yr_F,Age_75_84_yr_P,Age_85ov_M,Age_85ov_F,Age_85ov_P,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Counted_Census_Night_home_P,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Count_Census_Nt_Ewhere_Aust_P,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indigenous_psns_Aboriginal_P,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_psns_Torres_Strait_Is_P,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indig_Bth_Abor_Torres_St_Is_P,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Indigenous_P_Tot_P,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Australia_P,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Birthplace_Elsewhere_P,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Eng_only_P,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Lang_spoken_home_Oth_Lang_P,Australian_citizen_M,Australian_citizen_F,Australian_citizen_P,Age_psns_att_educ_inst_0_4_M,Age_psns_att_educ_inst_0_4_F,Age_psns_att_educ_inst_0_4_P,Age_psns_att_educ_inst_5_14_M,Age_psns_att_educ_inst_5_14_F,Age_psns_att_educ_inst_5_14_P,Age_psns_att_edu_inst_15_19_M,Age_psns_att_edu_inst_15_19_F,Age_psns_att_edu_inst_15_19_P,Age_psns_att_edu_inst_20_24_M,Age_psns_att_edu_inst_20_24_F,Age_psns_att_edu_inst_20_24_P,Age_psns_att_edu_inst_25_ov_M,Age_psns_att_edu_inst_25_ov_F,Age_psns_att_edu_inst_25_ov_P,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,High_yr_schl_comp_Yr_12_eq_P,High_yr_schl_comp_Yr_11_eq_M,High_yr_schl_comp_Yr_11_eq_F,High_yr_schl_comp_Yr_11_eq_P,High_yr_schl_comp_Yr_10_eq_M,High_yr_schl_comp_Yr_10_eq_F,High_yr_schl_comp_Yr_10_eq_P,High_yr_schl_comp_Yr_9_eq_M,High_yr_schl_comp_Yr_9_eq_F,High_yr_schl_comp_Yr_9_eq_P,High_yr_schl_comp_Yr_8_belw_M,High_yr_schl_comp_Yr_8_belw_F,High_yr_schl_comp_Yr_8_belw_P,High_yr_schl_comp_D_n_g_sch_M,High_yr_schl_comp_D_n_g_sch_F,High_yr_schl_comp_D_n_g_sch_P,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_psns_occ_priv_dwgs_P,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Count_Persons_other_dwgs_P
CED134,64773,68099,132872,4126,3787,7913,8665,8340,17005,4439,4230,8669,3431,3269,6700,5808,6189,11997,7311,8099,15410,9272,9824,19096,9611,9738,19349,6623,7042,13665,4144,5086,9230,1343,2495,3838,60906,64638,125544,3867,3460,7327,3181,3416,6597,93,84,177,82,82,164,3356,3582,6938,56426,59176,115602,4988,5539,10527,60201,63631,123832,1685,1929,3614,59518,63022,122540,983,930,1913,7706,7467,15173,2951,3007,5958,830,1051,1881,1503,2896,4399,15783,18001,33784,3576,3908,7484,17660,19246,36906,5941,6000,11941,4422,4229,8651,199,155,354,60041,63580,123621,5215,5006,10221
CED135,75648,75279,150927,5917,5550,11467,11060,10421,21481,5177,4688,9865,4048,4062,8110,7917,8495,16412,9418,9770,19188,10532,10418,20950,9773,9089,18862,7141,6763,13904,3715,4202,7917,951,1820,2771,70068,70455,140523,5581,4822,10403,10413,10951,21364,132,142,274,126,127,253,10671,11220,21891,66381,66479,132860,3998,4126,8124,69025,69680,138705,1737,1827,3564,68137,68871,137008,1320,1225,2545,9480,9092,18572,3008,2936,5944,499,846,1345,1227,2668,3895,15725,20385,36110,3796,4207,8003,19953,18444,38397,6677,6142,12819,5786,4303,10089,350,235,585,68139,68944,137083,8838,6386,15224
CED136,82848,81804,164652,6502,6077,12579,9522,8736,18258,4862,4331,9193,6456,6264,12720,17834,17020,34854,12356,11850,24206,9913,9968,19881,7280,7458,14738,4532,4835,9367,2734,3481,6215,858,1783,2641,80622,79951,160573,2226,1853,4079,643,582,1225,32,27,59,14,18,32,689,627,1316,36772,36413,73185,39940,39875,79815,32414,32332,64746,44099,44325,88424,60096,60304,120400,1151,1071,2222,8257,7614,15871,3703,3426,7129,2780,2568,5348,3852,4658,8510,39982,39417,79399,3009,2829,5838,9999,10458,20457,2859,3083,5942,2799,3555,6354,1154,1463,2617,75503,75886,151389,8228,6474,14702
CED137,62711,65270,127981,3977,3805,7782,8454,7889,16343,4107,4067,8174,3124,2983,6107,5651,6009,11660,7282,8148,15430,8539,8979,17518,8645,9273,17918,7599,7545,15144,4155,4548,8703,1178,2024,3202,58724,61842,120566,3986,3429,7415,2153,2259,4412,67,62,129,33,48,81,2253,2369,4622,52939,55277,108216,6126,6398,12524,58161,60634,118795,1552,1802,3354,57178,59644,116822,1032,1031,2063,7635,7160,14795,2710,2836,5546,703,822,1525,1072,2149,3221,15205,17063,32268,3676,3772,7448,17777,18586,36363,5826,6325,12151,3293,3188,6481,166,125,291,57860,60821,118681,3988,4050,8038
CED138,83590,82891,166481,5833,5561,11394,8838,8383,17221,4682,4514,9196,7502,6682,14184,17694,16148,33842,12393,12593,24986,10514,10715,21229,7666,8106,15772,4649,4859,9508,2876,3483,6359,943,1848,2791,81125,80819,161944,2465,2073,4538,371,313,684,23,21,44,7,7,14,401,341,742,37394,37370,74764,39723,40111,79834,32439,32502,64941,43912,45249,89161,59380,61285,120665,1072,1005,2077,7591,7359,14950,3612,3752,7364,3554,3300,6854,4251,4738,8989,43121,42530,85651,2855,2572,5427,8187,9033,17220,2283,2576,4859,3197,4121,7318,1233,1760,2993,75551,76978,152529,7969,5937,13906
CED139,65121,68860,133981,3929,3724,7653,8671,8370,17041,4309,3932,8241,2847,2695,5542,5675,6285,11960,8170,9383,17553,9914,10970,20884,9737,9705,19442,6342,6628,12970,4123,4904,9027,1404,2265,3669,61123,65437,126560,3998,3425,7423,1585,1618,3203,164,155,319,190,170,360,1939,1943,3882,51289,54382,105671,9934,10750,20684,59183,62693,121876,2701,3133,5834,57635,61345,118980,937,894,1831,7864,7568,15432,2971,2928,5899,677,855,1532,1534,3297,4831,20224,22793,43017,4319,4315,8634,15626,16906,32532,4540,4761,9301,3154,3239,6393,153,134,287,60045,64215,124260,5633,5914,11547
CED140,72368,72664,145032,5214,5096,10310,10652,10113,20765,5389,5078,10467,4880,4676,9556,8353,8390,16743,9091,9189,18280,9914,9703,19617,8646,8326,16972,5811,5920,11731,3427,4183,7610,991,1990,2981,68042,68914,136956,4325,3752,8077,3307,3350,6657,76,63,139,37,31,68,3420,3444,6864,62021,62666,124687,6452,6236,12688,63691,65067,128758,4739,4759,9498,64852,66310,131162,1169,1152,2321,9545,9013,18558,3548,3575,7123,1209,1614,2823,1692,2855,4547,17139,20652,37791,4086,4165,8251,18842,18174,37016,5892,5581,11473,4713,4038,8751,284,299,583,65390,67010,132400,7058,5387,12445
CED141,64958,69940,134898,4050,3953,8003,8426,8187,16613,4516,4089,8605,3801,3626,7427,6632,6932,13564,8327,9063,17390,9220,10055,19275,8281,8952,17233,6231,6962,13193,3980,5332,9312,1493,2789,4282,61494,66938,128432,3465,3002,6467,1426,1450,2876,55,41,96,25,28,53,1506,1519,3025,50670,54755,105425,10388,11155,21543,58209,62646,120855,3346,3971,7317,57452,62368,119820,1092,1069,2161,7579,7410,14989,3148,3048,6196,1129,1241,2370,1510,2823,4333,21280,22891,44171,3615,3612,7227,15680,17511,33191,4493,5381,9874,2403,2778,5181,156,114,270,59935,65034,124969,3984,4112,8096
CED142,62199,65658,127857,3936,3744,7680,8330,7939,16269,4515,4229,8744,3474,3442,6916,6184,6486,12670,7865,8441,16306,8525,9020,17545,7887,8581,16468,6339,7067,13406,4014,4864,8878,1130,1845,2975,58881,62822,121703,3318,2835,6153,1778,1941,3719,36,54,90,22,35,57,1836,2030,3866,53275,56170,109445,6194,6578,12772,57832,60981,118813,2154,2489,4643,57345,60681,118026,1023,1035,2058,7595,7206,14801,3088,3055,6143,973,1122,2095,1179,2161,3340,15857,17621,33478,3600,3300,6900,17667,18792,36459,5679,6502,12181,3135,3344,6479,152,133,285,58923,62457,121380,1963,2198,4161
CED143,88151,82545,170696,4033,3615,7648,3953,3855,7808,2973,3189,6162,9577,10657,20234,26594,25174,51768,16464,13334,29798,10379,8646,19025,7648,7157,14805,4140,3910,8050,1960,2138,4098,430,870,1300,84330,79057,163387,3820,3489,7309,985,1056,2041,41,34,75,28,30,58,1054,1120,2174,41117,38740,79857,35663,34855,70518,53457,48271,101728,23771,25802,49573,56880,53845,110725,657,648,1305,3330,3301,6631,2089,2444,4533,4792,5679,10471,6917,7803,14720,55824,53567,109391,2850,2461,5311,6361,5811,12172,1583,1457,3040,1563,1745,3308,491,664,1155,73955,71234,145189,20103,15628,35731
CED144,65015,68427,133442,4325,4113,8438,8998,8774,17772,4688,4485,9173,3700,3657,7357,6805,7145,13950,8134,8758,16892,9143,9500,18643,8063,8524,16587,6268,7050,13318,3902,4542,8444,989,1879,2868,61926,65754,127680,3088,2675,5763,1761,1858,3619,45,54,99,40,41,81,1846,1953,3799,49666,52036,101702,12285,13350,25635,54969,57633,112602,7606,8336,15942,58569,61836,120405,1198,1142,2340,8111,7892,16003,3218,3247,6465,949,1042,1991,1224,2370,3594,16517,18226,34743,3950,3782,7732,17588,18411,35999,5103,5793,10896,3951,4305,8256,389,533,922,61130,64288,125418,2804,3423,6227
CED145,70810,75989,146799,5272,5108,10380,8587,8268,16855,3508,3337,6845,3723,3791,7514,11370,12162,23532,12356,13226,25582,9857,10398,20255,7271,8030,15301,4946,5631,10577,2793,3709,6502,1127,2329,3456,67478,72995,140473,3331,2995,6326,176,178,354,19,20,39,6,8,14,201,206,407,44116,47270,91386,22152,24295,46447,56822,60382,117204,9728,11588,21316,56486,61091,117577,1362,1329,2691,7921,7675,15596,2942,2822,5764,1647,1693,3340,2559,3717,6276,39940,42235,82175,2647,3140,5787,6924,8942,15866,1728,2111,3839,956,1175,2131,168,214,382,64767,70038,134805,4810,5134,9944
CED146,80816,80799,161615,6208,5825,12033,10957,10211,21168,5573,5060,10633,6189,5973,12162,13235,12945,26180,10814,11333,22147,10500,10680,21180,7817,7832,15649,5239,5276,10515,3263,3937,7200,1021,1727,2748,78986,79133,158119,1829,1667,3496,308,314,622,21,25,46,4,13,17,333,352,685,35939,35930,71869,39182,39743,78925,22202,21746,43948,53450,54464,107914,62343,63474,125817,1159,1069,2228,9265,8726,17991,4269,4048,8317,2758,2565,5323,3446,3858,7304,35591,35100,70691,2955,2904,5859,9645,9775,19420,2788,2969,5757,4460,5307,9767,1615,2377,3992,75832,76260,152092,4775,4371,9146
CED147,77512,79529,157041,4628,4442,9070,6441,6225,12666,2977,2967,5944,4609,5231,9840,17726,18463,36189,14187,13250,27437,9904,9431,19335,7864,8036,15900,5098,5377,10475,2825,3571,6396,1252,2537,3789,73881,76292,150173,3630,3238,6868,319,277,596,13,12,25,6,5,11,338,294,632,41323,43456,84779,26850,27499,54349,56456,57954,114410,12026,13434,25460,56603,59707,116310,1064,1091,2155,5527,5461,10988,2321,2340,4661,1738,2102,3840,3465,4515,7980,47043,48645,95688,2533,2630,5163,5238,6010,11248,1385,1427,2812,950,1180,2130,169,188,357,65371,68884,134255,12237,10675,22912
CED148,72909,75398,148307,5813,5731,11544,11801,11157,22958,5952,5607,11559,5214,5287,10501,10023,11134,21157,10265,11167,21432,10282,10543,20825,7649,7712,15361,3789,3838,7627,1665,2273,3938,455,950,1405,70960,73727,144687,1949,1672,3621,1358,1587,2945,53,69,122,26,26,52,1437,1682,3119,42694,43275,85969,25968,27595,53563,40047,40631,80678,29034,30830,59864,61983,63505,125488,1211,1143,2354,10143,9607,19750,4188,4091,8279,1566,1764,3330,1817,2799,4616,24829,26908,51737,3683,3511,7194,14321,13920,28241,3885,4213,8098,3120,3695,6815,704,1056,1760,69172,71555,140727,3331,3598,6929
CED194,7592,5326,12918,305,248,553,329,299,628,386,373,759,702,610,1312,1497,1160,2657,1370,732,2102,1218,674,1892,962,719,1681,624,345,969,147,94,241,51,71,122,0,0,0,7592,5326,12918,481,373,854,22,11,33,18,7,25,521,391,912,4867,3413,8280,1732,1386,3118,4850,3768,8618,891,824,1715,4838,3785,8623,36,36,72,256,232,488,150,175,325,139,158,297,198,281,479,2149,1972,4121,376,285,661,1458,1049,2507,506,365,871,391,187,578,67,31,98,0,0,0,0,0,0
CED197,57,55,112,0,0,0,3,3,6,0,0,0,3,0,3,3,0,3,4,5,9,10,3,13,9,18,27,13,14,27,12,13,25,0,0,0,55,55,110,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,37,65,27,19,46,41,43,84,13,8,21,48,53,101,0,0,0,6,0,6,0,0,0,0,0,0,4,0,4,20,12,32,3,3,6,7,12,19,6,11,17,7,7,14,0,0,0,0,0,0,1000,1099,2099
