region_id,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW_,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW_,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW_,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW_,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW_,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW_,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW_,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW_,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW_,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW_,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW_,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW_,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW_,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW_,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW_,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW_,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW_,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW_,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW_,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW_,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW_,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW_,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW_,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW_,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW_,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW_,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW_,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW_,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
CED111,1841,416,52,22,1686,565,4582,1045,561,116,54,926,306,3008,1682,1602,395,246,1129,558,5612,1937,2331,796,467,1227,626,7384,2254,3155,1077,549,1736,668,9439,2135,3190,1290,734,2208,655,10212,912,1695,1087,911,1859,737,7201,403,663,490,484,1344,652,4036,114,143,94,84,623,267,1325,12323,13756,5397,3551,12738,5034,52799,1828,599,86,53,1269,474,4309,833,860,311,324,481,198,3007,767,1739,1075,1579,542,320,6022,716,2537,1969,2064,621,413,8320,1090,3663,2491,1729,1003,507,10483,819,2965,2356,2056,1308,553,10057,362,1272,1452,1937,1510,770,7303,320,637,606,796,1379,821,4559,186,225,143,135,1106,462,2257,6921,14497,10489,10673,9219,4518,56317,3669,1015,138,75,2955,1039,8891,1878,1421,427,378,1407,504,6015,2449,3341,1470,1825,1671,878,11634,2653,4868,2765,2531,1848,1039,15704,3344,6818,3568,2278,2739,1175,19922,2954,6155,3646,2790,3516,1208,20269,1274,2967,2539,2848,3369,1507,14504,723,1300,1096,1280,2723,1473,8595,300,368,237,219
CED112,2124,314,37,18,2024,501,5018,2348,841,108,43,2326,414,6080,3352,2547,486,179,2188,624,9376,2902,3326,923,346,1552,559,9608,2888,3426,910,323,1741,581,9869,1976,2545,825,422,1746,537,8051,809,1427,783,549,1376,470,5414,406,612,412,378,1089,528,3425,132,173,83,90,527,211,1216,16937,15211,4567,2348,14569,4425,58057,2294,502,57,37,1457,388,4735,2198,1299,260,143,1339,331,5570,1895,2912,1322,1482,992,413,9016,972,3100,2421,2411,683,419,10006,1061,3487,2538,1642,859,451,10038,779,2553,1969,1560,1076,452,8389,366,1178,1230,1393,1154,529,5850,366,706,543,679,1405,784,4483,208,261,144,111,1172,334,2230,10139,15998,10484,9458,10137,4101,60317,4418,816,94,55,3481,889,9753,4546,2140,368,186,3665,745,11650,5247,5459,1808,1661,3180,1037,18392,3874,6426,3344,2757,2235,978,19614,3949,6913,3448,1965,2600,1032,19907,2755,5098,2794,1982,2822,989,16440,1175,2605,2013,1942,2530,999,11264,772,1318,955,1057,2494,1312,7908,340,434,227,201
CED113,2029,347,41,17,2017,566,5017,1496,599,97,52,1413,259,3916,2484,2137,459,192,1408,488,7168,2629,2883,796,333,1467,571,8679,2558,2928,816,350,1636,601,8889,1843,2317,809,440,1888,597,7894,778,1326,852,568,1501,599,5624,367,612,416,380,1193,592,3560,98,165,83,76,596,299,1317,14282,13314,4369,2408,13119,4572,52064,2162,491,80,35,1555,483,4806,1278,978,294,242,753,242,3787,1217,2309,1387,1855,624,388,7780,734,2859,2362,2504,649,476,9584,888,3347,2302,1653,906,532,9628,719,2378,1937,1700,1173,477,8384,362,1094,1284,1362,1418,749,6269,328,688,573,617,1528,940,4674,200,249,127,111,1265,554,2506,7888,14393,10346,10079,9871,4841,57418,4191,838,121,52,3572,1049,9823,2774,1577,391,294,2166,501,7703,3701,4446,1846,2047,2032,876,14948,3363,5742,3158,2837,2116,1047,18263,3446,6275,3118,2003,2542,1133,18517,2562,4695,2746,2140,3061,1074,16278,1140,2420,2136,1930,2919,1348,11893,695,1300,989,997,2721,1532,8234,298,414,210,187
CED114,1875,351,34,11,1637,572,4480,1241,569,88,47,987,301,3233,2125,1869,471,185,1226,565,6441,2544,3017,812,342,1288,704,8707,2673,3515,992,468,1680,804,10132,2244,3214,1174,665,1963,761,10021,1021,1780,1039,773,1643,708,6964,412,710,417,417,1032,593,3581,113,136,77,69,407,222,1024,14248,15161,5104,2977,11863,5230,54583,1882,523,73,40,1080,449,4047,921,852,268,221,493,194,2949,1069,2199,1127,1433,565,462,6855,842,2949,2184,2034,549,522,9080,1110,3885,2427,1550,822,564,10358,834,2939,2350,1961,1181,601,9866,353,1260,1545,1749,1150,666,6723,301,639,546,668,1056,739,3949,188,185,132,122,844,382,1853,7500,15431,10652,9778,7740,4579,55680,3757,874,107,51,2717,1021,8527,2162,1421,356,268,1480,495,6182,3194,4068,1598,1618,1791,1027,13296,3386,5966,2996,2376,1837,1226,17787,3783,7400,3419,2018,2502,1368,20490,3078,6153,3524,2626,3144,1362,19887,1374,3040,2584,2522,2793,1374,13687,713,1349,963,1085,2088,1332,7530,301,321,209,191
CED115,1807,355,51,24,1901,587,4725,1313,649,112,61,1117,335,3587,2312,1904,405,203,1416,527,6767,2360,2546,699,321,1453,586,7965,2640,2918,744,338,2055,673,9368,2234,2624,768,474,2607,757,9464,989,1463,757,611,2064,817,6701,417,636,412,429,1312,743,3949,93,124,65,67,498,261,1108,14165,13219,4013,2528,14423,5286,53634,1816,550,103,56,1361,494,4380,1077,1141,284,295,622,257,3676,921,2172,1187,1673,663,377,6993,660,2453,2002,2116,693,450,8374,875,3235,2352,1717,975,545,9699,647,2476,2071,1918,1317,624,9053,333,1045,1287,1668,1566,855,6754,313,614,537,750,1413,925,4552,154,196,123,105,990,493,2061,6796,13882,9946,10298,9600,5020,55542,3623,905,154,80,3262,1081,9105,2390,1790,396,356,1739,592,7263,3233,4076,1592,1876,2079,904,13760,3020,4999,2701,2437,2146,1036,16339,3515,6153,3096,2055,3030,1218,19067,2881,5100,2839,2392,3924,1381,18517,1322,2508,2044,2279,3630,1672,13455,730,1250,949,1179,2725,1668,8501,247,320,188,172
CED116,1730,459,64,41,3080,868,6242,1502,542,94,54,2682,487,5361,2619,1547,322,184,4080,855,9607,2181,1897,484,320,3897,879,9658,2549,2175,560,364,4217,1007,10872,1623,1498,490,311,2985,738,7645,652,724,357,259,1704,511,4207,295,318,174,141,1020,402,2350,55,49,20,23,309,132,588,13206,9209,2565,1697,23974,5879,56530,1821,759,110,65,2312,679,5746,1606,997,311,223,1794,429,5360,1727,2253,1106,1487,3023,847,10443,1080,2189,1570,2058,3160,937,10994,1143,2544,1828,1962,2758,889,11124,833,1621,1231,1327,2193,705,7910,373,743,582,699,1532,592,4521,325,374,276,278,1275,484,3012,88,84,35,44,589,195,1035,8996,11564,7049,8143,18636,5757,60145,3551,1218,174,106,5392,1547,11988,3108,1539,405,277,4476,916,10721,4346,3800,1428,1671,7103,1702,20050,3261,4086,2054,2378,7057,1816,20652,3692,4719,2388,2326,6975,1896,21996,2456,3119,1721,1638,5178,1443,15555,1025,1467,939,958,3236,1103,8728,620,692,450,419,2295,886,5362,143,133,55,67
CED117,1793,314,40,23,1761,604,4535,1195,521,72,44,1146,342,3320,1852,1674,383,157,1129,614,5809,2090,2594,710,388,1230,557,7569,2375,3161,913,400,1563,694,9106,1909,2868,1134,674,2019,622,9226,963,1794,1225,963,1964,731,7640,430,805,597,581,1327,747,4487,124,165,83,94,533,273,1272,12731,13896,5157,3324,12672,5184,52964,1891,456,76,35,1273,472,4203,964,797,245,223,560,209,2998,772,1794,1049,1486,489,321,5911,611,2444,2029,2122,586,387,8179,898,3326,2432,1735,792,524,9707,764,2755,2312,2107,1236,563,9737,366,1347,1704,1991,1596,774,7778,355,738,700,894,1474,916,5077,186,209,120,97,1026,433,2071,6807,13866,10667,10690,9032,4599,55661,3684,770,116,58,3034,1076,8738,2159,1318,317,267,1706,551,6318,2624,3468,1432,1643,1618,935,11720,2701,5038,2739,2510,1816,944,15748,3273,6487,3345,2135,2355,1218,18813,2673,5623,3446,2781,3255,1185,18963,1329,3141,2929,2954,3560,1505,15418,785,1543,1297,1475,2801,1663,9564,310,374,203,191
CED118,1262,185,13,17,1197,395,3069,1993,755,107,34,1630,570,5089,5520,3539,477,174,3123,1300,14133,4360,4356,964,288,2211,1066,13245,2780,3258,797,237,2024,812,9908,1731,2080,560,217,1773,623,6984,727,905,383,241,1387,522,4165,415,470,251,169,1092,465,2862,91,94,34,26,446,168,859,18879,15642,3586,1403,14883,5921,60314,1258,303,39,14,961,319,2894,2276,1303,172,78,1198,417,5444,4839,4812,1267,1137,1950,1070,15075,2591,4569,2350,2167,1218,904,13799,1648,3650,1883,1080,1144,656,10061,1055,2464,1268,826,1161,571,7345,480,1087,764,657,1041,493,4522,340,573,388,346,1173,504,3324,157,163,70,52,976,355,1773,14644,18924,8201,6357,10822,5289,64237,2520,488,52,31,2158,714,5963,4269,2058,279,112,2828,987,10533,10359,8351,1744,1311,5073,2370,29208,6951,8925,3314,2455,3429,1970,27044,4428,6908,2680,1317,3168,1468,19969,2786,4544,1828,1043,2934,1194,14329,1207,1992,1147,898,2428,1015,8687,755,1043,639,515,2265,969,6186,248,257,104,78
CED119,1845,382,44,17,2098,567,4953,1858,635,75,54,2020,440,5082,4330,3299,676,215,3204,983,12707,3738,4113,973,337,2595,819,12575,2654,3145,753,344,2272,662,9830,1898,2084,608,312,1989,485,7376,661,918,461,345,1280,421,4086,248,337,200,172,734,327,2018,41,35,24,28,229,97,454,17273,14948,3814,1824,16421,4801,59081,1985,587,54,33,1605,437,4701,1752,1055,277,195,1204,263,4746,2139,3911,2139,2585,1943,639,13356,1121,3702,2699,2837,1461,502,12322,942,3068,2195,1707,1364,484,9760,759,2126,1542,1467,1300,451,7645,337,774,759,797,982,403,4052,225,410,293,326,880,438,2572,95,97,63,52,523,238,1068,9355,15730,10021,9999,11262,3855,60222,3830,969,98,50,3703,1004,9654,3610,1690,352,249,3224,703,9828,6469,7210,2815,2800,5147,1622,26063,4859,7815,3672,3174,4056,1321,24897,3596,6213,2948,2051,3636,1146,19590,2657,4210,2150,1779,3289,936,15021,998,1692,1220,1142,2262,824,8138,473,747,493,498,1614,765,4590,136,132,87,80
CED120,2045,291,30,26,2436,485,5313,1889,528,63,41,2248,297,5066,3117,2246,398,160,2397,582,8900,3051,3310,803,317,1901,508,9890,3031,3358,856,302,1920,559,10026,2187,2704,711,311,1922,507,8342,718,1215,635,442,1270,360,4640,250,412,266,255,717,288,2188,67,101,35,52,296,104,655,16355,14165,3797,1906,15107,3690,55020,2194,468,65,29,1728,450,4934,1862,825,182,147,1327,229,4572,1743,2677,1336,1661,1258,518,9193,880,3238,2524,2558,985,478,10663,906,3534,2662,1934,1049,496,10581,777,2630,1864,1589,1125,434,8419,309,894,990,1120,935,368,4616,252,404,358,437,898,435,2784,113,143,60,67,639,154,1176,9036,14813,10041,9542,9944,3562,56938,4239,759,95,55,4164,935,10247,3751,1353,245,188,3575,526,9638,4860,4923,1734,1821,3655,1100,18093,3931,6548,3327,2875,2886,986,20553,3937,6892,3518,2236,2969,1055,20607,2964,5334,2575,1900,3047,941,16761,1027,2109,1625,1562,2205,728,9256,502,816,624,692,1615,723,4972,180,244,95,119
CED121,1889,412,42,22,1873,598,4836,1260,576,93,36,1240,341,3546,2068,1775,477,209,1229,602,6360,2560,2987,855,396,1497,742,9037,2720,3344,977,449,1894,749,10133,2148,2869,1033,638,2223,719,9630,1033,1571,920,767,1752,728,6771,394,577,354,363,1039,586,3313,73,91,64,60,391,178,857,14145,14202,4815,2940,13138,5243,54483,1884,596,96,63,1330,531,4500,1058,893,278,274,607,196,3306,838,1952,1269,1734,549,373,6715,682,2877,2449,2544,649,484,9685,790,3375,2550,1972,851,482,10020,711,2649,2249,2258,1112,543,9522,348,1159,1315,1685,1301,685,6493,278,544,544,673,1080,732,3851,141,189,113,99,849,315,1706,6730,14234,10863,11302,8328,4341,55798,3773,1008,138,85,3203,1129,9336,2318,1469,371,310,1847,537,6852,2906,3727,1746,1943,1778,975,13075,3242,5864,3304,2940,2146,1226,18722,3510,6719,3527,2421,2745,1231,20153,2859,5518,3282,2896,3335,1262,19152,1381,2730,2235,2452,3053,1413,13264,672,1121,898,1036,2119,1318,7164,214,280,177,159
CED122,1766,373,30,16,2066,626,4877,1534,739,122,63,1564,393,4415,2879,2612,541,284,1819,845,8980,2690,3057,788,360,1749,847,9491,2491,3067,824,377,1898,784,9441,1838,2308,773,497,2220,727,8363,689,1061,677,607,1425,585,5044,267,398,252,297,877,445,2536,50,83,38,44,377,131,723,14204,13698,4045,2545,13995,5383,53870,1861,593,112,61,1552,521,4700,1205,1159,406,410,748,236,4164,1119,2452,1523,2405,703,438,8640,704,2778,2247,2571,735,504,9539,718,2958,2255,1948,900,505,9284,593,1960,1848,2044,1143,549,8137,262,796,953,1331,1092,583,5017,269,472,341,546,1149,660,3437,143,165,65,77,875,216,1541,6874,13333,9750,11393,8897,4212,54459,3627,966,142,77,3618,1147,9577,2739,1898,528,473,2312,629,8579,3998,5064,2064,2689,2522,1283,17620,3394,5835,3035,2931,2484,1351,19030,3209,6025,3079,2325,2798,1289,18725,2431,4268,2621,2541,3363,1276,16500,951,1857,1630,1938,2517,1168,10061,536,870,593,843,2026,1105,5973,193,248,103,121
CED123,1519,243,22,18,2043,618,4463,2602,902,108,37,3211,927,7787,5475,2899,384,142,3779,1682,14361,3984,3367,652,271,2329,1306,11909,2931,2814,638,248,2084,1002,9717,1950,1967,532,266,1957,838,7510,898,1125,444,273,1633,690,5063,466,594,276,203,1121,544,3204,118,135,66,50,478,193,1040,19943,14046,3122,1508,18635,7800,65054,1658,402,46,15,1655,471,4247,2778,1382,174,104,2383,660,7481,4584,4122,1132,1202,2348,1142,14530,2071,3753,2185,2127,1211,916,12263,1401,3229,1980,1209,1227,706,9752,1060,2333,1438,1050,1341,690,7912,507,1273,1026,863,1287,696,5652,430,731,516,464,1284,708,4133,221,260,113,78,977,316,1965,14710,17485,8610,7112,13713,6305,67935,3177,645,68,33,3698,1089,8710,5380,2284,282,141,5594,1587,15268,10059,7021,1516,1344,6127,2824,28891,6055,7120,2837,2398,3540,2222,24172,4332,6043,2618,1457,3311,1708,19469,3010,4300,1970,1316,3298,1528,15422,1405,2398,1470,1136,2920,1386,10715,896,1325,792,667,2405,1252,7337,339,395,179,128
CED124,1951,400,38,32,2251,603,5275,1886,735,113,52,2061,580,5427,3706,2924,565,270,2495,799,10759,3108,3395,811,331,2099,716,10460,2585,3022,764,300,2096,689,9456,1952,2415,721,404,2198,631,8321,695,1003,539,473,1302,546,4558,234,331,170,192,651,376,1954,61,63,28,29,212,131,524,16178,14288,3749,2083,15365,5071,56734,2167,641,99,60,1714,550,5231,1782,1351,378,336,1183,365,5395,1845,3492,1809,2370,1241,700,11457,1018,3205,2382,2518,1050,677,10850,897,3281,2274,1787,1139,619,9997,688,2365,1850,1804,1311,579,8597,307,813,807,1030,1087,539,4583,228,351,302,343,821,497,2542,130,116,78,55,532,279,1190,9062,15615,9979,10303,10078,4805,59842,4118,1041,137,92,3965,1153,10506,3668,2086,491,388,3244,945,10822,5551,6416,2374,2640,3736,1499,22216,4126,6600,3193,2849,3149,1393,21310,3482,6303,3038,2087,3235,1308,19453,2640,4780,2571,2208,3509,1210,16918,1002,1816,1346,1503,2389,1085,9141,462,682,472,535,1472,873,4496,191,179,106,84
CED125,1644,328,39,18,1585,475,4089,884,458,102,43,835,235,2557,1497,1433,363,196,880,319,4688,1851,2253,736,397,1138,439,6814,2169,2919,935,448,1536,543,8550,2036,2809,1165,668,1969,645,9292,1043,1906,1243,998,1959,718,7867,449,872,599,573,1461,762,4716,130,185,103,105,608,306,1437,11703,13163,5285,3446,11971,4442,50010,1693,425,66,50,1169,410,3813,683,737,252,271,411,127,2481,719,1541,987,1287,416,213,5163,669,2351,1836,1986,536,333,7711,955,3348,2372,1548,808,441,9472,787,2759,2275,2061,1250,528,9660,426,1443,1811,2215,1593,762,8250,374,767,729,932,1634,984,5420,212,235,133,147,1229,501,2457,6518,13606,10461,10497,9046,4299,54427,3337,753,105,68,2754,885,7902,1567,1195,354,314,1246,362,5038,2216,2974,1350,1483,1296,532,9851,2520,4604,2572,2383,1674,772,14525,3124,6267,3307,1996,2344,984,18022,2823,5568,3440,2729,3219,1173,18952,1469,3349,3054,3213,3552,1480,16117,823,1639,1328,1505,3095,1746,10136,342,420,236,252
CED126,2020,384,51,34,2389,673,5551,1734,565,98,47,1997,349,4790,3240,2438,494,217,2272,595,9256,3091,3196,751,321,1891,593,9843,2623,2895,697,287,1864,614,8980,1896,2340,673,393,1931,559,7792,630,977,507,362,1191,440,4107,222,318,175,197,596,254,1762,52,56,19,28,246,93,494,15508,13169,3465,1886,14377,4170,52575,2188,639,84,62,1674,559,5206,1703,1048,352,257,1146,315,4821,1555,2953,1719,1953,1141,524,9845,889,3147,2380,2591,1016,525,10548,928,3147,2299,1709,1046,585,9714,746,2231,1769,1598,1217,555,8116,250,806,848,915,899,429,4147,213,350,245,287,787,354,2236,107,96,60,37,581,143,1024,8579,14417,9756,9409,9507,3989,55657,4208,1023,135,96,4063,1232,10757,3437,1613,450,304,3143,664,9611,4795,5391,2213,2170,3413,1119,19101,3980,6343,3131,2912,2907,1118,20391,3551,6042,2996,1996,2910,1199,18694,2642,4571,2442,1991,3148,1114,15908,880,1783,1355,1277,2090,869,8254,435,668,420,484,1383,608,3998,159,152,79,65
CED127,1847,174,18,3,1799,465,4306,1604,351,42,24,1425,227,3673,3009,1767,268,82,1646,426,7198,3655,3511,774,246,1398,527,10111,3346,3542,811,243,1420,529,9891,2486,2829,723,270,1474,463,8245,1214,1862,798,420,1278,408,5980,433,736,447,280,933,366,3195,144,238,90,91,657,212,1432,17738,15010,3971,1659,12030,3623,54031,1944,259,25,11,1300,339,3878,1637,620,93,44,817,165,3376,1968,2364,926,1006,792,355,7411,1246,3426,2632,2723,601,477,11105,1183,3936,2645,1567,647,393,10371,1011,3102,2081,1230,818,414,8656,424,1563,1648,1255,941,449,6280,370,786,694,655,1152,566,4223,264,332,157,127,1295,476,2651,10047,16388,10901,8618,8363,3634,57951,3791,433,43,14,3099,804,8184,3241,971,135,68,2242,392,7049,4977,4131,1194,1088,2438,781,14609,4901,6937,3406,2969,1999,1004,21216,4529,7478,3456,1810,2067,922,20262,3497,5931,2804,1500,2292,877,16901,1638,3425,2446,1675,2219,857,12260,803,1522,1141,935,2085,932,7418,408,570,247,218
CED128,2276,390,36,20,1809,494,5025,1731,607,76,48,1499,280,4241,2533,2136,523,175,1331,428,7126,2697,3374,895,383,1276,594,9219,2796,3707,1001,393,1446,664,10007,2149,3202,1110,475,1559,610,9105,794,1432,839,619,1150,494,5328,298,489,321,308,722,340,2478,83,92,48,51,335,159,768,15357,15429,4849,2472,11127,4063,53297,2258,543,64,29,1322,470,4686,1510,1025,239,217,733,217,3941,1187,2190,1261,1743,498,324,7203,814,3170,2507,2664,420,511,10086,1011,3886,2861,1867,625,569,10819,890,3098,2258,1855,840,533,9474,340,1234,1341,1443,889,499,5746,242,558,449,535,873,499,3156,153,167,105,94,809,323,1651,8405,15871,11085,10447,7009,3945,56762,4534,933,100,49,3131,964,9711,3241,1632,315,265,2232,497,8182,3720,4326,1784,1918,1829,752,14329,3511,6544,3402,3047,1696,1105,19305,3807,7593,3862,2260,2071,1233,20826,3039,6300,3368,2330,2399,1143,18579,1134,2666,2180,2062,2039,993,11074,540,1047,770,843,1595,839,5634,236,259,153,145
CED129,1744,347,39,33,2861,648,5672,1628,543,88,47,2708,372,5386,2911,1909,356,178,3767,598,9719,2552,2278,530,290,3193,608,9451,2552,2561,633,280,3201,623,9850,1953,2091,614,335,2822,558,8373,780,1005,461,350,1734,470,4800,301,370,203,180,923,371,2348,57,55,27,28,280,92,539,14478,11159,2951,1721,21489,4340,56138,1973,626,106,39,2024,533,5301,1800,968,244,211,1730,287,5240,1709,2442,1240,1710,2329,562,9992,931,2436,1825,2148,1999,590,9929,990,2918,2107,2009,1987,572,10583,781,1982,1612,1657,2021,554,8607,422,877,754,892,1381,513,4839,280,421,333,295,1039,436,2804,78,84,52,39,475,199,927,8964,12754,8273,9000,14985,4246,58222,3717,973,145,72,4885,1181,10973,3428,1511,332,258,4438,659,10626,4620,4351,1596,1888,6096,1160,19711,3483,4714,2355,2438,5192,1198,19380,3542,5479,2740,2289,5188,1195,20433,2734,4073,2226,1992,4843,1112,16980,1202,1882,1215,1242,3115,983,9639,581,791,536,475,1962,807,5152,135,139,79,67
CED130,2146,309,34,9,2114,408,5020,1793,434,50,19,1760,176,4232,2812,1891,327,119,1801,334,7284,3550,3713,848,272,1697,406,10486,3113,3484,762,242,1697,358,9656,2202,2611,788,292,1581,293,7767,905,1461,719,406,1120,281,4892,270,454,292,215,562,243,2036,65,80,38,47,322,134,686,16856,14437,3858,1621,12654,2633,52059,2262,428,38,8,1553,325,4614,1951,738,113,61,1129,155,4147,1800,2410,1113,1448,926,285,7982,1001,3496,2839,3040,868,337,11581,908,3447,2621,1785,880,316,9957,740,2689,2096,1593,893,322,8333,343,1102,1177,1230,704,315,4871,252,452,396,381,708,368,2557,182,156,82,63,761,357,1601,9439,14918,10475,9609,8422,2780,55643,4408,737,72,17,3667,733,9634,3744,1172,163,80,2889,331,8379,4612,4301,1440,1567,2727,619,15266,4551,7209,3687,3312,2565,743,22067,4021,6931,3383,2027,2577,674,19613,2942,5300,2884,1885,2474,615,16100,1248,2563,1896,1636,1824,596,9763,522,906,688,596,1270,611,4593,247,236,120,110
