region_id,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ag_For_Fshg_15_19,F_Ag_For_Fshg_20_24,F_Ag_For_Fshg_25_34,F_Ag_For_Fshg_35_44,F_Ag_For_Fshg_45_54,F_Ag_For_Fshg_55_64,F_Ag_For_Fshg_65_74,F_Ag_For_Fshg_75_84,F_Ag_For_Fshg_85ov,F_Ag_For_Fshg_Tot,F_Mining_15_19,F_Mining_20_24,F_Mining_25_34,F_Mining_35_44,F_Mining_45_54,F_Mining_55_64,F_Mining_65_74,F_Mining_75_84,F_Mining_85ov,F_Mining_Tot,F_Manufact_15_19,F_Manufact_20_24,F_Manufact_25_34,F_Manufact_35_44,F_Manufact_45_54,F_Manufact_55_64,F_Manufact_65_74,F_Manufact_75_84,F_Manufact_85ov,F_Manufact_Tot,F_El_Gas_Wt_Waste_15_19,F_El_Gas_Wt_Waste_20_24,F_El_Gas_Wt_Waste_25_34,F_El_Gas_Wt_Waste_35_44,F_El_Gas_Wt_Waste_45_54,F_El_Gas_Wt_Waste_55_64,F_El_Gas_Wt_Waste_65_74,F_El_Gas_Wt_Waste_75_84,F_El_Gas_Wt_Waste_85ov,F_El_Gas_Wt_Waste_Tot,F_Constru_15_19,F_Constru_20_24,F_Constru_25_34,F_Constru_35_44,F_Constru_45_54,F_Constru_55_64,F_Constru_65_74,F_Constru_75_84,F_Constru_85ov,F_Constru_Tot,F_WhlesaleTde_15_19,F_WhlesaleTde_20_24,F_WhlesaleTde_25_34,F_WhlesaleTde_35_44,F_WhlesaleTde_45_54,F_WhlesaleTde_55_64,F_WhlesaleTde_65_74,F_WhlesaleTde_75_84,F_WhlesaleTde_85ov,F_WhlesaleTde_Tot,F_RetTde_15_19,F_RetTde_20_24,F_RetTde_25_34,F_RetTde_35_44,F_RetTde_45_54,F_RetTde_55_64,F_RetTde_65_74,F_RetTde_75_84,F_RetTde_85ov,F_RetTde_Tot,F_Accom_food_15_19,F_Accom_food_20_24,F_Accom_food_25_34,F_Accom_food_35_44,F_Accom_food_45_54,F_Accom_food_55_64,F_Accom_food_65_74,F_Accom_food_75_84,F_Accom_food_85ov,F_Accom_food_Tot,F_Trans_post_wrehsg_15_19,F_Trans_post_wrehsg_20_24,F_Trans_post_wrehsg_25_34,F_Trans_post_wrehsg_35_44,F_Trans_post_wrehsg_45_54,F_Trans_post_wrehsg_55_64,F_Trans_post_wrehsg_65_74,F_Trans_post_wrehsg_75_84,F_Trans_post_wrehsg_85ov,F_Trans_post_wrehsg_Tot,F_Info_media_teleco_15_19,F_Info_media_teleco_20_24,F_Info_media_teleco_25_34,F_Info_media_teleco_35_44,F_Info_media_teleco_45_54,F_Info_media_teleco_55_64,F_Info_media_teleco_65_74,F_Info_media_teleco_75_84,F_Info_media_teleco_85ov,F_Info_media_teleco_Tot,F_Fin_Insur_15_19,F_Fin_Insur_20_24,F_Fin_Insur_25_34,F_Fin_Insur_35_44,F_Fin_Insur_45_54,F_Fin_Insur_55_64,F_Fin_Insur_65_74,F_Fin_Insur_75_84,F_Fin_Insur_85ov,F_Fin_Insur_Tot,F_RtnHir_REst_15_19,F_RtnHir_REst_20_24,F_RtnHir_REst_25_34,F_RtnHir_REst_35_44,F_RtnHir_REst_45_54,F_RtnHir_REst_55_64,F_RtnHir_REst_65_74,F_RtnHir_REst_75_84,F_RtnHir_REst_85ov,F_RtnHir_REst_Tot,F_Pro_scien_tec_15_19,F_Pro_scien_tec_20_24,F_Pro_scien_tec_25_34,F_Pro_scien_tec_35_44,F_Pro_scien_tec_45_54,F_Pro_scien_tec_55_64,F_Pro_scien_tec_65_74,F_Pro_scien_tec_75_84,F_Pro_scien_tec_85ov,F_Pro_scien_tec_Tot,F_Admin_supp_15_19,F_Admin_supp_20_24,F_Admin_supp_25_34,F_Admin_supp_35_44,F_Admin_supp_45_54,F_Admin_supp_55_64,F_Admin_supp_65_74,F_Admin_supp_75_84,F_Admin_supp_85ov,F_Admin_supp_Tot,F_Public_admin_sfty_15_19,F_Public_admin_sfty_20_24,F_Public_admin_sfty_25_34,F_Public_admin_sfty_35_44,F_Public_admin_sfty_45_54,F_Public_admin_sfty_55_64,F_Public_admin_sfty_65_74,F_Public_admin_sfty_75_84,F_Public_admin_sfty_85ov,F_Public_admin_sfty_Tot,F_Educ_trng_15_19,F_Educ_trng_20_24,F_Educ_trng_25_34,F_Educ_trng_35_44,F_Educ_trng_45_54,F_Educ_trng_55_64,F_Educ_trng_65_74,F_Educ_trng_75_84,F_Educ_trng_85ov,F_Educ_trng_Tot,F_HlthCare_SocAs_15_19,F_HlthCare_SocAs_20_24,F_HlthCare_SocAs_25_34,F_HlthCare_SocAs_35_44,F_HlthCare_SocAs_45_54,F_HlthCare_SocAs_55_64,F_HlthCare_SocAs_65_74,F_HlthCare_SocAs_75_84,F_HlthCare_SocAs_85ov,F_HlthCare_SocAs_Tot,F_Art_recn_15_19,F_Art_recn_20_24,F_Art_recn_25_34,F_Art_recn_35_44,F_Art_recn_45_54,F_Art_recn_55_64,F_Art_recn_65_74,F_Art_recn_75_84,F_Art_recn_85ov,F_Art_recn_Tot,F_Oth_scs_15_19,F_Oth_scs_20_24,F_Oth_scs_25_34,F_Oth_scs_35_44,F_Oth_scs_45_54,F_Oth_scs_55_64,F_Oth_scs_65_74,F_Oth_scs_75_84,F_Oth_scs_85ov,F_Oth_scs_Tot
CED111,1743,1823,3883,5400,6483,5259,996,178,15,25780,6,30,72,127,177,165,112,19,5,713,0,0,3,4,8,3,0,0,0,18,36,34,78,133,192,123,26,0,0,622,3,3,10,14,26,16,0,0,0,72,7,31,100,134,170,98,12,0,0,552,11,19,65,100,114,51,13,4,0,377,704,402,571,723,889,559,62,9,0,3919,626,370,368,490,606,328,43,7,0,2838,15,19,41,93,120,73,16,4,0,381,13,31,53,62,43,27,3,0,0,232,18,43,115,149,187,72,9,0,0,593,32,28,79,112,116,74,11,4,0,456,18,68,159,279,307,195,42,3,0,1071,20,34,113,188,232,150,17,0,0,754,13,47,249,399,424,236,7,0,0,1375,35,93,394,807,1078,649,74,3,0,3133,114,242,716,1311,2149,1313,135,5,0,5985,26,30,42,56,86,47,7,0,0,294,66,74,132,183,207,116,18,5,0,801
CED112,1851,3563,7162,7967,7999,4977,912,101,7,34539,0,4,8,19,7,7,4,3,0,52,0,10,44,29,20,8,0,0,0,111,63,96,193,286,242,128,19,0,0,1027,0,9,28,37,38,13,0,0,3,128,15,27,99,157,131,71,10,3,0,513,13,54,106,137,143,71,10,0,0,534,528,641,601,624,698,345,52,5,3,3497,807,639,364,290,357,143,26,4,0,2630,18,51,124,178,147,74,10,3,0,605,9,60,102,112,69,43,5,0,0,400,13,165,451,486,327,148,14,0,0,1604,43,74,121,128,117,59,6,3,0,551,55,181,434,468,379,204,31,3,3,1758,31,128,232,251,260,148,23,0,0,1073,13,87,513,633,552,252,22,3,0,2075,105,316,1046,1266,1582,1017,96,3,0,5431,160,581,1271,1613,1906,1098,125,8,0,6762,54,91,93,80,98,47,17,0,0,480,74,155,257,273,232,125,31,3,0,1150
CED113,1999,2833,5790,7107,7041,4688,920,90,10,30478,4,4,13,30,30,24,17,0,0,122,0,4,3,4,0,3,0,0,0,14,69,109,234,421,373,203,32,4,0,1445,6,12,20,39,19,17,0,0,0,113,16,32,126,177,176,112,14,0,0,653,22,45,129,177,208,106,12,0,0,699,765,608,720,886,946,487,70,3,0,4485,829,397,319,404,384,176,18,6,0,2533,5,15,54,92,148,87,17,0,0,418,29,48,79,77,94,42,4,0,0,373,25,106,258,299,248,113,9,0,0,1058,38,56,117,127,107,51,9,3,0,508,34,126,332,364,278,204,35,3,0,1376,26,96,193,244,273,161,27,0,0,1020,11,55,396,471,414,204,13,0,0,1564,47,161,572,705,820,500,62,6,0,2873,127,438,1008,1521,1953,1204,126,10,0,6387,46,45,67,82,68,33,9,0,0,350,68,126,221,309,214,133,12,4,0,1087
CED114,1970,2458,5216,7065,7908,5820,1422,223,18,32100,7,20,46,99,142,191,116,41,6,668,0,0,3,3,4,3,0,0,0,13,88,68,143,205,258,138,24,3,0,927,7,7,42,56,70,21,3,0,0,206,15,35,100,181,180,103,14,0,0,628,19,36,60,106,123,85,9,0,0,438,744,364,534,746,854,556,91,5,3,3897,569,312,502,555,696,423,66,5,0,3128,7,34,81,112,156,117,22,9,0,538,17,37,69,94,100,53,10,0,0,380,20,67,133,149,153,76,5,0,0,603,42,69,97,116,112,105,17,3,0,561,40,123,318,415,394,280,55,4,0,1629,19,47,138,233,266,164,30,4,0,901,46,251,1033,1377,1281,477,36,4,0,4505,29,97,410,757,980,636,76,0,0,2985,124,302,714,1141,1710,1124,134,6,0,5255,42,46,114,132,114,71,16,0,0,535,87,127,167,213,207,138,16,3,0,958
CED115,1969,2638,5442,6463,7454,6022,1637,310,31,31966,53,82,163,316,432,410,257,66,12,1791,0,12,17,15,12,9,0,0,0,65,107,103,197,319,380,205,31,0,0,1342,0,5,21,45,37,17,3,0,0,128,13,30,85,133,133,84,14,0,0,492,24,31,77,110,116,83,17,0,0,458,713,507,609,731,809,482,65,7,0,3923,579,411,425,536,577,403,82,7,6,3026,14,30,51,126,168,120,30,3,0,542,22,34,55,52,49,26,11,0,0,249,18,64,155,186,175,67,13,0,0,678,20,33,60,58,64,57,9,3,0,304,29,89,227,237,247,150,51,0,0,1030,19,34,116,167,237,172,24,0,0,769,32,98,322,510,526,278,30,0,0,1796,35,180,617,829,1034,568,79,9,0,3351,109,403,1016,1271,1890,1203,152,7,0,6051,46,31,51,53,67,34,4,0,0,286,65,122,168,200,192,109,28,3,0,887
CED116,1265,3245,7059,7061,7520,3942,544,48,5,30689,0,5,21,39,44,25,0,0,0,134,0,0,3,4,3,3,0,0,0,13,28,161,512,936,1110,411,12,0,0,3170,3,7,30,24,20,10,3,0,0,97,7,46,115,116,131,45,9,0,0,469,26,107,267,255,293,104,8,0,0,1060,417,662,666,701,712,287,23,4,0,3472,433,310,287,313,339,161,15,0,0,1858,12,56,179,209,206,66,5,5,0,738,14,59,120,47,49,15,3,0,0,307,25,260,585,331,178,77,3,0,0,1459,8,46,95,58,55,21,4,0,0,287,32,187,361,207,160,60,9,0,0,1016,28,121,230,222,255,112,14,0,0,982,9,87,283,227,290,112,11,4,0,1023,46,190,353,361,395,193,22,0,0,1560,106,407,851,842,1008,598,73,3,0,3888,27,47,55,36,41,11,5,0,0,222,38,139,271,325,174,64,6,0,0,1017
CED117,1674,2333,4411,5986,6867,4897,1067,126,16,27377,8,13,22,28,52,60,54,10,0,247,3,3,11,13,3,5,0,0,0,38,88,56,122,185,235,121,22,0,0,829,0,4,11,20,20,5,0,0,0,60,12,33,86,150,144,104,19,3,0,551,7,23,61,99,77,60,10,5,0,342,682,413,570,720,831,511,62,6,0,3795,651,345,338,463,545,285,44,4,0,2675,5,25,62,77,112,83,21,0,0,385,18,20,44,54,48,32,3,3,0,222,11,52,142,212,225,95,11,3,0,751,38,60,78,114,112,82,11,3,0,498,34,66,203,322,274,190,45,3,0,1137,17,43,110,187,274,145,19,4,0,799,18,109,335,498,464,224,22,0,0,1670,39,143,456,746,1107,640,49,7,0,3187,100,360,808,1296,1947,1132,97,5,0,5745,27,49,55,102,94,53,7,0,0,387,73,126,152,190,174,122,16,0,0,853
CED118,798,3305,11381,10978,7749,4349,828,92,10,39490,0,6,7,0,6,3,3,0,0,25,0,4,10,7,10,3,0,0,0,34,30,93,401,345,335,163,23,0,0,1390,0,7,42,47,25,11,0,0,0,132,7,30,144,179,84,50,11,0,0,505,8,95,412,419,229,110,15,0,0,1288,277,660,999,619,465,292,58,7,0,3377,286,546,661,346,268,133,17,3,0,2260,9,54,242,228,212,92,9,0,0,846,20,178,715,635,318,131,13,0,0,2010,15,176,985,940,385,145,8,0,0,2654,25,60,184,161,113,40,7,3,0,593,33,386,1511,1360,765,284,47,3,0,4389,24,155,539,376,284,150,33,3,0,1564,8,110,734,853,662,368,41,3,0,2779,47,285,1246,1391,1332,838,107,3,3,5252,70,533,1753,1596,1521,924,145,8,3,6553,32,116,342,302,159,91,11,0,0,1053,53,170,383,346,256,150,14,4,0,1376
CED119,1637,3533,10760,10814,8181,5021,924,53,3,40926,0,10,14,30,44,30,3,4,0,135,0,3,6,3,4,0,0,0,0,16,54,143,590,761,643,335,28,0,0,2554,3,14,63,70,47,16,0,0,0,213,15,73,239,231,153,133,9,0,0,853,33,126,528,488,376,200,16,3,0,1770,584,641,1062,922,716,449,50,4,0,4428,532,320,332,286,254,129,20,0,0,1873,6,54,231,275,261,122,15,0,0,964,39,66,213,141,74,39,4,0,0,576,29,269,1003,682,414,225,6,0,0,2628,23,49,138,107,71,55,6,0,0,449,48,232,753,584,324,179,19,0,0,2139,23,108,340,278,248,132,18,0,0,1147,22,127,522,559,523,279,19,0,0,2051,62,230,931,1042,851,491,46,3,0,3656,134,490,1467,1720,1619,988,120,4,0,6542,39,62,92,79,50,34,7,0,0,363,55,141,304,255,200,104,11,3,0,1073
CED120,2118,3888,7539,8718,8646,5911,1112,53,10,37995,0,3,7,6,9,5,3,0,0,33,0,0,9,0,8,4,0,0,0,21,46,120,337,473,566,315,47,7,3,1914,0,0,35,60,48,19,0,0,0,162,15,40,136,210,203,128,12,0,0,744,24,95,269,375,346,191,27,0,0,1327,659,640,603,703,806,462,77,3,0,3953,621,356,245,236,254,151,18,3,0,1884,26,91,266,384,308,174,22,0,0,1271,22,76,147,97,94,39,11,0,0,486,26,182,596,626,493,233,16,0,0,2172,34,78,149,140,129,65,18,0,0,613,69,298,617,679,501,298,42,0,3,2507,35,130,268,283,253,152,22,0,0,1143,34,140,519,561,527,297,24,3,0,2105,79,278,796,1081,1391,866,95,0,3,4589,176,497,1038,1442,1612,965,132,4,0,5866,68,105,100,111,90,44,11,0,0,529,88,158,238,243,273,152,22,3,0,1177
CED121,2056,2684,5100,7462,8201,6208,1811,345,50,33917,31,65,139,262,326,441,268,87,8,1627,5,6,12,18,14,7,0,0,0,62,72,84,206,316,315,206,34,6,0,1239,3,6,19,50,32,16,0,0,0,126,24,38,133,211,178,99,16,4,0,703,25,56,102,197,169,74,17,0,0,640,613,431,620,840,898,488,81,9,0,3980,640,325,355,423,486,226,36,3,0,2494,16,35,84,181,175,125,24,4,0,644,18,28,30,60,60,44,4,0,0,244,12,71,154,229,174,86,17,0,0,743,31,55,91,107,103,61,9,3,0,460,49,141,295,448,391,252,48,3,0,1627,20,42,105,226,230,126,23,3,0,775,29,112,495,831,726,352,30,3,0,2578,57,151,536,866,1005,750,94,4,0,3463,142,396,759,1320,1818,1240,140,6,0,5821,28,48,67,75,66,51,13,3,0,351,106,108,199,249,178,144,20,3,0,1007
CED122,2233,3455,7378,7786,7505,5161,1044,168,15,34745,42,103,160,181,199,207,118,25,5,1040,15,134,388,301,161,33,11,0,0,1043,89,138,259,329,323,147,26,3,0,1314,10,19,54,62,54,12,3,0,0,214,20,51,133,188,149,83,10,0,0,634,18,58,101,116,120,64,6,3,0,486,749,554,821,882,851,418,48,3,0,4326,791,518,539,611,567,268,45,3,0,3342,18,31,78,134,151,113,18,0,0,543,13,22,42,31,48,18,3,0,0,177,21,83,178,191,134,52,6,0,0,665,43,71,102,115,99,33,6,3,0,472,45,127,342,335,232,139,21,5,3,1249,33,90,208,280,291,173,14,0,0,1089,15,73,277,313,329,152,12,0,0,1171,32,127,473,752,784,462,41,5,0,2676,114,371,840,1182,1518,868,90,7,0,4990,31,35,80,66,67,35,8,3,0,325,102,176,237,274,222,100,18,0,0,1129
CED123,1164,3721,10868,9568,7547,4665,1240,163,17,38953,0,5,3,10,6,8,0,0,0,32,3,0,12,14,4,5,0,0,0,38,36,109,339,319,290,175,28,3,0,1299,0,6,36,49,23,8,3,0,0,125,6,45,178,176,90,60,18,3,0,576,12,94,393,416,235,137,27,0,3,1317,390,744,828,625,567,376,88,6,0,3624,319,555,567,393,360,217,33,5,5,2454,24,110,387,443,347,171,13,3,0,1498,49,123,425,353,166,63,10,0,0,1189,15,162,1035,736,385,149,24,0,0,2506,28,95,253,155,128,71,26,7,0,763,50,368,1381,955,562,263,51,8,0,3638,17,137,502,395,271,132,27,3,0,1484,13,156,612,494,463,244,47,3,0,2032,73,317,1125,1088,1126,682,104,13,0,4528,104,535,1784,1608,1598,1088,219,14,0,6950,46,97,244,184,123,45,35,4,0,778,50,151,317,276,219,133,33,0,0,1179
CED124,2146,3937,8974,8830,7721,5557,977,61,15,38218,16,16,23,49,48,29,7,0,0,188,0,3,6,4,5,0,0,0,0,18,75,135,468,506,541,289,34,6,0,2054,0,12,55,91,65,33,0,0,0,256,24,77,208,247,196,115,12,4,0,883,37,138,351,336,298,142,17,0,0,1319,710,709,949,917,899,535,62,0,0,4781,745,438,382,305,329,180,13,0,0,2392,27,90,257,256,252,147,20,0,0,1049,24,53,99,64,61,33,6,4,0,344,45,275,631,452,348,155,13,0,0,1919,42,96,171,119,92,50,12,0,0,582,51,236,445,375,240,183,30,0,0,1560,36,146,308,257,243,141,17,0,0,1148,45,163,607,717,647,357,36,0,0,2572,63,248,849,914,912,555,78,0,0,3619,149,523,1314,1405,1495,1074,114,6,0,6080,45,76,98,94,88,51,9,0,0,461,120,180,291,251,222,119,12,0,0,1195
CED125,1581,1696,3517,5187,6148,4824,1142,191,20,24306,12,19,52,75,116,162,117,20,3,576,3,0,6,8,9,3,0,0,0,29,46,30,80,150,221,103,18,3,0,651,8,25,95,175,159,52,3,0,0,517,9,16,57,145,123,74,17,0,0,441,15,23,34,78,109,58,23,0,0,340,690,347,529,699,839,486,60,3,3,3656,560,277,302,415,519,266,43,6,0,2388,0,8,28,62,113,69,12,3,0,295,20,25,35,43,50,39,5,3,0,220,14,29,96,192,133,95,21,3,3,586,23,43,73,100,124,80,13,0,0,456,25,58,182,235,274,151,39,3,0,967,13,26,112,183,224,131,13,3,0,705,7,32,160,301,324,146,15,0,0,985,23,78,325,663,991,597,66,5,0,2748,103,307,740,1374,2064,1279,142,7,0,6016,23,18,48,54,59,32,8,0,0,242,55,66,144,212,203,116,19,3,0,818
CED126,2117,3615,7776,8496,7533,5414,969,80,6,36006,14,14,37,66,67,53,16,4,0,271,0,5,5,7,4,5,0,0,0,26,60,136,386,603,612,310,35,0,0,2142,3,14,33,58,44,20,3,0,0,175,10,77,174,229,183,109,8,0,0,790,29,120,250,270,304,137,16,7,0,1133,621,638,806,821,873,468,48,3,0,4278,704,368,327,295,283,147,13,0,0,2137,25,74,229,279,276,146,20,0,0,1049,36,77,92,77,42,43,3,0,0,370,20,157,444,399,288,140,11,0,0,1459,43,74,141,139,125,52,20,0,0,594,51,224,451,380,320,181,18,3,0,1628,42,114,280,276,274,161,9,0,0,1156,26,109,469,499,444,241,20,0,0,1808,61,259,931,1030,1019,676,75,0,0,4051,145,501,1135,1423,1499,920,114,3,0,5740,58,70,99,76,69,49,5,0,0,426,97,162,226,225,194,103,20,3,0,1030
CED127,1733,2850,6313,9093,8673,6010,1926,242,29,36869,4,7,9,11,13,16,8,3,3,74,0,3,4,4,4,5,0,0,0,20,63,61,280,420,414,230,58,5,0,1531,0,7,23,31,21,16,3,0,0,101,13,43,132,309,249,134,28,6,0,914,26,110,440,586,546,335,47,10,0,2100,591,524,594,755,877,628,173,19,0,4161,487,317,322,337,295,145,33,7,0,1943,0,21,86,164,159,75,13,0,0,518,58,70,210,278,189,97,31,0,0,933,12,90,373,537,407,202,53,6,0,1680,37,89,142,190,154,113,36,3,0,764,53,243,657,1104,858,504,139,5,3,3566,19,83,264,371,325,183,44,0,0,1289,9,58,207,346,280,196,37,0,0,1133,91,187,627,906,1216,809,139,9,0,3984,135,465,866,1328,1705,1233,247,17,3,5999,67,71,118,137,114,67,14,3,3,594,76,162,291,324,296,185,42,7,0,1383
CED128,2107,3185,5953,7870,8430,6116,1378,145,12,35196,14,27,56,90,121,88,27,10,0,433,0,3,3,6,6,0,0,0,0,18,62,100,239,401,412,225,33,3,0,1475,0,14,26,59,55,23,4,0,0,181,20,42,141,311,210,135,24,3,0,886,29,83,160,231,239,135,28,4,0,909,608,609,592,719,739,475,92,9,0,3843,627,410,325,340,362,189,42,3,0,2298,9,20,81,147,172,112,16,3,0,560,19,44,86,110,134,82,19,0,0,494,32,93,210,254,222,104,10,3,0,928,51,69,91,106,114,86,11,3,0,531,59,154,326,497,403,281,67,3,0,1790,31,73,154,228,216,144,27,3,0,876,30,119,443,646,643,356,37,3,0,2277,64,210,722,1215,1707,1211,153,3,3,5288,167,458,915,1369,1969,1354,220,11,0,6463,71,78,103,121,121,89,20,4,0,607,94,162,197,264,256,140,30,6,0,1149
CED129,1717,3725,7605,7443,7565,5209,833,57,9,34163,0,0,13,21,35,24,10,0,0,103,0,0,3,6,7,0,0,0,0,16,37,154,483,614,771,421,30,3,0,2513,0,12,47,51,55,23,0,3,0,191,16,61,159,171,185,93,13,0,0,698,21,139,308,352,330,168,17,0,0,1335,572,722,745,688,757,370,34,0,0,3888,533,317,245,259,343,144,21,3,0,1865,13,68,212,231,238,110,18,0,0,890,24,77,125,74,49,33,6,0,0,388,44,259,712,479,302,132,7,0,0,1935,38,63,102,67,79,45,10,3,0,407,48,233,428,298,245,116,16,3,0,1387,38,110,254,185,247,152,14,0,0,1000,34,110,343,383,466,226,19,0,0,1581,48,254,602,532,705,370,35,4,0,2550,121,512,860,950,1360,807,98,7,0,4715,51,61,59,61,50,20,3,0,0,305,61,160,195,235,188,123,10,0,0,972
CED130,1808,3210,6395,9566,8696,5869,1562,125,9,37240,3,7,10,12,20,17,6,4,0,79,0,0,3,7,9,4,0,0,0,23,62,102,323,618,511,311,49,3,0,1979,3,10,27,60,44,25,8,0,0,177,16,50,176,310,244,141,30,0,0,967,31,105,361,555,462,291,37,0,0,1842,653,690,594,864,779,529,100,5,0,4214,521,331,209,221,262,105,20,3,0,1672,14,31,80,161,157,84,12,0,0,539,38,93,174,172,90,52,7,0,0,626,28,191,608,624,475,255,25,3,0,2209,28,68,119,138,128,82,10,0,0,573,73,307,694,841,570,346,83,0,0,2914,29,107,215,278,204,136,28,0,0,997,7,63,300,465,447,234,30,0,0,1546,114,288,745,1229,1273,899,119,8,0,4675,122,485,942,1463,1649,1169,164,12,0,6006,64,85,75,98,76,43,8,0,0,449,84,146,223,253,277,164,40,0,0,1187
CED131,2050,2786,5473,6554,7473,6100,1822,414,39,32711,45,72,185,336,496,578,358,90,18,2178,5,19,30,18,20,9,0,0,0,101,65,92,201,237,249,138,27,3,0,1012,0,4,12,28,23,12,0,0,0,79,8,23,79,124,115,76,14,4,0,443,32,57,87,133,133,56,17,3,0,518,787,513,617,773,842,492,80,6,0,4110,681,377,385,418,500,299,45,5,0,2710,0,22,77,125,153,128,29,0,0,534,15,33,63,48,51,35,6,0,0,251,23,85,179,202,195,102,12,3,0,801,42,49,90,94,83,43,12,3,3,419,49,139,297,310,303,187,39,4,0,1328,16,50,116,186,216,143,30,3,0,760,14,59,264,369,389,210,32,3,0,1340,37,170,742,1102,1400,900,135,8,0,4494,137,459,1007,1378,1926,1257,172,4,3,6343,27,37,39,58,41,32,8,3,0,245,94,116,187,219,210,147,34,3,0,1010
CED132,1679,4015,8251,7030,6698,4289,816,106,9,32893,0,6,13,15,33,11,3,0,0,81,0,8,39,33,26,11,0,0,0,117,77,117,248,276,244,114,31,0,0,1107,4,28,96,80,58,17,0,0,0,283,10,53,123,129,121,60,18,0,0,514,17,52,107,114,108,67,6,0,0,471,631,874,705,620,584,332,39,5,0,3790,779,717,474,333,258,176,31,7,0,2775,4,43,167,137,132,60,11,0,0,554,20,53,102,84,56,42,5,0,0,362,18,174,413,284,239,95,8,0,0,1231,38,70,115,96,92,56,10,7,0,484,54,242,629,442,334,174,31,3,0,1909,26,107,239,214,246,145,24,0,0,1001,14,141,489,524,471,182,18,0,0,1839,46,271,878,865,1057,641,65,11,0,3834,110,687,1646,1667,1906,1113,136,11,0,7276,43,77,85,79,59,37,11,4,0,395,72,155,226,207,174,112,21,7,0,974
CED133,877,2900,11318,10510,7810,5441,1784,263,42,40945,0,0,3,7,19,10,20,4,0,63,0,3,25,20,6,8,7,0,0,69,36,77,428,372,265,135,33,6,0,1352,3,8,49,42,29,13,3,0,0,147,0,38,211,176,130,95,19,0,0,669,17,106,531,474,343,184,46,7,0,1708,272,480,700,517,486,348,86,7,3,2899,278,436,496,296,265,128,15,0,0,1914,4,38,137,171,152,91,13,0,0,606,36,141,701,527,330,133,44,5,0,1917,10,212,1508,1247,644,314,61,7,4,4007,23,90,221,208,157,160,44,11,0,914,41,472,2172,1737,1169,716,153,14,0,6474,22,95,454,376,265,198,46,0,0,1456,8,85,427,352,337,273,47,3,0,1532,67,227,900,736,922,884,152,14,0,3902,66,443,1494,1243,1348,1077,336,14,0,6021,40,75,154,136,104,82,17,5,0,613,58,112,281,267,215,155,37,0,0,1125
CED134,1677,2201,4183,5409,6622,5246,1177,225,30,26770,26,25,58,127,172,256,166,53,4,887,0,5,3,3,11,8,0,0,0,30,79,77,152,244,285,161,32,4,0,1034,3,0,13,29,26,8,0,0,0,79,10,17,72,97,122,78,9,0,0,405,9,23,61,98,120,83,11,3,0,408,798,490,602,722,762,513,79,6,3,3975,542,330,354,384,466,267,46,3,0,2392,9,15,35,95,127,100,22,0,0,403,16,39,59,60,75,32,6,0,0,287,12,41,100,170,184,104,7,3,0,621,39,48,73,73,111,69,9,0,0,422,24,98,218,266,248,189,18,3,0,1064,16,36,85,146,209,129,8,0,0,629,14,43,173,357,368,208,22,0,0,1185,21,103,485,813,1079,724,77,4,0,3306,101,310,753,1318,2128,1449,153,6,0,6218,26,34,59,66,60,34,9,4,0,292,55,83,143,213,178,121,15,4,4,816
CED135,2093,2855,6107,7313,7986,6139,2191,483,56,35223,61,104,270,460,705,666,484,142,16,2908,10,55,109,60,73,19,7,0,0,333,60,73,111,148,170,114,28,3,0,707,3,10,33,45,44,27,3,0,0,165,11,23,87,117,121,65,17,8,0,449,23,57,121,148,129,90,30,0,0,598,703,407,595,801,873,501,101,13,0,3994,541,319,427,468,561,378,74,9,0,2777,9,20,87,126,196,127,41,6,0,612,17,24,50,48,43,42,8,0,0,232,24,91,150,173,159,60,8,0,0,665,30,34,72,81,84,50,13,3,0,367,40,131,307,316,281,143,45,3,0,1266,21,51,117,185,234,137,19,3,0,767,31,121,402,572,468,224,26,0,0,1844,36,253,912,1151,1124,707,120,7,0,4310,132,430,1059,1372,1901,1181,160,6,0,6241,21,30,66,67,47,44,11,0,0,286,66,117,197,217,196,131,41,0,0,965
CED136,1178,3865,13966,9576,7316,4352,961,90,10,41314,3,9,13,12,17,0,3,3,0,60,0,0,8,6,3,3,0,0,0,20,27,133,620,520,552,239,28,3,0,2122,0,10,73,54,28,18,0,0,0,183,5,60,206,185,120,74,23,0,0,673,21,133,557,428,312,156,32,3,0,1642,388,702,1059,645,522,285,51,4,0,3656,333,366,567,312,344,170,14,3,0,2109,3,52,224,162,173,84,14,0,0,712,20,100,314,140,104,41,5,0,0,724,29,292,1095,584,365,134,19,3,0,2521,11,62,163,97,72,40,10,0,0,455,46,299,1030,519,324,194,33,0,0,2445,17,147,468,272,237,147,22,0,0,1310,14,103,543,452,410,215,17,3,0,1757,61,207,731,720,730,436,71,5,0,2961,80,586,1886,1509,1450,871,151,13,0,6546,28,76,100,76,48,22,7,0,0,357,34,135,270,227,189,110,25,0,0,990
