region_id,F_ID_NS_15_19,F_ID_NS_20_24,F_ID_NS_25_34,F_ID_NS_35_44,F_ID_NS_45_54,F_ID_NS_55_64,F_ID_NS_65_74,F_ID_NS_75_84,F_ID_NS_85ov,F_ID_NS_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ag_For_Fshg_15_19,P_Ag_For_Fshg_20_24,P_Ag_For_Fshg_25_34,P_Ag_For_Fshg_35_44,P_Ag_For_Fshg_45_54,P_Ag_For_Fshg_55_64,P_Ag_For_Fshg_65_74,P_Ag_For_Fshg_75_84,P_Ag_For_Fshg_85ov,P_Ag_For_Fshg_Tot,P_Mining_15_19,P_Mining_20_24,P_Mining_25_34,P_Mining_35_44,P_Mining_45_54,P_Mining_55_64,P_Mining_65_74,P_Mining_75_84,P_Mining_85ov,P_Mining_Tot,P_Manufact_15_19,P_Manufact_20_24,P_Manufact_25_34,P_Manufact_35_44,P_Manufact_45_54,P_Manufact_55_64,P_Manufact_65_74,P_Manufact_75_84,P_Manufact_85ov,P_Manufact_Tot,P_El_Gas_Wt_Waste_15_19,P_El_Gas_Wt_Waste_20_24,P_El_Gas_Wt_Waste_25_34,P_El_Gas_Wt_Waste_35_44,P_El_Gas_Wt_Waste_45_54,P_El_Gas_Wt_Waste_55_64,P_El_Gas_Wt_Waste_65_74,P_El_Gas_Wt_Waste_75_84,P_El_Gas_Wt_Waste_85ov,P_El_Gas_Wt_Waste_Tot,P_Constru_15_19,P_Constru_20_24,P_Constru_25_34,P_Constru_35_44,P_Constru_45_54,P_Constru_55_64,P_Constru_65_74,P_Constru_75_84,P_Constru_85ov,P_Constru_Tot,P_WhlesaleTde_15_19,P_WhlesaleTde_20_24,P_WhlesaleTde_25_34,P_WhlesaleTde_35_44,P_WhlesaleTde_45_54,P_WhlesaleTde_55_64,P_WhlesaleTde_65_74,P_WhlesaleTde_75_84,P_WhlesaleTde_85ov,P_WhlesaleTde_Tot,P_RetTde_15_19,P_RetTde_20_24,P_RetTde_25_34,P_RetTde_35_44,P_RetTde_45_54,P_RetTde_55_64,P_RetTde_65_74,P_RetTde_75_84,P_RetTde_85ov,P_RetTde_Tot,P_Accom_food_15_19,P_Accom_food_20_24,P_Accom_food_25_34,P_Accom_food_35_44,P_Accom_food_45_54,P_Accom_food_55_64,P_Accom_food_65_74,P_Accom_food_75_84,P_Accom_food_85ov,P_Accom_food_Tot,P_Trans_post_wrehsg_15_19,P_Trans_post_wrehsg_20_24,P_Trans_post_wrehsg_25_34,P_Trans_post_wrehsg_35_44,P_Trans_post_wrehsg_45_54,P_Trans_post_wrehsg_55_64,P_Trans_post_wrehsg_65_74,P_Trans_post_wrehsg_75_84,P_Trans_post_wrehsg_85ov,P_Trans_post_wrehsg_Tot,P_Info_media_teleco_15_19,P_Info_media_teleco_20_24,P_Info_media_teleco_25_34,P_Info_media_teleco_35_44,P_Info_media_teleco_45_54,P_Info_media_teleco_55_64,P_Info_media_teleco_65_74,P_Info_media_teleco_75_84,P_Info_media_teleco_85ov,P_Info_media_teleco_Tot,P_Fin_Insur_15_19,P_Fin_Insur_20_24,P_Fin_Insur_25_34,P_Fin_Insur_35_44,P_Fin_Insur_45_54,P_Fin_Insur_55_64,P_Fin_Insur_65_74,P_Fin_Insur_75_84,P_Fin_Insur_85ov,P_Fin_Insur_Tot,P_RtnHir_REst_15_19,P_RtnHir_REst_20_24,P_RtnHir_REst_25_34,P_RtnHir_REst_35_44,P_RtnHir_REst_45_54,P_RtnHir_REst_55_64,P_RtnHir_REst_65_74,P_RtnHir_REst_75_84,P_RtnHir_REst_85ov,P_RtnHir_REst_Tot,P_Pro_scien_tec_15_19,P_Pro_scien_tec_20_24,P_Pro_scien_tec_25_34,P_Pro_scien_tec_35_44,P_Pro_scien_tec_45_54,P_Pro_scien_tec_55_64,P_Pro_scien_tec_65_74,P_Pro_scien_tec_75_84,P_Pro_scien_tec_85ov,P_Pro_scien_tec_Tot,P_Admin_supp_15_19,P_Admin_supp_20_24,P_Admin_supp_25_34,P_Admin_supp_35_44,P_Admin_supp_45_54,P_Admin_supp_55_64,P_Admin_supp_65_74,P_Admin_supp_75_84,P_Admin_supp_85ov,P_Admin_supp_Tot,P_Public_admin_sfty_15_19,P_Public_admin_sfty_20_24,P_Public_admin_sfty_25_34,P_Public_admin_sfty_35_44,P_Public_admin_sfty_45_54,P_Public_admin_sfty_55_64,P_Public_admin_sfty_65_74,P_Public_admin_sfty_75_84,P_Public_admin_sfty_85ov,P_Public_admin_sfty_Tot,P_Educ_trng_15_19,P_Educ_trng_20_24,P_Educ_trng_25_34,P_Educ_trng_35_44,P_Educ_trng_45_54,P_Educ_trng_55_64,P_Educ_trng_65_74,P_Educ_trng_75_84,P_Educ_trng_85ov,P_Educ_trng_Tot,P_HlthCare_SocAs_15_19,P_HlthCare_SocAs_20_24,P_HlthCare_SocAs_25_34,P_HlthCare_SocAs_35_44,P_HlthCare_SocAs_45_54,P_HlthCare_SocAs_55_64,P_HlthCare_SocAs_65_74,P_HlthCare_SocAs_75_84,P_HlthCare_SocAs_85ov,P_HlthCare_SocAs_Tot,P_Art_recn_15_19,P_Art_recn_20_24,P_Art_recn_25_34,P_Art_recn_35_44,P_Art_recn_45_54,P_Art_recn_55_64,P_Art_recn_65_74,P_Art_recn_75_84,P_Art_recn_85ov,P_Art_recn_Tot
CED101,38,87,190,166,150,91,22,12,4,760,1353,3243,7581,7126,7471,3991,612,54,13,31444,3,10,7,16,20,14,3,0,4,77,0,4,17,23,8,6,0,0,0,58,99,297,1043,1291,1767,977,172,22,3,5671,6,37,121,156,126,112,17,0,0,575,177,451,990,1114,1013,521,110,9,3,4388,48,238,956,986,913,476,99,8,4,3728,712,1129,1604,1231,1255,714,156,16,0,6817,716,865,1167,773,926,453,64,3,0,4967,57,270,1013,1309,1407,783,144,7,0,4990,42,160,502,425,292,121,22,4,0,1568,36,368,1597,1308,863,361,58,13,0,4604,51,122,309,306,260,127,35,3,0,1213,76,550,1744,1381,1127,622,158,20,0,5678,51,200,664,528,527,333,73,6,0,2382,27,192,735,863,1061,617,70,7,3,3575,121,410,935,963,1226,956,150,9,0,4770,113,593,1474,1513,1909,1168,237,15,6,7028,88,159,212,163,140,110,20,7,0,899
CED102,28,102,196,189,162,98,24,8,3,810,1123,2823,7730,7468,6578,3684,636,54,12,30108,0,5,11,10,12,10,7,0,0,55,3,3,14,16,11,7,0,0,0,54,70,222,913,1125,1209,851,161,14,0,4565,5,22,107,133,108,72,15,0,0,462,118,386,1064,1192,868,563,143,6,0,4340,56,185,847,927,749,418,97,5,0,3284,555,994,1698,1346,1119,661,128,15,3,6519,620,937,1517,867,825,488,91,11,3,5359,61,290,1247,1567,1511,912,164,12,0,5764,28,138,528,498,292,153,22,5,0,1664,31,317,1641,1339,735,265,22,0,3,4353,37,102,339,309,239,127,33,8,3,1197,65,461,1772,1416,901,481,115,18,3,5232,29,236,767,639,524,395,72,4,3,2669,23,179,809,959,953,552,106,11,0,3592,69,251,849,1080,997,693,153,10,0,4102,129,538,1651,1563,1722,1151,228,17,3,7002,56,139,227,243,176,86,37,4,0,968
CED103,24,75,154,148,167,95,31,7,3,704,1431,3358,7946,7858,7955,4664,845,77,9,34143,3,5,24,8,27,17,11,0,0,95,0,11,18,24,27,4,3,0,0,87,99,242,1029,1301,1315,788,154,8,0,4936,6,25,121,149,145,105,16,0,0,567,116,349,922,1049,976,517,111,18,0,4058,45,237,1197,1215,1112,592,111,18,3,4530,731,1282,1441,1167,1171,717,148,29,0,6686,659,808,900,633,680,351,83,9,0,4123,27,116,422,530,752,481,101,8,0,2437,75,246,926,779,576,275,47,7,0,2931,34,354,1807,1571,1035,468,64,11,3,5347,40,110,294,293,286,167,50,10,0,1250,111,717,2591,2330,1778,1055,217,36,0,8835,43,221,553,568,605,365,95,6,0,2456,36,170,657,758,1005,640,115,10,5,3396,191,546,1254,1343,1687,1219,263,25,4,6532,170,645,1671,1741,2140,1607,346,28,7,8355,126,167,208,205,171,88,30,3,0,998
CED104,38,62,98,144,132,93,36,11,3,617,1977,3138,4386,7189,8876,5374,1032,87,9,32068,16,35,75,88,162,138,89,23,6,632,3,4,20,30,40,35,7,0,0,139,146,273,566,1049,1412,892,210,19,0,4567,10,28,73,146,186,129,21,4,0,597,216,604,776,1302,1254,790,222,12,4,5180,70,211,580,1094,1300,740,188,24,0,4207,1081,1195,837,984,1212,840,219,25,3,6396,993,571,332,382,469,254,59,6,3,3069,43,89,226,398,645,496,131,8,0,2036,85,194,361,575,519,283,50,7,0,2074,43,297,736,1323,1217,692,101,14,0,4423,57,121,158,232,315,235,79,8,0,1205,127,664,1284,2100,2257,1446,374,42,3,8297,69,175,293,498,525,368,100,8,0,2036,20,128,499,713,942,608,131,10,0,3051,259,488,748,1342,2157,1560,287,29,3,6873,247,729,1010,1641,2392,1731,361,40,0,8151,152,172,163,177,176,126,36,3,0,1005
CED105,43,136,208,174,176,79,11,8,0,835,1195,3018,5791,5134,5212,2797,332,40,9,23528,3,3,14,15,15,15,3,0,0,68,0,6,11,11,10,6,0,0,0,44,127,451,1285,1817,2156,1216,156,18,3,7229,12,32,97,91,91,76,14,0,0,413,204,535,1379,1182,890,467,67,13,3,4740,65,228,766,802,786,389,49,7,0,3092,607,1134,1451,1194,1142,612,80,9,3,6232,627,579,667,573,615,315,46,0,0,3422,52,252,997,1065,1229,785,123,7,0,4510,49,154,403,258,193,91,5,0,0,1153,51,426,1077,555,333,179,16,0,0,2637,18,76,193,150,112,78,20,0,0,647,71,422,1030,601,431,260,56,8,0,2879,47,193,451,411,387,257,45,0,0,1791,23,220,697,631,622,395,62,0,0,2650,56,303,755,613,647,459,92,5,0,2930,100,549,1265,1234,1302,833,143,16,0,5442,77,123,133,93,101,83,18,4,0,632
CED106,41,65,83,142,168,114,35,17,6,671,1708,3001,5124,7093,8316,4920,1259,166,22,31609,3,9,13,16,37,30,38,10,4,160,0,10,27,35,68,36,11,3,0,190,92,149,515,886,1039,568,160,22,3,3434,0,14,52,93,109,62,11,4,0,345,81,256,458,705,739,438,124,14,0,2815,53,168,620,1118,1157,608,185,34,9,3952,845,1129,919,915,1055,701,250,40,0,5854,740,694,494,367,484,250,59,11,0,3099,24,67,218,369,499,270,86,7,0,1540,102,218,552,763,662,282,66,15,0,2660,29,286,1226,2053,1760,772,195,40,14,6375,47,122,198,305,339,270,106,27,7,1421,133,736,1889,2825,3032,1882,604,119,10,11230,53,162,337,493,532,362,114,16,0,2069,15,107,411,547,722,490,120,17,0,2429,327,555,766,1108,1772,1415,340,46,0,6329,213,646,1290,1828,2424,1691,565,57,6,8720,96,177,148,179,168,91,45,10,0,914
CED107,51,47,73,101,108,98,44,14,6,542,2145,2744,5110,6676,7354,4653,943,146,20,29791,115,191,455,696,933,1086,826,295,36,4633,75,389,937,1006,744,299,32,0,0,3482,301,548,1105,1350,1430,820,144,11,0,5709,19,68,189,274,357,208,20,0,0,1135,301,553,928,859,876,623,123,16,0,4279,83,164,331,374,389,263,57,5,0,1666,1271,949,1138,1123,1252,771,162,15,0,6681,1025,686,644,623,717,455,86,6,0,4242,53,135,430,665,791,631,184,10,0,2899,32,104,156,134,123,73,11,0,0,633,18,72,226,249,250,124,28,6,3,976,45,52,113,194,153,123,39,8,0,727,74,230,496,553,471,475,136,17,0,2452,89,163,281,395,418,249,56,3,0,1654,60,240,810,1270,1363,858,86,3,0,4690,98,296,915,1450,1636,1219,199,14,0,5827,167,608,1309,1831,2334,1593,239,16,0,8097,65,61,74,92,119,97,24,3,0,535
CED108,51,44,85,106,122,65,17,4,0,494,2139,2709,5202,6372,6743,3934,491,49,3,27642,7,16,38,36,58,45,16,0,0,216,16,124,401,355,353,206,13,0,0,1468,360,596,1281,1680,1715,992,108,9,0,6741,23,82,250,271,325,172,14,0,0,1137,284,570,1024,1154,1065,663,108,8,0,4876,54,152,360,482,496,280,51,8,0,1883,1226,1103,1220,1309,1153,723,134,8,3,6879,1170,642,526,447,450,281,42,3,4,3565,46,112,364,616,813,627,129,11,0,2718,36,66,101,125,114,66,16,0,0,524,28,165,478,500,380,194,37,6,3,1791,69,78,140,185,179,113,28,3,4,799,89,285,699,707,577,496,119,11,0,2983,68,167,344,442,417,284,54,3,0,1779,43,161,606,951,903,521,33,0,0,3218,94,249,804,1038,1328,1001,119,13,0,4646,157,574,1568,2050,2597,1642,206,21,0,8815,116,80,107,108,111,60,20,10,0,612
CED109,67,114,188,186,181,101,31,8,4,880,1914,3381,6949,7032,6886,3588,371,29,4,30154,15,29,85,72,92,54,12,3,0,362,0,5,21,25,11,9,0,0,0,71,255,706,1884,2451,2751,1441,167,6,0,9661,15,57,163,231,189,117,12,0,0,784,250,526,1129,1067,906,511,73,0,0,4462,110,365,1043,1064,973,505,65,3,0,4128,920,1284,1778,1406,1163,598,77,6,0,7232,1136,591,677,558,561,285,43,6,0,3857,96,388,1278,1599,1563,881,101,0,0,5906,50,141,367,259,191,95,12,0,0,1115,67,434,1328,872,609,284,19,0,0,3613,37,90,197,160,148,73,17,3,0,725,75,380,988,697,462,222,43,3,0,2870,73,283,600,539,507,329,43,3,0,2377,53,332,844,999,1081,619,80,3,0,4011,82,273,705,720,771,504,72,3,0,3130,155,679,1576,1926,2024,1288,158,6,3,7815,82,146,143,131,106,73,9,3,0,693
CED110,58,54,128,148,136,88,39,20,6,677,1954,3382,7331,7800,7578,4765,981,93,19,33903,7,3,13,23,16,13,13,3,0,91,0,14,37,40,17,20,6,0,0,134,166,342,991,1353,1369,1012,276,35,6,5550,9,40,163,213,175,135,18,0,0,753,269,725,1638,1648,1168,716,171,8,3,6346,58,202,697,907,804,553,158,12,4,3395,960,1104,1262,1259,1294,877,232,24,3,7015,1128,700,671,533,464,304,66,8,0,3874,49,266,1008,1351,1418,873,148,12,3,5128,31,168,361,374,250,152,21,5,0,1362,26,285,1178,1233,888,433,104,15,7,4169,67,167,336,338,298,228,54,18,0,1506,103,574,1481,1592,1229,898,255,40,3,6175,47,193,541,577,457,297,74,13,0,2199,29,343,1286,1185,1141,669,129,9,0,4791,147,364,1096,1264,1535,1278,193,17,0,5894,165,595,1407,1610,1920,1243,321,30,4,7295,119,179,278,204,193,116,40,6,0,1135
