region_id,Singapore_Before_1941,Singapore_1941_1950,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2005,Singapore_2006,Singapore_2007,Singapore_2008,Singapore_2009,Singapore_2010,Singapore_2011,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1941,South_Africa_1941_1950,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2005,South_Africa_2006,South_Africa_2007,South_Africa_2008,South_Africa_2009,South_Africa_2010,South_Africa_2011,South_Africa_Yr_arrival_ns,South_Africa_Tot,SE_Europe_nfd_Before_1941,SE_Europe_nfd_1941_1950,SE_Europe_nfd_1951_1960,SE_Europe_nfd_1961_1970,SE_Europe_nfd_1971_1980,SE_Europe_nfd_1981_1990,SE_Europe_nfd_1991_2000,SE_Europe_nfd_2001_2005,South_Eastern_Europe_nfd_2006,South_Eastern_Europe_nfd_2007,South_Eastern_Europe_nfd_2008,South_Eastern_Europe_nfd_2009,South_Eastern_Europe_nfd_2010,South_Eastern_Europe_nfd_2011,SE_Europe_nfd_arrival_ns,SE_Europe_nfd_Total,Sri_Lanka_Before_1941,Sri_Lanka_1941_1950,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2005,Sri_Lanka_2006,Sri_Lanka_2007,Sri_Lanka_2008,Sri_Lanka_2009,Sri_Lanka_2010,Sri_Lanka_2011,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1941,Thailand_1941_1950,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2005,Thailand_2006,Thailand_2007,Thailand_2008,Thailand_2009,Thailand_2010,Thailand_2011,Thailand_Yr_arrival_ns,Thailand_Tot,Turkey_Before_1941,Turkey_1941_1950,Turkey_1951_1960,Turkey_1961_1970,Turkey_1971_1980,Turkey_1981_1990,Turkey_1991_2000,Turkey_2001_2005,Turkey_2006,Turkey_2007,Turkey_2008,Turkey_2009,Turkey_2010,Turkey_2011,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1941,United_Kingdom_1941_1950,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2005,United_Kingdom_2006,United_Kingdom_2007,United_Kingdom_2008,United_Kingdom_2009,United_Kingdom_2010,United_Kingdom_2011,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1941,USA_1941_1950,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2005,United_States_America_2006,United_States_America_2007,United_States_America_2008,United_States_America_2009,United_States_America_2010,United_States_America_2011,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1941,Vietnam_1941_1950,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2005,Vietnam_2006,Vietnam_2007,Vietnam_2008,Vietnam_2009,Vietnam_2010,Vietnam_2011,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1941,Born_elsewhere_1941_1950,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2005,Born_elsewhere_2006,Born_elsewhere_2007,Born_elsewhere_2008,Born_elsewhere_2009,Born_elsewhere_2010,Born_elsewhere_2011,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1941,Tot_1941_1950,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2005,Tot_2006,Tot_2007,Tot_2008,Tot_2009,Tot_2010,Tot_2011,Tot_Yr_arrival_NS,Tot_Tot
CED101,0,0,6,25,38,76,62,44,4,15,5,15,9,5,8,312,3,3,3,22,64,140,107,46,9,8,13,0,9,3,10,440,0,6,7,67,35,0,50,0,3,0,0,0,0,0,3,171,0,0,12,18,17,49,44,19,7,9,11,11,9,0,4,210,0,0,0,5,22,63,113,86,21,22,24,18,8,9,11,402,0,0,3,32,24,25,15,5,0,3,0,0,3,0,6,116,89,182,325,728,427,328,223,161,35,38,35,18,43,18,152,2802,0,3,4,12,52,43,55,37,10,14,8,23,18,7,14,300,0,0,0,4,355,873,431,110,28,32,37,42,33,17,88,2050,9,154,228,575,1127,1268,1570,849,306,476,540,437,256,122,256,8173,153,714,2335,5225,5856,11064,13010,7868,1880,2344,2439,2123,1644,728,2239,59622
CED102,0,0,0,16,43,73,58,38,12,13,18,0,6,3,14,294,0,0,6,13,75,107,71,71,8,4,19,13,9,6,15,417,0,3,14,81,49,19,61,6,3,0,0,0,0,0,13,249,0,0,3,8,25,48,36,21,7,7,11,15,6,3,3,193,0,0,0,4,25,91,149,132,44,47,40,36,15,10,32,625,0,0,4,86,119,86,55,25,3,0,3,3,0,3,17,404,80,105,232,619,394,354,251,190,35,50,54,28,60,21,151,2624,0,3,0,17,38,36,70,42,13,6,10,15,15,19,19,303,0,0,0,5,352,494,216,71,21,29,27,23,17,12,56,1323,11,180,425,969,1823,1648,1954,1504,628,1061,1016,916,466,292,448,13341,159,699,4016,8730,7714,9672,9758,6084,1792,2290,2346,1983,1447,823,2465,59978
CED103,0,5,9,16,78,148,128,96,21,21,23,33,34,19,10,641,0,0,5,31,79,159,179,151,16,22,40,26,16,22,23,769,0,4,15,44,23,18,48,6,0,0,3,0,0,0,0,161,0,3,3,39,116,413,450,166,56,65,55,97,86,37,44,1630,0,0,4,4,26,67,110,116,31,24,24,23,26,10,22,487,0,0,0,23,58,46,34,24,3,9,6,15,8,4,4,234,54,165,394,903,645,571,545,336,75,73,95,74,76,26,202,4234,0,4,7,44,50,79,126,66,23,27,36,36,41,34,26,599,0,0,3,7,329,272,100,42,8,27,50,31,38,16,34,957,11,167,207,641,1054,1801,1883,941,235,322,371,324,388,234,246,8825,143,735,2264,4092,5346,11626,13676,8334,2136,2340,2904,2951,2864,1433,2232,63076
CED104,0,0,7,22,69,148,114,100,31,33,23,21,20,3,15,606,0,0,8,40,152,238,613,390,52,118,144,83,83,37,46,2004,0,7,20,28,13,10,19,3,0,0,0,0,0,0,0,100,0,0,9,38,92,418,476,173,27,34,29,34,45,8,14,1397,0,0,0,7,16,28,47,32,11,9,5,13,9,3,4,184,0,3,0,11,13,19,18,5,0,0,3,0,0,0,7,79,58,223,604,1538,1059,1159,1058,727,179,161,171,80,146,73,272,7508,3,9,11,47,81,96,156,104,9,23,26,37,39,19,21,681,0,0,3,9,150,116,38,23,3,3,9,8,6,3,12,383,13,185,202,509,714,1311,1485,646,124,152,106,128,92,59,193,5919,125,755,2094,3928,4358,8238,9256,4614,865,969,963,758,839,405,1231,39398
CED105,0,4,3,3,29,33,19,11,7,0,3,4,3,0,3,122,0,4,0,14,38,65,38,14,0,12,6,0,5,0,7,203,0,11,17,91,42,11,15,3,0,0,0,0,0,0,3,193,0,0,3,11,22,128,193,65,19,25,45,33,8,12,66,630,0,0,0,3,21,98,100,78,35,26,54,27,23,3,29,497,0,0,0,136,284,235,202,90,11,17,9,13,4,4,44,1049,55,117,250,541,219,147,57,42,4,3,19,13,10,4,93,1574,0,0,4,5,14,20,41,30,8,4,15,8,11,7,5,172,0,0,3,14,2075,5419,3309,855,213,258,296,318,214,123,631,13728,0,305,283,631,1712,1911,2803,2318,573,539,644,627,469,230,634,13679,96,964,2237,5375,9591,14874,14638,7947,1887,1970,2229,2065,1470,808,3292,69443
CED106,3,4,22,35,77,138,143,159,26,55,28,38,45,8,21,802,3,4,16,81,312,847,1489,805,125,186,297,170,135,101,85,4656,0,3,13,16,8,10,12,5,0,0,0,0,0,0,3,70,5,3,7,32,88,152,189,92,15,25,20,22,30,11,25,716,3,0,0,5,19,51,74,60,22,30,26,22,14,21,10,357,0,0,3,6,20,29,14,3,3,0,3,3,3,8,6,101,103,292,687,1388,1112,1152,1494,1103,294,298,242,255,334,154,343,9251,9,4,17,93,125,149,292,195,41,56,65,58,85,56,37,1282,0,0,3,10,143,108,48,24,9,13,10,9,8,5,24,414,60,297,345,544,851,1487,1822,927,284,337,451,410,332,197,259,8603,316,985,2158,3754,4962,9431,12044,7037,1749,2139,2307,1967,2017,1127,1823,53816
CED107,0,0,0,12,7,3,12,6,5,0,0,0,0,0,0,45,0,0,3,11,21,39,72,67,15,26,25,24,11,11,4,329,0,7,8,21,14,0,4,0,3,0,0,0,0,0,4,61,0,0,0,3,3,23,28,12,9,8,0,8,5,3,3,105,0,0,0,0,3,11,13,12,6,8,15,8,4,5,4,89,0,0,0,4,7,4,3,3,0,0,6,0,0,0,6,33,56,183,512,1092,603,312,199,114,27,22,36,27,19,17,226,3445,0,3,3,24,39,28,37,32,11,0,8,6,13,11,11,226,0,0,0,0,5,13,13,10,0,0,4,0,4,3,31,83,5,101,115,178,178,164,178,275,58,83,65,51,24,26,146,1647,90,558,1243,1922,1394,1235,1155,922,281,297,310,285,225,182,908,11007
CED108,0,0,3,8,10,4,13,10,0,0,0,0,0,0,3,51,0,3,7,11,52,51,77,43,21,18,30,13,46,19,3,394,0,4,17,50,24,7,17,0,0,0,0,0,0,0,5,124,0,0,0,4,6,30,49,16,18,5,12,4,5,5,0,154,0,0,0,0,4,11,17,21,6,5,6,6,5,9,3,93,0,0,0,3,10,0,7,0,0,0,0,0,0,0,0,20,77,265,663,1237,652,398,249,190,28,47,53,40,32,19,259,4209,0,5,11,21,36,43,51,70,13,8,11,14,15,12,3,313,0,0,0,0,24,15,8,9,0,6,3,6,5,0,8,84,9,157,178,203,246,250,234,237,65,66,86,80,73,32,97,2013,122,854,1774,2330,1834,1753,1542,1029,264,311,349,281,296,165,686,13590
CED109,0,0,3,6,16,42,27,17,10,3,3,4,6,0,8,145,0,0,0,11,54,175,104,91,17,21,37,4,7,4,9,534,3,10,35,97,46,27,59,16,0,0,0,0,0,0,16,309,0,0,3,18,50,231,333,144,56,51,63,41,38,14,12,1054,0,0,0,0,11,44,59,52,14,14,16,17,3,9,18,257,0,0,0,127,207,140,142,59,11,8,7,20,9,13,29,772,17,109,421,1522,617,395,170,69,22,33,19,14,21,4,194,3627,0,0,0,18,29,25,41,58,11,5,14,24,11,4,14,254,0,0,0,0,121,253,149,25,3,5,10,7,5,5,29,612,6,150,212,642,1252,2668,4083,2648,556,555,551,526,420,263,631,15163,41,724,1995,4633,4911,12482,16450,9027,2275,2343,2403,2044,1453,854,2557,64192
CED110,3,0,4,28,29,53,25,26,6,3,3,3,8,3,7,201,0,0,7,34,132,137,119,115,16,27,47,45,33,9,16,737,0,5,6,49,11,16,30,6,4,0,0,0,0,0,0,127,0,0,6,8,11,9,12,4,0,4,3,0,8,0,3,68,0,0,3,3,0,32,61,47,20,4,17,23,13,6,13,242,0,0,0,12,26,24,20,5,4,0,0,0,5,3,0,99,87,290,657,1414,876,776,629,515,131,169,164,110,106,59,283,6266,6,3,3,39,65,72,114,65,23,9,17,22,23,8,33,502,0,0,0,5,83,88,33,15,0,6,0,6,6,0,9,251,10,112,229,473,671,558,612,481,129,152,152,114,113,47,126,3979,158,771,2292,3796,3262,3937,3827,2422,591,672,756,590,559,272,988,24893
