region_id,Australia_M,Australia_F,Australia_P,Bosnia_Herzegovina_M,Bosnia_Herzegovina_F,Bosnia_Herzegovina_P,Cambodia_M,Cambodia_F,Cambodia_P,Canada_M,Canada_F,Canada_P,China_excl_SARs_Taiwan_M,China_excl_SARs_Taiwan_F,China_excl_SARs_Taiwan_P,Croatia_M,Croatia_F,Croatia_P,Egypt_M,Egypt_F,Egypt_P,Fiji_M,Fiji_F,Fiji_P,Frmr_Yug_Repc_Mac_FYROM_M,Frmr_Yug_Repc_Mac_FYROM_F,Frmr_Yug_Repc_Mac_FYROM_P,Germany_M,Germany_F,Germany_P,Greece_M,Greece_F,Greece_P,Hong_Kong_SAR_China_M,Hong_Kong_SAR_China_F,Hong_Kong_SAR_China_P,India_M,India_F,India_P,Indonesia_M,Indonesia_F,Indonesia_P,Iraq_M,Iraq_F,Iraq_P,Ireland_M,Ireland_F,Ireland_P,Italy_M,Italy_F,Italy_P,Japan_M,Japan_F,Japan_Tot,Korea_Republic_South_M,Korea_Republic_South_F,Korea_Republic_South_P,Lebanon_M,Lebanon_F,Lebanon_P,Malaysia_M,Malaysia_F,Malaysia_P,Malta_M,Malta_F,Malta_P,Netherlands_M,Netherlands_F,Netherlands_P,New_Zealand_M,New_Zealand_F,New_Zealand_P,Philippines_M,Philippines_F,Philippines_P,Poland_M,Poland_F,Poland_P,Singapore_M,Singapore_F,Singapore_P,South_Africa_M,South_Africa_F,South_Africa_P,South_Eastern_Europe_nfd_M,South_Eastern_Europe_nfd_F,South_Eastern_Europe_nfd_P,Sri_Lanka_M,Sri_Lanka_F,Sri_Lanka_P,Thailand_M,Thailand_F,Thailand_P,Turkey_M,Turkey_F,Turkey_P,UK_Channel_Islands_Isle_Man_M,UK_Channel_Islands_Isle_Man_F,UK_Channel_Islands_Isle_Man_P,United_States_America_M,United_States_America_F,United_States_America_P,Vietnam_M,Vietnam_F,Vietnam_P,Born_elsewhere_M,Born_elsewhere_F,Born_elsewhere_P,Country_birth_not_stated_M,Country_birth_not_stated_F,Country_birth_not_stated_P,Tot_M,Tot_F,Tot_P
CED111,55596,57865,113461,8,5,13,4,8,12,85,116,201,87,132,219,23,17,40,38,23,61,72,75,147,0,0,0,326,396,722,16,12,28,42,29,71,361,380,741,21,53,74,7,8,15,122,98,220,119,92,211,20,50,70,20,20,40,15,6,21,49,71,120,42,46,88,263,230,493,812,924,1736,50,306,356,32,48,80,19,20,39,158,197,355,27,19,46,12,13,25,29,79,108,9,8,17,2848,2849,5697,170,171,341,27,26,53,1012,1094,2106,3426,3393,6819,65967,68879,134846
CED112,53297,54603,107900,125,131,256,10,13,23,152,185,337,1415,1064,2479,387,370,757,67,50,117,63,84,147,697,701,1398,394,467,861,277,298,575,88,100,188,452,292,744,136,152,288,41,44,85,212,176,388,923,925,1848,39,101,140,80,111,191,172,168,340,130,156,286,75,69,144,315,341,656,753,789,1542,141,375,516,123,176,299,39,60,99,241,239,480,199,164,363,100,101,201,164,271,435,232,197,429,3561,3886,7447,242,278,520,253,267,520,2496,2539,5035,3530,3211,6741,71621,73154,144775
CED113,54774,58465,113239,18,12,30,4,13,17,98,105,203,124,212,336,55,54,109,82,75,157,50,71,121,9,4,13,207,250,457,70,68,138,42,45,87,186,170,356,57,81,138,16,8,24,199,195,394,234,151,385,24,53,77,19,55,74,46,34,80,52,75,127,161,152,313,209,223,432,1118,1187,2305,178,433,611,44,63,107,23,36,59,257,237,494,46,38,84,27,33,60,34,101,135,22,9,31,3489,3726,7215,192,200,392,36,30,66,1048,1086,2134,3478,3565,7043,66728,71315,138043
CED114,53622,54130,107752,31,33,64,5,9,14,95,140,235,136,161,297,205,174,379,45,22,67,84,107,191,307,271,578,520,592,1112,125,131,256,25,40,65,324,258,582,49,94,143,7,10,17,118,122,240,386,297,683,14,51,65,22,27,49,32,24,56,68,108,176,104,74,178,303,332,635,918,902,1820,149,363,512,85,110,195,28,47,75,177,175,352,81,72,153,57,53,110,37,107,144,15,12,27,3243,3311,6554,249,292,541,62,69,131,1485,1353,2838,4252,3851,8103,67465,67924,135389
CED115,57927,59412,117339,8,12,20,9,4,13,46,40,86,75,77,152,39,42,81,20,14,34,38,38,76,4,4,8,245,307,552,55,48,103,23,15,38,290,225,515,11,24,35,8,7,15,80,55,135,216,179,395,11,12,23,24,31,55,16,14,30,16,42,58,41,28,69,229,220,449,607,604,1211,112,294,406,28,38,66,12,18,30,115,126,241,32,33,65,48,40,88,16,70,86,13,3,16,1574,1590,3164,84,102,186,26,15,41,718,705,1423,3977,3726,7703,66793,68214,135007
CED116,33627,32475,66102,444,484,928,2675,3204,5879,21,35,56,1278,1594,2872,1051,1059,2110,148,181,329,1326,1461,2787,400,392,792,200,231,431,215,192,407,141,154,295,415,358,773,135,189,324,2872,2885,5757,48,55,103,1103,1072,2175,17,33,50,20,27,47,1129,970,2099,206,208,414,224,218,442,51,48,99,1046,1090,2136,877,1208,2085,221,266,487,41,44,85,47,48,95,489,519,1008,74,74,148,456,604,1060,187,205,392,694,649,1343,66,71,137,10279,12176,22455,6472,6852,13324,4494,4445,8939,73189,75776,148965
CED117,52841,54515,107356,8,16,24,6,10,16,65,103,168,102,126,228,153,104,257,57,47,104,38,40,78,267,269,536,379,459,838,127,97,224,31,28,59,109,86,195,30,41,71,11,9,20,138,148,286,333,226,559,13,43,56,30,28,58,19,13,32,32,51,83,206,158,364,270,285,555,719,790,1509,74,281,355,57,81,138,28,35,63,154,186,340,78,72,150,23,31,54,38,106,144,40,39,79,3912,4135,8047,170,190,360,40,47,87,1116,1066,2182,3854,3687,7541,65568,67648,133216
CED118,40326,43285,83611,51,54,105,38,65,103,187,233,420,2489,3178,5667,156,189,345,197,179,376,232,272,504,177,172,349,294,305,599,1471,1770,3241,376,415,791,1217,980,2197,349,465,814,32,16,48,542,386,928,1714,1837,3551,161,368,529,292,448,740,636,708,1344,356,416,772,118,139,257,122,97,219,1753,1670,3423,753,1139,1892,215,260,475,140,187,327,280,291,571,96,105,201,144,148,292,338,550,888,227,197,424,3487,2789,6276,431,424,855,1321,1563,2884,5921,5355,11276,5282,4665,9947,71921,75320,147241
CED119,45337,45140,90477,138,136,274,33,25,58,96,102,198,1032,1264,2296,254,275,529,362,355,717,1054,1229,2283,36,38,74,240,285,525,204,192,396,301,318,619,6279,5565,11844,357,439,796,127,134,261,215,162,377,473,418,891,28,62,90,419,440,859,522,477,999,417,467,884,741,717,1458,183,159,342,1572,1426,2998,2407,3044,5451,214,256,470,163,185,348,601,670,1271,154,161,315,1960,1878,3838,78,182,260,313,324,637,2147,2058,4205,240,228,468,171,222,393,5269,5261,10530,3160,3147,6307,77297,77441,154738
CED120,50729,51207,101936,215,222,437,75,95,170,59,95,154,724,860,1584,377,395,772,451,425,876,553,660,1213,327,322,649,242,229,471,469,421,890,241,273,514,1257,1201,2458,205,286,491,474,489,963,203,186,389,484,455,939,25,66,91,41,89,130,717,672,1389,227,259,486,182,170,352,136,139,275,1011,953,1964,483,763,1246,191,238,429,62,84,146,348,393,741,152,148,300,159,158,317,75,163,238,92,66,158,2427,2197,4624,133,161,294,760,889,1649,2888,3062,5950,3027,2981,6008,70221,71472,141693
CED121,59048,59560,118608,11,12,23,13,23,36,64,81,145,79,102,181,96,67,163,31,21,52,26,47,73,19,16,35,263,276,539,96,49,145,13,31,44,88,63,151,23,38,61,14,5,19,128,98,226,218,136,354,15,19,34,24,28,52,84,58,142,32,64,96,122,90,212,224,235,459,605,667,1272,69,192,261,47,53,100,25,42,67,134,136,270,47,45,92,33,28,61,23,53,76,7,8,15,2662,2730,5392,149,181,330,52,51,103,885,944,1829,3845,3575,7420,69314,69824,139138
CED122,60509,60595,121104,4,5,9,5,3,8,36,53,89,112,135,247,18,11,29,23,18,41,38,31,69,4,8,12,207,236,443,21,14,35,38,29,67,137,117,254,19,41,60,3,5,8,139,88,227,75,33,108,10,20,30,29,20,49,23,20,43,53,57,110,35,31,66,155,131,286,950,824,1774,95,331,426,36,60,96,15,26,41,240,199,439,16,16,32,26,23,49,30,99,129,4,3,7,1643,1658,3301,102,116,218,50,18,68,609,597,1206,3729,3479,7208,69238,69150,138388
CED123,41107,41747,82854,68,91,159,54,56,110,196,238,434,3187,3878,7065,196,226,422,489,559,1048,247,331,578,59,53,112,363,407,770,1153,1350,2503,996,1084,2080,860,693,1553,1768,1955,3723,306,290,596,1013,848,1861,662,626,1288,169,334,503,335,388,723,294,282,576,1128,1131,2259,247,272,519,117,124,241,1774,1630,3404,653,1102,1755,277,347,624,432,427,859,839,841,1680,94,93,187,191,186,377,261,498,759,323,296,619,3636,3355,6991,446,470,916,372,445,817,7443,7471,14914,5940,5663,11603,77695,79787,157482
CED124,54817,56692,111509,87,80,167,32,37,69,65,65,130,255,375,630,245,235,480,228,195,423,373,411,784,49,55,104,391,428,819,206,204,410,56,52,108,949,916,1865,78,120,198,120,99,219,257,242,499,403,314,717,13,34,47,64,75,139,260,232,492,111,144,255,555,489,1044,292,273,565,1366,1286,2652,804,1283,2087,134,169,303,43,80,123,243,275,518,97,103,200,251,252,503,60,161,221,69,62,131,3712,3693,7405,156,117,273,79,116,195,2663,2706,5369,3774,3556,7330,73357,75626,148983
CED125,52379,55716,108095,4,4,8,3,5,8,65,85,150,65,88,153,46,25,71,38,31,69,43,32,75,0,5,5,254,266,520,20,18,38,21,33,54,115,94,209,28,39,67,4,5,9,113,107,220,118,48,166,12,35,47,12,21,33,7,9,16,41,48,89,63,61,124,283,260,543,762,808,1570,58,242,300,33,32,65,10,25,35,149,182,331,28,20,48,22,20,42,22,66,88,8,7,15,2825,3054,5879,146,127,273,16,31,47,605,657,1262,3329,3364,6693,61747,65670,127417
CED126,51910,53782,105692,72,84,156,93,108,201,52,61,113,290,381,671,199,166,365,168,152,320,396,491,887,64,65,129,284,329,613,121,106,227,66,76,142,589,511,1100,116,140,256,159,145,304,226,210,436,514,385,899,11,36,47,32,40,72,321,299,620,128,147,275,288,270,558,178,153,331,1164,1247,2411,611,993,1604,153,179,332,30,30,60,378,402,780,95,88,183,139,157,296,98,187,285,30,17,47,3293,3327,6620,146,122,268,163,187,350,2948,2948,5896,3519,3423,6942,69044,71444,140488
CED127,48157,50158,98315,85,78,163,5,15,20,232,276,508,601,756,1357,275,283,558,119,120,239,80,101,181,10,13,23,528,559,1087,74,56,130,172,209,381,497,382,879,128,180,308,19,21,40,282,288,570,691,617,1308,115,240,355,159,219,378,75,71,146,130,175,305,32,39,71,388,407,795,1553,1515,3068,314,542,856,103,145,248,106,111,217,842,832,1674,144,173,317,46,53,99,76,236,312,54,56,110,5929,5840,11769,537,577,1114,97,122,219,2740,3001,5741,3008,2801,5809,68403,71267,139670
CED128,54122,56300,110422,11,17,28,17,22,39,102,141,243,132,193,325,73,70,143,48,35,83,61,78,139,51,30,81,406,463,869,82,80,162,59,63,122,162,154,316,46,68,114,13,10,23,278,201,479,219,155,374,23,90,113,39,59,98,76,41,117,96,138,234,286,205,491,347,362,709,952,1044,1996,99,291,390,101,109,210,48,46,94,198,258,456,48,57,105,58,48,106,36,92,128,11,11,22,4162,4270,8432,262,310,572,41,67,108,1158,1324,2482,3794,3587,7381,67717,70489,138206
CED129,38373,38407,76780,365,358,723,834,969,1803,37,54,91,777,904,1681,728,746,1474,333,291,624,660,753,1413,200,219,419,270,260,530,262,255,517,145,162,307,797,753,1550,147,195,342,5725,5898,11623,154,141,295,1687,1628,3315,6,20,26,56,73,129,1184,1024,2208,163,179,342,1005,1062,2067,95,93,188,1041,1041,2082,1191,1476,2667,182,209,391,49,52,101,173,169,342,213,217,430,292,312,604,147,221,368,354,365,719,1267,1251,2518,91,97,188,2952,3432,6384,5842,6140,11982,3115,3113,6228,70912,72539,143451
CED130,44108,45523,89631,47,44,91,34,51,85,118,143,261,1771,2166,3937,221,209,430,289,289,578,361,435,796,28,29,57,308,300,608,166,164,330,821,861,1682,1896,1854,3750,312,364,676,69,72,141,242,204,446,537,430,967,44,97,141,962,1024,1986,420,371,791,624,746,1370,240,238,478,171,169,340,1106,1045,2151,956,1262,2218,201,262,463,231,277,508,988,1029,2017,70,71,141,945,1027,1972,73,149,222,138,146,284,3077,2937,6014,324,351,675,208,260,468,3503,3668,7171,2038,2059,4097,67647,70326,137973
CED131,62320,64860,127180,3,3,6,3,6,9,44,87,131,194,201,395,13,7,20,17,13,30,38,43,81,0,0,0,193,202,395,14,17,31,31,34,65,105,98,203,34,47,81,14,9,23,86,59,145,78,55,133,22,43,65,51,31,82,19,13,32,38,57,95,29,12,41,159,129,288,541,595,1136,111,241,352,19,17,36,32,49,81,145,146,291,11,9,20,36,39,75,29,53,82,6,3,9,1476,1509,2985,217,236,453,43,42,85,794,690,1484,4125,4142,8267,71090,73797,144887
CED132,53606,54977,108583,57,56,113,12,13,25,115,119,234,325,444,769,78,74,152,33,35,68,41,50,91,249,236,485,245,271,516,172,211,383,54,81,135,277,205,482,81,72,153,11,11,22,135,100,235,341,341,682,22,57,79,196,178,374,12,9,21,187,235,422,16,29,45,120,109,229,758,724,1482,135,437,572,96,140,236,46,40,86,188,171,359,77,61,138,56,46,102,45,124,169,21,9,30,1893,1799,3692,209,223,432,68,75,143,1526,1430,2956,4005,3539,7544,65508,66731,132239
CED133,41134,42873,84007,21,22,43,14,19,33,290,297,587,2590,3955,6545,214,210,424,187,169,356,138,191,329,53,64,117,367,422,789,184,198,382,1473,1847,3320,1426,1138,2564,379,559,938,35,39,74,407,378,785,521,462,983,843,1332,2175,1179,1606,2785,186,238,424,702,988,1690,33,31,64,235,180,415,1883,1873,3756,525,779,1304,192,287,479,340,436,776,882,864,1746,58,56,114,178,196,374,230,485,715,93,96,189,4857,3995,8852,772,827,1599,196,315,511,4585,4983,9568,4190,4090,8280,71592,76500,148092
CED134,56426,59176,115602,0,0,0,0,7,7,79,94,173,98,117,215,13,12,25,16,10,26,46,45,91,5,0,5,226,232,458,23,15,38,33,30,63,86,79,165,26,35,61,0,3,3,76,71,147,178,138,316,23,53,76,22,18,40,7,6,13,38,46,84,33,27,60,207,206,413,733,787,1520,42,333,375,16,26,42,14,17,31,145,146,291,8,13,21,29,24,53,25,79,104,3,4,7,1911,1992,3903,163,177,340,19,33,52,642,662,1304,3361,3383,6744,64772,68096,132868
CED135,66380,66477,132857,14,10,24,0,5,5,33,52,85,106,100,206,48,20,68,23,18,41,64,67,131,7,5,12,167,175,342,47,35,82,24,31,55,134,131,265,25,35,60,6,0,6,94,65,159,68,44,112,6,19,25,20,16,36,32,23,55,25,43,68,26,19,45,131,130,261,558,563,1121,93,261,354,22,34,56,13,20,33,145,146,291,43,30,73,59,68,127,15,51,66,7,3,10,1143,1173,2316,103,142,245,34,31,65,663,566,1229,5271,4672,9943,75649,75280,150929
CED136,36772,36413,73185,187,196,383,73,80,153,71,102,173,5414,6598,12012,235,240,475,285,249,534,655,819,1474,40,45,85,186,216,402,301,330,631,1043,1115,2158,9562,7389,16951,345,448,793,539,457,996,165,124,289,464,433,897,88,162,250,1565,1727,3292,2729,2628,5357,532,648,1180,189,245,434,118,82,200,1459,1406,2865,1145,1771,2916,195,278,473,178,205,383,229,257,486,98,101,199,1332,1285,2617,105,281,386,526,509,1035,1469,1294,2763,214,172,386,645,791,1436,7558,7190,14748,6137,5518,11655,82848,81804,164652
CED137,52940,55276,108216,7,5,12,5,8,13,85,88,173,62,76,138,66,45,111,33,24,57,28,42,70,15,13,28,312,314,626,44,27,71,27,25,52,106,91,197,27,29,56,15,15,30,116,108,224,139,80,219,14,28,42,18,31,49,10,11,21,70,103,173,62,55,117,223,217,440,708,740,1448,70,244,314,46,55,101,16,22,38,185,183,368,32,27,59,23,17,40,20,71,91,12,4,16,2709,2710,5419,151,160,311,15,22,37,653,706,1359,3647,3599,7246,62711,65271,127982
CED138,37393,37371,74764,105,116,221,90,103,193,122,124,246,7163,8558,15721,255,273,528,288,282,570,291,361,652,52,54,106,251,244,495,515,529,1044,1024,1142,2166,3844,2611,6455,482,548,1030,427,368,795,367,270,637,2242,2351,4593,86,206,292,3619,4020,7639,1261,1200,2461,555,716,1271,130,132,262,111,71,182,1158,1159,2317,750,1177,1927,147,207,354,209,265,474,337,333,670,72,95,167,1168,1219,2387,191,343,534,1314,1313,2627,1851,1578,3429,247,270,517,1465,1699,3164,7533,6176,13709,6476,5408,11884,83591,82892,166483
CED139,51289,54382,105671,5,5,10,3,3,6,152,188,340,108,149,257,31,20,51,26,23,49,51,53,104,6,3,9,425,490,915,36,18,54,31,35,66,176,171,347,45,78,123,8,4,12,153,145,298,212,141,353,84,195,279,23,29,52,19,4,23,50,91,141,45,55,100,272,293,565,1710,1846,3556,92,294,386,47,48,95,38,46,84,240,263,503,25,28,53,27,21,48,45,153,198,13,9,22,4090,4183,8273,392,382,774,25,36,61,1227,1248,2475,3900,3729,7629,65121,68861,133982
CED140,62021,62666,124687,6,4,10,6,4,10,69,56,125,195,213,408,26,24,50,66,45,111,119,129,248,0,10,10,158,162,320,25,29,54,40,42,82,673,573,1246,11,22,33,19,24,43,87,59,146,815,779,1594,7,30,37,51,54,105,16,20,36,53,74,127,22,20,42,131,132,263,754,654,1408,150,310,460,26,30,56,20,18,38,237,211,448,22,12,34,74,73,147,18,68,86,68,52,120,1174,1131,2305,94,87,181,45,34,79,1177,1050,2227,3895,3763,7658,72370,72664,145034
CED141,50670,54757,105427,13,14,27,12,15,27,133,140,273,203,327,530,61,61,122,84,74,158,84,109,193,10,4,14,256,315,571,83,69,152,68,71,139,203,180,383,60,84,144,10,11,21,241,216,457,213,134,347,27,86,113,101,124,225,42,26,68,81,102,183,112,99,211,262,262,524,1181,1247,2428,146,399,545,81,80,161,37,42,79,400,411,811,22,35,57,54,47,101,50,137,187,20,15,35,4460,4485,8945,239,236,475,34,47,81,1305,1447,2752,3901,4029,7930,64959,69937,134896
CED142,53276,56169,109445,18,16,34,10,12,22,77,94,171,99,124,223,42,31,73,43,35,78,36,49,85,94,100,194,256,306,562,57,54,111,24,50,74,143,108,251,41,70,111,4,6,10,110,102,212,206,132,338,7,38,45,52,53,105,17,16,33,87,90,177,88,77,165,200,190,390,707,701,1408,68,256,324,51,71,122,18,33,51,170,183,353,46,39,85,28,23,51,17,82,99,18,16,34,2487,2496,4983,133,137,270,27,26,53,716,761,1477,2726,2912,5638,62199,65658,127857
CED143,41119,38740,79859,63,71,134,45,51,96,422,427,849,3689,5404,9093,102,97,199,120,85,205,170,225,395,65,65,130,528,553,1081,433,453,886,855,1014,1869,1168,694,1862,1811,1855,3666,52,37,89,1052,728,1780,567,357,924,476,860,1336,1292,1588,2880,241,172,413,1008,945,1953,112,82,194,252,173,425,2866,2373,5239,529,766,1295,246,294,540,503,528,1031,535,452,987,90,100,190,174,145,319,1416,2056,3472,267,170,437,6098,4280,10378,1013,957,1970,827,931,1758,6573,5866,12439,11372,8951,20323,88151,82545,170696
CED144,49667,52036,101703,75,67,142,13,19,32,72,94,166,90,133,223,193,185,378,42,39,81,41,72,113,1043,1072,2115,489,607,1096,200,214,414,26,43,69,127,122,249,29,60,89,19,11,30,124,103,227,757,709,1466,15,29,44,27,30,57,153,139,292,47,60,107,249,228,477,287,315,602,705,705,1410,147,452,599,109,145,254,20,33,53,145,152,297,134,120,254,28,32,60,26,102,128,128,120,248,4378,4694,9072,145,190,335,101,128,229,2098,2125,4223,3065,3043,6108,65014,68428,133442
CED145,44115,47271,91386,27,41,68,7,20,27,382,459,841,673,1018,1691,128,165,293,133,104,237,85,126,211,37,41,78,525,666,1191,121,146,267,386,482,868,464,428,892,153,181,334,21,19,40,491,501,992,585,559,1144,340,728,1068,266,402,668,69,73,142,205,308,513,24,41,65,306,293,599,2207,2253,4460,262,503,765,145,212,357,191,252,443,1096,1114,2210,61,94,155,91,89,180,139,328,467,67,67,134,7801,7171,14972,855,1030,1885,91,136,227,3720,4241,7961,4541,4427,8968,70810,75989,146799
CED146,35938,35929,71867,66,59,125,101,106,207,52,45,97,5239,6365,11604,183,182,365,737,564,1301,599,736,1335,155,155,310,153,170,323,1855,2027,3882,726,821,1547,2219,1621,3840,1009,1071,2080,339,238,577,203,158,361,1419,1509,2928,34,118,152,1783,2025,3808,5603,5505,11108,383,418,801,99,133,232,40,36,76,979,951,1930,752,1216,1968,138,198,336,111,151,262,127,136,263,92,72,164,445,498,943,146,297,443,178,157,335,820,665,1485,119,115,234,2315,2773,5088,9969,8448,18417,5689,5132,10821,80815,80800,161615
