region_id,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
CED101,26101,19213,20988,19731,20460,15770,10409,7677,3600,143949,24,29,35,21,27,16,16,10,5,183,307,402,518,322,274,208,157,111,62,2361,9,3,13,9,9,4,6,4,0,57,3,13,8,7,17,22,16,8,0,94,0,3,3,3,0,3,0,0,0,12,3,3,3,3,0,3,6,0,0,21,0,3,0,0,3,0,0,3,0,9,0,0,0,3,3,0,0,0,3,9,3,3,3,3,0,9,3,0,0,24,0,0,0,0,0,0,0,0,0,0,325,430,548,350,306,249,188,126,65,2587,349,459,583,371,333,265,204,136,70,2770,26450,19672,21571,20102,20793,16035,10613,7813,3670,146719
CED102,24588,16317,22251,20966,17982,14883,10575,7619,3391,138572,27,25,43,31,16,15,11,7,0,175,358,320,523,437,352,354,271,271,189,3075,3,3,15,24,33,17,8,0,0,103,13,15,13,21,30,29,14,7,0,142,0,0,3,11,6,3,6,8,0,37,6,6,11,12,16,12,9,0,0,72,0,0,3,3,3,15,3,0,0,27,0,0,0,0,0,6,0,0,0,6,3,6,12,7,11,13,13,6,0,71,0,0,0,0,0,0,0,0,0,0,383,350,580,515,451,449,324,292,189,3533,410,375,623,546,467,464,335,299,189,3708,24998,16692,22874,21512,18449,15347,10910,7918,3580,142280
CED103,24696,20581,21608,20860,20320,15685,9825,7396,3266,144237,20,42,36,19,20,13,8,9,10,177,245,549,563,347,306,310,206,148,116,2790,12,18,58,70,77,48,14,12,0,309,14,16,45,46,68,50,24,4,3,270,0,19,18,33,16,19,8,0,0,113,7,19,32,9,29,16,11,4,0,127,4,11,11,8,10,7,9,4,0,64,0,5,0,4,7,0,0,0,0,16,0,9,5,13,10,7,4,0,0,48,0,0,0,0,0,0,0,0,0,0,282,646,732,530,523,457,276,172,119,3737,302,688,768,549,543,470,284,181,129,3914,24998,21269,22376,21409,20863,16155,10109,7577,3395,148151
CED104,25549,17773,10916,17757,20760,16842,9968,4982,2137,126684,19,17,12,11,21,9,7,5,14,115,274,394,360,211,182,213,188,97,54,1973,4,4,11,13,5,8,6,0,0,51,8,12,17,7,16,22,27,14,0,123,3,0,0,4,0,10,3,3,3,26,8,3,6,3,4,3,6,0,0,33,0,0,3,0,0,6,6,3,0,18,0,0,3,0,0,4,0,0,0,7,0,9,9,0,0,3,5,0,0,26,0,0,0,0,0,0,0,0,0,0,297,422,409,238,207,269,241,117,57,2257,316,439,421,249,228,278,248,122,71,2372,25865,18212,11337,18006,20988,17120,10216,5104,2208,129056
CED105,35109,22166,22821,20329,19768,15445,9363,6815,2924,154740,67,41,50,45,27,24,14,18,5,291,397,474,638,437,328,269,166,132,103,2944,8,12,0,22,37,18,7,0,0,104,6,13,15,23,23,25,13,3,0,121,0,3,0,3,3,3,3,0,0,15,0,3,8,4,3,0,4,0,0,22,0,0,3,0,0,0,6,3,0,12,0,0,0,0,3,0,0,0,0,3,0,6,6,3,11,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,411,511,670,492,408,318,199,138,103,3250,478,552,720,537,435,342,213,156,108,3541,35587,22718,23541,20866,20203,15787,9576,6971,3032,158281
CED106,28021,18171,13052,19281,21081,15581,10578,7630,4297,137692,27,19,14,14,7,15,14,10,11,131,414,589,457,311,278,293,282,321,238,3183,8,8,21,12,15,14,13,3,9,103,6,10,11,17,11,33,45,11,3,147,4,0,3,7,3,4,14,3,0,38,75,3,3,14,7,16,11,0,0,129,3,0,0,4,4,4,3,4,0,22,3,5,0,0,4,0,0,0,0,12,0,22,11,0,3,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,513,637,506,365,325,368,368,342,250,3674,540,656,520,379,332,383,382,352,261,3805,28561,18827,13572,19660,21413,15964,10960,7982,4558,141497
CED107,29993,17863,14955,17497,18677,16736,11642,7269,2700,137332,77,70,45,45,30,30,24,22,7,350,716,1678,900,699,780,692,405,215,98,6183,10,29,44,38,48,75,67,18,0,329,34,46,89,81,77,76,35,8,0,446,3,10,12,16,18,23,24,3,0,109,4,19,34,25,28,19,11,0,0,140,0,3,9,3,9,12,5,0,0,41,3,3,4,0,0,0,0,3,0,13,10,35,22,6,5,12,7,0,3,100,0,0,0,0,0,0,0,0,0,0,780,1823,1114,868,965,909,554,247,101,7361,857,1893,1159,913,995,939,578,269,108,7711,30850,19756,16114,18410,19672,17675,12220,7538,2808,145043
CED108,24350,15819,13851,16382,17299,15994,10903,7008,3181,124787,30,35,18,18,14,31,14,11,0,171,735,864,568,451,370,428,321,256,165,4158,5,24,10,8,6,9,20,5,0,87,14,20,20,17,26,44,32,5,0,178,0,8,3,5,3,10,6,0,0,35,0,16,4,0,3,7,7,3,0,40,0,4,3,3,4,12,0,0,0,26,3,3,3,3,0,6,0,0,0,18,3,3,3,3,3,6,6,0,0,27,0,0,0,0,0,0,0,0,0,0,760,942,614,490,415,522,392,269,165,4569,790,977,632,508,429,553,406,280,165,4740,25140,16796,14483,16890,17728,16547,11309,7288,3346,129527
CED109,39420,24387,23065,22641,21319,16216,8984,4448,1609,162089,55,43,48,31,37,23,15,14,5,271,526,660,632,389,307,255,165,111,50,3095,3,6,19,14,10,10,0,3,0,65,7,20,23,20,21,25,6,6,0,128,4,0,3,3,3,0,3,3,0,19,3,6,10,3,0,4,3,0,0,29,3,3,0,3,3,0,8,0,0,20,3,3,3,0,4,0,0,0,0,13,6,3,3,0,0,4,0,3,0,19,0,0,0,0,0,0,0,0,0,0,555,701,693,432,348,298,185,126,50,3388,610,744,741,463,385,321,200,140,55,3659,40030,25131,23806,23104,21704,16537,9184,4588,1664,165748
CED110,24752,15498,17465,19543,18077,15256,10532,7950,3467,132540,20,24,16,14,17,15,10,6,6,128,352,452,530,339,280,324,224,195,162,2858,4,9,18,9,15,16,5,0,0,76,9,9,34,22,36,46,20,15,4,195,0,0,3,6,3,3,5,0,0,20,0,6,16,3,3,11,9,3,0,51,0,3,0,5,3,3,6,0,0,20,0,3,3,0,0,0,0,0,0,6,0,0,4,5,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,365,482,608,389,343,406,272,213,166,3244,385,506,624,403,360,421,282,219,172,3372,25137,16004,18089,19946,18437,15677,10814,8169,3639,135912
