region_id,Sme_Usl_ad_1_yr_ago_as_2011_M,Sme_Usl_ad_1_yr_ago_as_2011_F,Sme_Usl_ad_1_yr_ago_as_2011_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
CED111,52358,54971,107329,3315,3733,7048,4679,5131,9810,172,180,352,636,673,1309,38,45,83,83,71,154,29,37,66,50,58,108,57,57,114,0,0,0,5744,6252,11996,314,362,676,172,160,332,9545,10507,20052,3263,2696,5959,65166,68174,133340
CED112,58082,59767,117849,2452,2551,5003,5594,5774,11368,102,100,202,191,184,375,29,42,71,58,58,116,16,14,30,23,26,49,78,83,161,0,0,0,6091,6281,12372,1001,965,1966,88,75,163,9632,9872,19504,3040,2684,5724,70754,72323,143077
CED113,54051,57864,111915,2019,2331,4350,5961,6447,12408,67,78,145,211,211,422,17,28,45,46,53,99,14,18,32,15,14,29,25,20,45,0,0,0,6356,6869,13225,280,285,565,181,179,360,8836,9664,18500,2950,2948,5898,65837,70476,136313
CED114,53371,54161,107532,3010,3262,6272,3814,3934,7748,382,376,758,363,364,727,62,71,133,107,90,197,30,26,56,56,64,120,1104,1187,2291,4,0,4,5922,6112,12034,413,444,857,112,98,210,9457,9916,19373,3823,3140,6963,66651,67217,133868
CED115,54069,55017,109086,2835,3273,6108,2853,3076,5929,1594,1809,3403,295,317,612,198,188,386,69,71,140,35,45,80,87,80,167,51,59,110,0,0,0,5182,5645,10827,311,360,671,142,111,253,8470,9389,17859,3490,3022,6512,66029,67428,133457
CED116,61603,64013,125616,1505,1576,3081,4397,4649,9046,63,71,134,71,62,133,15,14,29,17,22,39,4,8,12,7,6,13,10,11,21,0,0,0,4584,4843,9427,674,803,1477,138,123,261,6901,7345,14246,3727,3555,7282,72231,74913,147144
CED117,52594,54732,107326,2995,3339,6334,4496,4780,9276,111,124,235,292,306,598,22,29,51,77,65,142,20,19,39,34,30,64,168,183,351,5,3,8,5225,5539,10764,264,300,564,109,80,189,8593,9258,17851,3669,2978,6647,64856,66968,131824
CED118,54802,57688,112490,1711,1790,3501,7388,8208,15596,208,211,419,185,205,390,67,56,123,64,72,136,17,36,53,25,31,56,94,88,182,0,0,0,8048,8907,16955,1277,1566,2843,124,108,232,11160,12371,23531,4876,4202,9078,70838,74261,145099
CED119,62652,63702,126354,1782,1720,3502,6802,6647,13449,85,78,163,139,146,285,44,36,80,27,30,57,7,11,18,16,11,27,30,26,56,6,0,6,7156,6985,14141,898,1083,1981,85,74,159,9921,9862,19783,3383,2558,5941,75956,76122,152078
CED120,59050,60378,119428,1863,1901,3764,4580,4581,9161,145,79,224,207,188,395,25,23,48,39,28,67,7,7,14,46,24,70,45,35,80,0,0,0,5094,4965,10059,554,629,1183,57,64,121,7568,7559,15127,2645,2587,5232,69263,70524,139787
CED121,56611,57467,114078,3035,3309,6344,3719,3915,7634,88,90,178,234,270,504,22,35,57,54,52,106,29,28,57,34,31,65,643,678,1321,4,4,8,4827,5103,9930,208,225,433,105,98,203,8175,8735,16910,3704,2821,6525,68490,69023,137513
CED122,54425,55282,109707,3492,3779,7271,4808,4961,9769,151,123,274,615,509,1124,62,52,114,176,166,342,34,21,55,79,61,140,35,30,65,0,0,0,5960,5923,11883,338,303,641,135,119,254,9925,10124,20049,3857,2785,6642,68207,68191,136398
CED123,57379,60539,117918,2469,2601,5070,6640,6976,13616,218,233,451,241,309,550,45,58,103,86,85,171,13,26,39,31,33,64,126,122,248,0,5,5,7400,7847,15247,2494,2545,5039,121,114,235,12484,13107,25591,6801,5200,12001,76664,78846,155510
CED124,60035,62230,122265,1874,1939,3813,5751,6250,12001,78,92,170,143,155,298,24,23,47,41,33,74,12,12,24,15,10,25,26,37,63,0,0,0,6090,6612,12702,356,425,781,109,91,200,8429,9067,17496,3732,3258,6990,72196,74555,146751
CED125,49297,52598,101895,3359,3666,7025,4531,4968,9499,119,138,257,438,414,852,31,42,73,68,63,131,29,37,66,38,38,76,46,53,99,0,0,0,5300,5753,11053,197,218,415,114,117,231,8970,9754,18724,2800,2687,5487,61067,65039,126106
CED126,56774,58819,115593,1621,1873,3494,5848,6151,11999,51,35,86,168,197,365,14,14,28,25,28,53,10,7,17,9,7,16,22,15,37,0,0,0,6147,6454,12601,323,336,659,106,92,198,8197,8755,16952,3043,2915,5958,68014,70489,138503
CED127,55851,58703,114554,2206,2259,4465,5356,5523,10879,84,109,193,145,149,294,23,23,46,41,46,87,17,16,33,12,12,24,26,26,52,0,0,0,5704,5904,11608,907,956,1863,155,199,354,8972,9318,18290,2665,2407,5072,67488,70428,137916
CED128,56075,58531,114606,2233,2341,4574,4496,4860,9356,92,81,173,183,173,356,35,27,62,52,54,106,21,15,36,36,21,57,46,39,85,0,0,0,4961,5270,10231,250,310,560,95,86,181,7539,8007,15546,3276,3074,6350,66890,69612,136502
CED129,60715,62268,122983,1370,1431,2801,4463,4540,9003,38,42,80,94,96,190,18,13,31,26,25,51,3,6,9,3,3,6,15,6,21,0,4,4,4660,4735,9395,622,787,1409,102,90,192,6754,7043,13797,2470,2316,4786,69939,71627,141566
CED130,57547,59949,117496,1087,1168,2255,5123,5318,10441,115,142,257,126,124,250,29,31,60,48,57,105,12,12,24,17,9,26,24,24,48,0,0,0,5494,5717,11211,815,857,1672,57,60,117,7453,7802,15255,1765,1762,3527,66765,69513,136278
CED131,56028,58140,114168,4146,4575,8721,4744,5233,9977,100,91,191,720,774,1494,42,39,81,56,39,95,21,38,59,42,50,92,47,37,84,0,0,0,5772,6301,12073,376,400,776,149,130,279,10443,11406,21849,3693,3342,7035,70164,72888,143052
CED132,50387,51993,102380,1782,1838,3620,7205,7447,14652,176,147,323,305,272,577,43,43,86,92,72,164,29,29,58,72,62,134,58,57,115,0,0,0,7980,8129,16109,806,869,1675,154,134,288,10722,10970,21692,3532,2965,6497,64641,65928,130569
CED133,54065,58428,112493,2107,2211,4318,7218,7596,14814,229,247,476,247,257,504,68,73,141,116,122,238,19,31,50,15,16,31,85,63,148,3,0,3,8000,8405,16405,2407,2655,5062,78,90,168,12592,13361,25953,3886,3744,7630,70543,75533,146076
CED134,51898,54810,106708,3599,4019,7618,3923,4308,8231,122,126,248,759,874,1633,31,32,63,57,62,119,34,28,62,42,40,82,33,30,63,0,0,0,5001,5500,10501,233,271,504,171,152,323,9004,9942,18946,3063,2667,5730,63965,67419,131384
CED135,59307,59617,118924,3947,4208,8155,4802,5094,9896,147,129,276,656,651,1307,46,47,93,69,71,140,21,39,60,57,37,94,29,41,70,0,0,0,5827,6109,11936,246,252,498,182,152,334,10202,10721,20923,5021,3887,8908,74530,74225,148755
CED136,62657,63270,125927,2401,2140,4541,7641,7134,14775,178,154,332,179,155,334,65,68,133,60,49,109,13,13,26,5,11,16,54,44,98,5,3,8,8200,7631,15831,2072,2469,4541,127,106,233,12800,12346,25146,5925,4847,10772,81382,80463,161845
CED137,50402,52388,102790,2941,3341,6282,4402,4733,9135,140,147,287,412,388,800,53,54,107,69,73,142,19,22,41,70,64,134,45,57,102,3,3,6,5213,5541,10754,228,262,490,98,78,176,8480,9222,17702,3139,2997,6136,62021,64607,126628
CED138,61835,63542,125377,2943,2763,5706,7270,7143,14413,285,211,496,224,193,417,80,55,135,86,83,169,19,14,33,10,8,18,53,51,104,8,0,8,8035,7758,15793,2189,2424,4613,154,121,275,13321,13066,26387,7161,5075,12236,82317,81683,164000
CED139,51808,54696,106504,2839,3196,6035,3684,4205,7889,313,341,654,1519,1715,3234,47,69,116,87,83,170,50,48,98,51,61,112,32,25,57,0,0,0,5783,6547,12330,498,560,1058,134,130,264,9254,10433,19687,3346,3098,6444,64408,68227,132635
CED140,56945,58169,115114,3678,3875,7553,4592,4922,9514,449,405,854,594,423,1017,98,68,166,89,56,145,43,31,74,98,86,184,129,142,271,4,0,4,6096,6133,12229,432,427,859,143,102,245,10349,10537,20886,4121,2997,7118,71415,71703,143118
CED141,52432,56719,109151,2082,2368,4450,5316,5808,11124,99,103,202,189,226,415,23,19,42,48,57,105,15,21,36,6,22,28,34,27,61,0,0,0,5730,6283,12013,430,450,880,134,146,280,8376,9247,17623,3385,3213,6598,64193,69179,133372
CED142,51824,54795,106619,1778,1982,3760,4803,5122,9925,72,66,138,233,266,499,16,18,34,46,40,86,12,14,26,22,30,52,37,24,61,0,0,0,5241,5580,10821,233,244,477,101,95,196,7353,7901,15254,2281,2260,4541,61458,64956,126414
CED143,56004,52822,108826,3260,3196,6456,10545,10484,21029,505,507,1012,455,513,968,133,140,273,213,233,446,40,33,73,43,42,85,196,187,383,3,0,3,12133,12139,24272,4469,4682,9151,160,173,333,20022,20190,40212,11035,8641,19676,87061,81653,168714
CED144,54472,57376,111848,2208,2352,4560,4320,4751,9071,60,60,120,169,171,340,28,31,59,36,26,62,17,12,29,19,20,39,39,55,94,0,0,0,4688,5126,9814,232,290,522,115,111,226,7243,7879,15122,2483,2428,4911,64198,67683,131881
CED145,53373,57682,111055,2823,2974,5797,6425,7036,13461,240,224,464,216,223,439,31,30,61,85,88,173,16,26,42,10,19,29,50,57,107,5,0,5,7078,7703,14781,2121,2362,4483,89,96,185,12111,13135,25246,4247,4088,8335,69731,74905,144636
CED146,65190,66153,131343,2221,1984,4205,5468,5185,10653,77,80,157,83,76,159,38,22,60,28,19,47,7,5,12,20,6,26,17,22,39,3,4,7,5741,5419,11160,1428,1628,3056,98,92,190,9488,9123,18611,4957,4396,9353,79635,79672,159307
CED147,52906,55080,107986,2447,2511,4958,7866,8485,16351,453,408,861,316,366,682,81,77,158,129,147,276,20,10,30,31,17,48,130,120,250,11,7,18,9037,9637,18674,2890,2959,5849,110,102,212,14484,15209,29693,9042,8213,17255,76432,78502,154934
CED148,60453,62322,122775,1681,1719,3400,5140,5369,10509,80,74,154,128,129,257,22,17,39,29,22,51,4,6,10,9,7,16,21,21,42,3,0,3,5436,5645,11081,583,724,1307,122,108,230,7822,8196,16018,3557,3746,7303,71832,74264,146096
CED194,1332,812,2144,533,308,841,2325,2136,4461,167,129,296,275,258,533,54,49,103,91,70,161,31,25,56,40,34,74,42,46,88,0,0,0,3025,2747,5772,514,487,1001,88,39,127,4160,3581,7741,2031,878,2909,7523,5271,12794
CED197,45,46,91,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,3,0,3,0,0,0,7,8,15,4,3,7,56,57,113
