region_id,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU_15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU_15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
CED101,0,170,4069,6250,6893,5357,3583,2325,585,29232,0,238,951,644,488,312,120,27,4,2784,0,16,44,167,318,211,108,79,55,998,13091,0,0,0,0,0,0,0,0,13091,0,4446,0,0,0,0,0,0,0,4446,0,2848,2275,762,459,184,26,0,0,6554,0,624,500,177,149,172,147,120,47,1936,0,367,503,112,128,64,21,5,3,1203,0,574,853,229,218,186,109,41,10,2220,0,199,626,664,845,887,686,536,297,4740,133,161,202,132,115,77,49,24,14,907,13224,9643,10023,9137,9613,7450,4849,3157,1015,68111,0,492,5287,7000,6803,5003,3048,1638,250,29521,0,358,1025,613,459,240,71,13,5,2784,0,99,556,1281,1671,803,359,373,231,5373,12273,0,0,0,0,0,0,0,0,12273,0,4412,0,0,0,0,0,0,0,4412,0,2052,1702,438,253,144,25,0,0,4614,0,537,379,127,214,416,401,410,189,2673,0,447,397,62,63,44,20,8,3,1044
CED102,0,214,4289,6380,5514,4784,3603,2497,581,27862,0,183,1042,819,643,357,100,24,3,3171,0,8,43,168,270,221,123,88,52,973,12164,0,0,0,0,0,0,0,0,12164,0,3461,0,0,0,0,0,0,0,3461,0,2463,2291,1041,539,195,35,0,0,6564,0,557,625,184,169,193,126,107,54,2015,0,316,469,116,99,56,24,7,4,1091,0,637,1156,329,293,248,122,55,22,2862,0,138,633,782,837,843,615,494,258,4600,129,125,227,157,110,62,42,29,11,892,12293,8102,10775,9976,8474,6959,4790,3301,985,65655,0,666,5551,6678,5535,4589,3230,1574,271,28094,0,312,1111,785,574,256,53,13,3,3107,0,69,501,1182,1298,767,422,395,262,4896,11461,0,0,0,0,0,0,0,0,11461,0,3533,0,0,0,0,0,0,0,3533,0,1802,1555,546,299,131,25,0,3,4361,0,481,405,156,181,325,357,376,198,2479,0,276,319,70,54,36,14,12,0,781
CED103,0,132,4180,6709,7006,5457,3372,2276,523,29655,0,268,1122,672,499,289,98,35,6,2989,0,10,24,111,268,242,86,72,51,864,12462,0,0,0,0,0,0,0,0,12462,0,4432,0,0,0,0,0,0,0,4432,0,2208,2041,673,400,190,25,0,0,5537,0,587,441,127,125,107,82,97,57,1623,0,439,385,86,80,39,29,3,0,1061,0,1309,1183,332,222,178,91,35,12,3362,0,209,887,818,891,853,597,506,278,5039,108,172,183,102,91,59,41,30,11,797,12570,9766,10446,9630,9582,7414,4421,3054,938,67821,0,310,5275,7540,7056,5000,2956,1581,252,29970,0,425,1172,636,469,247,52,12,0,3013,0,45,287,940,1382,767,351,347,214,4333,11631,0,0,0,0,0,0,0,0,11631,0,4337,0,0,0,0,0,0,0,4337,0,1814,1473,409,236,114,14,0,0,4060,0,486,344,130,146,319,305,406,200,2336,0,575,300,78,48,22,12,8,0,1043
CED104,0,51,1990,6262,7922,6925,4183,1756,376,29465,0,92,492,548,558,327,110,23,4,2154,0,9,14,114,238,187,82,61,39,744,13004,0,0,0,0,0,0,0,0,13004,0,5264,0,0,0,0,0,0,0,5264,0,3089,2038,532,261,83,6,0,0,6009,0,307,169,85,96,57,78,60,45,897,0,119,144,61,57,54,25,4,3,467,0,95,198,128,140,112,56,35,8,772,0,88,216,342,446,458,362,263,147,2322,112,202,120,76,91,73,56,36,8,774,13116,9316,5381,8148,9809,8276,4958,2238,630,61872,0,114,2889,7485,8408,6466,3305,1178,183,30028,0,158,521,613,522,275,75,12,6,2182,0,44,208,703,1129,563,222,202,99,3170,12260,0,0,0,0,0,0,0,0,12260,0,5384,0,0,0,0,0,0,0,5384,0,2248,1368,286,152,80,14,0,0,4148,0,216,139,65,85,207,271,255,196,1434,0,135,116,38,30,21,16,6,5,367
CED105,0,385,4735,6165,6346,5041,3233,1892,428,28225,0,148,530,486,385,225,87,20,8,1889,0,19,72,199,329,287,116,122,68,1212,17336,0,0,0,0,0,0,0,0,17336,0,4913,0,0,0,0,0,0,0,4913,0,3858,3074,1008,526,220,23,0,0,8709,0,708,622,328,338,294,139,114,53,2596,0,247,282,212,194,105,27,11,5,1083,0,223,475,245,281,229,108,64,13,1638,0,179,547,711,968,1000,734,461,226,4826,181,196,244,191,136,80,44,27,8,1107,17517,10876,10581,9545,9503,7481,4511,2711,809,73534,0,1259,6384,6405,5992,4441,2455,1247,196,28379,0,230,569,478,342,190,55,12,5,1881,0,235,1188,1784,1725,940,418,436,233,6959,16194,0,0,0,0,0,0,0,0,16194,0,4967,0,0,0,0,0,0,0,4967,0,2691,1896,516,291,153,28,3,0,5578,0,538,390,206,296,438,386,446,224,2924,0,234,215,84,91,60,18,20,6,728
CED106,0,71,2488,6926,8071,5976,4083,2513,761,30889,0,109,626,478,450,257,109,33,6,2068,0,8,24,95,206,180,87,59,45,704,13909,0,0,0,0,0,0,0,0,13909,0,5726,0,0,0,0,0,0,0,5726,0,1897,1569,412,270,116,6,0,0,4270,0,393,236,65,59,67,72,55,38,985,0,173,159,51,56,31,14,8,3,495,0,221,411,143,96,129,85,26,10,1121,0,161,446,444,470,526,415,435,288,3185,101,142,135,71,62,58,43,22,10,644,14010,8901,6094,8685,9740,7340,4914,3151,1161,63996,0,164,3510,8000,8309,5763,3628,1839,376,31589,0,191,671,497,408,205,70,13,3,2058,0,37,144,765,1355,677,216,249,159,3602,13325,0,0,0,0,0,0,0,0,13325,0,5697,0,0,0,0,0,0,0,5697,0,1528,1196,275,196,91,18,4,0,3308,0,392,222,67,63,179,240,257,154,1574,0,193,164,52,39,27,11,9,3,498
CED107,0,177,2590,4783,5500,5459,3826,2053,363,24751,0,753,1565,1062,845,498,182,31,3,4939,0,23,94,259,360,190,97,82,21,1126,14801,0,0,0,0,0,0,0,0,14801,0,2630,0,0,0,0,0,0,0,2630,0,2783,887,487,377,134,15,5,0,4688,0,355,140,93,124,137,107,68,28,1052,0,230,124,84,66,46,14,5,0,569,0,652,440,174,190,175,120,50,5,1806,0,406,818,949,1317,1449,1158,719,222,7038,269,410,284,205,182,171,130,62,16,1729,15070,8419,6942,8096,8961,8259,5649,3075,658,65129,0,336,3450,5339,5878,5286,3247,1447,190,25173,0,1151,1533,1059,783,404,128,20,3,5081,0,463,1056,1492,1153,402,259,285,144,5254,13873,0,0,0,0,0,0,0,0,13873,0,2896,0,0,0,0,0,0,0,2896,0,1599,445,146,152,96,14,0,0,2452,0,273,78,48,104,174,202,182,109,1170,0,216,52,31,30,9,10,0,4,352
CED108,0,158,2583,4759,5364,5441,3887,2030,493,24715,0,451,1361,1012,678,448,164,49,9,4172,0,22,80,278,373,207,82,65,29,1136,12296,0,0,0,0,0,0,0,0,12296,0,2967,0,0,0,0,0,0,0,2967,0,3177,1224,581,377,144,11,0,0,5514,0,363,199,116,120,126,86,73,37,1120,0,229,143,88,90,42,24,6,0,622,0,331,352,183,198,170,117,41,10,1402,0,215,533,671,908,949,678,577,254,4785,209,309,239,166,134,100,91,39,18,1305,12505,8222,6714,7854,8242,7627,5140,2880,850,60034,0,306,3421,5231,5660,5427,3371,1497,250,25163,0,736,1417,916,741,387,143,17,5,4362,0,304,873,1552,1319,524,289,266,148,5275,11567,0,0,0,0,0,0,0,0,11567,0,3009,0,0,0,0,0,0,0,3009,0,2166,711,197,151,104,25,0,0,3354,0,279,107,43,103,225,202,220,122,1301,0,241,77,39,43,31,8,5,0,444
CED109,0,245,4414,6732,7008,5578,3088,1179,199,28443,0,416,1184,916,635,315,94,18,4,3582,0,42,163,352,451,299,136,76,23,1542,19897,0,0,0,0,0,0,0,0,19897,0,4913,0,0,0,0,0,0,0,4913,0,4893,3061,1024,467,106,12,0,0,9563,0,718,566,289,273,278,173,123,39,2459,0,313,328,198,161,91,27,17,0,1135,0,239,352,228,234,223,122,37,6,1441,0,144,568,739,894,773,512,297,74,4001,265,294,281,212,146,71,44,23,4,1340,20162,12217,10917,10690,10269,7734,4208,1770,349,78316,0,654,6010,7135,6747,4992,2320,706,64,28628,0,613,1269,867,628,252,64,9,0,3702,0,656,1789,2401,1897,1002,493,310,137,8685,18336,0,0,0,0,0,0,0,0,18336,0,5144,0,0,0,0,0,0,0,5144,0,3395,1700,396,213,101,14,0,0,5819,0,589,300,179,310,493,487,419,179,2956,0,317,163,74,74,43,16,8,0,695
CED110,0,92,2925,6068,5814,5292,3769,2442,589,26991,0,330,1680,990,601,413,120,34,7,4175,0,10,43,162,355,221,99,65,46,1001,12435,0,0,0,0,0,0,0,0,12435,0,3381,0,0,0,0,0,0,0,3381,0,2748,1617,554,378,166,12,0,0,5475,0,261,226,91,103,75,76,76,49,957,0,144,162,67,77,40,13,10,0,513,0,355,678,265,187,167,73,51,10,1786,0,211,857,952,1009,899,620,531,311,5390,129,164,253,149,84,74,71,28,9,961,12564,7696,8441,9298,8608,7347,4853,3237,1021,63065,0,204,3948,6681,5941,5066,3414,1867,293,27414,0,555,1707,933,623,304,95,17,6,4240,0,93,399,1143,1352,604,271,295,181,4338,11801,0,0,0,0,0,0,0,0,11801,0,3686,0,0,0,0,0,0,0,3686,0,2109,1065,251,178,108,24,0,0,3735,0,271,204,63,97,210,204,266,142,1457,0,118,115,48,35,28,4,8,3,359
