"region_id",C01_C_Tot_0_14,C01_C_Tot_15_24,C01_C_Tot_25_34,C01_C_Tot_35_44,C01_C_Tot_45_54,C01_C_Tot_55_64,C01_C_Tot_65_74,C01_C_Tot_75_84,C01_C_Tot_85ov,C01_C_T_T,C01_Hinduism_0_14,C01_Hinduism_15_24,C01_Hinduism_25_34,C01_Hinduism_35_44,C01_Hinduism_45_54,C01_Hinduism_55_64,C01_Hinduism_65_74,C01_Hinduism_75_84,C01_Hinduism_85ov,C01_Hinduism_Tot,C01_Islam_0_14,C01_Islam_15_24,C01_Islam_25_34,C01_Islam_35_44,C01_Islam_45_54,C01_Islam_55_64,C01_Islam_65_74,C01_Islam_75_84,C01_Islam_85ov,C01_Islam_Tot,C01_Judaism_0_14,C01_Judaism_15_24,C01_Judaism_25_34,C01_Judaism_35_44,C01_Judaism_45_54,C01_Judaism_55_64,C01_Judaism_65_74,C01_Judaism_75_84,C01_Judaism_85ov,C01_Judaism_Tot,C01_OR_Au_Ab_Tr_R_0_14,C01_OR_Au_Ab_Tr_R_15_24,C01_OR_Au_Ab_Tr_R_25_34,C01_OR_Au_Ab_Tr_R_35_44,C01_OR_Au_Ab_Tr_R_45_54,C01_OR_Au_Ab_Tr_R_55_64,C01_OR_Au_Ab_Tr_R_65_74,C01_OR_Au_Ab_Tr_R_75_84,C01_OR_A_Ab_Tr_Re_85oe,C01_OR_Au_Ab_Tr_Re_Tot,C01_OR_OR_0_14,C01_OR_OR_15_24,C01_OR_OR_25_34,C01_OR_OR_35_44,C01_OR_OR_45_54,C01_OR_OR_55_64,C01_OR_OR_65_74,C01_OR_OR_75_84,C01_OR_OR_85oe,C01_OR_OR_Tot,C01_OR_Tot_0_14,C01_OR_Tot_15_24,C01_OR_Tot_25_34,C01_OR_Tot_35_44,C01_OR_Tot_45_54,C01_OR_Tot_55_64,C01_OR_Tot_65_74,C01_OR_Tot_75_84,C01_OR_Tot_85ov,C01_OR_T_T,C01_No_religion_0_14,C01_No_religion_15_24,C01_No_religion_25_34,C01_No_religion_35_44,C01_No_religion_45_54,C01_No_religion_55_64,C01_No_religion_65_74,C01_No_religion_75_84,C01_No_religion_85ov,C01_No_religion_Tot,C01_Oth_rel_affi_0_14,C01_Oth_rel_aff_15_24,C01_Oth_rel_aff_25_34,C01_Oth_rel_aff_35_44,C01_Oth_rel_aff_45_54,C01_Oth_rel_aff_55_64,C01_Oth_rel_aff_65_74,C01_Oth_rel_aff_75_84,C01_Oth_rel_affil_85ov,C01_Oth_rel_affil_Tot,C01_Rel_aff_ns_0_14,C01_Rel_aff_ns_15_24,C01_Rel_aff_ns_25_34,C01_Rel_aff_ns_35_44,C01_Rel_aff_ns_45_54,C01_Rel_aff_ns_55_64,C01_Rel_aff_ns_65_74,C01_Rel_aff_ns_75_84,C01_Rel_aff_ns_85ov,C01_Rel_aff_NS_T,C01_OS_vis_0_14,C01_OS_vis_15_24,C01_OS_vis_25_34,C01_OS_vis_35_44,C01_OS_vis_45_54,C01_OS_vis_55_64,C01_OS_vis_65_74,C01_OS_vis_75_84,C01_OS_vis_85ov,C01_OS_vis_Tot,C01_Tot_0_14_yrs,C01_Tot_15_24_yrs,C01_Tot_25_34_yrs,C01_Tot_35_44_yrs,C01_Tot_45_54_yrs,C01_Tot_55_64_yrs,C01_Tot_65_74_yrs,C01_Tot_75_84_yrs,C01_Tot_85o,C01_T_T,C06_Buddhism_0_14_yrs,C06_Buddhism_15_24,C06_Buddhism_25_34,C06_Buddhism_35_44,C06_Buddhism_45_54,C06_Buddhism_55_64,C06_Buddhism_65_74,C06_Buddhism_75_84,C06_Buddhism_85ov,C06_Buddhism_Tot,C06_Christ_Angl_0_14,C06_Christ_Angl_15_24,C06_Christ_Angl_25_34,C06_Christ_Angl_35_44,C06_Christ_Angl_45_54,C06_Christ_Angl_55_64,C06_Christ_Angl_65_74,C06_Christ_Angl_75_84,C06_Christ_Angl_85ov,C06_Christ_Angl_Tot,C06_C_Assyr_Apo_0_14,C06_C_Assyr_Apo_15_24,C06_C_Assyr_Apo_25_34,C06_C_Assyr_Apo_35_44,C06_C_Assyr_Apo_45_54,C06_C_Assyr_Apo_55_64,C06_C_Assyr_Apo_65_74,C06_C_Assyr_Apo_75_84,C06_C_Assyr_Apo_85ov,C06_C_Assyr_Apo_Tot,C06_C_Baptist_0_14,C06_C_Baptist_15_24,C06_C_Baptist_25_34,C06_C_Baptist_35_44,C06_C_Baptist_45_54,C06_C_Baptist_55_64,C06_C_Baptist_65_74,C06_C_Baptist_75_84,C06_C_Baptist_85ov,C06_C_Baptist_Tot,C06_Christ_Breth_0_14,C06_Christ_Breth_15_24,C06_Christ_Breth_25_34,C06_Christ_Breth_35_44,C06_Christ_Breth_45_54,C06_Christ_Breth_55_64,C06_Christ_Breth_65_74,C06_Christ_Breth_75_84,C06_Christ_Breth_85ov,C06_Christ_Breth_To,C06_Ch_Catholic_0_14,C06_Ch_Catholic_15_24,C06_Ch_Catholic_25_34,C06_Ch_Catholic_35_44,C06_Ch_Catholic_45_54,C06_Ch_Catholic_55_64,C06_Ch_Catholic_65_74,C06_Ch_Catholic_75_84,C06_Ch_Catholic_85ov,C06_C_Catholic_Tot,C06_C_Chur_Christ_0_14,C06_C_Chur_Christ_15_24,C06_C_Chur_Christ_25_34,C06_C_Chur_Christ_35_44,C06_C_Chur_Christ_45_54,C06_C_Chur_Christ_55_64,C06_C_Chur_Christ_65_74,C06_C_Chur_Christ_75_84,C06_C_Chur_Christ_85ov,C06_C_Chur_Christ_Tot,C06_C_East_Ortho_0_14,C06_C_East_Ortho_15_24,C06_C_East_Ortho_25_34,C06_C_East_Ortho_35_44,C06_C_East_Ortho_45_54,C06_C_East_Ortho_55_64,C06_C_East_Ortho_65_74,C06_C_East_Ortho_75_84,C06_C_East_Ortho_85ov,C06_C_East_Ortho_To
"1RNSW",372266,213349,207665,264322,251453,205106,171497,107971,31965,1825594,679,426,463,624,419,236,86,24,3,2960,1755,1207,1175,1042,661,477,153,54,13,6537,167,241,168,196,255,157,115,84,20,1403,94,44,70,55,39,11,9,3,3,328,1285,1444,1580,1563,1318,512,266,108,35,8111,1379,1488,1650,1618,1357,523,275,111,38,8439,76384,42228,38628,40511,34456,17931,10929,5983,1272,268322,9285,6321,5493,5093,3938,2035,1095,647,181,34088,50837,26726,25499,29153,26418,17855,14213,9196,2719,202616,1278,3990,2126,1177,1034,711,518,220,70,11124,515675,297712,284745,346350,322486,245890,199223,124423,36319,2372823,1951,1911,2191,2825,3250,1753,451,178,39,14549,114528,70151,67974,91439,100904,97015,72391,52937,17315,684654,3,7,4,7,0,4,4,0,0,29,6814,4415,3669,4696,5187,4573,3259,2156,709,35478,1095,630,417,441,282,233,210,148,70,3526,146477,86197,68081,90035,87564,71755,54090,33690,9182,647071,597,393,259,425,561,573,473,319,99,3699,4629,3086,3734,4051,3715,3660,2776,1461,253,27365
"1GSYD",517874,353690,401011,403684,366145,264593,193547,136010,44125,2680679,10784,7717,10128,9796,5844,2327,1285,485,96,48462,42777,25522,24290,20233,12356,5841,2309,817,221,134366,5622,3848,3995,4494,5364,3200,2557,2716,1145,32941,49,32,40,29,21,12,4,0,0,187,4019,3881,4827,4184,2875,1257,596,264,76,21979,4068,3913,4867,4213,2896,1269,600,264,76,22166,98794,73036,93144,84176,62388,29602,16837,9154,2318,469449,12997,11689,14148,10228,7089,3255,1685,993,305,62389,81636,50852,55754,54885,47062,28896,22035,15078,5394,361592,4864,13188,11064,5959,5610,4492,3092,877,160,49306,803690,564414,643131,625897,535289,351595,249588,169084,54633,3997321,25723,22086,26389,28522,26711,12796,6374,3563,1090,153254,116141,81639,91994,106523,106828,96578,60057,52232,21489,733481,1383,1116,978,1089,1053,661,459,225,32,6996,11514,8629,8132,9181,9185,6602,3721,2747,1163,60874,1016,704,476,487,456,374,290,233,139,4175,254221,165025,167885,179127,156238,122418,78841,53923,15875,1193553,1141,778,709,802,996,685,388,320,144,5963,32936,20024,26454,29779,20993,20666,17400,8337,1829,178418
"19799",83,218,220,136,55,73,31,13,6,835,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,9,0,3,3,3,0,0,0,0,0,9,3,88,65,36,17,12,5,3,0,229,4,34,22,4,0,3,3,0,0,70,38,44,35,30,36,25,26,22,36,292,6,58,36,20,16,4,5,3,0,148,134,449,389,232,124,117,73,41,42,1601,0,3,0,3,0,3,0,0,0,9,0,11,9,16,16,15,3,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,15,15,18,21,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
