"region_id",C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85ov,C11_C_Sev_day_Adv_Tot,C11_Chr_Unit_Ch_0_14,C11_Chr_Unit_Ch_15_24,C11_Chr_Unit_Ch_25_34,C11_Chr_Unit_Ch_35_44,C11_Chr_Unit_Ch_45_54,C11_Chr_Unit_Ch_55_64,C11_Chr_Unit_Ch_65_74,C11_Chr_Unit_Ch_75_84,C11_Chr_Unit_Ch_85ov,C11_Chr_Unit_Ch_Tot,C11_Chr_Chi_nfd_0_14,C11_Chr_Chi_nfd_15_24,C11_Chr_Chi_nfd_25_34,C11_Chr_Chi_nfd_35_44,C11_Chr_Chi_nfd_45_54,C11_Chr_Chi_nfd_55_64,C11_Chr_Chi_nfd_65_74,C11_Chr_Chi_nfd_75_84,C11_Chr_Chi_nfd_85ov,C11_Chr_Chi_nfd_Tot,C11_Chr_Oth_Chi_0_14,C11_Chr_Oth_Chi_15_24,C11_Chr_Oth_Chi_25_34,C11_Chr_Oth_Chi_35_44,C11_Chr_Oth_Chi_45_54,C11_Chr_Oth_Chi_55_64,C11_Chr_Oth_Chi_65_74,C11_Chr_Oth_Chi_75_84,C11_Chr_Oth_Chi_85ov,C11_Chr_Oth_Chi_Tot,C11_Christ_Tot_0_14,C11_Christ_Tot_15_24,C11_Christ_Tot_25_34,C11_Christ_Tot_35_44,C11_Christ_Tot_45_54,C11_Christ_Tot_55_64,C11_Christ_Tot_65_74,C11_Christ_Tot_75_84,C11_Christ_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_O_R_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_Oth_Rel_Tot_0_14,C11_Oth_Rel_Tot_15_24,C11_Oth_Rel_Tot_25_34,C11_Oth_Rel_Tot_35_44,C11_Oth_Rel_Tot_45_54,C11_Oth_Rel_Tot_55_64,C11_Oth_Rel_Tot_65_74,C11_Oth_Rel_Tot_75_84,C11_Oth_Rel_Tot_85ov,C11_Other_Rel_T_T,C11_No_religion_0_14,C11_No_religion_15_24,C11_No_religion_25_34,C11_No_religion_35_44,C11_No_religion_45_54,C11_No_religion_55_64,C11_No_religion_65_74,C11_No_religion_75_84,C11_No_religion_85ov,C11_No_religion_Tot,C11_Oth_rel_affi_0_14,C11_Oth_rel_aff_15_24,C11_Oth_rel_aff_25_34,C11_Oth_rel_aff_35_44,C11_Oth_rel_aff_45_54,C11_Oth_rel_aff_55_64,C11_Oth_rel_aff_65_74,C11_Oth_rel_aff_75_84,C11_Oth_rel_affil_85ov,C11_Oth_rel_affil_Tot,C11_Rel_aff_ns_0_14,C11_Rel_aff_ns_15_24,C11_Rel_aff_ns_25_34,C11_Rel_aff_ns_35_44,C11_Rel_aff_ns_45_54,C11_Rel_aff_ns_55_64,C11_Rel_aff_ns_65_74,C11_Rel_aff_ns_75_84,C11_Rel_aff_ns_85ov,C11_Rel_aff_NS_T,C11_OS_vis_0_14,C11_OS_vis_15_24,C11_OS_vis_25_34,C11_OS_vis_35_44,C11_OS_vis_45_54,C11_OS_vis_55_64,C11_OS_vis_65_74,C11_OS_vis_75_84,C11_OS_vis_85ov,C11_OS_vis_Tot,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T
"1RNSW",2210,1488,1222,1382,1516,1425,1142,864,357,11606,19499,14497,10981,15586,22396,23974,19993,13803,5910,146639,11703,7051,5624,6172,6914,5923,3407,1599,562,48955,489,309,292,385,421,458,316,179,65,2914,314526,198728,164249,220488,259908,251666,197330,127287,48499,1782681,1369,670,1818,1138,732,487,221,58,13,6506,2964,1706,2639,1739,995,596,362,96,18,11115,262,141,176,264,273,344,246,111,48,1865,170,112,104,121,120,64,13,0,0,704,1576,1484,2162,2012,1903,1386,515,226,54,11318,1746,1596,2266,2133,2023,1450,528,226,54,12022,121754,75312,64927,60613,56965,48003,24054,10659,3701,465988,3525,4153,3707,3371,2698,1707,546,220,86,20013,40732,25536,21645,23545,25361,23445,17036,12124,6007,195431,1124,3637,2259,1136,1079,1142,666,234,65,11342,490797,314064,266778,318248,353921,331955,241927,151268,58549,2527507
"1GSYD",2405,1541,1670,1625,1582,1321,837,478,243,11702,19291,15426,12852,15435,17981,17042,12349,8684,4699,123759,16598,11786,12129,10732,10273,7266,3473,1694,680,74631,1101,803,868,955,1008,830,508,294,134,6501,498122,325503,334173,387053,374415,318835,220569,142850,62504,2664024,22322,14429,35791,18410,11422,6476,2797,1243,294,113184,63006,34568,42465,29263,20203,11612,5089,1624,343,208173,6771,3872,4144,5001,4872,5479,3439,2354,1774,37706,62,70,66,56,70,36,10,5,0,375,6933,5958,10631,6096,4685,3109,1356,536,147,39451,6995,6028,10697,6152,4755,3145,1366,541,147,39826,153185,121627,149817,122800,101066,70867,31636,15856,5511,772365,3906,5610,6867,5313,3477,2018,746,285,114,28336,61597,46171,58403,47221,42414,33912,21232,14888,8825,334663,4008,11918,10183,5597,5990,7864,3897,951,173,50581,846114,594057,685066,657653,599739,481060,299001,185254,81091,4429035
"19799",0,0,0,0,0,0,3,0,0,3,6,0,3,5,15,36,31,35,7,138,3,3,3,0,3,7,4,4,0,27,0,0,0,0,0,0,0,0,0,0,77,38,42,91,187,306,346,186,22,1295,0,0,3,0,0,0,0,0,0,3,3,0,0,5,3,0,0,0,0,11,0,0,0,3,0,0,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,9,0,3,0,0,0,0,3,0,3,9,35,31,31,39,56,66,55,19,5,337,0,3,3,3,0,0,3,0,0,12,27,25,24,47,56,94,86,49,5,413,0,47,53,13,14,12,18,4,3,164,142,147,163,201,316,481,514,263,41,2268
