"region_id",C06_P_25_29_Em_FT,C06_P_25_29_Em_PT,C06_P_25_29_Em_AFW,C06_P_25_29_Em_Hrs_NS,C06_P_25_29_Em_Tot,C06_P_25_29_Unem_Look_FT,C06_P_25_29_Unem_Look_PT,C06_P_25_29_Unem_Tot,C06_P_25_29_Tot_LF,C06_P_25_29_Notin_LF,C06_P_25_29_LF_NS,C06_P_25_29_Tot,C06_P_30_34_Em_FT,C06_P_30_34_Em_PT,C06_P_30_34_Em_AFW,C06_P_30_34_Em_Hrs_NS,C06_P_30_34_Em_Tot,C06_P_30_34_Unem_Look_FT,C06_P_30_34_Unem_Look_PT,C06_P_30_34_Unem_Tot,C06_P_30_34_Tot_LF,C06_P_30_34_Notin_LF,C06_P_30_34_LF_NS,C06_P_30_34_Tot,C06_P_35_39_Em_FT,C06_P_35_39_Em_PT,C06_P_35_39_Em_AFW,C06_P_35_39_Em_Hrs_NS,C06_P_35_39_Em_Tot,C06_P_35_39_Unem_Look_FT,C06_P_35_39_Unem_Look_PT,C06_P_35_39_Unem_Tot,C06_P_35_39_Tot_LF,C06_P_35_39_Notin_LF,C06_P_35_39_LF_NS,C06_P_35_39_Tot,C06_P_40_44_Em_FT,C06_P_40_44_Em_PT,C06_P_40_44_Em_AFW,C06_P_40_44_Em_Hrs_NS,C06_P_40_44_Em_Tot,C06_P_40_44_Unem_Look_FT,C06_P_40_44_Unem_Look_PT,C06_P_40_44_Unem_Tot,C06_P_40_44_Tot_LF,C06_P_40_44_Notin_LF,C06_P_40_44_LF_NS,C06_P_40_44_Tot,C06_P_45_49_Em_FT,C06_P_45_49_Em_PT,C06_P_45_49_Em_AFW,C06_P_45_49_Em_Hrs_NS,C06_P_45_49_Em_Tot,C06_P_45_49_Unem_Look_FT,C06_P_45_49_Unem_Look_PT,C06_P_45_49_Unem_Tot,C06_P_45_49_Tot_LF,C06_P_45_49_Notin_LF,C06_P_45_49_LF_NS,C06_P_45_49_Tot,C06_P_50_54_Em_FT,C06_P_50_54_Em_PT,C06_P_50_54_Em_AFW,C06_P_50_54_Em_Hrs_NS,C06_P_50_54_Em_Tot,C06_P_50_54_Unem_Look_FT,C06_P_50_54_Unem_Look_PT,C06_P_50_54_Unem_Tot,C06_P_50_54_Tot_LF,C06_P_50_54_Notin_LF,C06_P_50_54_LF_NS,C06_P_50_54_Tot,C06_P_55_59_Em_FT,C06_P_55_59_Em_PT,C06_P_55_59_Em_AFW,C06_P_55_59_Em_Hrs_NS,C06_P_55_59_Em_Tot,C06_P_55_59_Unem_Look_FT,C06_P_55_59_Unem_Look_PT,C06_P_55_59_Unem_Tot,C06_P_55_59_Tot_LF,C06_P_55_59_Notin_LF,C06_P_55_59_LF_NS,C06_P_55_59_Tot,C06_P_60_64_Em_FT,C06_P_60_64_Em_PT,C06_P_60_64_Em_AFW,C06_P_60_64_Em_Hrs_NS,C06_P_60_64_Em_Tot,C06_P_60_64_Unem_Look_FT,C06_P_60_64_Unem_Look_PT,C06_P_60_64_Unem_Tot,C06_P_60_64_Tot_LF,C06_P_60_64_Notin_LF,C06_P_60_64_LF_NS,C06_P_60_64_Tot,C06_P_65_69_Em_FT,C06_P_65_69_Em_PT,C06_P_65_69_Em_AFW,C06_P_65_69_Em_Hrs_NS,C06_P_65_69_Em_Tot,C06_P_65_69_Unem_Look_FT,C06_P_65_69_Unem_Look_PT,C06_P_65_69_Unem_Tot,C06_P_65_69_Tot_LF,C06_P_65_69_Notin_LF,C06_P_65_69_LF_NS,C06_P_65_69_Tot,C06_P_70_74_Em_FT,C06_P_70_74_Em_PT,C06_P_70_74_Em_AFW,C06_P_70_74_Em_Hrs_NS,C06_P_70_74_Em_Tot,C06_P_70_74_Unem_Look_FT,C06_P_70_74_Unem_Look_PT,C06_P_70_74_Unem_Tot,C06_P_70_74_Tot_LF,C06_P_70_74_Notin_LF,C06_P_70_74_LF_NS,C06_P_70_74_Tot,C06_P_75ov_Em_FT,C06_P_75ov_Em_PT,C06_P_75ov_Emp_Aw_fr_w,C06_P_75ov_Emp_Hou_w_ns,C06_P_75andOver_Em_Tot,C06_P_75over_Unem_Lo_ft_wor,C06_P_75over_Unem_Lo_pt_wor,C06_P_75over_Unemp_Tot,C06_P_75over_Tot_lab_for,C06_P_75over_N_lab_forc,C06_P_75over_LF_NS,C06_P_75over_Tot,C06_P_Tot_Em_FT,C06_P_Tot_Em_PT,C06_P_Tot_Em_AFW,C06_P_Tot_Em_Hrs_NS,C06_P_Tot_Em_Tot,C06_P_Tot_Unem_Look_FT,C06_P_Tot_Unem_Look_PT,C06_P_Tot_Unem_Tot,C06_P_T_T_labo_for,C06_P_Tot_Notin_LF,C06_P_Tot_LF_NS,C06_P_T_T,C11_P_15_19_Em_FT,C11_P_15_19_Em_PT,C11_P_15_19_Em_AFW,C11_P_15_19_Em_Hrs_NS,C11_P_15_19_Em_Tot,C11_P_15_19_Unem_Look_FT,C11_P_15_19_Unem_Look_PT,C11_P_15_19_Unem_Tot,C11_P_15_19_Tot_LF,C11_P_15_19_Notin_LF,C11_P_15_19_LF_NS,C11_P_15_19_Tot,C11_P_20_24_Em_FT,C11_P_20_24_Em_PT,C11_P_20_24_Em_AFW,C11_P_20_24_Em_Hrs_NS,C11_P_20_24_Em_Tot,C11_P_20_24_Unem_Look_FT,C11_P_20_24_Unem_Look_PT,C11_P_20_24_Unem_Tot,C11_P_20_24_Tot_LF,C11_P_20_24_Notin_LF,C11_P_20_24_LF_NS,C11_P_20_24_Tot,C11_P_25_29_Em_FT,C11_P_25_29_Em_PT,C11_P_25_29_Em_AFW,C11_P_25_29_Em_Hrs_NS,C11_P_25_29_Em_Tot,C11_P_25_29_Unem_Look_FT,C11_P_25_29_Unem_Look_PT,C11_P_25_29_Unem_Tot,C11_P_25_29_Tot_LF,C11_P_25_29_Notin_LF,C11_P_25_29_LF_NS,C11_P_25_29_Tot,C11_P_30_34_Em_FT,C11_P_30_34_Em_PT,C11_P_30_34_Em_AFW,C11_P_30_34_Em_Hrs_NS,C11_P_30_34_Em_Tot,C11_P_30_34_Unem_Look_FT,C11_P_30_34_Unem_Look_PT,C11_P_30_34_Unem_Tot,C11_P_30_34_Tot_LF,C11_P_30_34_Notin_LF,C11_P_30_34_LF_NS,C11_P_30_34_Tot,C11_P_35_39_Em_FT,C11_P_35_39_Em_PT,C11_P_35_39_Em_AFW,C11_P_35_39_Em_Hrs_NS,C11_P_35_39_Em_Tot,C11_P_35_39_Unem_Look_FT,C11_P_35_39_Unem_Look_PT,C11_P_35_39_Unem_Tot
"1RNSW",57200,20457,3555,2286,83498,5437,2011,7448,90946,23999,5772,120717,63135,28686,4529,2611,98961,4775,2325,7100,106061,28743,6248,141052,69895,35591,4043,3053,112582,4759,2703,7462,120044,29621,6789,156454,80286,39441,3860,3273,126860,4999,2562,7561,134421,29164,7338,170923,88301,38958,4299,3100,134658,4749,2223,6972,141630,30288,7550,179468,77830,33027,4425,2521,117803,4030,1775,5805,123608,35912,6751,166271,56510,27933,4263,2010,90716,3167,1672,4839,95555,58152,6819,160526,26240,17639,2412,1180,47471,1849,1221,3070,50541,77614,6101,134256,8552,7995,963,616,18126,105,203,308,18434,88640,6452,113526,3115,3404,451,392,7362,43,67,110,7472,81272,7126,95870,2451,2388,476,608,5923,64,49,113,6036,162343,21560,189939,612834,326037,39508,28188,1006567,49625,26525,76150,1082717,745857,102825,1931399,21169,44689,3404,2612,71874,6116,7430,13546,85420,74882,7425,167727,57145,31357,3714,2688,94904,7476,3764,11240,106144,29375,7180,142699,64746,22773,4529,2028,94076,5032,2076,7108,101184,24992,6255,132431,60752,26779,5076,1932,94539,3928,2058,5986,100525,25574,5987,132086,71073,34713,4574,2351,112711,4002,2180,6182
"1GSYD",166062,39812,7051,6184,219109,8546,3731,12277,231386,44483,26615,302484,172732,47779,9502,5650,235663,7360,3518,10878,246541,52815,25066,324422,159648,55617,7863,5841,228969,6911,3875,10786,239755,55176,22073,317004,159776,58751,6051,6081,230659,6771,3844,10615,241274,49334,20420,311028,156070,53846,5679,5761,221356,6246,3051,9297,230653,45366,18195,294214,133643,45051,5580,4699,188973,5089,2396,7485,196458,48482,15991,260931,100768,39833,5212,3493,149306,4003,2129,6132,155438,68478,14835,238751,46805,27529,3187,1907,79428,2160,1414,3574,83002,85390,12035,180427,12791,12681,1321,803,27596,233,392,625,28221,99624,10881,138726,2987,5181,508,354,9030,58,142,200,9230,94204,10668,114102,2072,3580,483,587,6722,102,115,217,6939,209774,32830,249543,1261700,515342,62403,55213,1894658,65399,41341,106740,2001398,1048296,250128,3299822,22000,59925,4291,3593,89809,6400,12731,19131,108940,153995,12556,275491,108150,76172,6314,6607,197243,12112,10354,22466,219709,67597,19346,306652,184315,50347,8572,5900,249134,10398,4854,15252,264386,52178,23034,339598,181396,51220,11584,4737,248937,8158,3893,12051,260988,54091,20206,335285,173869,60779,9615,4722,248985,7490,4208,11698
"19799",15,0,0,4,19,0,0,0,19,9,5,33,22,0,0,3,25,3,0,3,28,0,4,32,29,0,0,0,29,0,0,0,29,3,3,35,22,0,3,4,29,3,0,3,32,4,4,40,35,0,3,3,41,0,0,0,41,0,8,49,20,0,4,0,24,3,0,3,27,0,9,36,23,0,4,0,27,0,0,0,27,7,4,38,10,6,0,0,16,0,0,0,16,7,9,32,3,0,0,0,3,0,0,0,3,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,34,14,14,253,12,3,15,268,54,53,375,3,0,6,0,9,3,3,6,15,13,6,34,18,3,16,0,37,3,3,6,43,9,15,67,18,8,7,0,33,0,3,3,36,15,12,63,16,9,8,3,36,0,0,0,36,5,12,53,19,4,21,0,44,0,0,0
