"region_id",Tot_persons_C01_M,Tot_persons_C01_F,Tot_persons_C01_P,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Age_0_4_C01_M,Age_0_4_C01_F,Age_0_4_C01_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_5_14_C01_M,Age_5_14_C01_F,Age_5_14_C01_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_15_19_C01_M,Age_15_19_C01_F,Age_15_19_C01_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_20_24_C01_M,Age_20_24_C01_F,Age_20_24_C01_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_25_34_C01_M,Age_25_34_C01_F,Age_25_34_C01_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_35_44_C01_M,Age_35_44_C01_F,Age_35_44_C01_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_45_54_C01_M,Age_45_54_C01_F,Age_45_54_C01_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_55_64_C01_M,Age_55_64_C01_F,Age_55_64_C01_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_65_74_C01_M,Age_65_74_C01_F,Age_65_74_C01_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_75_84_C01_M,Age_75_84_C01_F,Age_75_84_C01_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_grp_85ov_C01_M,Age_grp_85ov_C01_F,Age_grp_85ov_C01_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,OS_vis_C01_M,OS_vis_C01_F,OS_vis_C01_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,IP_Abor_C01_M,IP_Abor_C01_F,IP_Abor_C01_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Tor_Strt_Is_2001_Ce_M,IP_Tor_Strt_Is_2001_Ce_F,IP_Tor_Strt_Is_2001_Ce_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2001_Ce_M,IP_B_Ab_To_St_Is_2001_Ce_F,IP_B_Ab_To_St_Is_2001_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_Tot_2001_Ce_M,IP_Tot_2001_Ce_F,IP_Tot_2001_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,Brthplace_Aust_2001_Ce_M,Brthplace_Aust_2001_Ce_F,Brthplace_Aust_2001_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Elsewhere_2001_Ce_M,Brthplace_Elsewhere_2001_Ce_F,Brthplace_Elsewhere_2001_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,LSH_Eng_only_2001_Ce_M,LSH_Eng_only_2001_Ce_F,LSH_Eng_only_2001_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Oth_Lan_2001_Ce_M,LSH_Oth_Lan_2001_Ce_F,LSH_Oth_Lan_2001_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,Aust_citiz_C01_M,Aust_citiz_C01_F,Aust_citiz_C01_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P
"1RNSW",1176569,1196251,2372820,1203595,1233112,2436707,1247944,1279566,2527510,80844,76553,157397,77054,72972,150026,82067,78221,160288,183620,174658,358278,177217,168817,346034,169689,160820,330509,86135,80962,167097,86866,81948,168814,86950,82040,168990,67445,63169,130614,70091,66738,136829,73954,71120,145074,140397,144348,284745,129898,133766,263664,131796,134981,266777,170165,176185,346350,159636,168909,328545,154535,163713,318248,163020,159467,322487,172024,174735,346759,174094,179827,353921,122877,123012,245889,148523,147254,295777,165797,166160,331957,96981,102242,199223,102901,107110,210011,119483,122444,241927,53660,70763,124423,64378,80248,144626,68981,82289,151270,11425,24892,36317,15008,30614,45622,20600,37949,58549,5155,5969,11124,4884,5561,10445,5511,5828,11339,38202,38372,76574,44325,45421,89746,55166,56945,112111,1170,1073,2243,1361,1243,2604,1415,1361,2776,1169,1100,2269,1095,1007,2102,1113,1066,2179,40541,40545,81086,46781,47671,94452,57694,59372,117066,987256,1008049,1995305,1003323,1029286,2032609,1039398,1068376,2107774,120121,121208,241329,122713,126336,249049,134616,140162,274778,1064540,1086457,2150997,1087630,1121758,2209388,1118269,1155848,2274117,52858,53387,106245,53343,56054,109397,62567,66394,128961,1078152,1099742,2177894,1087746,1123176,2210922,1121380,1161754,2283134
"1GSYD",1967687,2029634,3997321,2040409,2108165,4148574,2177052,2251982,4429034,136660,129552,266212,139794,131273,271067,153882,145655,299537,275726,261752,537478,275448,260073,535521,281272,265305,546577,140200,135437,275637,140501,134831,275332,143471,135874,279345,144715,144062,288777,152054,152215,304269,157630,157085,314715,316629,326502,643131,313127,323473,636600,337535,347531,685066,310144,315753,625897,311615,322236,633851,321065,336587,657652,264875,270414,535289,274715,285935,560650,293954,305783,599737,176795,174800,351595,211431,213289,424720,234614,246447,481061,117318,132270,249588,122633,133392,256025,144824,154174,298998,68159,100925,169084,78047,106452,184499,81540,103714,185254,16466,38167,54633,21043,44997,66040,27265,53828,81093,23493,25813,49306,21750,24776,46526,23306,27273,50579,17424,18162,35586,19950,20788,40738,25717,26482,52199,1020,959,1979,1078,1061,2139,1015,962,1977,564,620,1184,428,418,846,507,539,1046,19008,19741,38749,21456,22267,43723,27239,27983,55222,1201324,1253049,2454373,1214701,1260394,2475095,1292909,1331567,2624476,611656,621882,1233538,637871,666104,1303975,730048,769792,1499840,1290622,1334764,2625386,1288808,1333629,2622437,1342869,1379381,2722250,535588,554270,1089858,583164,620375,1203539,687183,736038,1423221,1632663,1695890,3328553,1656695,1732954,3389649,1769927,1843276,3613203
"19799",1189,415,1604,325,131,456,1072,1194,2266,16,5,21,0,0,0,9,14,23,61,51,112,3,3,6,57,62,119,55,47,102,24,33,57,17,24,41,246,108,354,31,24,55,50,55,105,308,81,389,55,30,85,82,80,162,205,25,230,69,10,79,106,97,203,108,20,128,81,11,92,160,158,318,91,26,117,56,16,72,205,276,481,43,27,70,7,3,10,244,272,516,23,17,40,0,0,0,124,136,260,33,8,41,0,0,0,18,19,37,78,69,147,36,40,76,70,96,166,20,8,28,8,0,8,12,13,25,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,23,8,31,8,0,8,12,13,25,746,256,1002,201,54,255,599,697,1296,162,50,212,54,14,68,227,234,461,836,274,1110,232,53,285,731,847,1578,70,31,101,25,15,40,89,81,170,872,282,1154,236,61,297,767,868,1635
