"region_id",C11_F_CL_C_III_IV_15_19,C11_F_CL_C_III_IV_20_24,C11_F_CL_C_III_IV_25_34,C11_F_CL_C_III_IV_35_44,C11_F_CL_C_III_IV_45_54,C11_F_CL_C_III_IV_55_64,C11_F_CL_C_III_IV_65_74,C11_F_CL_C_III_IV_75_84,C11_F_CL_C_III_IV_85_ov,C11_F_CL_C_III_IV_Tot,C11_F_CL_C_I_II_15_19,C11_F_CL_C_I_II_20_24,C11_F_CL_C_I_II_25_34,C11_F_CL_C_I_II_35_44,C11_F_CL_C_I_II_45_54,C11_F_CL_C_I_II_55_64,C11_F_CL_C_I_II_65_74,C11_F_CL_C_I_II_75_84,C11_F_CL_C_I_II_85_ov,C11_F_CL_C_I_II_Tot,C11_F_CL_T_15_19,C11_F_CL_T_20_24,C11_F_CL_T_25_34,C11_F_CL_T_35_44,C11_F_CL_T_45_54,C11_F_CL_T_55_64,C11_F_CL_T_65_74,C11_F_CL_T_75_84,C11_F_CL_T_85_ov,C11_F_CL_T_Tot,C11_F_LE_ID_15_19,C11_F_LE_ID_20_24,C11_F_LE_ID_25_34,C11_F_LE_ID_35_44,C11_F_LE_ID_45_54,C11_F_LE_ID_55_64,C11_F_LE_ID_65_74,C11_F_LE_ID_75_84,C11_F_LE_ID_85o,C11_F_LE_ID_Tot,C11_F_LE_NS_15_19,C11_F_LE_NS_20_24,C11_F_LE_NS_25_34,C11_F_LE_NS_35_44,C11_F_LE_NS_45_54,C11_F_LE_NS_55_64,C11_F_LE_NS_65_74,C11_F_LE_NS_75_84,C11_F_LE_NS_85_ov,C11_F_LE_NS_T,C11_F_Tot_15_19_yrs,C11_F_Tot_20_24_yrs,C11_F_Tot_25_34_yrs,C11_F_Tot_35_44_yrs,C11_F_Tot_45_54_yrs,C11_F_Tot_55_64_yrs,C11_F_Tot_65_74_yrs,C11_F_Tot_75_84_yrs,C11_F_Tot_85o,C11_F_T_T,C01_P_Post_Deg_15_19_yrs,C01_P_Post_Deg_20_24_yrs,C01_P_Post_Deg_25_34_yrs,C01_P_Post_Deg_35_44_yrs,C01_P_Post_Deg_45_54_yrs,C01_P_Post_Deg_55_64_yrs,C01_P_Post_Deg_65_74_yrs,C01_P_Post_Deg_75_84_yrs,C01_P_Post_Deg_85o,C01_P_Post_Deg_Tot,C01_P_GrDip_GrCe_15_19,C01_P_GrDip_GrCe_20_24,C01_P_GrDip_GrCe_25_34,C01_P_GrDip_GrCe_35_44,C01_P_GrDip_GrCe_45_54,C01_P_GrDip_GrCe_55_64,C01_P_GrDip_GrCe_65_74,C01_P_GrDip_GrCe_75_84,C01_P_GrDip_GrCe_85ov,C01_P_GrDip_GrCe_Tot,C01_P_BD_15_19,C01_P_BD_20_24,C01_P_BD_25_34,C01_P_BD_35_44,C01_P_BD_45_54,C01_P_BD_55_64,C01_P_BD_65_74,C01_P_BD_75_84,C01_P_BD_85o,C01_P_BD_Tot,C01_P_AdD_DL_15_19,C01_P_AdD_DL_20_24,C01_P_AdD_DL_25_34,C01_P_AdD_DL_35_44,C01_P_AdD_DL_45_54,C01_P_AdD_DL_55_64,C01_P_AdD_DL_65_74,C01_P_AdD_DL_75_84,C01_P_AdD_DL_85o,C01_P_AdD_DL_Tot,C01_P_CL_CL_nfd_15_19,C01_P_CL_CL_nfd_20_24,C01_P_CL_CL_nfd_25_34,C01_P_CL_CL_nfd_35_44,C01_P_CL_CL_nfd_45_54,C01_P_CL_CL_nfd_55_64,C01_P_CL_CL_nfd_65_74,C01_P_CL_CL_nfd_75_84,C01_P_CL_CL_nfd_85_ov,C01_P_CL_CL_nfd_Tot,C01_P_CL_C_III_IV_15_19,C01_P_CL_C_III_IV_20_24,C01_P_CL_C_III_IV_25_34,C01_P_CL_C_III_IV_35_44,C01_P_CL_C_III_IV_45_54,C01_P_CL_C_III_IV_55_64,C01_P_CL_C_III_IV_65_74,C01_P_CL_C_III_IV_75_84,C01_P_CL_C_III_IV_85_ov,C01_P_CL_C_III_IV_Tot,C01_P_CL_C_I_II_15_19,C01_P_CL_C_I_II_20_24,C01_P_CL_C_I_II_25_34,C01_P_CL_C_I_II_35_44,C01_P_CL_C_I_II_45_54,C01_P_CL_C_I_II_55_64,C01_P_CL_C_I_II_65_74,C01_P_CL_C_I_II_75_84,C01_P_CL_C_I_II_85_ov,C01_P_CL_C_I_II_Tot,C01_P_CL_T_15_19,C01_P_CL_T_20_24,C01_P_CL_T_25_34,C01_P_CL_T_35_44,C01_P_CL_T_45_54,C01_P_CL_T_55_64,C01_P_CL_T_65_74,C01_P_CL_T_75_84,C01_P_CL_T_85_ov,C01_P_CL_T_Tot,C01_P_LE_ID_15_19,C01_P_LE_ID_20_24,C01_P_LE_ID_25_34,C01_P_LE_ID_35_44,C01_P_LE_ID_45_54,C01_P_LE_ID_55_64,C01_P_LE_ID_65_74,C01_P_LE_ID_75_84,C01_P_LE_ID_85o,C01_P_LE_ID_Tot,C01_P_LE_NS_15_19,C01_P_LE_NS_20_24,C01_P_LE_NS_25_34,C01_P_LE_NS_35_44,C01_P_LE_NS_45_54,C01_P_LE_NS_55_64,C01_P_LE_NS_65_74,C01_P_LE_NS_75_84,C01_P_LE_NS_85_ov,C01_P_LE_NS_T,C01_P_Tot_15_19_yrs,C01_P_Tot_20_24_yrs,C01_P_Tot_25_34_yrs,C01_P_Tot_35_44_yrs,C01_P_Tot_45_54_yrs,C01_P_Tot_55_64_yrs,C01_P_Tot_65_74_yrs,C01_P_Tot_75_84_yrs,C01_P_Tot_85o,C01_P_T_T,C06_P_Post_Deg_15_19_yrs,C06_P_Post_Deg_20_24_yrs,C06_P_Post_Deg_25_34_yrs,C06_P_Post_Deg_35_44_yrs,C06_P_Post_Deg_45_54_yrs,C06_P_Post_Deg_55_64_yrs,C06_P_Post_Deg_65_74_yrs,C06_P_Post_Deg_75_84_yrs,C06_P_Post_Deg_85o,C06_P_Post_Deg_Tot,C06_P_GrDip_GrCe_15_19,C06_P_GrDip_GrCe_20_24,C06_P_GrDip_GrCe_25_34,C06_P_GrDip_GrCe_35_44,C06_P_GrDip_GrCe_45_54,C06_P_GrDip_GrCe_55_64,C06_P_GrDip_GrCe_65_74,C06_P_GrDip_GrCe_75_84,C06_P_GrDip_GrCe_85ov,C06_P_GrDip_GrCe_Tot,C06_P_BD_15_19,C06_P_BD_20_24,C06_P_BD_25_34,C06_P_BD_35_44,C06_P_BD_45_54,C06_P_BD_55_64,C06_P_BD_65_74,C06_P_BD_75_84,C06_P_BD_85o,C06_P_BD_Tot
"1RNSW",3295,13029,25957,25663,24817,13665,4354,1948,635,113363,1678,2782,4354,4228,4102,2586,928,251,82,20991,5504,17301,33221,34789,34930,21537,8095,3307,1093,159777,210,642,1232,2281,4314,4336,2862,1466,571,17914,8027,4586,8165,11039,13762,15611,17888,18394,10606,108078,14228,34053,89291,102342,103429,82675,47961,30174,14097,518250,22,144,2575,5400,6254,3456,1409,461,81,19802,8,276,3185,5875,6614,2456,908,274,49,19645,75,8395,30422,29812,27502,13063,6381,2746,598,118994,435,4902,18245,23973,22937,13631,7918,3380,758,96179,962,1860,2074,2213,1534,674,299,139,50,9805,4463,20375,56303,68980,56094,36452,23863,10844,1613,278987,1898,4714,9711,11823,9954,5532,2846,1199,200,47877,7323,26949,68088,83016,67582,42658,27008,12182,1863,336669,495,1408,3825,6784,5975,3732,2562,1408,328,26517,15561,9944,22148,26669,25099,23291,30599,28062,9766,191139,23919,52018,148488,181529,161963,102287,76785,48513,13443,808945,8,247,3926,6759,8129,6045,2227,786,115,28242,5,275,3001,4933,7456,4063,1360,411,53,21557,91,9945,37215,33962,34968,21278,9139,4298,884,151780
"1GSYD",3935,16178,33012,29270,24467,13622,5283,2661,1106,129534,1526,2725,5620,5608,4950,3047,1014,372,141,25003,6084,21036,43888,43519,38636,24114,9965,4660,2026,193928,473,1962,5234,6881,9070,8391,5447,3221,1416,42095,12250,11673,24696,22791,22098,20994,19272,19646,14643,168063,20466,81306,260493,233408,184321,126962,64415,39388,21702,1032461,81,1315,20980,28741,23247,10290,3570,1294,290,89808,30,906,9813,12320,11640,4301,1637,501,147,41295,334,37739,131837,100069,68369,28751,12873,6141,1623,387736,1643,18252,59866,52232,41874,22630,11900,5900,1583,215880,1509,4383,4859,3471,2348,1028,425,312,122,18457,5674,30953,90391,88221,70027,47528,27659,14452,2930,377835,1978,7658,20337,21770,18257,9531,4436,2179,472,86618,9161,42994,115587,113462,90632,58087,32520,16943,3524,482910,786,2959,8674,11213,9436,5478,3401,2169,681,44797,32134,24962,53097,57446,50952,39270,40919,39516,15830,354126,44169,129127,399854,375483,296150,168807,106820,72464,23678,1616552,74,2818,36815,38245,30144,17499,5645,2021,396,133657,35,885,9929,11748,12025,6453,2138,790,145,44148,431,45345,155766,117372,86547,46906,17627,8820,2218,481032
"19799",0,3,5,9,15,30,8,3,0,73,0,0,0,3,0,4,4,0,0,11,0,3,5,12,19,37,17,3,0,96,0,0,0,0,5,9,5,6,0,25,7,4,12,19,32,43,44,35,5,201,7,18,38,63,89,149,113,56,5,538,0,0,7,6,0,0,0,0,0,13,0,0,7,0,0,0,0,0,0,7,0,15,40,10,3,0,0,0,0,68,0,6,45,50,12,13,0,0,0,126,0,0,0,0,0,3,0,0,0,3,4,92,97,34,24,15,9,3,3,281,3,9,5,10,3,6,3,0,0,39,7,101,102,44,27,24,12,3,3,323,0,0,4,0,0,0,3,3,0,10,16,36,41,33,35,33,29,29,37,289,23,158,246,143,77,70,44,35,40,836,0,3,3,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,3,6,6,3,3,0,0,0,21
