"region_id",C01_M_15_19_Em_FT,C01_M_15_19_Em_PT,C01_M_15_19_Em_AFW,C01_M_15_19_Em_Hrs_NS,C01_M_15_19_Em_Tot,C01_M_15_19_Unem_Look_FT,C01_M_15_19_Unem_Look_PT,C01_M_15_19_Unem_Tot,C01_M_15_19_Tot_LF,C01_M_15_19_Notin_LF,C01_M_15_19_LF_NS,C01_M_15_19_Tot,C01_M_20_24_Em_FT,C01_M_20_24_Em_PT,C01_M_20_24_Em_AFW,C01_M_20_24_Em_Hrs_NS,C01_M_20_24_Em_Tot,C01_M_20_24_Unem_Look_FT,C01_M_20_24_Unem_Look_PT,C01_M_20_24_Unem_Tot,C01_M_20_24_Tot_LF,C01_M_20_24_Notin_LF,C01_M_20_24_LF_NS,C01_M_20_24_Tot,C01_M_25_29_Em_FT,C01_M_25_29_Em_PT,C01_M_25_29_Em_AFW,C01_M_25_29_Em_Hrs_NS,C01_M_25_29_Em_Tot,C01_M_25_29_Unem_Look_FT,C01_M_25_29_Unem_Look_PT,C01_M_25_29_Unem_Tot,C01_M_25_29_Tot_LF,C01_M_25_29_Notin_LF,C01_M_25_29_LF_NS,C01_M_25_29_Tot,C01_M_30_34_Em_FT,C01_M_30_34_Em_PT,C01_M_30_34_Em_AFW,C01_M_30_34_Em_Hrs_NS,C01_M_30_34_Em_Tot,C01_M_30_34_Unem_Look_FT,C01_M_30_34_Unem_Look_PT,C01_M_30_34_Unem_Tot,C01_M_30_34_Tot_LF,C01_M_30_34_Notin_LF,C01_M_30_34_LF_NS,C01_M_30_34_Tot,C01_M_35_39_Em_FT,C01_M_35_39_Em_PT,C01_M_35_39_Em_AFW,C01_M_35_39_Em_Hrs_NS,C01_M_35_39_Em_Tot,C01_M_35_39_Unem_Look_FT,C01_M_35_39_Unem_Look_PT,C01_M_35_39_Unem_Tot,C01_M_35_39_Tot_LF,C01_M_35_39_Notin_LF,C01_M_35_39_LF_NS,C01_M_35_39_Tot,C01_M_40_44_Em_FT,C01_M_40_44_Em_PT,C01_M_40_44_Em_AFW,C01_M_40_44_Em_Hrs_NS,C01_M_40_44_Em_Tot,C01_M_40_44_Unem_Look_FT,C01_M_40_44_Unem_Look_PT,C01_M_40_44_Unem_Tot,C01_M_40_44_Tot_LF,C01_M_40_44_Notin_LF,C01_M_40_44_LF_NS,C01_M_40_44_Tot,C01_M_45_49_Em_FT,C01_M_45_49_Em_PT,C01_M_45_49_Em_AFW,C01_M_45_49_Em_Hrs_NS,C01_M_45_49_Em_Tot,C01_M_45_49_Unem_Look_FT,C01_M_45_49_Unem_Look_PT,C01_M_45_49_Unem_Tot,C01_M_45_49_Tot_LF,C01_M_45_49_Notin_LF,C01_M_45_49_LF_NS,C01_M_45_49_Tot,C01_M_50_54_Em_FT,C01_M_50_54_Em_PT,C01_M_50_54_Em_AFW,C01_M_50_54_Em_Hrs_NS,C01_M_50_54_Em_Tot,C01_M_50_54_Unem_Look_FT,C01_M_50_54_Unem_Look_PT,C01_M_50_54_Unem_Tot,C01_M_50_54_Tot_LF,C01_M_50_54_Notin_LF,C01_M_50_54_LF_NS,C01_M_50_54_Tot,C01_M_55_59_Em_FT,C01_M_55_59_Em_PT,C01_M_55_59_Em_AFW,C01_M_55_59_Em_Hrs_NS,C01_M_55_59_Em_Tot,C01_M_55_59_Unem_Look_FT,C01_M_55_59_Unem_Look_PT,C01_M_55_59_Unem_Tot,C01_M_55_59_Tot_LF,C01_M_55_59_Notin_LF,C01_M_55_59_LF_NS,C01_M_55_59_Tot,C01_M_60_64_Em_FT,C01_M_60_64_Em_PT,C01_M_60_64_Em_AFW,C01_M_60_64_Em_Hrs_NS,C01_M_60_64_Em_Tot,C01_M_60_64_Unem_Look_FT,C01_M_60_64_Unem_Look_PT,C01_M_60_64_Unem_Tot,C01_M_60_64_Tot_LF,C01_M_60_64_Notin_LF,C01_M_60_64_LF_NS,C01_M_60_64_Tot,C01_M_65_69_Em_FT,C01_M_65_69_Em_PT,C01_M_65_69_Em_AFW,C01_M_65_69_Em_Hrs_NS,C01_M_65_69_Em_Tot,C01_M_65_69_Unem_Look_FT,C01_M_65_69_Unem_Look_PT,C01_M_65_69_Unem_Tot,C01_M_65_69_Tot_LF,C01_M_65_69_Notin_LF,C01_M_65_69_LF_NS,C01_M_65_69_Tot,C01_M_70_74_Em_FT,C01_M_70_74_Em_PT,C01_M_70_74_Em_AFW,C01_M_70_74_Em_Hrs_NS,C01_M_70_74_Em_Tot,C01_M_70_74_Unem_Look_FT,C01_M_70_74_Unem_Look_PT,C01_M_70_74_Unem_Tot,C01_M_70_74_Tot_LF,C01_M_70_74_Notin_LF,C01_M_70_74_LF_NS,C01_M_70_74_Tot,C01_M_75over_Em_FT,C01_M_75over_Em_PT,C01_M_75ov_Em_AFW,C01_M_75ov_Em_Hrs_NS,C01_M_75ov_Em_Tot,C01_M_75ov_Unem_Look_FT,C01_M_75ov_Unem_Look_PT,C01_M_75ov_Unem_Tot,C01_M_75over_Tot_LF,C01_M_75ove_Notin_LF,C01_M_75over_LF_NS,C01_M_75over_Tot,C01_M_Tot_Em_FT,C01_M_Tot_Em_PT,C01_M_Tot_Em_AFW,C01_M_Tot_Em_Hrs_NS,C01_M_Tot_Em_Tot,C01_M_Tot_Unem_Look_FT,C01_M_Tot_Unem_Look_PT,C01_M_Tot_Unem_Tot,C01_M_T_T_labo_for,C01_M_Tot_Notin_LF,C01_M_Tot_LF_NS,C01_M_T_T,C06_M_15_19_Em_FT,C06_M_15_19_Em_PT,C06_M_15_19_Em_AFW,C06_M_15_19_Em_Hrs_NS,C06_M_15_19_Em_Tot,C06_M_15_19_Unem_Look_FT,C06_M_15_19_Unem_Look_PT,C06_M_15_19_Unem_Tot,C06_M_15_19_Tot_LF,C06_M_15_19_Notin_LF,C06_M_15_19_LF_NS,C06_M_15_19_Tot,C06_M_20_24_Em_FT,C06_M_20_24_Em_PT,C06_M_20_24_Em_AFW,C06_M_20_24_Em_Hrs_NS,C06_M_20_24_Em_Tot,C06_M_20_24_Unem_Look_FT,C06_M_20_24_Unem_Look_PT,C06_M_20_24_Unem_Tot,C06_M_20_24_Tot_LF,C06_M_20_24_Notin_LF,C06_M_20_24_LF_NS,C06_M_20_24_Tot,C06_M_25_29_Em_FT,C06_M_25_29_Em_PT,C06_M_25_29_Em_AFW,C06_M_25_29_Em_Hrs_NS,C06_M_25_29_Em_Tot,C06_M_25_29_Unem_Look_FT,C06_M_25_29_Unem_Look_PT,C06_M_25_29_Unem_Tot
"1RNSW",14724,16179,1352,1766,34021,5733,3156,8889,42910,40162,2467,85539,31579,9598,1685,1653,44515,8153,1479,9632,54147,9873,2312,66332,39253,6938,1857,1610,49658,6294,762,7056,56714,7787,2373,66874,45236,6789,2223,1797,56045,5301,645,5946,61991,7992,2505,72488,51601,7568,2301,1867,63337,5273,606,5879,69216,9654,2542,81412,56249,8373,2406,1883,68911,5136,705,5841,74752,10960,2429,88141,52409,7964,2297,1661,64331,4224,577,4801,69132,11539,2391,83062,46796,7704,2304,1369,58173,3678,579,4257,62430,15017,1988,79435,29971,6536,1843,1041,39391,2895,608,3503,42894,20936,1690,65520,14660,5365,1145,706,21876,1287,538,1825,23701,31596,1736,57033,4788,3074,427,473,8762,84,105,189,8951,38632,2296,49879,2264,1720,253,403,4640,48,45,93,4733,39268,2864,46865,1608,1137,278,513,3536,75,27,102,3638,55411,5926,64975,391138,88945,20371,16742,517196,48181,9832,58013,575209,298827,33519,907555,16023,17015,1442,1797,36277,4505,2891,7396,43673,38570,4140,86383,34365,10786,1557,1874,48582,5198,1436,6634,55216,10010,3941,69167,36605,6210,1358,1542,45715,3726,606,4332
"1GSYD",20853,25994,1943,3170,51960,5400,4342,9742,61702,70352,6187,138241,68007,23593,3120,4500,99220,8776,2892,11668,110888,23339,6572,140799,100511,15187,3931,3992,123621,7973,1407,9380,133001,14107,6888,153996,107779,13602,4147,3728,129256,7083,895,7978,137234,12643,7108,156985,108981,13268,3983,3697,129929,6547,828,7375,137304,13232,6917,157453,103102,12554,3664,3560,122880,5816,688,6504,129384,13528,6677,149589,90843,11333,3184,3183,108543,4816,628,5444,113987,13806,6320,134113,83408,11172,3187,2645,100412,4382,668,5050,105462,17487,5089,128038,53679,10136,2442,1707,67964,3077,723,3800,71764,22876,4279,98919,25089,8680,1405,990,36164,1593,660,2253,38417,33767,3808,75992,6878,5020,597,457,12952,174,214,388,13340,43222,4302,60864,2103,2635,289,311,5338,71,78,149,5487,45204,4379,55070,1458,1710,231,406,3805,86,67,153,3958,71328,8884,84170,772691,154884,32123,32346,992044,55794,14090,69884,1061928,394891,77410,1534229,17755,25809,2025,2870,48459,4153,4548,8701,57160,73178,8554,138892,64012,28612,2717,4769,100110,6795,3481,10276,110386,24643,13569,148598,92276,16099,2777,3888,115040,5424,1392,6816
"19799",33,3,0,0,36,3,0,3,39,5,8,52,182,9,13,0,204,3,3,6,210,4,15,229,120,4,5,5,134,4,3,7,141,3,10,154,109,8,7,0,124,0,0,0,124,6,8,138,90,3,4,0,97,3,0,3,100,4,13,117,54,0,3,3,60,0,0,0,60,5,6,71,28,3,0,3,34,0,0,0,34,0,13,47,30,0,0,0,30,3,0,3,33,4,12,49,32,0,3,0,35,0,0,0,35,3,8,46,18,4,0,0,22,3,0,3,25,4,10,39,3,0,0,0,3,0,0,0,3,5,12,20,0,0,0,3,3,0,0,0,3,7,12,22,3,0,0,0,3,0,0,0,3,6,48,57,702,34,35,14,785,19,6,25,810,56,175,1041,0,8,0,0,8,3,0,3,11,7,0,18,12,3,0,0,15,0,0,0,15,6,0,21,11,0,0,4,15,0,0,0
