"region_id",C06_Oth_rel_affi_0_14,C06_Oth_rel_aff_15_24,C06_Oth_rel_aff_25_34,C06_Oth_rel_aff_35_44,C06_Oth_rel_aff_45_54,C06_Oth_rel_aff_55_64,C06_Oth_rel_aff_65_74,C06_Oth_rel_aff_75_84,C06_Oth_rel_affil_85ov,C06_Oth_rel_affil_Tot,C06_Rel_NS_0_14,C06_Rel_NS_15_24,C06_Rel_NS_25_34,C06_Rel_NS_35_44,C06_Rel_NS_45_54,C06_Rel_NS_55_64,C06_Rel_NS_65_74,C06_Rel_NS_75_84,C06_Rel_NS_85ov,C06_Rel_NS_T,C06_OS_vis_0_14,C06_OS_vis_15_24,C06_OS_vis_25_34,C06_OS_vis_35_44,C06_OS_vis_45_54,C06_OS_vis_55_64,C06_OS_vis_65_74,C06_OS_vis_75_84,C06_OS_vis_85ov,C06_OS_vis_Tot,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85oe,C11_Buddhism_Tot,C11_Christ_Angli_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Anglic_85oe,C11_Christ_Anglic_Tot,C11_Chr_Ass_Apo_0_14,C11_Chr_Ass_Apo_15_24,C11_Chr_Ass_Apo_25_34,C11_Chr_Ass_Apo_35_44,C11_Chr_Ass_Apo_45_54,C11_Chr_Ass_Apo_55_64,C11_Chr_Ass_Apo_65_74,C11_Chr_Ass_Apo_75_84,C11_Chr_Ass_Apo_85ov,C11_Chr_Ass_Apo_Tot,C11_Christ_Bapt_0_14,C11_Christ_Bapt_15_24,C11_Christ_Bapt_25_34,C11_Christ_Bapt_35_44,C11_Christ_Bapt_45_54,C11_Christ_Bapt_55_64,C11_Christ_Bapt_65_74,C11_Christ_Bapt_75_84,C11_Christ_Bapt_85ov,C11_Christ_Bapt_Tot,C11_Christ_Breth_0_14,C11_Christ_Bret_15_24,C11_Christ_Bret_25_34,C11_Christ_Bret_35_44,C11_Christ_Bret_45_54,C11_Christ_Bret_55_64,C11_Christ_Bret_65_74,C11_Christ_Bret_75_84,C11_Christ_Breth_85ov,C11_Christ_Bret_To,C11_Christ_Cath_0_14,C11_Christ_Cath_15_24,C11_Christ_Cath_25_34,C11_Christ_Cath_35_44,C11_Christ_Cath_45_54,C11_Christ_Cath_55_64,C11_Christ_Cath_65_74,C11_Christ_Cath_75_84,C11_Christ_Catho_85ov,C11_Christ_Catho_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_Chr_Jeh_Wit_0_14,C11_Chr_Jeh_Wit_15_24,C11_Chr_Jeh_Wit_25_34,C11_Chr_Jeh_Wit_35_44,C11_Chr_Jeh_Wit_45_54,C11_Chr_Jeh_Wit_55_64,C11_Chr_Jeh_Wit_65_74,C11_Chr_Jeh_Wit_75_84,C11_Chr_Jeh_Wit_85ov,C11_Chr_Jeh_Wit_Tot,C11_Ch_La_Da_Sai_0_14,C11_Ch_La_Da_Sa_15_24,C11_Ch_La_Da_Sa_25_34,C11_Ch_La_Da_Sa_35_44,C11_Ch_La_Da_Sa_45_54,C11_Ch_La_Da_Sa_55_64,C11_Ch_La_Da_Sa_65_74,C11_Ch_La_Da_Sa_75_84,C11_Chr_Lat_Da_Sa_85ov,C11_Chr_Lat_Da_Sa_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_ch_Ori_Orth_0_14,C11_ch_Ori_Orth_15_24,C11_ch_Ori_Orth_25_34,C11_ch_Ori_Orth_35_44,C11_ch_Ori_Orth_45_54,C11_ch_Ori_Orth_55_64,C11_ch_Ori_Orth_65_74,C11_ch_Ori_Orth_75_84,C11_ch_Ori_Orth_85ov,C11_ch_Ori_Ort_To,C11_C_Oth_Pro_0_14,C11_C_Oth_Pro_15_24,C11_C_Oth_Pro_25_34,C11_C_Oth_Pro_35_44,C11_C_Oth_Pro_45_54,C11_C_Oth_Pro_55_64,C11_C_Oth_Pro_65_74,C11_C_Oth_Pro_75_84,C11_C_Oth_Pro_85ov,C11_C_Oth_Pro_Tot,C11_C_Pent_0_14,C11_C_Pent_15_24,C11_C_Pent_25_34,C11_C_Pent_35_44,C11_C_Pent_45_54,C11_C_Pent_55_64,C11_C_Pent_65_74,C11_C_Pent_75_84,C11_C_Pent_85ov,C11_C_Pent_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot
"1RNSW",2685,3191,2721,2264,1969,999,369,195,72,14465,51855,30205,25835,29816,31312,24813,16954,12602,4621,228013,1200,3243,1895,1168,1021,992,613,252,59,10443,496061,305643,263665,328543,346759,295775,210013,144625,45623,2436707,2795,2585,3092,3821,3887,3115,938,253,58,20544,105000,64655,57730,84211,97852,101284,81377,53276,21452,666837,3,0,8,3,6,3,3,0,0,26,6529,4077,3590,4377,5047,5110,3916,2258,893,35797,1017,730,481,376,371,228,196,140,64,3603,139880,87083,66984,83307,93294,79121,59826,37241,12243,658979,375,295,176,292,460,485,429,284,109,2905,4688,2868,3121,4193,3722,3777,2942,1821,487,27619,1999,1124,1337,1409,1589,1621,1092,627,262,11060,908,524,491,507,540,439,345,195,68,4017,2207,1461,1271,1883,2466,2510,2241,1642,584,16265,210,121,153,108,98,62,26,7,0,785,933,559,582,570,611,524,400,225,116,4520,5476,3554,2819,2861,3498,2854,1434,617,146,23259,9606,7028,6464,11591,17454,20159,16872,11668,4881,105723,1794,1304,923,1275,1653,1709,1373,841,300,11172
"1GSYD",3320,4690,5907,4128,2655,1382,476,308,144,23010,81618,62153,73271,63514,54537,40338,23374,18558,8235,425598,4355,11410,9694,5820,5509,5544,3200,851,144,46527,806588,579597,636597,633853,560651,424719,256026,184500,66040,4148571,26202,24331,32526,30843,31125,20852,8230,4662,1406,180177,111894,72173,76692,102224,103074,98087,69327,46383,24438,704292,1677,1275,1284,1171,1333,955,577,333,75,8680,11577,8400,8811,8907,9611,7670,4739,2749,1374,63838,850,655,508,384,422,345,250,218,103,3735,258691,164354,165513,179762,168422,133952,88844,56718,21537,1237793,862,595,619,662,776,693,439,251,133,5030,34247,19672,22105,31414,24053,19552,18364,11621,2835,183863,2070,1419,1945,2025,1809,1615,1100,598,229,12810,3639,2124,1857,1617,1397,977,437,230,70,12348,1647,1263,1930,2402,2491,2376,2397,1645,787,16938,4577,3133,3656,2872,3087,2618,1768,926,236,22873,2713,2230,2216,1926,2075,1455,790,482,224,14111,10993,8403,8027,7296,6642,4413,1667,654,149,48244,12145,9423,10685,14716,17284,16541,11846,8292,4298,105230,1145,828,806,928,1095,1127,857,600,260,7646
"19799",0,0,3,3,0,0,0,0,0,6,0,6,9,11,23,13,5,0,0,67,4,38,22,4,3,0,3,0,0,74,7,113,84,79,91,74,11,0,0,459,0,0,7,0,0,3,3,0,0,13,19,7,10,30,71,105,146,88,15,491,0,0,0,0,0,0,0,0,0,0,3,0,0,8,5,13,4,3,0,36,0,0,0,0,0,0,0,3,0,3,33,21,19,42,64,104,114,44,0,441,0,0,0,0,0,3,4,0,0,7,0,0,4,0,3,8,0,0,0,15,0,0,0,3,0,3,0,0,0,6,0,0,3,3,0,0,3,0,0,9,8,0,0,0,3,4,14,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,10,0,0,0,0,5,3,0,0,0,8,5,0,0,0,11,13,20,9,0,58,0,3,0,0,4,7,0,0,0,14
