"region_id",C01_15_19_Married_M,C01_15_19_Married_F,C01_15_19_Sep_M,C01_15_19_Sep_F,C01_15_19_Div_M,C01_15_19_Div_F,C01_15_19_Wid_M,C01_15_19_Wid_F,C01_15_19_Nvr_marrd_M,C01_15_19_Nvr_marrd_F,C01_15_19_T_M,C01_15_19_T_F,C01_15_19_T_P,C01_20_24_Married_M,C01_20_24_Married_F,C01_20_24_Sep_M,C01_20_24_Sep_F,C01_20_24_Div_M,C01_20_24_Div_F,C01_20_24_Wid_M,C01_20_24_Wid_F,C01_20_24_Nvr_marrd_M,C01_20_24_Nvr_marrd_F,C01_20_24_T_M,C01_20_24_T_F,C01_20_24_T_P,C01_25_29_Married_M,C01_25_29_Married_F,C01_25_29_Sep_M,C01_25_29_Sep_F,C01_25_29_Div_M,C01_25_29_Div_F,C01_25_29_Wid_M,C01_25_29_Wid_F,C01_25_29_Nvr_marrd_M,C01_25_29_Nvr_marrd_F,C01_25_29_T_M,C01_25_29_T_F,C01_25_29_T_P,C01_30_34_Married_M,C01_30_34_Married_F,C01_30_34_Sep_M,C01_30_34_Sep_F,C01_30_34_Div_M,C01_30_34_Div_F,C01_30_34_Wid_M,C01_30_34_Wid_F,C01_30_34_Nvr_marrd_M,C01_30_34_Nvr_marrd_F,C01_30_34_T_M,C01_30_34_T_F,C01_30_34_T_P,C01_35_39_Married_M,C01_35_39_Married_F,C01_35_39_Sep_M,C01_35_39_Sep_F,C01_35_39_Div_M,C01_35_39_Div_F,C01_35_39_Wid_M,C01_35_39_Wid_F,C01_35_39_Nvr_marrd_M,C01_35_39_Nvr_marrd_F,C01_35_39_T_M,C01_35_39_T_F,C01_35_39_T_P,C01_40_44_Married_M,C01_40_44_Married_F,C01_40_44_Sep_M,C01_40_44_Sep_F,C01_40_44_Div_M,C01_40_44_Div_F,C01_40_44_Wid_M,C01_40_44_Wid_F,C01_40_44_Nvr_marrd_M,C01_40_44_Nvr_marrd_F,C01_40_44_T_M,C01_40_44_T_F,C01_40_44_T_P,C01_45_49_Married_M,C01_45_49_Married_F,C01_45_49_Sep_M,C01_45_49_Sep_F,C01_45_49_Div_M,C01_45_49_Div_F,C01_45_49_Wid_M,C01_45_49_Wid_F,C01_45_49_Nvr_marrd_M,C01_45_49_Nvr_marrd_F,C01_45_49_T_M,C01_45_49_T_F,C01_45_49_T_P,C01_50_54_Married_M,C01_50_54_Married_F,C01_50_54_Sep_M,C01_50_54_Sep_F,C01_50_54_Div_M,C01_50_54_Div_F,C01_50_54_Wid_M,C01_50_54_Wid_F,C01_50_54_Nvr_marrd_M,C01_50_54_Nvr_marrd_F,C01_50_54_T_M,C01_50_54_T_F,C01_50_54_T_P,C01_55_59_Married_M,C01_55_59_Married_F,C01_55_59_Sep_M,C01_55_59_Sep_F,C01_55_59_Div_M,C01_55_59_Div_F,C01_55_59_Wid_M,C01_55_59_Wid_F,C01_55_59_Nvr_marrd_M,C01_55_59_Nvr_marrd_F,C01_55_59_T_M,C01_55_59_T_F,C01_55_59_T_P,C01_60_64_Married_M,C01_60_64_Married_F,C01_60_64_Sep_M,C01_60_64_Sep_F,C01_60_64_Div_M,C01_60_64_Div_F,C01_60_64_Wid_M,C01_60_64_Wid_F,C01_60_64_Nvr_marrd_M,C01_60_64_Nvr_marrd_F,C01_60_64_T_M,C01_60_64_T_F,C01_60_64_T_P,C01_65_69_Married_M,C01_65_69_Married_F,C01_65_69_Sep_M,C01_65_69_Sep_F,C01_65_69_Div_M,C01_65_69_Div_F,C01_65_69_Wid_M,C01_65_69_Wid_F,C01_65_69_Nvr_marrd_M,C01_65_69_Nvr_marrd_F,C01_65_69_T_M,C01_65_69_T_F,C01_65_69_T_P,C01_70_74_Married_M,C01_70_74_Married_F,C01_70_74_Sep_M,C01_70_74_Sep_F,C01_70_74_Div_M,C01_70_74_Div_F,C01_70_74_Wid_M,C01_70_74_Wid_F,C01_70_74_Nvr_marrd_M,C01_70_74_Nvr_marrd_F,C01_70_74_T_M,C01_70_74_T_F,C01_70_74_T_P,C01_75_79_Married_M,C01_75_79_Married_F,C01_75_79_Sep_M,C01_75_79_Sep_F,C01_75_79_Div_M,C01_75_79_Div_F,C01_75_79_Wid_M,C01_75_79_Wid_F,C01_75_79_Nvr_marrd_M,C01_75_79_Nvr_marrd_F,C01_75_79_T_M,C01_75_79_T_F,C01_75_79_T_P,C01_80_84_Married_M,C01_80_84_Married_F,C01_80_84_Sep_M,C01_80_84_Sep_F,C01_80_84_Div_M,C01_80_84_Div_F,C01_80_84_Wid_M,C01_80_84_Wid_F,C01_80_84_Nvr_marrd_M,C01_80_84_Nvr_marrd_F,C01_80_84_T_M,C01_80_84_T_F,C01_80_84_T_P,C01_85o_Married_M,C01_85o_Married_F,C01_85o_Seprtd_M,C01_85o_Seprtd_F,C01_85o_Divorce_M,C01_85o_Divorce_F,C01_85o_Wid_M,C01_85o_Wid_F,C01_85o_Nvr_mard_M,C01_85o_Nvr_mard_F,C01_85o_T_M,C01_85o_T_F,C01_85o_T_P,C01_OS_visitrs_Marr_M,C01_OS_visitrs_Marr_F,C01_OS_visitr_Separ_M,C01_OS_visitr_Separ_F,C01_OS_visit_Divorc_M
"1RNSW",226,395,46,49,53,56,35,128,85179,79371,85539,79999,165538,3864,7974,290,713,95,195,31,60,62052,52909,66332,61851,128183,20750,29686,1382,2549,1004,1933,48,158,43690,32898,66874,67224,134098,37859,45473,2709,4231,3253,5243,116,373,28551,20713,72488,76033,148521,49421,55474,3875,5442,6038,8945,237,683,21841,14540,81412,85084,166496,57498,60440,4876,6239,9159,12106,397,1288,16211,10463,88141,90536,178677,56467,56659,4761,4910,10592,12428,613,1941,10629,6261,83062,82199,165261,56687,54443,4095,3810,10726,11625,1031,3090,6896,3789,79435,76757,156192,48446,46653,2784,2507,8114,8434,1374,4690,4802,2503,65520,64787,130307,43055,40509,2131,1759,6100,6218,1982,7399,3765,1953,57033,57838,114871,37807,33607,1655,1286,4353,4261,2867,11082,3197,1626,49879,51862,101741,34855,27767,1181,852,3292,2978,4643,16888,2894,1614,46865,50099,96964,24766,17881,733,487,1729,1844,5406,20278,1794,1434,34428,41924,76352,12349,7691,368,216,730,880,4729,18787,978,1123,19154,28697,47851,5563,2975,167,114,356,506,4610,20042,697,1217,11393,24854,36247,1488,1483,78,37,192
"1GSYD",449,1267,74,86,76,83,50,166,137592,131156,138241,132758,270999,8060,18160,501,1412,218,571,66,121,131954,119164,140799,139428,280227,44582,64761,2465,4891,2013,3833,81,301,104855,84445,153996,158231,312227,81400,96998,4885,7512,6500,9817,155,596,64045,47932,156985,162855,319840,100530,106770,6185,8282,10151,14103,336,1073,40251,28699,157453,158927,316380,102665,106033,6709,8847,12950,17718,576,1906,26689,19465,149589,153969,303558,95938,95806,6409,7646,14020,19361,817,3048,16929,12986,134113,138847,272960,94197,88905,5827,6194,14608,19733,1391,4945,12015,8904,128038,128681,256719,74115,65486,4038,4035,11051,14352,1860,6721,7855,5455,98919,96049,194968,57864,49936,2763,2684,7500,9467,2439,10217,5426,3839,75992,76143,152135,46303,39069,1888,1822,4990,6548,3286,14847,4397,3107,60864,65393,126257,40652,32671,1444,1295,3595,5175,5362,22646,4017,3382,55070,65169,120239,30100,22224,830,758,2138,3557,6775,29002,2804,3124,42647,58665,101312,16123,10572,403,383,937,1833,6202,26523,1471,2448,25136,41759,66895,8132,4335,232,182,417,1080,6508,29564,1098,2925,16387,38086,54473,8657,8705,327,303,810
"19799",3,0,0,0,0,0,0,0,49,39,52,39,91,19,4,3,3,3,0,0,0,204,76,229,83,312,47,11,8,3,8,3,0,0,90,23,153,40,193,80,10,4,0,9,0,0,0,48,9,141,19,160,67,4,10,0,14,0,0,0,28,3,119,7,126,51,8,4,3,4,0,0,0,12,0,71,11,82,31,3,3,0,9,6,0,0,0,0,43,9,52,26,3,5,0,11,3,0,0,5,0,47,6,53,29,5,5,0,9,0,0,0,4,0,47,5,52,25,11,0,0,9,0,3,3,4,3,41,17,58,11,5,0,0,4,0,3,5,0,3,18,13,31,17,4,0,0,0,0,3,9,0,0,20,13,33,3,4,0,0,0,0,7,6,0,0,10,10,20,7,3,0,0,0,0,5,3,0,0,12,6,18,8,0,0,0,0,0,21,4,4,3,33,7,40,29,8,0,0,5
