"region_id",C06_M_LE_NS_15_19,C06_M_LE_NS_20_24,C06_M_LE_NS_25_34,C06_M_LE_NS_35_44,C06_M_LE_NS_45_54,C06_M_LE_NS_55_64,C06_M_LE_NS_65_74,C06_M_LE_NS_75_84,C06_M_LE_NS_85_ov,C06_M_LE_NS_T,C06_M_Tot_15_19_yrs,C06_M_Tot_20_24_yrs,C06_M_Tot_25_34_yrs,C06_M_Tot_35_44_yrs,C06_M_Tot_45_54_yrs,C06_M_Tot_55_64_yrs,C06_M_Tot_65_74_yrs,C06_M_Tot_75_84_yrs,C06_M_Tot_85o,C06_M_T_T,C11_M_Post_Deg_15_19_yrs,C11_M_Post_Deg_20_24_yrs,C11_M_Post_Deg_25_34_yrs,C11_M_Post_Deg_35_44_yrs,C11_M_Post_Deg_45_54_yrs,C11_M_Post_Deg_55_64_yrs,C11_M_Post_Deg_65_74_yrs,C11_M_Post_Deg_75_84_yrs,C11_M_Post_Deg_85o,C11_M_Post_Deg_Tot,C11_M_GrDip_GrCe_15_19,C11_M_GrDip_GrCe_20_24,C11_M_GrDip_GrCe_25_34,C11_M_GrDip_GrCe_35_44,C11_M_GrDip_GrCe_45_54,C11_M_GrDip_GrCe_55_64,C11_M_GrDip_GrCe_65_74,C11_M_GrDip_GrCe_75_84,C11_M_GrDip_GrCe_85ov,C11_M_GrDip_GrCe_Tot,C11_M_BD_15_19,C11_M_BD_20_24,C11_M_BD_25_34,C11_M_BD_35_44,C11_M_BD_45_54,C11_M_BD_55_64,C11_M_BD_65_74,C11_M_BD_75_84,C11_M_BD_85o,C11_M_BD_Tot,C11_M_AdD_DL_15_19,C11_M_AdD_DL_20_24,C11_M_AdD_DL_25_34,C11_M_AdD_DL_35_44,C11_M_AdD_DL_45_54,C11_M_AdD_DL_55_64,C11_M_AdD_DL_65_74,C11_M_AdD_DL_75_84,C11_M_AdD_DL_85o,C11_M_AdD_DL_Tot,C11_M_CL_CL_nfd_15_19,C11_M_CL_CL_nfd_20_24,C11_M_CL_CL_nfd_25_34,C11_M_CL_CL_nfd_35_44,C11_M_CL_CL_nfd_45_54,C11_M_CL_CL_nfd_55_64,C11_M_CL_CL_nfd_65_74,C11_M_CL_CL_nfd_75_84,C11_M_CL_CL_nfd_85_ov,C11_M_CL_CL_nfd_Tot,C11_M_CL_C_III_IV_15_19,C11_M_CL_C_III_IV_20_24,C11_M_CL_C_III_IV_25_34,C11_M_CL_C_III_IV_35_44,C11_M_CL_C_III_IV_45_54,C11_M_CL_C_III_IV_55_64,C11_M_CL_C_III_IV_65_74,C11_M_CL_C_III_IV_75_84,C11_M_CL_C_III_IV_85_ov,C11_M_CL_C_III_IV_Tot,C11_M_CL_C_I_II_15_19,C11_M_CL_C_I_II_20_24,C11_M_CL_C_I_II_25_34,C11_M_CL_C_I_II_35_44,C11_M_CL_C_I_II_45_54,C11_M_CL_C_I_II_55_64,C11_M_CL_C_I_II_65_74,C11_M_CL_C_I_II_75_84,C11_M_CL_C_I_II_85_ov,C11_M_CL_C_I_II_Tot,C11_M_CL_T_15_19,C11_M_CL_T_20_24,C11_M_CL_T_25_34,C11_M_CL_T_35_44,C11_M_CL_T_45_54,C11_M_CL_T_55_64,C11_M_CL_T_65_74,C11_M_CL_T_75_84,C11_M_CL_T_85_ov,C11_M_CL_T_Tot,C11_M_LE_ID_15_19,C11_M_LE_ID_20_24,C11_M_LE_ID_25_34,C11_M_LE_ID_35_44,C11_M_LE_ID_45_54,C11_M_LE_ID_55_64,C11_M_LE_ID_65_74,C11_M_LE_ID_75_84,C11_M_LE_ID_85o,C11_M_LE_ID_Tot,C11_M_LE_NS_15_19,C11_M_LE_NS_20_24,C11_M_LE_NS_25_34,C11_M_LE_NS_35_44,C11_M_LE_NS_45_54,C11_M_LE_NS_55_64,C11_M_LE_NS_65_74,C11_M_LE_NS_75_84,C11_M_LE_NS_85_ov,C11_M_LE_NS_T,C11_M_Tot_15_19_yrs,C11_M_Tot_20_24_yrs,C11_M_Tot_25_34_yrs,C11_M_Tot_35_44_yrs,C11_M_Tot_45_54_yrs,C11_M_Tot_55_64_yrs,C11_M_Tot_65_74_yrs,C11_M_Tot_75_84_yrs,C11_M_Tot_85o,C11_M_T_T,C01_F_Post_Deg_15_19_yrs,C01_F_Post_Deg_20_24_yrs,C01_F_Post_Deg_25_34_yrs,C01_F_Post_Deg_35_44_yrs,C01_F_Post_Deg_45_54_yrs,C01_F_Post_Deg_55_64_yrs,C01_F_Post_Deg_65_74_yrs,C01_F_Post_Deg_75_84_yrs,C01_F_Post_Deg_85o,C01_F_Post_Deg_Tot,C01_F_GrDip_GrCe_15_19,C01_F_GrDip_GrCe_20_24,C01_F_GrDip_GrCe_25_34,C01_F_GrDip_GrCe_35_44,C01_F_GrDip_GrCe_45_54,C01_F_GrDip_GrCe_55_64,C01_F_GrDip_GrCe_65_74,C01_F_GrDip_GrCe_75_84,C01_F_GrDip_GrCe_85ov,C01_F_GrDip_GrCe_Tot,C01_F_BD_15_19,C01_F_BD_20_24,C01_F_BD_25_34,C01_F_BD_35_44,C01_F_BD_45_54,C01_F_BD_55_64,C01_F_BD_65_74,C01_F_BD_75_84,C01_F_BD_85o,C01_F_BD_Tot,C01_F_AdD_DL_15_19,C01_F_AdD_DL_20_24,C01_F_AdD_DL_25_34,C01_F_AdD_DL_35_44,C01_F_AdD_DL_45_54,C01_F_AdD_DL_55_64,C01_F_AdD_DL_65_74,C01_F_AdD_DL_75_84,C01_F_AdD_DL_85o,C01_F_AdD_DL_Tot,C01_F_CL_CL_nfd_15_19,C01_F_CL_CL_nfd_20_24,C01_F_CL_CL_nfd_25_34,C01_F_CL_CL_nfd_35_44,C01_F_CL_CL_nfd_45_54,C01_F_CL_CL_nfd_55_64,C01_F_CL_CL_nfd_65_74,C01_F_CL_CL_nfd_75_84,C01_F_CL_CL_nfd_85_ov,C01_F_CL_CL_nfd_Tot,C01_F_CL_C_III_IV_15_19,C01_F_CL_C_III_IV_20_24,C01_F_CL_C_III_IV_25_34,C01_F_CL_C_III_IV_35_44,C01_F_CL_C_III_IV_45_54,C01_F_CL_C_III_IV_55_64,C01_F_CL_C_III_IV_65_74,C01_F_CL_C_III_IV_75_84,C01_F_CL_C_III_IV_85_ov,C01_F_CL_C_III_IV_Tot,C01_F_CL_C_I_II_15_19,C01_F_CL_C_I_II_20_24,C01_F_CL_C_I_II_25_34,C01_F_CL_C_I_II_35_44,C01_F_CL_C_I_II_45_54,C01_F_CL_C_I_II_55_64,C01_F_CL_C_I_II_65_74,C01_F_CL_C_I_II_75_84,C01_F_CL_C_I_II_85_ov,C01_F_CL_C_I_II_Tot
"1RNSW",10043,6673,12024,13947,14327,13584,13433,13210,3878,101119,14882,31727,80412,100110,106270,83170,53425,33432,7358,510786,7,170,2845,4447,5032,4952,2728,939,188,21308,3,72,980,1823,2356,2719,938,274,37,9202,32,3758,15578,16913,14527,14569,7095,2749,758,75979,162,2251,7669,12394,12684,11808,6636,3035,757,57396,303,755,1542,1703,2163,2725,1686,772,199,11848,3441,18362,42262,49064,56225,46348,30947,15190,3765,265604,1012,1708,2191,1527,1365,1088,571,214,31,9707,4756,20825,45995,52294,59753,50161,33204,16176,3995,287159,190,501,1198,1471,1941,2115,1580,851,248,10095,8884,6542,11498,12918,14320,14147,13579,12329,4882,99099,14034,34119,85763,102260,110613,100471,65760,36353,10865,560238,13,74,1357,2197,2406,1082,312,88,20,7549,4,203,2248,3907,3958,1450,487,143,39,12439,46,5340,18107,17290,14384,6753,3120,1215,327,66582,290,3061,11191,14725,13465,7778,4138,1651,472,56771,588,1136,1307,1498,1017,432,202,106,38,6324,1859,6532,14540,14149,9790,4667,2803,1286,273,55899,1265,3289,7261,8876,6758,3539,1689,722,131,33530
"1GSYD",18329,18897,36871,32634,28329,23233,17510,15655,5852,197310,24847,74588,220267,217606,183813,130490,69419,43681,11943,976654,15,1447,28954,28032,22735,15224,6712,2122,481,105722,7,319,4546,5920,5016,4163,1382,450,96,21899,172,19715,81195,66644,50120,35027,15306,6331,1897,276407,696,11510,32189,32392,26300,18133,9280,4423,1374,136297,394,1401,3238,3680,4187,4042,2489,1062,272,20765,3877,22545,57176,63408,62283,47548,30193,15651,4659,307340,973,1872,3001,2429,2034,1552,761,268,74,12964,5244,25818,63415,69517,68504,53142,33443,16981,5005,341069,471,1945,5461,5433,5510,4805,3190,2013,810,29638,14058,14094,29883,24601,23003,19328,15564,12755,6005,159291,20663,74848,245643,232539,201188,149822,84877,45075,15668,1070323,37,717,10357,11451,8766,3284,984,330,81,36007,14,606,6327,7675,7122,2533,943,289,99,25608,166,23027,73002,50558,31501,12080,5305,2456,811,198906,1071,10617,34467,29385,23869,12346,6110,2914,975,121754,946,2675,2959,2211,1615,706,302,239,97,11750,2520,10268,23530,18721,13202,6726,3853,2390,729,81939,1324,5454,14854,15560,12335,5995,2805,1466,360,60153
"19799",0,0,7,7,14,17,0,0,0,45,0,10,35,43,43,38,3,0,0,172,0,0,0,3,0,8,3,3,0,17,0,0,0,3,0,3,3,0,0,9,0,5,4,14,11,12,8,4,0,58,0,0,3,6,18,19,17,7,3,73,0,3,3,0,3,0,4,0,0,13,0,9,9,28,50,59,64,30,3,252,0,0,3,0,3,4,0,3,3,16,0,12,15,28,56,63,68,33,6,281,0,0,5,3,0,0,5,4,4,21,0,8,10,20,26,41,45,30,3,183,0,25,37,77,111,146,149,81,16,642,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,14,0,0,0,0,0,0,22,0,3,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,12,8,0,3,0,3,3,0,29,3,3,0,0,0,0,3,0,0,9
