"region_id",C01_CFC_SMS_MRM_NDC_UR_1,C01_CFC_SMS_MRM_NDC_UR_2,C01_CFC_SMS_MRM_NDC_UR_3,C01_CFC_SMS_MRM_NDC_UR_4mo,C01_CFC_SMS_MRM_NDC_UR_Total,C01_CFC_SMS_M_DfM_NDC_UR_1,C01_CFC_SMS_M_DfM_NDC_UR_2,C01_CFC_SMS_M_DfM_NDC_UR_3,C01_CFC_SMS_M_DfM_NDC_UR_4mo,C01_CFC_SMS_M_DfM_NDC_UR_Tot,C01_CFC_SMS_Tot_NDC_UR_1,C01_CFC_SMS_Tot_NDC_UR_2,C01_CFC_SMS_Tot_NDC_UR_3,C01_CFC_SMS_Tot_NDC_UR_4mo,C01_CFC_SMS_Tot_NDC_UR_Tot,C01_1_PF_NDC_UR_1,C01_1_PF_NDC_UR_2,C01_1_PF_NDC_UR_3,C01_1_PF_NDC_UR_4mo,C01_1_PF_NDC_UR_Tot,C01_Tot_NDC_UR_1,C01_Tot_NDC_UR_2,C01_Tot_NDC_UR_3,C01_Tot_NDC_UR_4mo,C01_Tot_NDC_UR_Tot,C06_CFC_SMS_MRM_NDC_UR_1,C06_CFC_SMS_MRM_NDC_UR_2,C06_CFC_SMS_MRM_NDC_UR_3,C06_CFC_SMS_MRM_NDC_UR_4mo,C06_CFC_SMS_MRM_NDC_UR_Tot,C06_CFC_SMS_M_DfM_NDC_UR_1,C06_CFC_SMS_M_DfM_NDC_UR_2,C06_CFC_SMS_M_DfM_NDC_UR_3,C06_CFC_SMS_M_DfM_NDC_UR_4mo,C06_CFC_SMS_M_DfM_NDC_UR_Tot,C06_CFC_SMS_Tot_NDC_UR_1,C06_CFC_SMS_Tot_NDC_UR_2,C06_CFC_SMS_Tot_NDC_UR_3,C06_CFC_SMS_Tot_NDC_UR_4mo,C06_CFC_SMS_Tot_NDC_UR_Tot,C06_1_PF_NDC_UR_1,C06_1_PF_NDC_UR_2,C06_1_PF_NDC_UR_3,C06_1_PF_NDC_UR_4mo,C06_1_PF_NDC_UR_Tot,C06_Tot_NDC_UR_1,C06_Tot_NDC_UR_2,C06_Tot_NDC_UR_3,C06_Tot_NDC_UR_4mo,C06_Tot_NDC_UR_Tot,C11_CFC_SMS_MRM_NDC_UR_1,C11_CFC_SMS_MRM_NDC_UR_2,C11_CFC_SMS_MRM_NDC_UR_3,C11_CFC_SMS_MRM_NDC_UR_4mo,C11_CFC_SMS_MRM_NDC_UR_Tot,C11_CFC_SMS_M_DfM_NDC_UR_1,C11_CFC_SMS_M_DfM_NDC_UR_2,C11_CFC_SMS_M_DfM_NDC_UR_3,C11_CFC_SMS_M_DfM_NDC_UR_4mo,C11_CFC_SMS_M_DfM_NDC_UR_Tot,C11_CFC_SMS_Tot_NDC_UR_1,C11_CFC_SMS_Tot_NDC_UR_2,C11_CFC_SMS_Tot_NDC_UR_3,C11_CFC_SMS_Tot_NDC_UR_4mo,C11_CFC_SMS_Tot_NDC_UR_Tot,C11_1_PF_NDC_UR_1,C11_1_PF_NDC_UR_2,C11_1_PF_NDC_UR_3,C11_1_PF_NDC_UR_4mo,C11_1_PF_NDC_UR_Tot,C11_Tot_NDC_UR_1,C11_Tot_NDC_UR_2,C11_Tot_NDC_UR_3,C11_Tot_NDC_UR_4mo,C11_Tot_NDC_UR_Tot
"1RNSW",59598,84614,40382,14129,198723,11840,10406,4566,2277,29089,71438,95020,44948,16406,227812,35977,24500,9655,3673,73805,107415,119520,54603,20079,301617,57750,80289,35658,11914,185611,14268,12458,5204,2537,34467,72018,92747,40862,14451,220078,38863,25130,9558,3900,77451,110881,117877,50420,18351,297529,56649,77932,34118,11494,180193,16196,14029,5881,2807,38913,72845,91961,39999,14301,219106,40401,26134,9747,4420,80702,113246,118095,49746,18721,299808
"1GSYD",133464,165812,65080,21816,386172,13827,9895,3435,1409,28566,147291,175707,68515,23225,414738,51157,32207,10936,4094,98394,198448,207914,79451,27319,513132,135089,168224,63069,20163,386545,16320,11988,3967,1621,33896,151409,180212,67036,21784,420441,56141,33819,11310,4236,105506,207550,214031,78346,26020,525947,148207,181668,66925,21113,417913,18328,14405,4726,1909,39368,166535,196073,71651,23022,457281,60119,36287,11949,4658,113013,226654,232360,83600,27680,570294
"19799",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
