"region_id",Aust_C01_M,Aust_C01_F,Aust_C01_P,Aust_C06_M,Aust_C06_F,Aust_C06_P,Aust_C11_M,Aust_C11_F,Aust_C11_P,Bos_Herzegovina_C01_M,Bos_Herzegovina_C01_F,Bos_Herzegovina_C01_P,Bos_Herzegovina_C06_M,Bos_Herzegovina_C06_F,Bos_Herzegovina_C06_P,Bos_Herzegovina_C11_M,Bos_Herzegovina_C11_F,Bos_Herzegovina_C11_P,Cambodia_C01_M,Cambodia_C01_F,Cambodia_C01_P,Cambodia_C06_M,Cambodia_C06_F,Cambodia_C06_P,Cambodia_C11_M,Cambodia_C11_F,Cambodia_C11_P,Canada_C01_M,Canada_C01_F,Canada_C01_P,Canada_C06_M,Canada_C06_F,Canada_C06_P,Canada_C11_M,Canada_C11_F,Canada_C11_P,Chi_ex_SARs_Taiw_C01_M,Chi_ex_SARs_Taiw_C01_F,Chi_ex_SARs_Taiw_C01_P,Chi_ex_SARs_Taiw_C06_M,Chi_ex_SARs_Taiw_C06_F,Chi_ex_SARs_Taiw_C06_P,Chi_ex_SARs_Taiw_C11_M,Chi_ex_SARs_Taiw_C11_F,Chi_ex_SARs_Taiw_C11_P,Croatia_C01_M,Croatia_C01_F,Croatia_C01_P,Croatia_C06_M,Croatia_C06_F,Croatia_C06_P,Croatia_C11_M,Croatia_C11_F,Croatia_C11_P,Egypt_C01_M,Egypt_C01_F,Egypt_C01_P,Egypt_C06_M,Egypt_C06_F,Egypt_C06_P,Egypt_C11_M,Egypt_C11_F,Egypt_C11_P,Fiji_C01_M,Fiji_C01_F,Fiji_C01_P,Fiji_C06_M,Fiji_C06_F,Fiji_C06_P,Fiji_C11_M,Fiji_C11_F,Fiji_C11_P,For_Yu_Re_Ma_FYR_C01_M,For_Yu_Re_Ma_FYR_C01_F,For_Yu_Re_Ma_FYR_C01_P,For_Yu_Re_Ma_FYR_C06_M,For_Yu_Re_Ma_FYR_C06_F,For_Yu_Re_Ma_FYR_C06_P,For_Yu_Re_Ma_FYR_C11_M,For_Yu_Re_Ma_FYR_C11_F,For_Yu_Re_Ma_FYR_C11_P,Germany_C01_M,Germany_C01_F,Germany_C01_P,Germany_C06_M,Germany_C06_F,Germany_C06_P,Germany_C11_M,Germany_C11_F,Germany_C11_P,Greece_C01_M,Greece_C01_F,Greece_C01_P,Greece_C06_M,Greece_C06_F,Greece_C06_P,Greece_C11_M,Greece_C11_F,Greece_C11_P,Hon_Kon_SAR_Chi_2001_Cens_M,Hon_Kon_SAR_Chi_2001_Cens_F,Hon_Kon_SAR_Chi_2001_Cens_P,Hon_Kon_SAR_Chi_2006_Cens_M,Hon_Kon_SAR_Chi_2006_Cens_F,Hon_Kon_SAR_Chi_2006_Cens_P,Hon_Kon_SAR_Chi_2011_Cens_M,Hon_Kon_SAR_Chi_2011_Cens_F,Hon_Kon_SAR_Chi_2011_Cens_P,India_C01_M,India_C01_F,India_C01_P,India_C06_M,India_C06_F,India_C06_P,India_C11_M,India_C11_F,India_C11_P,Indonesia_C01_M,Indonesia_C01_F,Indonesia_C01_P,Indonesia_C06_M,Indonesia_C06_F,Indonesia_C06_P,Indonesia_C11_M,Indonesia_C11_F,Indonesia_C11_P,Iraq_C01_M,Iraq_C01_F,Iraq_C01_P,Iraq_C06_M,Iraq_C06_F,Iraq_C06_P,Iraq_C11_M,Iraq_C11_F,Iraq_C11_P,Ireland_C01_M,Ireland_C01_F,Ireland_C01_P,Ireland_C06_M,Ireland_C06_F,Ireland_C06_P,Ireland_C11_M,Ireland_C11_F,Ireland_C11_P,Italy_C01_M,Italy_C01_F,Italy_C01_P,Italy_C06_M,Italy_C06_F,Italy_C06_P,Italy_C11_M,Italy_C11_F,Italy_C11_P,Japan_C01_M,Japan_C01_F,Japan_C01_P,Japan_C06_M,Japan_C06_F,Japan_C06_P,Japan_C11_M,Japan_C11_F,Japan_C11_P,Kor_Repub_Sth_C01_M,Kor_Repub_Sth_C01_F,Kor_Repub_Sth_C01_P,Kor_Repub_Sth_C06_M,Kor_Repub_Sth_C06_F,Kor_Repub_Sth_C06_P,Kor_Repub_Sth_C11_M,Kor_Repub_Sth_C11_F,Kor_Repub_Sth_C11_P,Lebanon_C01_M,Lebanon_C01_F,Lebanon_C01_P,Lebanon_C06_M,Lebanon_C06_F,Lebanon_C06_P,Lebanon_C11_M,Lebanon_C11_F,Lebanon_C11_P,Malaysia_C01_M,Malaysia_C01_F,Malaysia_C01_P,Malaysia_C06_M,Malaysia_C06_F,Malaysia_C06_P,Malaysia_C11_M,Malaysia_C11_F,Malaysia_C11_P,Malta_C01_M,Malta_C01_F,Malta_C01_P,Malta_C06_M,Malta_C06_F,Malta_C06_P,Malta_C11_M,Malta_C11_F,Malta_C11_P,Netherlands_C01_M,Netherlands_C01_F
"1RNSW",987256,1008049,1995305,1003324,1029286,2032610,1039398,1068375,2107773,441,417,858,432,377,809,435,414,849,90,78,168,107,118,225,134,185,319,1065,1288,2353,1200,1496,2696,1453,1813,3266,1666,1667,3333,2410,2413,4823,3679,3736,7415,1515,1219,2734,1630,1335,2965,1569,1311,2880,470,348,818,523,419,942,661,484,1145,777,935,1712,751,917,1668,992,1110,2102,3411,3197,6608,3101,2929,6030,2886,2851,5737,5678,6182,11860,5448,6157,11605,5406,6147,11553,1722,1472,3194,1595,1428,3023,1412,1331,2743,763,739,1502,771,750,1521,679,751,1430,1815,1568,3383,2179,1946,4125,4106,3441,7547,609,683,1292,565,735,1300,692,989,1681,117,67,184,165,129,294,258,207,465,1670,1427,3097,1761,1462,3223,2209,1807,4016,6543,5210,11753,5861,4758,10619,5347,4481,9828,341,560,901,392,726,1118,356,861,1217,445,569,1014,514,597,1111,801,831,1632,689,528,1217,706,527,1233,692,552,1244,940,1127,2067,999,1245,2244,1176,1524,2700,1229,1019,2248,1235,1081,2316,1195,1012,2207,4462,4118
"1GSYD",1201324,1253049,2454373,1214701,1260393,2475094,1292908,1331568,2624476,3132,3038,6170,3211,3143,6354,3352,3505,6857,4546,4995,9541,4471,5258,9729,4868,5927,10795,3319,3563,6882,3581,3887,7468,4065,4571,8636,38137,43892,82029,49001,60077,109078,65512,82888,148400,8021,7679,15700,7791,7686,15477,7301,7485,14786,8378,8128,16506,8287,7947,16234,8954,8273,17227,11996,13372,25368,12588,14324,26912,13932,16179,30111,6397,6052,12449,5861,5775,11636,5679,5760,11439,9557,10154,19711,9180,10066,19246,9126,10214,19340,16866,16822,33688,15682,16319,32001,13882,14897,28779,17217,18822,36039,17322,19463,36785,17494,19592,37086,18651,15852,34503,29153,23757,52910,47780,39939,87719,9302,10417,19719,9260,11268,20528,11428,13678,25106,8500,7055,15555,10468,9751,20219,14584,14290,28874,7663,6911,14574,7403,6560,13963,9654,8170,17824,25730,23170,48900,23093,21424,44517,21452,20270,41722,3399,5875,9274,3422,6581,10003,3587,7261,10848,12618,14310,26928,14766,17292,32058,18446,21632,40078,27024,24984,52008,28212,26312,54524,28288,26715,55003,8788,10208,18996,9676,11471,21147,11227,13282,24509,8311,7813,16124,7457,7162,14619,6844,6747,13591,6205,5498
"19799",746,256,1002,201,54,255,599,698,1297,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,4,4,0,0,0,0,0,0,3,0,3,5,4,9,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,3,4,7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,0,0,0,7,13,20,0,0,0,4,0,4,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,8,11,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,3,4,0,4,0,0,0,14,9,23,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,6,9,3,0,3,0,0,0,7,8,15,3,3
