"region_id",C01_Aus_BP_B_OS,C01_Aus_Fa_O_B_OS,C01_Aus_Mo_O_B_OS,C01_Aus_BP_B_Aus,C01_Aus_Bplace_NS,C01_Aus_Tot_resp,C01_Aus_Ab_BP_B_OS,C01_Aus_Ab_Fa_O_B_OS,C01_Aus_Ab_Mo_O_B_OS,C01_Aus_Ab_BP_B_Aus,C01_Aus_Abor_Bplace_NS,C01_Aus_Abor_Tot_respons,C01_Chi_BP_B_OS,C01_Chi_Fa_O_B_OS,C01_Chi_Mo_O_B_OS,C01_Chi_BP_B_Aus,C01_Chi_Bplace_NS,C01_Chi_Tot_resp,C01_Cro_BP_B_OS,C01_Cro_Fa_O_B_OS,C01_Cro_Mo_O_B_OS,C01_Cro_BP_B_Aus,C01_Cro_Bplace_NS,C01_Cro_Tot_resp,C01_Dut_BP_B_OS,C01_Dut_Fa_O_B_OS,C01_Dut_Mo_O_B_OS,C01_Dut_BP_B_Aus,C01_Dut_Bplace_NS,C01_Dut_Tot_resp,C01_Eng_BP_B_OS,C01_Eng_Fa_O_B_OS,C01_Eng_Mo_O_B_OS,C01_Eng_BP_B_Aus,C01_Eng_Bplace_NS,C01_Eng_Tot_resp,C01_Fil_BP_B_OS,C01_Fil_Fa_O_B_OS,C01_Fil_Mo_O_B_OS,C01_Fil_BP_B_Aus,C01_Fil_Bplace_NS,C01_Fil_Tot_resp,C01_Fre_BP_B_OS,C01_Fre_Fa_O_B_OS,C01_Fre_Mo_O_B_OS,C01_Fre_BP_B_Aus,C01_Fre_Bplace_NS,C01_Fre_Tot_resp,C01_Ger_BP_B_OS,C01_Ger_Fa_O_B_OS,C01_Ger_Mo_O_B_OS,C01_Ger_BP_B_Aus,C01_Ger_Bplace_NS,C01_Ger_Tot_resp,C01_Gre_BP_B_OS,C01_Gre_Fa_O_B_OS,C01_Gre_Mo_O_B_OS,C01_Gre_BP_B_Aus,C01_Gre_Bplace_NS,C01_Gre_Tot_resp,C01_Hun_BP_B_OS,C01_Hun_Fa_O_B_OS,C01_Hun_Mo_O_B_OS,C01_Hun_BP_B_Aus,C01_Hun_Bplace_NS,C01_Hun_Tot_resp,C01_Ind_BP_B_OS,C01_Ind_Fa_O_B_OS,C01_Ind_Mo_O_B_OS,C01_Ind_BP_B_Aus,C01_Ind_Bplace_NS,C01_Ind_Tot_resp,C01_Iri_BP_B_OS,C01_Iri_Fa_O_B_OS,C01_Iri_Mo_O_B_OS,C01_Iri_BP_B_Aus,C01_Iri_Bplace_NS,C01_Iri_Tot_resp,C01_Ita_BP_B_OS,C01_Ita_Fa_O_B_OS,C01_Ita_Mo_O_B_OS,C01_Ita_BP_B_Aus,C01_Ita_Bplace_NS,C01_Ita_Tot_resp,C01_Kor_BP_B_OS,C01_Kor_Fa_O_B_OS,C01_Kor_Mo_O_B_OS,C01_Kor_BP_B_Aus,C01_Kor_Bplace_NS,C01_Kor_Tot_resp,C01_Leb_BP_B_OS,C01_Leb_Fa_O_B_OS,C01_Leb_Mo_O_B_OS,C01_Leb_BP_B_Aus,C01_Leb_Bplace_NS,C01_Leb_Tot_resp,C01_Mac_BP_B_OS,C01_Mac_Fa_O_B_OS,C01_Mac_Mo_O_B_OS,C01_Mac_BP_B_Aus,C01_Mac_Bplace_NS,C01_Mac_Tot_resp,C01_Mal_BP_B_OS,C01_Mal_Fa_O_B_OS,C01_Mal_Mo_O_B_OS,C01_Mal_BP_B_Aus,C01_Mal_Bplace_NS,C01_Mal_Tot_resp,C01_Mao_BP_B_OS,C01_Mao_Fa_O_B_OS,C01_Mao_Mo_O_B_OS,C01_Mao_BP_B_Aus,C01_Mao_Bplace_NS,C01_Mao_Tot_resp,C01_NZ_BP_B_OS,C01_NZ_Fa_O_B_OS,C01_NZ_Mo_O_B_OS,C01_NZ_BP_B_Aus,C01_NZ_Bplace_NS,C01_NZ_Tot_resp,C01_Pol_BP_B_OS,C01_Pol_Fa_O_B_OS,C01_Pol_Mo_O_B_OS,C01_Pol_BP_B_Aus,C01_Pol_Bplace_NS,C01_Pol_Tot_resp,C01_Rus_BP_B_OS,C01_Rus_Fa_O_B_OS,C01_Rus_Mo_O_B_OS,C01_Rus_BP_B_Aus,C01_Rus_Birthplac_ns,C01_Rus_Tot_resp,C01_Sco_BP_B_OS,C01_Sco_Fa_O_B_OS,C01_Sco_Mo_O_B_OS,C01_Sco_BP_B_Aus,C01_Sco_Birthplac_ns,C01_Sco_Tot_resp,C01_Ser_BP_B_OS,C01_Ser_Fa_O_B_OS,C01_Ser_Mo_O_B_OS,C01_Ser_BP_B_Aus,C01_Ser_Bplace_NS,C01_Ser_Tot_resp,C01_Sinh_BP_B_OS,C01_Sinh_Fa_O_B_OS,C01_Sinh_Mo_O_B_OS,C01_Sinh_BP_B_Aus,C01_Sinh_Bplace_NS,C01_Sinh_Tot_resp,C01_SAf_BP_B_OS,C01_SAf_Fa_O_B_OS,C01_SAf_Mo_O_B_OS,C01_SAf_BP_B_Aus,C01_SAf_Bplace_NS,C01_SAf_Tot_resp,C01_Span_BP_B_OS,C01_Span_Fa_O_B_OS,C01_Span_Mo_O_B_OS,C01_Span_BP_B_Aus,C01_Span_Bplace_NS,C01_Span_Tot_resp,C01_Turk_BP_B_OS,C01_Turk_Fa_O_B_OS,C01_Turk_Mo_O_B_OS,C01_Turk_BP_B_Aus,C01_Turk_Bplace_NS,C01_Turk_Tot_resp,C01_Viet_BP_B_OS,C01_Viet_Fa_O_B_OS,C01_Viet_Mo_O_B_OS,C01_Viet_BP_B_Aus,C01_Viet_Bplace_NS,C01_Viet_Tot_resp,C01_Wel_BP_B_OS,C01_Wel_Fa_O_B_OS,C01_Wel_Mo_O_B_OS,C01_Wel_BP_B_Aus,C01_Wel_Bplace_NS,C01_Wel_Tot_resp,C01_Oth_BP_B_OS,C01_Oth_Fa_O_B_OS,C01_Oth_Mo_O_B_OS,C01_Oth_BP_B_Aus,C01_Oth_Bplace_NS,C01_Oth_Tot_resp,C01_Anc_ns_BP_B_OS,C01_Anc_ns_Fa_O_B_OS,C01_Anc_ns_Mo_O_B_OS,C01_Anc_ns_BP_B_Aus,C01_Anc_ns_Bplace_NS,C01_Anc_NS_T_resp,C01_Tot_res_Bo_par_bo_os,C01_Tot_res_Fa_onl_bo_os,C01_Tot_res_Mo_onl_bo_os,C01_Tot_res_Bo_pa_bo_Aus,C01_Tot_resp_Bplace_ns,C01_Tot_resp_Tot_resp,C01_T_P_BP_B_OS,C01_T_P_Fa_only_bor_os
"1RNSW",7670,64396,45763,941904,33321,1093054,81,278,92,8873,314,9638,8640,799,659,3466,440,14004,4295,521,155,462,150,5583,14386,3920,2297,5131,459,26193,118856,66868,45871,622121,25015,878731,5012,104,1116,104,309,6645,2605,622,441,3683,208,7559,19051,6665,4144,51719,2027,83606,6952,1905,576,4030,444,13907,3080,547,192,561,96,4476,4435,366,260,501,212,5774,18360,16266,10316,204872,6034,255848,23461,6785,2197,17997,1502,51942,873,21,34,129,26,1083,2386,545,178,1101,195,4405,10150,689,204,520,440,12003,4320,1078,555,1570,168,7691,3213,816,535,679,300,5543,5693,1927,1411,1036,275,10342,7458,1170,568,2008,264,11468,2041,354,234,693,76,3398,17391,7125,4695,35289,1263,65763,5486,619,194,578,218,7095,1050,95,53,83,22,1303,1789,248,188,224,51,2500,3787,471,276,1335,199,6068,1700,119,54,35,130,2038,1580,61,32,19,92,1784,4010,1292,713,4745,191,10951,39176,7375,4490,13889,2331,67261,8987,4626,3329,75406,72888,165236,357974,198673,131822,2004763,149660,2842892,316838,135259
"1GSYD",32542,116871,78718,874145,32874,1135150,563,266,99,2742,205,3875,227449,3709,4161,5633,7627,248579,26671,1929,802,1637,916,31955,23926,5707,3163,5330,688,38814,264020,111581,72822,610629,27689,1086741,51780,474,2162,224,2704,57344,11925,1570,1020,4916,473,19904,38380,10321,5966,43165,2022,99854,78801,9898,3850,15951,3926,112426,14318,1641,652,1156,326,18093,61782,1011,786,502,2019,66100,59608,33435,19849,246358,7669,366919,102136,20309,7350,32563,5053,167411,29314,78,213,191,978,30774,92357,7754,2955,5423,6002,114491,19003,1115,397,673,814,22002,31008,5542,2634,7091,1266,47541,16813,1122,827,524,1071,20357,19363,3456,2506,1568,779,27672,24996,2484,1341,2889,659,32369,16069,1299,743,1561,418,20090,36110,11109,6995,40657,1727,96598,24336,1480,553,1028,910,28307,15821,296,192,144,451,16904,14446,751,490,322,380,16389,24065,1035,823,1494,1048,28465,16672,662,315,234,943,18826,54763,195,408,239,3045,58650,6976,1690,997,5133,250,15046,314426,19502,12275,19021,14375,379599,46694,8096,5520,57445,180535,298290,1797133,386388,241584,1990588,309842,4725535,1637972,260024
"19799",4,56,48,375,3,486,0,3,0,0,0,3,4,0,0,3,3,10,0,0,0,3,0,3,10,5,5,4,0,24,127,72,43,274,6,522,5,0,0,0,0,5,0,0,0,0,0,0,11,9,3,42,0,65,4,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,20,16,13,125,3,177,13,8,3,12,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,4,6,0,0,0,3,9,3,0,0,4,0,7,0,3,0,0,0,3,19,4,8,38,0,69,0,0,0,3,0,3,3,0,0,0,0,3,5,0,0,0,0,5,3,3,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,10,55,6,5,11,0,77,9,0,0,5,232,246,311,185,131,911,250,1788,269,124
