region_id,C01_CFC_SMS_MRM_NDC_UR_1,C01_CFC_SMS_MRM_NDC_UR_2,C01_CFC_SMS_MRM_NDC_UR_3,C01_CFC_SMS_MRM_NDC_UR_4mo,C01_CFC_SMS_MRM_NDC_UR_Total,C01_CFC_SMS_M_DfM_NDC_UR_1,C01_CFC_SMS_M_DfM_NDC_UR_2,C01_CFC_SMS_M_DfM_NDC_UR_3,C01_CFC_SMS_M_DfM_NDC_UR_4mo,C01_CFC_SMS_M_DfM_NDC_UR_Tot,C01_CFC_SMS_Tot_NDC_UR_1,C01_CFC_SMS_Tot_NDC_UR_2,C01_CFC_SMS_Tot_NDC_UR_3,C01_CFC_SMS_Tot_NDC_UR_4mo,C01_CFC_SMS_Tot_NDC_UR_Tot,C01_1_PF_NDC_UR_1,C01_1_PF_NDC_UR_2,C01_1_PF_NDC_UR_3,C01_1_PF_NDC_UR_4mo,C01_1_PF_NDC_UR_Tot,C01_Tot_NDC_UR_1,C01_Tot_NDC_UR_2,C01_Tot_NDC_UR_3,C01_Tot_NDC_UR_4mo,C01_Tot_NDC_UR_Tot,C06_CFC_SMS_MRM_NDC_UR_1,C06_CFC_SMS_MRM_NDC_UR_2,C06_CFC_SMS_MRM_NDC_UR_3,C06_CFC_SMS_MRM_NDC_UR_4mo,C06_CFC_SMS_MRM_NDC_UR_Tot,C06_CFC_SMS_M_DfM_NDC_UR_1,C06_CFC_SMS_M_DfM_NDC_UR_2,C06_CFC_SMS_M_DfM_NDC_UR_3,C06_CFC_SMS_M_DfM_NDC_UR_4mo,C06_CFC_SMS_M_DfM_NDC_UR_Tot,C06_CFC_SMS_Tot_NDC_UR_1,C06_CFC_SMS_Tot_NDC_UR_2,C06_CFC_SMS_Tot_NDC_UR_3,C06_CFC_SMS_Tot_NDC_UR_4mo,C06_CFC_SMS_Tot_NDC_UR_Tot,C06_1_PF_NDC_UR_1,C06_1_PF_NDC_UR_2,C06_1_PF_NDC_UR_3,C06_1_PF_NDC_UR_4mo,C06_1_PF_NDC_UR_Tot,C06_Tot_NDC_UR_1,C06_Tot_NDC_UR_2,C06_Tot_NDC_UR_3,C06_Tot_NDC_UR_4mo,C06_Tot_NDC_UR_Tot,C11_CFC_SMS_MRM_NDC_UR_1,C11_CFC_SMS_MRM_NDC_UR_2,C11_CFC_SMS_MRM_NDC_UR_3,C11_CFC_SMS_MRM_NDC_UR_4mo,C11_CFC_SMS_MRM_NDC_UR_Tot,C11_CFC_SMS_M_DfM_NDC_UR_1,C11_CFC_SMS_M_DfM_NDC_UR_2,C11_CFC_SMS_M_DfM_NDC_UR_3,C11_CFC_SMS_M_DfM_NDC_UR_4mo,C11_CFC_SMS_M_DfM_NDC_UR_Tot,C11_CFC_SMS_Tot_NDC_UR_1,C11_CFC_SMS_Tot_NDC_UR_2,C11_CFC_SMS_Tot_NDC_UR_3,C11_CFC_SMS_Tot_NDC_UR_4mo,C11_CFC_SMS_Tot_NDC_UR_Tot,C11_1_PF_NDC_UR_1,C11_1_PF_NDC_UR_2,C11_1_PF_NDC_UR_3,C11_1_PF_NDC_UR_4mo,C11_1_PF_NDC_UR_Tot,C11_Tot_NDC_UR_1,C11_Tot_NDC_UR_2,C11_Tot_NDC_UR_3,C11_Tot_NDC_UR_4mo,C11_Tot_NDC_UR_Tot
10401,984,1523,750,286,3543,258,215,114,59,646,1242,1738,864,345,4189,673,522,231,78,1504,1915,2260,1095,423,5693,915,1315,623,240,3093,321,275,136,68,800,1236,1590,759,308,3893,778,574,213,93,1658,2014,2164,972,401,5551,945,1177,554,211,2887,321,309,133,84,847,1266,1486,687,295,3734,847,588,231,102,1768,2113,2074,918,397,5502
10402,1743,2541,1157,416,5857,458,395,183,84,1120,2201,2936,1340,500,6977,1489,983,357,147,2976,3690,3919,1697,647,9953,1695,2465,1048,356,5564,507,478,173,87,1245,2202,2943,1221,443,6809,1570,1057,371,133,3131,3772,4000,1592,576,9940,1816,2335,997,338,5486,542,530,197,83,1352,2358,2865,1194,421,6838,1584,1027,343,158,3112,3942,3892,1537,579,9950
10501,623,827,483,205,2138,209,234,140,120,703,832,1061,623,325,2841,374,260,134,85,853,1206,1321,757,410,3694,500,616,352,167,1635,223,215,111,103,652,723,831,463,270,2287,423,266,124,93,906,1146,1097,587,363,3193,410,545,308,145,1408,239,176,110,62,587,649,721,418,207,1995,400,239,131,97,867,1049,960,549,304,2862
10502,527,710,276,85,1598,141,124,60,34,359,668,834,336,119,1957,416,277,102,46,841,1084,1111,438,165,2798,436,550,223,74,1283,166,131,66,41,404,602,681,289,115,1687,403,231,102,47,783,1005,912,391,162,2470,381,449,178,63,1071,170,131,71,34,406,551,580,249,97,1477,403,249,110,59,821,954,829,359,156,2298
10503,1602,2336,1277,542,5757,313,319,162,104,898,1915,2655,1439,646,6655,1117,715,321,154,2307,3032,3370,1760,800,8962,1461,2082,1115,403,5061,406,341,161,119,1027,1867,2423,1276,522,6088,1053,743,348,186,2330,2920,3166,1624,708,8418,1374,1928,1021,393,4716,420,409,196,102,1127,1794,2337,1217,495,5843,1160,786,324,209,2479,2954,3123,1541,704,8322
10601,2041,2829,1358,442,6670,394,373,161,65,993,2435,3202,1519,507,7663,1052,713,304,134,2203,3487,3915,1823,641,9866,1851,2771,1203,433,6258,520,464,211,102,1297,2371,3235,1414,535,7555,1202,743,352,125,2422,3573,3978,1766,660,9977,1990,2718,1138,416,6262,646,546,237,109,1538,2636,3264,1375,525,7800,1335,900,332,145,2712,3971,4164,1707,670,10512
10602,1606,2295,900,312,5113,255,211,72,33,571,1861,2506,972,345,5684,824,627,242,77,1770,2685,3133,1214,422,7454,1738,2476,907,295,5416,357,318,111,58,844,2095,2794,1018,353,6260,932,668,229,78,1907,3027,3462,1247,431,8167,1793,2594,1010,327,5724,457,362,161,70,1050,2250,2956,1171,397,6774,983,671,254,105,2013,3233,3627,1425,502,8787
10603,1517,2243,1013,308,5081,312,286,113,54,765,1829,2529,1126,362,5846,813,655,273,81,1822,2642,3184,1399,443,7668,1544,2195,875,286,4900,336,325,127,68,856,1880,2520,1002,354,5756,1023,692,262,92,2069,2903,3212,1264,446,7825,1478,2096,868,302,4744,414,431,167,75,1087,1892,2527,1035,377,5831,1098,697,275,101,2171,2990,3224,1310,478,8002
10604,700,1040,589,161,2490,163,155,64,33,415,863,1195,653,194,2905,364,255,110,55,784,1227,1450,763,249,3689,695,970,507,146,2318,205,170,80,38,493,900,1140,587,184,2811,418,250,103,56,827,1318,1390,690,240,3638,674,939,488,144,2245,228,219,88,46,581,902,1158,576,190,2826,410,279,107,56,852,1312,1437,683,246,3678
10701,2125,2927,1167,404,6623,282,257,117,41,697,2407,3184,1284,445,7320,1022,712,294,121,2149,3429,3896,1578,566,9469,2007,2711,992,320,6030,316,281,129,44,770,2323,2992,1121,364,6800,1110,791,288,126,2315,3433,3783,1409,490,9115,1892,2710,980,328,5910,410,321,149,46,926,2302,3031,1129,374,6836,1132,807,317,128,2384,3434,3838,1446,502,9220
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,2270,3508,1500,436,7714,377,313,151,61,902,2647,3821,1651,497,8616,1022,847,319,102,2290,3669,4668,1970,599,10906,2198,3363,1356,391,7308,406,388,160,55,1009,2604,3751,1516,446,8317,1207,893,314,116,2530,3811,4644,1830,562,10847,2233,3349,1273,397,7252,461,423,164,73,1121,2694,3772,1437,470,8373,1354,955,322,153,2784,4048,4727,1759,623,11157
10704,3052,4283,1845,490,9670,475,334,115,38,962,3527,4617,1960,528,10632,1576,966,342,89,2973,5103,5583,2302,617,13605,3123,4292,1669,455,9539,527,409,118,45,1099,3650,4701,1787,500,10638,1642,1046,336,79,3103,5292,5747,2123,579,13741,3180,4635,1682,438,9935,659,471,154,63,1347,3839,5106,1836,501,11282,1806,1096,305,95,3302,5645,6202,2141,596,14584
10801,509,778,375,106,1768,130,141,49,30,350,639,919,424,136,2118,407,293,95,39,834,1046,1212,519,175,2952,541,733,311,91,1676,139,137,64,21,361,680,870,375,112,2037,456,286,93,41,876,1136,1156,468,153,2913,499,649,277,93,1518,169,151,69,22,411,668,800,346,115,1929,460,303,123,60,946,1128,1103,469,175,2875
10802,854,1325,603,260,3042,258,222,118,75,673,1112,1547,721,335,3715,778,562,269,135,1744,1890,2109,990,470,5459,857,1112,471,200,2640,283,248,116,80,727,1140,1360,587,280,3367,887,552,265,163,1867,2027,1912,852,443,5234,751,943,510,198,2402,298,265,135,82,780,1049,1208,645,280,3182,890,605,270,165,1930,1939,1813,915,445,5112
10803,9,15,4,0,28,0,0,0,0,0,9,15,4,0,28,0,3,0,0,3,9,18,4,0,31,10,13,3,3,29,3,0,0,0,3,13,13,3,3,32,3,3,0,0,6,16,16,3,3,38,10,15,4,0,29,6,0,0,0,6,16,15,4,0,35,0,0,0,0,0,16,15,4,0,35
10804,1452,2134,928,329,4843,278,238,121,47,684,1730,2372,1049,376,5527,981,712,263,84,2040,2711,3084,1312,460,7567,1508,2131,859,263,4761,359,314,128,46,847,1867,2445,987,309,5608,1117,781,248,107,2253,2984,3226,1235,416,7861,1486,2106,929,291,4812,436,357,144,64,1001,1922,2463,1073,355,5813,1216,819,253,101,2389,3138,3282,1326,456,8202
10805,1054,1623,823,295,3795,218,210,101,61,590,1272,1833,924,356,4385,702,537,239,114,1592,1974,2370,1163,470,5977,1101,1443,677,254,3475,253,241,132,59,685,1354,1684,809,313,4160,810,563,232,113,1718,2164,2247,1041,426,5878,983,1260,588,221,3052,316,270,131,82,799,1299,1530,719,303,3851,865,594,218,128,1805,2164,2124,937,431,5656
10901,1411,1969,1038,359,4777,262,190,77,41,570,1673,2159,1115,400,5347,854,579,225,88,1746,2527,2738,1340,488,7093,1399,1851,905,305,4460,299,277,91,51,718,1698,2128,996,356,5178,892,600,228,85,1805,2590,2728,1224,441,6983,1399,1893,829,298,4419,350,251,100,53,754,1749,2144,929,351,5173,932,591,219,97,1839,2681,2735,1148,448,7012
10902,336,455,252,96,1139,76,72,25,28,201,412,527,277,124,1340,141,119,54,18,332,553,646,331,142,1672,320,413,220,87,1040,81,57,42,25,205,401,470,262,112,1245,174,106,46,32,358,575,576,308,144,1603,255,350,204,77,886,88,61,30,23,202,343,411,234,100,1088,150,99,55,18,322,493,510,289,118,1410
10903,980,1414,792,324,3510,186,164,82,36,468,1166,1578,874,360,3978,412,302,116,51,881,1578,1880,990,411,4859,866,1284,725,253,3128,242,190,93,45,570,1108,1474,818,298,3698,468,332,123,34,957,1576,1806,941,332,4655,789,1118,596,237,2740,238,233,95,37,603,1027,1351,691,274,3343,501,331,143,49,1024,1528,1682,834,323,4367
11001,866,1285,638,231,3020,147,139,77,16,379,1013,1424,715,247,3399,539,341,134,71,1085,1552,1765,849,318,4484,811,1175,539,213,2738,210,144,66,30,450,1021,1319,605,243,3188,494,327,123,60,1004,1515,1646,728,303,4192,766,1069,539,185,2559,222,177,85,27,511,988,1246,624,212,3070,527,329,140,77,1073,1515,1575,764,289,4143
11002,867,1209,656,230,2962,172,154,67,46,439,1039,1363,723,276,3401,518,367,167,74,1126,1557,1730,890,350,4527,744,1089,570,222,2625,219,199,110,57,585,963,1288,680,279,3210,555,335,192,84,1166,1518,1623,872,363,4376,707,908,542,205,2362,245,197,105,82,629,952,1105,647,287,2991,521,376,193,101,1191,1473,1481,840,388,4182
11003,786,1032,505,157,2480,242,191,107,61,601,1028,1223,612,218,3081,361,262,118,48,789,1389,1485,730,266,3870,623,823,426,121,1993,208,184,91,52,535,831,1007,517,173,2528,379,257,117,79,832,1210,1264,634,252,3360,545,762,373,140,1820,200,161,82,67,510,745,923,455,207,2330,377,248,119,66,810,1122,1171,574,273,3140
11004,1907,2610,1330,455,6302,331,318,138,89,876,2238,2928,1468,544,7178,1114,766,328,113,2321,3352,3694,1796,657,9499,1807,2403,1158,382,5750,425,383,167,80,1055,2232,2786,1325,462,6805,1191,799,317,150,2457,3423,3585,1642,612,9262,1671,2311,1082,336,5400,493,450,197,84,1224,2164,2761,1279,420,6624,1280,828,345,201,2654,3444,3589,1624,621,9278
11101,3291,4837,1937,479,10544,478,413,160,59,1110,3769,5250,2097,538,11654,1717,1215,398,112,3442,5486,6465,2495,650,15096,3105,4562,1663,424,9754,572,503,194,82,1351,3677,5065,1857,506,11105,1918,1099,431,111,3559,5595,6164,2288,617,14664,3063,4474,1581,402,9520,702,593,205,92,1592,3765,5067,1786,494,11112,1956,1175,395,145,3671,5721,6242,2181,639,14783
11102,1849,2475,1114,369,5807,296,301,135,57,789,2145,2776,1249,426,6596,943,741,300,101,2085,3088,3517,1549,527,8681,1677,2398,970,273,5318,391,352,153,52,948,2068,2750,1123,325,6266,1068,743,266,94,2171,3136,3493,1389,419,8437,1645,2316,905,231,5097,423,382,153,80,1038,2068,2698,1058,311,6135,1134,817,273,100,2324,3202,3515,1331,411,8459
11103,3695,4658,1831,500,10684,726,494,185,69,1474,4421,5152,2016,569,12158,2643,1534,486,130,4793,7064,6686,2502,699,16951,3650,4686,1727,428,10491,829,617,217,71,1734,4479,5303,1944,499,12225,2649,1527,476,172,4824,7128,6830,2420,671,17049,3941,5031,1800,438,11210,963,714,275,102,2054,4904,5745,2075,540,13264,2569,1478,466,171,4684,7473,7223,2541,711,17948
11201,1614,2237,987,312,5150,448,383,151,65,1047,2062,2620,1138,377,6197,1649,935,293,109,2986,3711,3555,1431,486,9183,1532,2137,878,263,4810,581,487,179,51,1298,2113,2624,1057,314,6108,1591,869,275,84,2819,3704,3493,1332,398,8927,1484,2113,798,284,4679,609,553,171,51,1384,2093,2666,969,335,6063,1555,877,237,79,2748,3648,3543,1206,414,8811
11202,1641,2124,1173,443,5381,374,361,138,89,962,2015,2485,1311,532,6343,1352,817,303,142,2614,3367,3302,1614,674,8957,1429,2061,976,376,4842,493,483,184,94,1254,1922,2544,1160,470,6096,1334,811,334,126,2605,3256,3355,1494,596,8701,1360,1835,889,344,4428,513,528,223,107,1371,1873,2363,1112,451,5799,1380,836,325,159,2700,3253,3199,1437,610,8499
11203,1488,2208,1013,364,5073,392,327,147,56,922,1880,2535,1160,420,5995,1324,845,335,112,2616,3204,3380,1495,532,8611,1649,2258,961,323,5191,486,408,161,66,1121,2135,2666,1122,389,6312,1513,889,320,96,2818,3648,3555,1442,485,9130,1808,2333,974,326,5441,558,495,184,77,1314,2366,2828,1158,403,6755,1521,974,334,128,2957,3887,3802,1492,531,9712
11301,1224,1855,1052,451,4582,223,194,93,38,548,1447,2049,1145,489,5130,538,367,148,63,1116,1985,2416,1293,552,6246,1191,1619,969,339,4118,201,223,91,48,563,1392,1842,1060,387,4681,561,397,180,82,1220,1953,2239,1240,469,5901,1079,1481,872,328,3760,236,235,104,58,633,1315,1716,976,386,4393,604,394,177,89,1264,1919,2110,1153,475,5657
11302,340,535,272,107,1254,93,89,42,18,242,433,624,314,125,1496,138,105,42,11,296,571,729,356,136,1792,348,454,225,85,1112,103,111,49,16,279,451,565,274,101,1391,160,128,38,20,346,611,693,312,121,1737,272,443,190,76,981,122,103,59,21,305,394,546,249,97,1286,174,126,54,18,372,568,672,303,115,1658
11303,2160,3053,1752,731,7696,402,312,155,85,954,2562,3365,1907,816,8650,1208,809,332,124,2473,3770,4174,2239,940,11123,2086,2840,1603,646,7175,510,365,183,98,1156,2596,3205,1786,744,8331,1352,848,367,140,2707,3948,4053,2153,884,11038,2052,2726,1523,622,6923,521,431,188,104,1244,2573,3157,1711,726,8167,1289,816,377,171,2653,3862,3973,2088,897,10820
11401,1828,2776,1355,516,6475,410,353,164,90,1017,2238,3129,1519,606,7492,1307,948,367,151,2773,3545,4077,1886,757,10265,1884,2766,1129,364,6143,511,456,180,86,1233,2395,3222,1309,450,7376,1404,1002,359,154,2919,3799,4224,1668,604,10295,1843,2509,1039,336,5727,543,471,212,105,1331,2386,2980,1251,441,7058,1548,1053,357,151,3109,3934,4033,1608,592,10167
11402,1069,1540,864,293,3766,187,156,69,26,438,1256,1696,933,319,4204,559,372,167,36,1134,1815,2068,1100,355,5338,1063,1489,751,232,3535,201,193,61,24,479,1264,1682,812,256,4014,577,373,156,64,1170,1841,2055,968,320,5184,992,1459,672,251,3374,238,205,89,33,565,1230,1664,761,284,3939,633,408,145,67,1253,1863,2072,906,351,5192
11501,4620,7345,2807,722,15494,196,163,56,13,428,4816,7508,2863,735,15922,784,672,215,64,1735,5600,8180,3078,799,17657,5359,7844,2751,663,16617,272,233,68,28,601,5631,8077,2819,691,17218,1086,795,205,55,2141,6717,8872,3024,746,19359,5707,8250,2795,691,17443,328,267,79,24,698,6035,8517,2874,715,18141,1196,858,226,59,2339,7231,9375,3100,774,20480
11502,875,1160,629,204,2868,53,50,15,10,128,928,1210,644,214,2996,178,126,44,15,363,1106,1336,688,229,3359,825,1129,589,197,2740,61,65,26,7,159,886,1194,615,204,2899,197,134,53,20,404,1083,1328,668,224,3303,808,1153,570,207,2738,81,80,28,14,203,889,1233,598,221,2941,221,160,66,20,467,1110,1393,664,241,3408
11503,759,1140,550,209,2658,120,87,32,12,251,879,1227,582,221,2909,221,165,67,15,468,1100,1392,649,236,3377,739,1114,526,159,2538,127,101,35,15,278,866,1215,561,174,2816,243,147,58,23,471,1109,1362,619,197,3287,743,997,488,157,2385,119,100,45,22,286,862,1097,533,179,2671,242,141,64,21,468,1104,1238,597,200,3139
11504,738,1015,426,139,2318,60,42,13,6,121,798,1057,439,145,2439,148,82,32,12,274,946,1139,471,157,2713,977,1630,651,173,3431,81,74,32,14,201,1058,1704,683,187,3632,204,150,60,15,429,1262,1854,743,202,4061,954,1682,751,184,3571,89,87,23,12,211,1043,1769,774,196,3782,230,180,69,10,489,1273,1949,843,206,4271
11601,4371,5270,1953,714,12308,488,337,144,76,1045,4859,5607,2097,790,13353,1726,1241,441,195,3603,6585,6848,2538,985,16956,4114,4943,1695,623,11375,529,412,167,73,1181,4643,5355,1862,696,12556,1855,1240,456,210,3761,6498,6595,2318,906,16317,4801,5348,1769,685,12603,534,441,160,83,1218,5335,5789,1929,768,13821,1973,1243,458,227,3901,7308,7032,2387,995,17722
11602,1855,2434,923,319,5531,192,161,63,31,447,2047,2595,986,350,5978,595,421,143,51,1210,2642,3016,1129,401,7188,2559,3356,1192,379,7486,287,214,72,30,603,2846,3570,1264,409,8089,682,528,162,64,1436,3528,4098,1426,473,9525,3326,4553,1560,443,9882,303,245,87,46,681,3629,4798,1647,489,10563,822,621,208,73,1724,4451,5419,1855,562,12287
11603,3033,4012,1863,840,9748,424,391,224,144,1183,3457,4403,2087,984,10931,1688,1390,649,369,4096,5145,5793,2736,1353,15027,2924,3746,1665,839,9174,519,453,204,139,1315,3443,4199,1869,978,10489,1969,1462,687,407,4525,5412,5661,2556,1385,15014,3361,3766,1718,886,9731,492,444,234,162,1332,3853,4210,1952,1048,11063,2115,1479,701,478,4773,5968,5689,2653,1526,15836
11701,1328,1426,406,107,3267,119,80,21,5,225,1447,1506,427,112,3492,568,330,86,28,1012,2015,1836,513,140,4504,1265,1446,424,101,3236,160,90,25,11,286,1425,1536,449,112,3522,561,320,74,23,978,1986,1856,523,135,4500,1395,1628,473,93,3589,175,150,34,6,365,1570,1778,507,99,3954,608,341,81,24,1054,2178,2119,588,123,5008
11702,1478,1211,354,162,3205,255,135,31,12,433,1733,1346,385,174,3638,677,336,109,41,1163,2410,1682,494,215,4801,1301,1164,312,106,2883,339,169,39,9,556,1640,1333,351,115,3439,722,370,84,39,1215,2362,1703,435,154,4654,1411,1377,380,99,3267,364,288,62,11,725,1775,1665,442,110,3992,778,332,71,20,1201,2553,1997,513,130,5193
11703,2058,1287,322,89,3756,457,192,35,11,695,2515,1479,357,100,4451,1600,620,135,66,2421,4115,2099,492,166,6872,2490,1590,276,61,4417,559,239,37,9,844,3049,1829,313,70,5261,1472,515,128,41,2156,4521,2344,441,111,7417,3254,2046,366,61,5727,729,379,51,9,1168,3983,2425,417,70,6895,1607,581,141,36,2365,5590,3006,558,106,9260
11801,2928,3273,1118,275,7594,436,216,37,6,695,3364,3489,1155,281,8289,1359,566,130,19,2074,4723,4055,1285,300,10363,2898,3456,1217,281,7852,538,287,47,7,879,3436,3743,1264,288,8731,1182,553,113,31,1879,4618,4296,1377,319,10610,3171,3888,1489,307,8855,701,420,78,18,1217,3872,4308,1567,325,10072,1280,640,141,26,2087,5152,4948,1708,351,12159
