region_id,C01_Se_h_NPUR_1,C01_Se_h_NPUR_2,C01_Se_h_NPUR_3,C01_Se_h_NPUR_4,C01_Se_h_NPUR_5,C01_Se_h_NPUR_6more,C01_Se_h_Tot,C01_SDRTHT1S_NPUR_1,C01_SDRTHT1S_NPUR_2,C01_SDRTHT1S_NPUR_3,C01_SDRTHT1S_NPUR_4,C01_SDRTHT1S_NPUR_5,C01_SDRTHT1S_NPUR_6mo,C01_SDRTHT1S_To,C01_SDRTHT2S_NPUR_1,C01_SDRTHT2S_NPUR_2,C01_SDRTHT2S_NPUR_3,C01_SDRTHT2S_NPUR_4,C01_SDRTHT2S_NPUR_5,C01_SDRTHT2S_NPUR_6mo,C01_SDRTHT2S_To,C01_SDRTHT_NPUR_1,C01_SDRTHT_NPUR_2,C01_SDRTHT_NPUR_3,C01_SDRTHT_NPUR_4,C01_SDRTHT_NPUR_5,C01_SDRTHT_NPUR_6mor,C01_SDRTHT_Tot,C01_FUA_1_2SB_NPUR_1,C01_FUA_1_2SB_NPUR_2,C01_FUA_1_2SB_NPUR_3,C01_FUA_1_2SB_NPUR_4,C01_FUA_1_2SB_NPUR_5,C01_FUA_1_2SB_NPUR_6mor,C01_FUA_1_2SB_Tot,C01_FUA_I_a_3SB_NPUR_1,C01_FUA_I_a_3SB_NPUR_2,C01_FUA_I_a_3SB_NPUR_3,C01_FUA_I_a_3SB_NPUR_4,C01_FUA_I_a_3SB_NPUR_5,C01_FUA_I_a_3SB_NPUR_6m,C01_FUA_In_a_3SB_To,C01_FUA_4mor_s_b_NPUR_1,C01_FUA_4mor_s_b_NPUR_2,C01_FUA_4mor_s_b_NPUR_3,C01_FUA_4mor_s_b_NPUR_4,C01_FUA_4mor_s_b_NPUR_5,C01_FUA_4m_s_b_NPUR_6mor,C01_FUA_4mor_st_bl_Tot,C01_FUA_AH_NPUR_1,C01_FUA_AH_NPUR_2,C01_FUA_AH_NPUR_3,C01_FUA_AH_NPUR_4,C01_FUA_AH_NPUR_5,C01_FUA_AH_NPUR_6mo,C01_FUA_AH_Tot,C01_FUA_To_NPUR_1,C01_FUA_To_NPUR_2,C01_FUA_To_NPUR_3,C01_FUA_To_NPUR_4,C01_FUA_To_NPUR_5,C01_FUA_To_NPUR_6mo,C01_FUA_To_To,C01_OD_CCH_NPUR_1,C01_OD_CCH_NPUR_2,C01_OD_CCH_NPUR_3,C01_OD_CCH_NPUR_4,C01_OD_CCH_NPUR_5,C01_OD_CCH_NPUR_6mo,C01_OD_CCH_Tot,C01_OD_IHTSO_NPUR_1,C01_OD_IHTSO_NPUR_2,C01_OD_IHTSO_NPUR_3,C01_OD_IHTSO_NPUR_4,C01_OD_IHTSO_NPUR_5,C01_OD_IHTSO_NPUR_6mo,C01_OD_IHTSO_Tot,C01_OD_H_f_a_s_o_NPUR_1,C01_OD_H_f_a_s_o_NPUR_2,C01_OD_H_f_a_s_o_NPUR_3,C01_OD_H_f_a_s_o_NPUR_4,C01_OD_H_f_a_s_o_NPUR_5,C01_OD_H_f_a_s_o_NPUR_6mor,C01_OD_H_f_a_s_o_TO,C01_OD_Tot_NPUR_1,C01_OD_Tot_NPUR_2,C01_OD_Tot_NPUR_3,C01_OD_Tot_NPUR_4,C01_OD_Tot_NPUR_5,C01_OD_Tot_NPUR_6mor,C01_OD_T_T,C01_DS_ns_NPUR_1,C01_DS_ns_NPUR_2,C01_DS_ns_NPUR_3,C01_DS_ns_NPUR_4,C01_DS_ns_NPUR_5,C01_DS_ns_NPUR_6more,C01_Dwg_st_NS_T,C01_Tot_NPUR_1,C01_Tot_NPUR_2,C01_Tot_NPUR_3,C01_Tot_NPUR_4,C01_Tot_NPUR_5,C01_Tot_NPUR_6more,C01_T_T,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_S_r_t_h_t_1_s_NPUR_1,C06_S_r_t_h_t_1_s_NPUR_2,C06_S_r_t_h_t_1_s_NPUR_3,C06_S_r_t_h_t_1_s_NPUR_4,C06_S_r_t_h_t_1_s_NPUR_5,C06_S_r_t_h_t_1_s_NPUR_6mo,C06_SDRTHTS_To,C06_S_r_t_h_t_2mor_s_NPUR_1,C06_S_r_t_h_t_2mor_s_NPUR_2,C06_S_r_t_h_t_2mor_s_NPUR_3,C06_S_r_t_h_t_2mor_s_NPUR_4,C06_S_r_t_h_t_2mor_s_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_Sd_r_t_h_t_To_NPUR_1,C06_Sd_r_t_h_t_To_NPUR_2,C06_Sd_r_t_h_t_To_NPUR_3,C06_Sd_r_t_h_t_To_NPUR_4,C06_Sd_r_t_h_t_To_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_Sd_r_t_h_t_To_Tot,C06_Fl_u_a_1_2SB_NPUR_1,C06_Fl_u_a_1_2SB_NPUR_2,C06_Fl_u_a_1_2SB_NPUR_3,C06_Fl_u_a_1_2SB_NPUR_4,C06_Fl_u_a_1_2SB_NPUR_5,C06_F_u_a_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_F_u_a_I_a_3SB_NPUR_1,C06_F_u_a_I_a_3SB_NPUR_2,C06_F_u_a_I_a_3SB_NPUR_3,C06_F_u_a_I_a_3SB_NPUR_4,C06_F_u_a_I_a_3SB_NPUR_5,C06_F_u_a_I_a_3SB_NPUR_6m,C06_FUA_In_a_3_st_b_To,C06_F_u_a_4mor_s_b_NPUR_1,C06_F_u_a_4mor_s_b_NPUR_2,C06_F_u_a_4mor_s_b_NPUR_3,C06_F_u_a_4mor_s_b_NPUR_4,C06_F_u_a_4mor_s_b_NPUR_5,C06_F_u_a_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4
11802,1991,4012,2660,3137,1445,670,13915,954,1288,788,713,189,59,3991,511,962,747,720,242,84,3266,1465,2250,1535,1433,431,143,7257,1969,1785,728,355,86,20,4943,3728,4007,1446,563,134,49,9927,2647,3004,1120,472,117,26,7386,90,45,16,16,6,3,176,8434,8841,3310,1406,343,98,22432,0,0,0,0,0,0,0,3,3,0,0,0,0,6,125,145,82,58,27,10,447,128,148,82,58,27,10,453,158,159,60,43,24,0,444,12176,15410,7647,6077,2270,921,44501,2361,4372,2826,3299,1502,654,15014,885,1175,709,742,207,45,3763,549,892,626,641,203,64,2975,1434,2067,1335,1383,410,109,6738,2178,2043,748,359,60,23,5411,3977,4087,1260,569,121,36,10050,2597,3031,1041,430,104,19,7222,35,27,7,7,0,5,81,8787,9188,3056,1365,285,83,22764,5,3,0,0,0,5,13,5,0,0,0,0,0,5,83,108,43,16,6,5,261,93,111,43,16,6,10,279,13,24,11,5
11901,5434,9801,6313,7067,3891,2977,35483,791,672,347,249,103,65,2227,577,789,566,472,219,133,2756,1368,1461,913,721,322,198,4983,1182,316,126,91,41,28,1784,640,876,582,385,130,52,2665,319,272,188,139,62,13,993,65,44,21,11,8,5,154,2206,1508,917,626,241,98,5596,40,7,3,0,0,0,50,3,0,0,0,0,0,3,44,51,29,22,10,15,171,87,58,32,22,10,15,224,58,76,25,46,15,12,232,9153,12904,8200,8482,4479,3300,46518,5700,9529,5857,6715,3757,2723,34281,1021,754,477,381,210,123,2966,717,1062,800,760,366,221,3926,1738,1816,1277,1141,576,344,6892,1204,412,224,171,82,48,2141,829,906,637,454,161,52,3039,339,382,279,180,57,13,1250,25,10,13,9,3,4,64,2397,1710,1153,814,303,117,6494,28,8,4,8,5,3,56,8,5,0,0,0,0,13,37,24,31,14,3,14,123,73,37,35,22,8,17,192,37,3,0,3
11902,3166,5642,4027,4474,2553,2129,21991,383,337,223,168,74,49,1234,244,346,348,289,141,82,1450,627,683,571,457,215,131,2684,2469,2394,1840,1199,484,240,8626,1065,1036,690,502,188,69,3550,133,130,78,66,18,7,432,35,26,12,11,6,3,93,3702,3586,2620,1778,696,319,12701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,58,41,42,21,17,250,71,58,41,42,21,17,250,98,96,52,45,27,15,333,7664,10065,7311,6796,3512,2611,37959,3287,5719,3956,4261,2327,1878,21428,428,468,297,293,160,91,1737,449,581,502,468,199,122,2321,877,1049,799,761,359,213,4058,2832,2645,1755,1200,441,202,9075,908,980,594,379,157,61,3079,204,234,144,109,42,15,748,11,6,0,4,3,5,29,3955,3865,2493,1692,643,283,12931,7,11,7,3,5,3,36,0,3,0,0,0,0,3,53,54,31,29,15,10,192,60,68,38,32,20,13,231,3,0,0,5
11903,3714,7128,4360,5232,2389,1251,24074,903,654,273,196,70,29,2125,281,410,289,249,71,46,1346,1184,1064,562,445,141,75,3471,1207,569,214,142,54,15,2201,1524,1470,807,478,152,61,4492,950,967,528,301,70,33,2849,63,24,15,10,6,3,121,3744,3030,1564,931,282,112,9663,3,0,0,0,0,0,3,0,0,0,0,0,0,0,62,60,36,23,11,5,197,65,60,36,23,11,5,200,101,49,33,19,7,3,212,8808,11331,6555,6650,2830,1446,37620,3876,6824,4304,5307,2442,1200,23953,763,677,307,233,83,33,2096,549,605,426,385,134,59,2158,1312,1282,733,618,217,92,4254,1116,622,245,152,45,17,2197,1764,1585,845,476,122,58,4850,1000,1183,826,484,141,46,3680,26,8,4,4,3,0,45,3906,3398,1920,1116,311,121,10772,0,5,0,5,0,0,10,3,0,0,0,0,0,3,29,24,15,12,3,0,83,32,29,15,17,3,0,96,8,4,3,0
11904,3450,6048,3986,4244,2186,1310,21224,1213,1190,543,346,96,55,3443,203,274,169,128,65,30,869,1416,1464,712,474,161,85,4312,1233,899,414,250,86,30,2912,2159,2124,937,567,142,62,5991,1177,1387,757,469,112,32,3934,58,40,11,7,5,0,121,4627,4450,2119,1293,345,124,12958,52,20,3,0,0,0,75,0,0,0,0,0,0,0,97,72,46,32,19,14,280,149,92,49,32,19,14,355,107,96,57,47,24,9,340,9749,12150,6923,6090,2735,1542,39189,3519,6114,3859,4155,2116,1331,21094,1161,1115,502,403,143,42,3366,261,379,276,240,76,46,1278,1422,1494,778,643,219,88,4644,1394,1062,468,305,81,29,3339,1995,2002,1131,622,186,63,5999,1827,2246,972,533,138,59,5775,40,33,21,12,10,6,122,5256,5343,2592,1472,415,157,15235,56,9,3,3,0,0,71,3,0,3,0,0,0,6,63,51,37,23,5,6,185,122,60,43,26,5,6,262,8,8,3,5
12001,2070,3753,2364,2702,1140,469,12498,268,442,211,116,26,5,1068,347,577,296,198,54,9,1481,615,1019,507,314,80,14,2549,823,633,178,95,22,3,1754,866,1127,354,166,20,12,2545,745,1021,306,120,22,5,2219,25,15,7,5,3,0,55,2459,2796,845,386,67,20,6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,52,27,24,9,5,159,42,52,27,24,9,5,159,84,69,23,14,5,4,199,5270,7689,3766,3440,1301,512,21978,2191,3800,2403,2793,1135,430,12752,257,359,157,130,24,10,937,334,624,338,253,55,24,1628,591,983,495,383,79,34,2565,1058,874,305,131,32,8,2408,1008,1308,413,213,37,12,2991,945,1466,449,217,43,4,3124,18,17,4,4,0,0,43,3029,3665,1171,565,112,24,8566,6,4,3,0,0,0,13,0,3,3,0,0,0,6,27,46,19,18,4,0,114,33,53,25,18,4,0,133,3,3,0,3
12002,1594,2802,1623,1197,316,117,7649,956,1270,437,176,55,13,2907,999,1822,833,463,136,36,4289,1955,3092,1270,639,191,49,7196,747,453,117,48,17,12,1394,878,573,85,27,3,3,1569,955,787,181,38,5,3,1969,62,43,8,3,0,0,116,2642,1856,391,116,25,18,5048,3,0,0,0,0,0,3,0,0,0,0,0,0,0,95,85,39,24,9,3,255,98,85,39,24,9,3,258,41,51,13,13,4,3,125,6330,7886,3336,1989,545,190,20276,1518,2590,1413,1172,341,103,7137,986,1367,543,387,80,18,3381,957,1690,829,513,109,28,4126,1943,3057,1372,900,189,46,7507,748,477,131,50,16,5,1427,1000,671,102,26,8,4,1811,930,763,159,54,15,0,1921,41,25,8,3,0,0,77,2719,1936,400,133,39,9,5236,4,0,0,0,0,0,4,3,3,0,0,0,0,6,113,97,24,22,3,3,262,120,100,24,22,3,3,272,0,3,0,0
12003,3203,5728,4108,4533,2276,1416,21264,739,1016,493,353,98,40,2739,439,623,370,298,118,43,1891,1178,1639,863,651,216,83,4630,2672,1928,895,567,177,76,6315,2650,2472,1263,788,194,68,7435,913,970,490,275,66,26,2740,129,64,22,27,10,0,252,6364,5434,2670,1657,447,170,16742,3,0,0,0,0,0,3,3,3,3,0,0,0,9,114,124,96,71,34,30,469,120,127,99,71,34,30,481,263,155,64,54,27,13,576,11128,13083,7804,6966,3000,1712,43693,3409,6145,4082,4747,2263,1213,21859,667,902,504,349,105,51,2578,644,727,456,373,109,32,2341,1311,1629,960,722,214,83,4919,2839,2194,1019,577,181,66,6876,2866,2688,1270,725,199,56,7804,1089,1417,886,558,144,53,4147,38,29,10,3,7,4,91,6832,6328,3185,1863,531,179,18918,0,6,4,0,0,0,10,31,0,0,0,0,0,31,83,94,50,43,19,10,299,114,100,54,43,19,10,340,3,4,0,3
12101,2677,5198,3351,4113,1741,590,17670,340,447,205,122,26,8,1148,368,587,320,203,52,24,1554,708,1034,525,325,78,32,2702,927,773,278,98,28,4,2108,1368,1519,529,232,51,18,3717,2247,2600,869,383,74,12,6185,65,43,11,5,0,0,124,4607,4935,1687,718,153,34,12134,0,3,0,0,0,0,3,3,0,0,0,0,0,3,25,30,11,8,4,0,78,28,33,11,8,4,0,84,172,117,46,43,14,9,401,8192,11317,5620,5207,1990,665,32991,2687,5246,3251,4386,1907,578,18055,339,377,232,129,30,9,1116,304,518,282,195,52,17,1368,643,895,514,324,82,26,2484,981,805,234,123,29,5,2177,1676,1701,595,291,60,19,4342,2924,3346,1173,500,108,18,8069,34,24,3,6,0,3,70,5615,5876,2005,920,197,45,14658,4,7,0,3,0,0,14,0,0,3,0,0,0,3,65,33,14,6,3,3,124,69,40,17,9,3,3,141,21,3,3,0
12102,2240,5254,3492,4157,1942,698,17783,129,107,44,24,8,8,320,168,291,166,161,29,13,828,297,398,210,185,37,21,1148,420,150,35,27,5,3,640,879,994,406,182,52,12,2525,312,386,163,75,19,6,961,89,44,10,7,3,0,153,1700,1574,614,291,79,21,4279,49,20,8,3,0,0,80,3,0,0,0,0,0,3,24,20,3,9,5,0,61,76,40,11,12,5,0,144,128,39,15,11,3,0,196,4441,7305,4342,4656,2066,740,23550,2427,5375,3411,4238,1813,635,17899,166,146,73,63,14,3,465,285,408,254,216,56,15,1234,451,554,327,279,70,18,1699,537,303,107,75,23,7,1052,740,685,312,156,30,13,1936,916,1050,468,260,49,17,2760,50,25,11,4,3,0,93,2243,2063,898,495,105,37,5841,7,3,4,4,0,0,18,22,0,0,0,0,0,22,30,23,15,14,6,3,91,59,26,19,18,6,3,131,0,0,0,0
12103,3181,8133,4875,7538,3541,1173,28441,77,113,31,22,6,4,253,161,243,117,93,21,6,641,238,356,148,115,27,10,894,878,535,109,58,8,6,1594,682,429,132,61,14,5,1323,202,159,37,15,0,0,413,67,32,9,0,4,3,115,1829,1155,287,134,26,14,3445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,7,5,0,0,48,12,24,7,5,0,0,48,43,57,26,22,7,3,158,5303,9725,5343,7814,3601,1200,32986,3219,8119,4840,7459,3565,1143,28345,91,96,20,19,3,0,229,218,293,126,95,18,5,755,309,389,146,114,21,5,984,927,586,158,67,15,7,1760,618,412,135,77,13,3,1258,288,271,69,48,7,0,683,21,17,4,9,6,3,60,1854,1286,366,201,41,13,3761,0,0,0,3,5,0,8,0,0,0,0,0,0,0,12,13,4,0,0,0,29,12,13,4,3,5,0,37,4,6,6,3
12104,1085,2235,1405,1669,746,207,7347,560,747,357,188,44,6,1902,811,1415,695,415,106,28,3470,1371,2162,1052,603,150,34,5372,1490,1477,373,133,24,3,3500,3312,2681,590,157,25,6,6771,6169,5046,986,305,54,12,12572,62,59,20,8,0,0,149,11033,9263,1969,603,103,21,22992,10,6,0,0,0,0,16,9,0,0,0,0,0,9,49,48,21,9,3,0,130,68,54,21,9,3,0,155,294,80,26,18,7,0,425,13851,13794,4473,2902,1009,262,36291,1398,2510,1349,1738,764,208,7967,524,721,361,220,46,8,1880,920,1442,603,381,88,17,3451,1444,2163,964,601,134,25,5331,1650,1657,500,217,34,8,4066,3612,3060,603,229,33,8,7545,5509,4436,906,297,55,12,11215,31,21,8,0,4,0,64,10802,9174,2017,743,126,28,22890,7,11,0,6,0,0,24,4,4,0,0,0,0,8,141,93,22,16,0,0,272,152,108,22,22,0,0,304,4,6,3,3
12201,835,1696,1045,1431,603,137,5747,157,246,121,79,27,3,633,239,407,183,117,37,9,992,396,653,304,196,64,12,1625,697,775,317,109,29,6,1933,905,926,225,73,13,7,2149,1022,1084,242,79,15,4,2446,25,14,4,3,3,0,49,2649,2799,788,264,60,17,6577,3,0,0,0,0,0,3,15,0,0,0,0,0,15,31,35,18,10,4,7,105,49,35,18,10,4,7,123,32,26,11,10,0,0,79,3961,5209,2166,1911,731,173,14151,902,1785,1028,1465,646,158,5984,130,221,126,114,24,3,618,200,328,139,143,39,6,855,330,549,265,257,63,9,1473,699,775,269,118,36,8,1905,778,865,238,102,12,3,1998,1029,1166,227,78,22,0,2522,22,20,7,3,0,0,52,2528,2826,741,301,70,11,6477,8,7,4,0,0,0,19,24,0,0,0,0,0,24,17,13,3,3,0,3,39,49,20,7,3,0,3,82,6,0,3,5
12202,1989,4607,2725,3254,1368,498,14441,106,108,29,43,7,0,293,159,301,140,86,19,3,708,265,409,169,129,26,3,1001,611,390,88,52,14,3,1158,343,345,104,29,3,0,824,76,59,24,5,0,0,164,137,122,42,25,6,0,332,1167,916,258,111,23,3,2478,67,34,7,5,0,0,113,3,0,3,0,0,0,6,22,25,5,12,3,0,67,92,59,15,17,3,0,186,280,145,27,20,6,3,481,3793,6136,3194,3531,1426,507,18587,2185,4773,2533,3312,1386,485,14674,153,116,67,54,15,6,411,292,437,168,143,32,9,1081,445,553,235,197,47,15,1492,321,214,64,23,3,3,628,366,372,87,43,5,3,876,266,217,68,22,4,3,580,100,65,19,21,10,3,218,1053,868,238,109,22,12,2302,65,45,13,5,5,0,133,6,3,0,0,0,0,9,13,12,7,6,0,0,38,84,60,20,11,5,0,180,3,8,0,0
12203,3657,9080,5887,6998,3192,1268,30082,324,195,78,65,14,3,679,618,655,349,236,65,27,1950,942,850,427,301,79,30,2629,1827,952,270,115,34,9,3207,2855,3105,976,389,82,27,7434,992,1054,316,108,16,6,2492,204,141,60,33,7,7,452,5878,5252,1622,645,139,49,13585,23,12,3,3,0,3,44,13,5,0,0,0,0,18,29,42,12,19,6,5,113,65,59,15,22,6,8,175,87,78,32,31,9,5,242,10629,15319,7983,7997,3425,1360,46713,3743,9101,5646,7354,3290,1269,30403,494,234,91,66,18,10,913,647,701,299,226,58,19,1950,1141,935,390,292,76,29,2863,1902,1322,340,168,37,16,3785,3310,3518,1088,435,79,19,8449,979,1084,292,123,18,3,2499,101,77,33,35,15,6,267,6292,6001,1753,761,149,44,15000,28,13,5,3,3,0,52,6,3,0,0,0,0,9,35,29,17,14,4,3,102,69,45,22,17,7,3,163,0,0,3,3
12301,1120,3279,2296,2882,1270,508,11355,319,193,32,28,6,5,583,51,50,25,12,0,3,141,370,243,57,40,6,8,724,98,27,3,0,3,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,26,112,39,3,0,3,0,157,22,9,0,0,0,0,31,0,0,0,0,0,0,0,13,8,3,3,0,0,27,35,17,3,3,0,0,58,0,3,6,0,0,3,12,1637,3581,2365,2925,1279,519,12306,1526,3793,2614,3380,1509,588,13410,198,120,15,7,0,0,340,53,75,24,7,5,0,164,251,195,39,14,5,0,504,173,45,6,0,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,0,0,18,181,48,9,4,0,0,242,24,8,5,0,0,0,37,0,0,0,0,0,0,0,13,4,0,3,0,0,20,37,12,5,3,0,0,57,0,0,0,3
12302,4081,9180,7326,8777,4585,2440,36389,1312,1219,652,419,168,78,3848,862,1073,817,533,266,237,3788,2174,2292,1469,952,434,315,7636,470,220,88,48,10,11,847,72,36,17,9,0,0,134,25,10,5,3,0,0,43,37,30,9,8,3,0,87,604,296,119,68,13,11,1111,5,0,0,0,0,0,5,0,3,0,0,0,0,3,9,4,7,3,0,3,26,14,7,7,3,0,3,34,170,122,67,49,30,18,456,7043,11897,8988,9849,5062,2787,45626,5091,10161,7540,8186,4057,2296,37331,1365,1194,651,434,176,110,3930,925,1027,640,442,201,194,3429,2290,2221,1291,876,377,304,7359,494,238,75,45,12,5,869,71,74,21,4,5,0,175,90,59,19,4,3,0,175,5,13,0,0,0,0,18,660,384,115,53,20,5,1237,77,33,8,5,0,0,123,3,0,0,0,0,0,3,14,3,3,4,3,3,30,94,36,11,9,3,3,156,4,4,0,5
12303,1283,2944,1700,2108,1145,549,9729,114,61,12,9,7,4,207,3,11,4,4,0,0,22,117,72,16,13,7,4,229,55,25,16,7,3,0,106,4,3,0,0,0,0,7,0,0,0,0,0,0,0,22,12,7,3,3,0,47,81,40,23,10,6,0,160,39,21,8,3,0,0,71,3,4,3,5,3,0,18,9,8,5,0,0,0,22,51,33,16,8,3,0,111,18,16,8,11,10,6,69,1550,3105,1763,2150,1171,559,10298,1524,3278,1844,2282,1184,581,10693,120,97,17,6,5,3,248,11,8,0,4,0,0,23,131,105,17,10,5,3,271,67,32,3,0,3,0,105,3,0,0,0,0,0,3,0,0,0,0,0,0,0,17,5,4,0,4,0,30,87,37,7,0,7,0,138,28,8,7,3,6,0,52,4,4,5,3,0,0,16,13,12,3,4,0,0,32,45,24,15,10,6,0,100,0,0,3,0
12401,5321,8202,4076,4237,2066,860,24762,300,162,50,38,20,6,576,102,95,41,16,5,3,262,402,257,91,54,25,9,838,528,144,20,8,3,3,706,67,17,5,3,0,0,92,22,15,4,0,0,0,41,72,23,3,3,0,0,101,689,199,32,14,3,3,940,8,4,0,0,0,0,12,4,0,0,0,0,0,4,23,22,3,4,0,0,52,35,26,3,4,0,0,68,33,31,24,28,7,6,129,6480,8715,4226,4337,2101,878,26737,5772,8757,4076,4220,1880,771,25476,436,191,44,26,4,0,701,89,80,37,12,3,0,221,525,271,81,38,7,0,922,368,115,30,7,4,0,524,71,28,0,3,0,0,102,6,0,3,0,0,0,9,54,15,3,0,0,0,72,499,158,36,10,4,0,707,5,7,4,0,3,0,19,3,0,0,0,0,0,3,15,7,3,3,0,3,31,23,14,7,3,3,3,53,0,0,0,0
12402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12403,3955,9239,6479,7461,3737,1719,32590,565,537,233,134,51,23,1543,463,525,303,176,73,30,1570,1028,1062,536,310,124,53,3113,793,311,89,45,15,8,1261,621,405,135,39,5,3,1208,93,34,22,5,3,0,157,57,18,6,3,0,0,84,1564,768,252,92,23,11,2710,75,23,4,4,0,0,106,21,3,0,0,0,0,24,13,21,4,6,6,0,50,109,47,8,10,6,0,180,101,101,57,51,25,13,348,6757,11217,7332,7924,3915,1796,38941,4668,10138,6507,7298,3531,1634,33776,595,496,204,125,46,19,1485,585,697,366,215,72,36,1971,1180,1193,570,340,118,55,3456,973,339,90,29,10,3,1444,693,324,84,29,4,3,1137,112,62,21,3,0,0,198,28,14,0,6,4,0,52,1806,739,195,67,18,6,2831,147,64,12,6,0,0,229,35,0,0,0,3,0,38,15,16,4,3,3,3,44,197,80,16,9,6,3,311,4,0,0,8
12404,1254,2707,1844,2044,1019,505,9373,464,374,153,95,31,13,1130,112,108,42,21,5,0,288,576,482,195,116,36,13,1418,301,172,41,15,6,0,535,22,17,6,0,0,0,45,20,8,5,0,0,0,33,14,12,3,4,0,0,33,357,209,55,19,6,0,646,16,7,4,3,0,3,33,0,0,0,0,0,0,0,18,23,3,6,3,0,53,34,30,7,9,3,3,86,17,19,8,13,6,3,66,2238,3447,2109,2201,1070,524,11589,1530,2812,1672,1886,991,501,9392,537,358,128,88,21,12,1144,123,151,65,34,10,4,387,660,509,193,122,31,16,1531,349,195,44,24,8,0,620,23,5,3,0,0,0,31,0,0,0,0,0,0,0,10,7,5,0,0,0,22,382,207,52,24,8,0,673,0,3,0,0,0,3,6,3,0,0,0,0,0,3,15,8,3,3,3,3,35,18,11,3,3,3,6,44,0,0,0,0
12405,1772,3643,2889,3686,1853,915,14758,156,114,66,48,9,5,398,38,58,55,29,7,8,195,194,172,121,77,16,13,593,250,101,25,22,11,3,412,89,53,23,8,3,0,176,42,23,8,0,3,3,79,24,9,3,0,0,0,36,405,186,59,30,17,6,703,3,0,3,0,0,0,6,0,0,0,0,0,0,0,13,3,3,4,3,0,26,16,3,6,4,3,0,32,9,29,19,17,12,4,90,2396,4033,3094,3814,1901,938,16176,1934,3928,2873,3240,1633,833,14441,258,180,66,63,23,16,606,143,215,121,53,24,15,571,401,395,187,116,47,31,1177,165,67,25,8,3,3,271,161,66,20,9,5,3,264,14,5,4,3,0,0,26,4,3,0,3,3,0,13,344,141,49,23,11,6,574,3,10,3,5,0,4,25,0,0,0,0,0,0,0,8,6,3,0,0,0,17,11,16,6,5,0,4,42,0,5,0,6
