region_id,C01_SH_0b_NPFH_2,C01_SH_0b_NPFH_3,C01_SH_0b_NPFH_4,C01_SH_0b_NPFH_5,C01_SH_0b_NPFH_6_mor,C01_SH_0bTotal,C01_SH_1b_NPFH_2,C01_SH_1b_NPFH_3,C01_SH_1b_NPFH_4,C01_SH_1b_NPFH_5,C01_SH_1b_NPFH_6_mor,C01_SH_1b_Tot,C01_SH_2b_NPFH_2,C01_SH_2b_NPFH_3,C01_SH_2b_NPFH_4,C01_SH_2b_NPFH_5,C01_SH_2b_NPFH_6_mor,C01_SH_2b_Tot,C01_SH_3b_NPFH_2,C01_SH_3b_NPFH_3,C01_SH_3b_NPFH_4,C01_SH_3b_NPFH_5,C01_SH_3b_NPFH_6_mor,C01_SH_3b_Tot,C01_SH_4mb_NPFH_2,C01_SH_4mb_NPFH_3,C01_SH_4mb_NPFH_4,C01_SH_4mb_NPFH_5,C01_SH_4mb_NPFH_6_mor,C01_SH_4mb_Tot,C01_SH_NB_NS_NPFH_2,C01_SH_NB_NS_NPFH_3,C01_SH_NB_NS_NPFH_4,C01_SH_NB_NS_NPFH_5,C01_SH_NB_NS_NPFH_6_mor,C01_SH_NB_NS_T,C01_SH_Tot_NPFH_2,C01_SH_Tot_NPFH_3,C01_SH_Tot_NPFH_4,C01_SH_Tot_NPFH_5,C01_SH_Tot_NPFH_6_mor,C01_SH_T_T,C01_SDRTHT_0b_NPFH_2,C01_SDRTHT_0b_NPFH_3,C01_SDRTHT_0b_NPFH_4,C01_SDRTHT_0b_NPFH_5,C01_SDRTHT_0b_NPFH_6_mor,C01_SDRTHT_0bTotal,C01_SDRTHT_1b_NPFH_2,C01_SDRTHT_1b_NPFH_3,C01_SDRTHT_1b_NPFH_4,C01_SDRTHT_1b_NPFH_5,C01_SDRTHT_1b_NPFH_6_mor,C01_SDRTHT_1b_Tot,C01_SDRTHT_2b_NPFH_2,C01_SDRTHT_2b_NPFH_3,C01_SDRTHT_2b_NPFH_4,C01_SDRTHT_2b_NPFH_5,C01_SDRTHT_2b_NPFH_6_mor,C01_SDRTHT_2b_Tot,C01_SDRTHT_3b_NPFH_2,C01_SDRTHT_3b_NPFH_3,C01_SDRTHT_3b_NPFH_4,C01_SDRTHT_3b_NPFH_5,C01_SDRTHT_3b_NPFH_6_mor,C01_SDRTHT_3b_Tot,C01_SDRTHT_4mb_NPFH_2,C01_SDRTHT_4mb_NPFH_3,C01_SDRTHT_4mb_NPFH_4,C01_SDRTHT_4mb_NPFH_5,C01_SDRTHT_4mb_NPFH_6_mor,C01_SDRTHT_4mb_Tot,C01_SDRTHT_NB_NS_NPFH_2,C01_SDRTHT_NB_NS_NPFH_3,C01_SDRTHT_NB_NS_NPFH_4,C01_SDRTHT_NB_NS_NPFH_5,C01_SDRTHT_NB_NS_NPFH_6_mor,C01_SDRTHT_NB_NS_T,C01_SDRTHT_Tot_NPFH_2,C01_SDRTHT_Tot_NPFH_3,C01_SDRTHT_Tot_NPFH_4,C01_SDRTHT_Tot_NPFH_5,C01_SDRTHT_Tot_NPFH_6_mor,C01_SDRTHT_T_T,C01_FUA_0b_NPFH_2,C01_FUA_0b_NPFH_3,C01_FUA_0b_NPFH_4,C01_FUA_0b_NPFH_5,C01_FUA_0b_NPFH_6_mor,C01_FUA_0bTotal,C01_FUA_1b_NPFH_2,C01_FUA_1b_NPFH_3,C01_FUA_1b_NPFH_4,C01_FUA_1b_NPFH_5,C01_FUA_1b_NPFH_6_mor,C01_FUA_1b_Tot,C01_FUA_2b_NPFH_2,C01_FUA_2b_NPFH_3,C01_FUA_2b_NPFH_4,C01_FUA_2b_NPFH_5,C01_FUA_2b_NPFH_6_mor,C01_FUA_2b_Tot,C01_FUA_3b_NPFH_2,C01_FUA_3b_NPFH_3,C01_FUA_3b_NPFH_4,C01_FUA_3b_NPFH_5,C01_FUA_3b_NPFH_6_mor,C01_FUA_3b_Tot,C01_FUA_4mb_NPFH_2,C01_FUA_4mb_NPFH_3,C01_FUA_4mb_NPFH_4,C01_FUA_4mb_NPFH_5,C01_FUA_4mb_NPFH_6_mor,C01_FUA_4mb_Tot,C01_FUA_NB_NS_NPFH_2,C01_FUA_NB_NS_NPFH_3,C01_FUA_NB_NS_NPFH_4,C01_FUA_NB_NS_NPFH_5,C01_FUA_NB_NS_NPFH_6_mor,C01_FUA_NB_NS_T,C01_FUA_Tot_NPFH_2,C01_FUA_Tot_NPFH_3,C01_FUA_Tot_NPFH_4,C01_FUA_Tot_NPFH_5,C01_FUA_Tot_NPFH_6_mor,C01_FUA_T_T,C01_OD_0b_NPFH_2,C01_OD_0b_NPFH_3,C01_OD_0b_NPFH_4,C01_OD_0b_NPFH_5,C01_OD_0b_NPFH_6_mor,C01_OD_0bTotal,C01_OD_1b_NPFH_2,C01_OD_1b_NPFH_3,C01_OD_1b_NPFH_4,C01_OD_1b_NPFH_5,C01_OD_1b_NPFH_6_mor,C01_OD_1b_Tot,C01_OD_2b_NPFH_2,C01_OD_2b_NPFH_3,C01_OD_2b_NPFH_4,C01_OD_2b_NPFH_5,C01_OD_2b_NPFH_6_mor,C01_OD_2b_Tot,C01_OD_3b_NPFH_2,C01_OD_3b_NPFH_3,C01_OD_3b_NPFH_4,C01_OD_3b_NPFH_5,C01_OD_3b_NPFH_6_mor,C01_OD_3b_Tot,C01_OD_4mb_NPFH_2,C01_OD_4mb_NPFH_3,C01_OD_4mb_NPFH_4,C01_OD_4mb_NPFH_5,C01_OD_4mb_NPFH_6_mor,C01_OD_4mb_Tot,C01_OD_NB_NS_NPFH_2,C01_OD_NB_NS_NPFH_3,C01_OD_NB_NS_NPFH_4,C01_OD_NB_NS_NPFH_5,C01_OD_NB_NS_NPFH_6_mor,C01_OD_NB_NS_T,C01_OD_Tot_NPFH_2,C01_OD_Tot_NPFH_3,C01_OD_Tot_NPFH_4,C01_OD_Tot_NPFH_5,C01_OD_Tot_NPFH_6_mor,C01_OD_T_T,C01_DS_NS_NPFH_2,C01_DS_NS_NPFH_3,C01_DS_NS_NPFH_4,C01_DS_NS_NPFH_5,C01_DS_NS_NPFH_6_mor,C01_DS_NS_T,C01_Tot_NPFH_2,C01_Tot_NPFH_3,C01_Tot_NPFH_4,C01_Tot_NPFH_5,C01_Tot_NPFH_6_mor,C01_T_T,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3
10101,14,3,0,0,0,17,108,14,6,0,3,131,1103,261,147,29,13,1553,3867,1755,1605,520,207,7954,1891,1027,1354,980,520,5772,50,14,8,4,3,79,7033,3074,3120,1533,746,15506,0,0,0,0,0,0,7,0,0,0,0,7,113,19,5,5,0,142,74,43,31,8,0,156,17,12,9,3,3,44,0,0,0,0,0,0,211,74,45,16,3,349,3,0,0,0,0,3,23,0,0,0,0,23,125,32,6,4,0,167,21,9,7,3,3,43,4,0,0,0,0,4,0,0,0,0,0,0,176,41,13,7,3,240,8,0,0,0,0,8,22,5,3,3,0,33,25,7,0,3,0,35,20,10,14,7,3,54,18,8,4,7,0,37,3,0,0,3,0,6,96,30,21,23,3,173,42,12,18,6,7,85,7558,3231,3217,1585,762,16353,18,0,5,0,0,23,104,26,7,3,0,140,1031,265,115,23,8,1442,3994,1626
10102,8,3,5,0,0,16,62,8,4,3,0,77,463,135,76,23,5,702,1832,1000,992,313,94,4231,1239,907,1353,818,381,4698,23,8,6,3,5,45,3627,2061,2436,1160,485,9769,0,0,0,0,0,0,7,0,0,0,0,7,311,76,24,8,0,419,160,93,50,22,3,328,12,16,13,4,3,48,0,0,0,0,0,0,490,185,87,34,6,802,4,0,0,0,0,4,76,12,3,0,0,91,305,108,52,8,4,477,21,20,11,3,0,55,4,3,0,0,0,7,4,0,0,0,0,4,414,143,66,11,4,638,8,0,0,3,0,11,15,0,0,0,0,15,24,5,7,0,0,36,7,4,4,0,0,15,7,4,4,3,3,21,0,0,0,0,0,0,61,13,15,6,3,98,17,6,13,5,0,41,4609,2408,2617,1216,498,11348,3,4,3,0,3,13,63,7,10,3,4,87,446,123,68,13,0,650,1992,1037
10103,4,0,0,0,0,4,40,0,3,0,0,43,295,81,40,0,4,420,1011,437,428,150,52,2078,530,254,361,201,88,1434,14,4,3,0,0,21,1894,776,835,351,144,4000,0,0,0,0,0,0,7,0,3,0,0,10,10,6,0,0,0,16,14,9,6,0,0,29,9,0,6,0,3,18,0,0,0,0,0,0,40,15,15,0,3,73,7,0,0,0,0,7,24,4,0,0,0,28,54,16,3,0,0,73,23,18,14,6,0,61,5,4,0,3,0,12,0,0,0,0,0,0,113,42,17,9,0,181,0,3,0,0,0,3,10,0,0,0,0,10,4,0,3,0,0,7,9,0,0,0,0,9,0,0,0,3,0,3,3,0,0,0,0,3,26,3,3,3,0,35,14,6,8,0,0,28,2087,842,878,363,147,4317,0,4,0,0,0,4,42,5,4,0,0,51,305,70,44,6,3,428,1153,444
10104,27,9,3,3,0,42,158,25,20,8,4,215,1337,348,196,38,10,1929,4460,1553,1442,548,159,8162,1808,832,1003,685,429,4757,57,9,10,7,3,86,7847,2776,2674,1289,605,15191,0,0,0,0,0,0,8,3,0,0,0,11,260,43,9,3,3,318,251,80,37,28,3,399,48,14,12,18,6,98,5,0,3,0,0,8,572,140,61,49,12,834,4,0,0,0,0,4,39,0,0,0,0,39,245,54,15,3,0,317,119,34,20,9,3,185,20,6,3,6,3,38,0,0,0,0,0,0,427,94,38,18,6,583,19,5,5,0,0,29,70,5,3,3,0,81,125,34,15,6,3,183,46,23,17,7,3,96,18,10,5,5,3,41,6,0,3,0,0,9,284,77,48,21,9,439,36,14,11,7,0,68,9166,3101,2832,1384,632,17115,27,6,0,3,0,36,173,18,16,4,7,218,1427,345,161,40,14,1987,4819,1666
10201,15,7,3,0,0,25,220,34,16,6,4,280,2363,728,339,82,27,3539,7801,4126,4069,1215,326,17537,3636,2627,3998,2697,1194,14152,93,27,37,15,10,182,14128,7549,8462,4015,1561,35715,6,0,0,0,0,6,43,3,0,0,0,46,1039,128,27,7,0,1201,1257,445,249,83,20,2054,55,38,43,28,20,184,26,3,0,0,3,32,2426,617,319,118,43,3523,8,0,0,0,0,8,96,6,0,0,0,102,845,115,24,4,0,988,289,108,53,20,5,475,16,8,6,10,0,40,20,0,0,0,0,20,1274,237,83,34,5,1633,5,0,0,0,0,5,63,4,0,0,0,67,251,28,7,4,0,290,64,22,9,4,3,102,5,4,3,4,0,16,3,0,0,0,0,3,391,58,19,12,3,483,266,42,40,18,7,373,18485,8503,8923,4197,1619,41727,8,0,3,0,0,11,182,25,11,6,4,228,2271,601,232,59,12,3175,7610,3754
10202,18,8,3,0,3,32,206,20,15,6,3,250,2581,677,352,81,15,3706,7544,3781,3618,1194,422,16559,3067,2032,3072,1974,997,11142,100,35,30,14,3,182,13516,6553,7090,3269,1443,31871,4,0,0,0,0,4,39,3,0,0,0,42,596,97,17,5,3,718,596,290,160,59,14,1119,33,20,19,22,8,102,14,0,0,0,0,14,1282,410,196,86,25,1999,3,0,0,0,0,3,78,3,0,0,0,81,357,53,15,3,3,431,64,41,24,4,0,133,12,8,5,4,0,29,3,0,0,0,0,3,517,105,44,11,3,680,15,5,3,0,0,23,66,5,3,0,0,74,232,28,7,0,3,270,42,13,10,4,0,69,3,4,3,0,0,10,6,4,3,0,0,13,364,59,29,4,3,459,114,26,28,7,6,181,15793,7153,7387,3377,1480,35190,9,5,3,0,0,17,166,17,13,5,5,206,2344,583,239,50,12,3228,7596,3831
10301,5,0,0,3,0,8,31,9,3,0,0,43,464,121,52,9,3,649,2112,1025,942,332,122,4533,1060,709,998,641,352,3760,30,4,8,0,3,45,3702,1868,2003,985,480,9038,0,0,0,0,0,0,7,0,0,0,0,7,100,20,3,3,0,126,63,56,29,10,8,166,8,7,6,4,4,29,3,3,3,0,0,9,181,86,41,17,12,337,0,0,0,0,0,0,16,3,0,0,0,19,156,28,10,3,0,197,29,10,5,3,0,47,3,3,0,0,3,9,4,0,0,0,0,4,208,44,15,6,3,276,4,0,0,0,0,4,9,3,0,0,0,12,13,4,3,3,0,23,9,4,5,3,3,24,4,3,0,0,0,7,0,0,0,0,0,0,39,14,8,6,3,70,19,12,7,4,0,42,4149,2024,2074,1018,498,9763,3,0,0,0,0,3,44,9,5,3,3,64,447,119,41,10,8,625,2171,940
10302,10,0,0,0,3,13,72,17,4,4,3,100,1068,270,157,41,16,1552,3762,1556,1435,646,244,7643,1696,912,1139,899,521,5167,54,18,14,9,4,99,6662,2773,2749,1599,791,14574,0,0,0,0,0,0,0,0,0,0,0,0,47,8,4,0,0,59,23,11,3,3,3,43,5,3,3,0,0,11,0,0,0,0,0,0,75,22,10,3,3,113,3,0,0,0,0,3,23,0,0,0,0,23,114,30,9,6,3,162,12,6,4,3,3,28,5,0,0,0,0,5,3,3,0,0,0,6,160,39,13,9,6,227,3,0,0,0,0,3,14,3,0,3,0,20,26,7,3,0,0,36,27,8,11,6,4,56,9,5,6,5,3,28,5,3,0,0,0,8,84,26,20,14,7,151,24,12,11,11,4,62,7005,2872,2803,1636,811,15127,6,3,0,3,3,15,81,11,10,0,0,102,1008,201,103,33,10,1355,3828,1458
10303,14,0,0,0,3,17,89,12,3,3,3,110,953,275,114,34,13,1389,2546,1242,1212,498,161,5659,999,631,791,628,319,3368,36,12,10,3,4,65,4637,2172,2130,1166,503,10608,0,0,0,0,0,0,5,0,0,0,0,5,65,18,9,0,0,92,58,24,25,6,4,117,3,4,6,3,3,19,3,0,0,3,0,6,134,46,40,12,7,239,3,0,0,0,0,3,8,0,0,0,0,8,92,17,3,0,0,112,17,11,7,3,3,41,3,0,3,3,0,9,0,0,0,0,0,0,123,28,13,6,3,173,8,3,0,3,0,14,12,6,4,0,0,22,25,8,0,3,0,36,21,10,4,4,0,39,6,3,4,6,3,22,4,0,0,0,0,4,76,30,12,16,3,137,29,16,14,9,3,71,4999,2292,2209,1209,519,11228,7,3,3,0,3,16,96,7,4,6,0,113,953,233,91,26,7,1310,2762,1142
10304,3,3,0,0,0,6,33,3,4,3,0,43,656,184,98,19,6,963,2973,1497,1410,513,186,6579,1330,791,1148,837,462,4568,37,11,13,11,5,77,5032,2489,2673,1383,659,12236,0,0,0,0,0,0,11,0,0,0,0,11,122,29,9,0,3,163,66,49,20,10,5,150,4,3,7,4,3,21,0,0,0,0,0,0,203,81,36,14,11,345,4,0,0,0,0,4,20,3,0,0,0,23,109,19,6,0,0,134,20,19,14,3,4,60,3,3,0,0,0,6,3,0,0,0,0,3,159,44,20,3,4,230,0,0,0,0,0,0,10,3,0,0,0,13,21,3,3,0,3,30,10,7,8,3,0,28,4,3,8,3,0,18,0,0,0,0,0,0,45,16,19,6,3,89,24,9,13,7,0,53,5463,2639,2761,1413,677,12953,5,0,3,0,0,8,51,5,4,0,0,60,618,163,67,19,8,875,3129,1382
