region_id,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5
10101,1315,509,149,7593,2410,1260,1640,1108,533,6951,111,31,18,7,8,175,7668,3208,3100,1650,698,16324,4,0,0,0,0,4,3,0,0,0,0,3,98,28,0,3,0,129,102,47,26,4,3,182,20,11,27,8,5,71,4,0,0,0,0,4,231,86,53,15,8,393,0,0,0,0,0,0,15,0,0,0,0,15,116,20,6,3,0,145,26,12,6,3,0,47,4,3,4,3,3,17,4,0,0,0,0,4,165,35,16,9,3,228,7,3,4,0,0,14,16,3,0,0,0,19,22,3,5,0,0,30,18,4,13,6,5,46,12,3,9,5,0,29,0,0,0,0,0,0,75,16,31,11,5,138,8,0,5,0,0,13,8147,3345,3205,1685,714,17096,12,7,8,0,0,27,107,21,9,7,0,144,1015,259,111,35,5,1425,4192,1588,1313,457,148,7698,2828,1400,1786,1108,593,7715,94,24,19,13,5,155,8248,3299,3246,1620
10102,938,265,77,4309,1578,1171,1744,936,435,5864,56,22,15,4,8,105,4138,2364,2778,1221,527,11028,0,0,0,0,0,0,13,0,0,0,0,13,264,74,16,3,0,357,212,113,48,19,6,398,30,16,21,7,0,74,11,4,0,0,0,15,530,207,85,29,6,857,4,3,0,0,0,7,76,14,3,0,0,93,369,118,46,9,3,545,38,20,19,4,0,81,3,5,4,0,3,15,8,0,0,0,0,8,498,160,72,13,6,749,4,0,3,0,0,7,16,3,0,0,0,19,21,9,4,3,0,37,13,8,5,3,0,29,6,0,8,3,3,20,6,0,0,0,0,6,66,20,20,9,3,118,0,0,0,0,0,0,5232,2751,2955,1272,542,12752,8,0,6,0,0,14,66,7,8,6,3,90,459,108,75,13,5,660,2030,1050,909,258,81,4328,1903,1320,1948,1029,435,6635,41,22,15,3,4,85,4507,2507,2961,1309
10103,387,130,36,2150,605,279,369,184,103,1540,22,4,0,3,0,29,2127,806,804,323,142,4202,0,0,0,0,0,0,3,0,0,0,0,3,22,3,3,0,0,28,18,8,7,0,0,33,5,3,0,0,3,11,3,3,3,0,0,9,51,17,13,0,3,84,0,0,0,0,0,0,7,0,0,0,0,7,33,7,3,3,0,46,21,8,10,0,0,39,5,0,6,3,0,14,17,4,0,0,0,21,83,19,19,6,0,127,0,0,0,0,0,0,5,0,0,0,0,5,4,4,0,0,0,8,4,4,3,0,0,11,3,3,3,0,0,9,0,3,0,3,0,6,16,14,6,3,0,39,3,0,0,3,0,6,2280,856,842,335,145,4458,5,3,0,0,0,8,43,6,0,3,0,52,316,64,36,6,4,426,1114,408,377,132,33,2064,675,283,403,205,101,1667,28,3,11,3,0,45,2181,767,827,349
10104,1376,420,146,8427,2359,969,1225,756,432,5741,129,31,21,8,16,205,8934,3035,2799,1231,615,16614,4,0,0,0,0,4,15,0,0,0,0,15,211,32,13,0,0,256,253,53,40,4,6,356,45,17,17,10,6,95,12,0,3,0,0,15,540,102,73,14,12,741,0,0,0,0,0,0,37,3,0,0,0,40,296,53,10,3,0,362,148,50,22,9,8,237,12,13,9,3,0,37,9,3,0,0,0,12,502,122,41,15,8,688,17,3,3,3,0,26,62,3,0,0,0,65,108,16,4,7,0,135,39,11,18,10,5,83,10,4,7,8,3,32,9,0,3,0,0,12,245,37,35,28,8,353,3,0,3,0,0,6,10224,3296,2951,1288,643,18402,20,3,4,0,3,30,169,23,10,5,0,207,1308,300,145,33,8,1794,5069,1584,1199,427,139,8418,2798,1114,1140,737,441,6230,114,36,22,10,3,185,9478,3060,2520,1212
10201,3475,925,240,16004,4539,2959,4387,2776,1123,15784,193,66,38,22,17,336,14803,7405,8146,3788,1396,35538,3,3,0,0,0,6,44,0,0,0,0,44,1010,102,24,6,0,1142,1426,484,296,81,24,2311,118,84,98,53,19,372,44,0,0,5,0,49,2645,673,418,145,43,3924,0,0,0,0,0,0,54,3,0,0,0,57,742,123,26,7,0,898,499,168,100,13,12,792,27,19,19,10,0,75,31,3,3,0,0,37,1353,316,148,30,12,1859,7,0,0,0,0,7,24,3,0,0,0,27,41,14,6,0,0,61,21,8,13,3,0,45,3,7,4,3,4,21,3,0,0,0,0,3,99,32,23,6,4,164,16,3,0,0,0,19,18916,8429,8735,3969,1455,41504,6,12,3,3,3,27,151,28,9,4,3,195,2050,624,245,58,21,2998,7384,3712,3481,966,271,15814,5060,3203,4770,2600,1249,16882,156,42,46,22,3,269,14807,7621,8554,3653
10202,3134,981,306,15848,4105,2636,3855,2333,1184,14113,262,68,52,29,15,426,14482,7140,7296,3398,1522,33838,0,0,0,0,0,0,27,4,0,0,0,31,573,68,24,0,0,665,653,280,166,62,11,1172,68,35,46,16,15,180,19,7,5,0,0,31,1340,394,241,78,26,2079,3,0,0,0,0,3,42,0,0,0,0,42,420,75,11,3,0,509,123,62,27,13,0,225,7,12,9,6,4,38,14,3,3,0,0,20,609,152,50,22,4,837,3,0,0,3,0,6,46,3,0,3,0,52,166,17,4,0,0,187,38,6,4,4,0,52,11,5,3,0,0,19,7,0,3,0,0,10,271,31,14,10,0,326,10,0,3,0,0,13,16712,7717,7604,3508,1552,37093,7,6,4,0,3,20,170,15,15,5,6,211,2384,607,241,46,16,3294,7578,3714,3006,966,344,15608,4792,3029,4187,2492,1408,15908,233,63,51,23,17,387,15164,7434,7504,3532
10301,790,260,79,4240,1387,837,1163,677,349,4413,57,15,20,5,4,101,4109,1920,2019,955,443,9446,0,0,0,0,0,0,6,0,0,0,0,6,98,20,5,0,0,123,105,59,21,16,6,207,14,6,18,4,3,45,3,0,0,0,0,3,226,85,44,20,9,384,0,3,0,0,0,3,20,3,0,0,0,23,132,26,7,0,3,168,38,8,8,3,3,60,0,3,0,0,0,3,3,0,0,0,0,3,193,43,15,3,6,260,0,3,0,0,0,3,8,0,0,0,0,8,8,3,0,0,0,11,8,4,5,3,0,20,7,3,4,3,0,17,0,0,0,0,0,0,31,13,9,6,0,59,9,12,9,0,3,33,4568,2073,2096,984,461,10182,7,0,3,3,0,13,44,9,7,3,0,63,452,125,47,12,9,645,2226,939,797,263,98,4323,1748,945,1215,727,376,5011,52,22,11,3,4,92,4529,2040,2080,1011
10302,1203,511,183,7183,2038,981,1085,910,543,5557,87,33,15,16,6,157,7048,2687,2416,1473,745,14369,0,0,0,0,0,0,7,0,0,0,0,7,45,10,0,0,0,55,28,13,10,0,0,51,11,6,9,9,4,39,3,0,0,0,0,3,94,29,19,9,4,155,0,0,0,0,0,0,13,0,0,0,0,13,109,17,5,3,0,134,26,12,3,5,4,50,0,4,11,5,0,20,4,0,0,0,0,4,152,33,19,13,4,221,11,3,0,0,0,14,12,0,0,0,3,15,19,11,0,0,0,30,32,4,10,0,0,46,13,8,10,0,3,34,0,0,0,0,0,0,87,26,20,0,6,139,0,0,3,0,0,3,7381,2775,2477,1495,759,14887,10,4,0,0,0,14,58,10,9,7,3,87,923,197,89,34,15,1258,3732,1351,1002,432,145,6662,2226,967,1140,902,535,5770,120,34,23,13,18,208,7069,2563,2263,1388
10303,1008,389,136,5437,1267,713,922,583,281,3766,66,18,16,10,8,118,5151,2116,2044,1014,435,10760,0,0,0,0,0,0,4,0,0,0,0,4,74,17,3,4,0,98,70,41,18,5,5,139,5,0,3,6,0,14,0,0,0,0,0,0,153,58,24,15,5,255,3,0,0,0,0,3,3,0,0,0,0,3,56,9,5,0,0,70,25,13,12,0,0,50,3,0,4,0,0,7,3,0,0,0,0,3,93,22,21,0,0,136,5,0,0,0,0,5,8,3,0,0,0,11,18,8,0,0,0,26,14,3,6,0,3,26,9,3,3,6,3,24,0,3,0,0,0,3,54,20,9,6,6,95,5,3,0,0,0,8,5456,2219,2098,1035,446,11254,9,3,0,0,3,15,85,9,6,4,6,110,910,184,86,34,3,1217,2815,1105,929,344,120,5313,1513,768,987,616,298,4182,80,26,15,13,3,137,5412,2095,2023,1011
10304,1176,375,108,6170,1652,965,1334,905,490,5346,67,18,17,13,8,123,5522,2533,2601,1312,614,12582,0,0,0,0,0,0,7,0,0,0,0,7,73,11,6,0,0,90,41,22,7,3,0,73,3,3,3,3,5,17,3,0,3,0,0,6,127,36,19,6,5,193,0,0,0,0,0,0,22,4,0,0,0,26,156,32,9,0,0,197,43,18,13,3,0,77,0,0,6,4,0,10,4,0,0,0,0,4,225,54,28,7,0,314,0,0,3,0,0,3,9,0,0,0,0,9,11,4,3,0,0,18,11,7,5,3,3,29,9,4,0,4,0,17,0,0,0,0,0,0,40,15,11,7,3,76,0,3,0,0,0,3,5914,2641,2659,1332,622,13168,3,3,0,0,3,9,32,3,4,4,0,43,630,155,54,20,5,864,3135,1392,1161,418,143,6249,1971,1049,1446,1005,529,6000,81,25,11,15,18,150,5852,2627,2676,1462
